ngen	time   	min     	avg     	max     	std    
0   	8.08132	-648.833	-589.925	-546.928	18.4748
1   	10.7827	-627.629	-581.315	-529.867	16.4839
2   	13.2799	-633.3  	-576.352	-521.004	18.7046
3   	15.7535	-629.756	-577.028	-521.004	21.0707
4   	18.2212	-634.681	-583.122	-521.004	20.9165
5   	20.8469	-647.417	-582.228	-521.004	20.0682
6   	23.6824	-640.686	-588.068	-521.004	19.6798
7   	26.4706	-640.474	-588.37 	-521.004	17.3727
8   	28.9867	-641.898	-592.641	-521.004	19.2788
9   	31.5557	-655.077	-590.961	-521.004	19.1351
10  	34.0343	-655.985	-592.993	-521.004	19.3429
11  	36.5469	-649.69 	-591.829	-521.004	21.3876
12  	39.0943	-643.16 	-592.888	-521.004	19.6103
13  	41.5644	-637.275	-585.252	-521.004	22.9652
14  	44.4034	-665.571	-599.925	-521.004	20.942 
15  	47.0779	-643.451	-596.595	-521.004	16.6261
16  	49.5275	-657.515	-601.134	-521.004	20.0283
17  	52.2605	-644.816	-598.875	-521.004	21.5362
18  	54.9478	-647.643	-588.91 	-521.004	20.9059
19  	57.5183	-632.05 	-581.598	-521.004	18.0308
20  	60.1961	-668.55 	-594.491	-521.004	23.3463
21  	63.0041	-661.422	-602.05 	-521.004	23.9094
22  	65.8361	-679.068	-620.946	-521.004	23.2291
23  	68.5009	-656.647	-594.699	-521.004	20.4179
24  	71.3641	-657.505	-608.775	-521.004	22.827 
25  	74.1236	-642.146	-590.496	-521.004	18.5308
26  	76.8066	-641.419	-587.105	-521.004	19.0138
27  	79.3092	-677.473	-604.464	-521.004	23.2872
28  	81.8756	-682.965	-628.437	-521.004	25.465 
29  	84.3026	-667.252	-609.216	-521.004	24.5332
30  	87.1568	-655.125	-604.84 	-521.004	22.6151
31  	89.8025	-646.765	-603.673	-521.004	16.7011
32  	92.5315	-664.16 	-609.205	-521.004	19.1284
33  	95.1231	-648.851	-601.7  	-521.004	18.9014
34  	97.7517	-670.9  	-610.866	-521.004	21.7269
35  	100.495	-669.022	-595.602	-521.004	21.0559
36  	103.012	-662.211	-612.741	-521.004	22.0946
37  	105.76 	-679.397	-624.004	-521.004	24.0175
38  	108.366	-654.827	-599.007	-521.004	21.3385
39  	111.062	-652.874	-604.777	-521.004	17.6369
40  	113.595	-662.559	-610.334	-521.004	18.487 
41  	116.14 	-661.478	-601.604	-521.004	20.0382
42  	119.002	-699.448	-623.55 	-521.004	28.2314
43  	121.623	-685.729	-614.142	-521.004	25.0409
44  	124.316	-648.771	-603.598	-521.004	17.4061
45  	126.746	-643.704	-601.208	-521.004	17.9092
46  	129.371	-659.158	-607.678	-521.004	20.9729
47  	132.023	-680.047	-622.381	-521.004	23.3733
48  	134.787	-668.741	-603.407	-521.004	23.7486
49  	137.244	-649.836	-589.559	-521.004	21.4385
50  	140.098	-662.515	-599.581	-521.004	20.5378
51  	142.694	-647.78 	-602.092	-521.004	17.2311
52  	145.291	-668.208	-624.197	-521.004	19.6398
53  	147.919	-638.528	-586.479	-521.004	16.3252
54  	150.657	-659.951	-614.756	-521.004	21.8895
55  	153.203	-647.005	-602.076	-521.004	16.3051
56  	155.799	-630.938	-580.157	-521.004	14.6578
57  	158.285	-664.999	-594.782	-521.004	23.0709
58  	161.071	-666.01 	-623.329	-521.004	22.9715
59  	163.882	-643.959	-597.163	-521.004	14.9549
60  	166.61 	-621.952	-594.426	-521.004	12.3156
61  	169.115	-661.06 	-605.347	-521.004	20.4295
62  	171.53 	-660.735	-603.365	-521.004	19.819 
63  	173.915	-653.542	-622.013	-521.004	18.6662
64  	176.411	-643.061	-606.243	-521.004	16.2832
65  	179.16 	-666.381	-621.179	-521.004	17.9523
66  	181.882	-652.894	-606.611	-521.004	19.1778
67  	184.73 	-679.942	-631.083	-521.004	23.3804
68  	187.187	-647.346	-588.894	-521.004	14.6418
69  	189.946	-638.915	-599.533	-521.004	16.0714
70  	192.588	-637.349	-600.037	-521.004	16.8254
71  	195.187	-645.845	-579.062	-521.004	24.194 
72  	197.604	-657.973	-602.053	-521.004	27.3449
73  	200.197	-628.303	-590.587	-521.004	16.1611
74  	202.68 	-665.334	-616.461	-521.004	19.0965
75  	205.153	-684.733	-631.251	-521.004	20.8496
76  	207.73 	-653.978	-607.981	-521.004	15.5231
77  	210.268	-655.067	-601.19 	-521.004	10.4201
78  	212.78 	-702.971	-649.848	-521.004	27.1482
79  	215.296	-666.783	-590.941	-521.004	20.3625
80  	218.031	-664.158	-599.211	-521.004	16.9792
81  	220.458	-616.269	-587.315	-521.004	8.97126
82  	223.011	-632.188	-592.618	-521.004	9.97706
83  	225.75 	-648.576	-612.491	-521.004	12.5284
84  	228.283	-623.759	-594.391	-521.004	10.5388
85  	230.73 	-630.567	-608.722	-521.004	10.8621
86  	233.313	-656.646	-577.583	-521.004	14.7896
87  	236.037	-632.609	-615.881	-521.004	14.8022
88  	238.825	-626.644	-607.404	-521.004	6.60683
89  	241.642	-655.026	-589.174	-521.004	10.7969
90  	244.332	-632.824	-588.336	-521.004	8.92406
91  	246.838	-650.054	-573.121	-521.004	7.52856
92  	249.475	-640.971	-591.11 	-521.004	10.8483
93  	252.118	-634.947	-598.337	-521.004	10.0321
94  	254.879	-650.308	-637.507	-521.004	17.7564
95  	257.299	-647.767	-589.122	-521.004	14.6473
96  	259.804	-658.777	-645.105	-521.004	19.6967
97  	262.308	-672.735	-655.33 	-521.004	16.7239
98  	264.952	-660.452	-621.295	-521.004	11.3961
99  	267.387	-643.645	-620.88 	-521.004	8.74072
ngen	time   	min     	avg     	max     	std    
0   	7.98586	-657.113	-591.883	-537.897	19.7369
1   	10.4698	-636.777	-580.817	-531.931	16.0698
2   	13.1395	-633.367	-579.646	-531.383	17.2727
3   	15.79  	-637.584	-579.928	-530.145	18.4502
4   	18.5016	-656.902	-579.203	-530.145	18.7019
5   	21.1652	-630.609	-579.404	-530.145	18.4533
6   	23.9001	-630.556	-578.469	-530.145	18.4493
7   	26.6615	-639.073	-579.31 	-530.145	18.9098
8   	29.2548	-666.304	-591.015	-530.145	26.0557
9   	32.1174	-653.932	-589.535	-530.145	22.1333
10  	34.8383	-663.252	-596.329	-530.145	24.3383
11  	37.4   	-674.587	-607.644	-530.145	26.4913
12  	40.0087	-695.415	-613.599	-530.145	23.044 
13  	42.6621	-669.973	-608.143	-530.145	23.2056
14  	45.2159	-666.347	-607.697	-530.145	22.0031
15  	47.9416	-659.379	-604.839	-530.145	18.6658
16  	50.4254	-664.773	-605.088	-530.145	22.5376
17  	52.9974	-672.534	-598.705	-530.145	24.844 
18  	55.6757	-646.541	-595.004	-530.145	19.7301
