ngen	time   	min     	avg     	max     	std    
0   	4.10679	-316.158	-285.476	-260.222	10.6951
1   	5.50993	-309.747	-280.295	-254.313	10.6573
2   	6.83007	-313.099	-279.787	-252.287	11.1969
3   	8.20869	-312.221	-277.126	-252.287	10.8819
4   	9.54714	-313.038	-277.807	-251.839	10.9023
5   	10.964 	-310.674	-281.085	-251.083	11.7529
6   	12.3265	-319.791	-281.091	-251.083	13.1216
7   	13.637 	-313.529	-283.226	-251.083	11.9093
8   	14.975 	-320.282	-281.234	-248.986	11.5915
9   	16.2795	-323.756	-285.836	-248.986	12.4931
10  	17.7029	-322.751	-291.403	-248.986	13.0965
11  	19.1422	-322.787	-291.492	-248.986	13.0142
12  	20.4598	-328.944	-293.518	-248.986	12.127 
13  	21.7918	-333.539	-299.494	-248.986	12.6988
14  	23.138 	-334.946	-295.758	-248.986	12.9971
15  	24.5391	-330.159	-294.064	-248.986	12.2658
16  	25.9623	-322.875	-291.368	-248.986	13.423 
17  	27.2518	-319.01 	-293.735	-248.986	12.5002
18  	28.5886	-321.61 	-288.817	-248.986	11.7111
19  	30.0288	-314.697	-288.728	-248.986	11.062 
20  	31.4529	-335.239	-295.546	-248.986	13.6633
21  	32.7008	-325.242	-285.061	-248.986	11.5064
22  	34.0445	-330.026	-296.685	-248.986	13.9408
23  	35.4127	-322.851	-294.418	-248.986	11.1251
24  	36.8081	-319.746	-287.969	-248.986	11.2743
25  	38.0988	-322.652	-289.641	-248.986	14.0263
26  	39.3853	-323.83 	-287.079	-248.986	13.02  
27  	40.7353	-335.305	-289.524	-248.986	14.9584
28  	42.1716	-318.185	-282.82 	-248.986	14.096 
29  	43.6058	-328.288	-296.079	-248.986	12.1197
30  	44.9714	-318.009	-291.13 	-248.986	9.53344
31  	46.2615	-324.159	-291.068	-248.986	11.876 
32  	47.6193	-315.969	-289.679	-248.986	8.10932
33  	48.8916	-338.529	-303.623	-248.986	14.3541
34  	50.2377	-331.96 	-295.94 	-248.986	11.7835
35  	51.6555	-313.951	-284.919	-248.986	11.0031
36  	52.9736	-318.67 	-291.876	-248.986	9.68591
37  	54.2899	-326.463	-304.045	-248.986	9.40536
38  	55.5716	-309.533	-288.081	-248.986	9.22254
39  	57.044 	-308.201	-284.873	-248.986	6.64066
40  	58.4606	-300.908	-289.259	-248.986	5.29884
41  	59.8256	-311.173	-296.23 	-248.986	7.20372
42  	61.1221	-316.096	-302.313	-248.986	8.95563
43  	62.4596	-324.257	-298.355	-248.986	11.8183
44  	63.8531	-307.69 	-278.17 	-248.986	9.89361
45  	65.1635	-338.21 	-315.596	-248.986	15.4158
46  	66.6025	-324.247	-299.513	-248.986	9.32134
47  	67.9604	-328.423	-302.431	-248.986	9.88256
48  	69.2316	-312.095	-294.162	-248.986	7.39137
49  	70.5301	-310.65 	-292.652	-248.986	7.02058
50  	71.8237	-301.613	-281.64 	-248.986	8.86189
51  	73.2476	-307.733	-289.053	-248.986	7.92259
52  	74.6389	-316.263	-291.775	-248.986	9.59076
53  	75.9372	-330.92 	-300.39 	-248.986	11.8569
54  	77.2121	-321.701	-302.025	-248.986	10.1114
55  	78.6365	-312.477	-291.394	-248.986	6.87668
56  	80.0268	-329.906	-290.162	-248.986	10.1359
57  	81.3673	-316.951	-286.577	-248.986	9.83944
58  	82.747 	-326.048	-287.884	-248.986	9.39253
59  	84.0256	-330.001	-303.013	-248.986	12.5488
60  	85.4118	-316.644	-295.954	-248.986	9.77306
61  	86.7615	-319.268	-299.307	-248.986	11.49  
62  	88.1244	-326.435	-301.721	-248.986	9.74035
63  	89.4973	-335.728	-315.56 	-248.986	10.9517
64  	90.8365	-326.261	-305.181	-248.986	7.9415 
65  	92.1893	-310.068	-287.876	-248.986	9.38281
66  	93.53  	-314.637	-284.46 	-248.986	8.52194
67  	94.9999	-318.62 	-302.001	-248.986	9.80698
68  	96.2735	-330.443	-305.29 	-248.986	10.5941
69  	97.6885	-339.38 	-305.893	-248.986	12.0746
70  	99.0387	-331.484	-295.903	-248.986	10.7482
71  	100.377	-339.519	-303.967	-248.986	13.3865
72  	101.693	-312.056	-283.923	-248.986	9.46643
73  	103.078	-325.868	-282.938	-248.986	10.1786
74  	104.38 	-291.176	-269.925	-248.986	6.78222
75  	105.74 	-323.835	-291.973	-248.986	10.9276
76  	107.152	-303.354	-273.616	-248.986	8.54387
77  	108.563	-311.189	-288.255	-248.986	8.9553 
78  	109.956	-344.909	-317.174	-248.986	15.7685
79  	111.236	-322.089	-304.315	-248.986	7.16957
80  	112.553	-343.07 	-302.346	-248.986	9.12383
81  	113.817	-319.243	-287.416	-248.986	8.00352
82  	115.253	-323.157	-308.832	-248.986	14.5551
83  	116.566	-320.154	-284.968	-248.986	8.80175
84  	117.995	-292.402	-277.834	-248.986	5.79982
85  	119.331	-309.885	-299.012	-248.986	7.63512
86  	120.765	-322.877	-305.136	-248.986	9.31744
87  	122.161	-318.229	-292.643	-248.986	8.72098
88  	123.467	-315.097	-300.516	-248.986	7.91852
89  	124.773	-314.69 	-292.71 	-248.986	7.04985
90  	126.197	-321.776	-311.822	-248.986	7.83853
91  	127.507	-331.327	-320.654	-248.986	9.08027
92  	128.745	-326.596	-297.877	-248.986	8.21632
93  	130.04 	-330.487	-308.765	-248.986	11.2558
94  	131.402	-318.362	-286.945	-248.986	8.1513 
95  	132.675	-296.621	-279.308	-248.986	5.45996
96  	134.013	-297.901	-281.646	-248.986	3.93787
97  	135.323	-312.281	-296.657	-248.986	6.2936 
98  	136.727	-320.919	-303.935	-248.986	7.18125
99  	137.975	-327.402	-305.255	-248.986	4.50292
ngen	time   	min     	avg     	max     	std    
0   	4.02531	-317.095	-285.191	-259.751	10.9604
1   	5.35404	-317.495	-280.224	-246.565	10.9007
2   	6.68105	-311.827	-279.047	-246.565	11.3845
3   	8.03595	-318.278	-278.925	-246.565	10.9837
4   	9.41235	-316.699	-280.768	-246.565	12.4126
5   	10.8561	-316.553	-278.819	-246.311	10.8754
6   	12.2829	-315.875	-279.181	-246.311	12.34  
7   	13.556 	-315.68 	-281.617	-246.311	12.6049
8   	14.9509	-319.539	-287.355	-246.311	12.6963
9   	16.3228	-327.852	-290.844	-246.311	14.8661
10  	17.6496	-321.706	-287.666	-246.311	13.2369
11  	19.04  	-313.737	-284.779	-246.311	11.586 
12  	20.3498	-316.723	-286.943	-246.311	10.6109
13  	21.6401	-317.507	-283    	-246.311	11.3035
14  	23.0558	-323.07 	-286.472	-246.311	12.4522
15  	24.438 	-327.903	-287.932	-246.311	13.731 
16  	25.8164	-318.855	-289.465	-246.311	11.8126
17  	27.2334	-322.567	-292.296	-246.311	10.956 
18  	28.6232	-321.205	-291.527	-246.311	11.2506
19  	30.0466	-319.567	-288.137	-246.311	11.1198
20  	31.4286	-331.489	-291.902	-246.311	11.3369
21  	32.7375	-320.357	-284.746	-246.311	11.3298
22  	34.0677	-322.276	-281.197	-246.311	11.5052
23  	35.332 	-325.788	-294.748	-246.311	14.2659
24  	36.5961	-330.727	-295.99 	-246.311	12.4779
25  	37.9015	-330.16 	-292.776	-246.311	12.2589
26  	39.2244	-327.937	-292.576	-246.311	11.923 
27  	40.4924	-334.245	-290.321	-246.311	12.488 
28  	41.9649	-321.357	-287.066	-246.311	13.2758
29  	43.4007	-336.226	-286.391	-246.311	13.2047
30  	44.8178	-329.034	-290.69 	-246.311	12.5298
31  	46.0949	-324.316	-295.169	-246.311	10.853 
32  	47.4799	-322.991	-287.852	-246.311	9.37143
33  	48.7686	-320.644	-290.753	-246.311	10.3288
34  	50.1377	-327.185	-293.089	-246.311	9.89001
35  	51.4604	-312.458	-279.748	-246.311	13.6812
36  	52.8674	-323.295	-296.014	-246.311	12.769 
37  	54.1732	-315.982	-278.31 	-246.311	10.9029
38  	55.5644	-316.698	-298.897	-246.311	13.3813
39  	56.8902	-318.404	-292.906	-246.311	10.3441
40  	58.32  	-322.371	-303.15 	-246.311	11.5676
41  	59.7155	-324.466	-301.7  	-246.311	10.5804
42  	61.0429	-313.04 	-287.663	-246.311	8.4971 
