ngen	time   	min     	avg     	max     	std    
0   	8.28802	-683.603	-609.838	-560.398	18.5364
1   	11.1827	-663.405	-602.975	-549.903	18.4074
2   	13.8887	-668.986	-596.834	-549.261	19.6064
3   	16.8694	-649.549	-596.301	-549.261	18.8864
4   	19.5854	-661.927	-600.332	-549.261	21.77  
5   	22.2461	-676.145	-602.564	-549.146	21.8759
6   	24.9499	-673.563	-598.983	-529.176	21.529 
7   	27.6353	-664.087	-595.695	-529.176	20.9318
8   	30.4182	-679.382	-604.374	-529.176	23.7893
9   	33.2128	-670.918	-603.924	-529.176	23.9706
10  	35.9245	-684.986	-612.885	-529.176	22.9602
11  	38.7842	-672.31 	-609.743	-529.176	24.3791
12  	41.4443	-687.83 	-616.572	-529.176	30.168 
13  	44.2924	-699.312	-629.759	-529.176	26.107 
14  	47.1064	-693.66 	-619.294	-529.176	23.7411
15  	49.9895	-679.234	-615.004	-529.176	20.005 
16  	52.8365	-710.834	-634.324	-529.176	26.2476
17  	55.5076	-738.581	-631.478	-529.176	27.3258
18  	58.2047	-739.537	-634.953	-529.176	30.927 
19  	60.7265	-689.635	-616.816	-529.176	21.5725
20  	63.3998	-692.511	-631.206	-529.176	23.604 
21  	66.2242	-671.629	-612.111	-529.176	22.2819
22  	68.795 	-699.398	-620.356	-529.176	23.8668
23  	71.588 	-698.219	-619.872	-529.176	27.3069
24  	74.3434	-701.403	-624.591	-529.176	24.1646
25  	77.0247	-697.98 	-633.026	-529.176	25.1697
26  	79.8471	-725.973	-654.459	-529.176	32.5611
27  	82.6734	-697.664	-625.008	-529.176	21.5955
28  	85.4309	-698.857	-640.276	-529.176	23.5409
29  	88.2299	-692.277	-642.025	-529.176	19.1785
30  	91.1003	-688.387	-629.27 	-529.176	22.8323
31  	93.9081	-719.246	-636.228	-529.176	25.5779
32  	96.7568	-697.027	-630.044	-529.176	22.2971
33  	99.5377	-704.242	-642.35 	-529.176	24.3484
34  	102.216	-665.529	-609.57 	-529.176	18.3044
35  	105.178	-701.12 	-634.4  	-529.176	23.1733
36  	107.785	-746.629	-659.112	-529.176	41.3702
37  	110.709	-691.548	-630.822	-529.176	21.3526
38  	113.554	-700.588	-638.064	-529.176	28.2124
39  	116.212	-715.395	-647.706	-529.176	32.845 
40  	118.822	-709.774	-638.843	-529.176	27.4896
41  	121.496	-689.79 	-635.094	-529.176	18.2428
42  	124.194	-705.285	-644.701	-529.176	21.1267
43  	126.889	-679.777	-619.479	-529.176	21.0045
44  	129.471	-660.472	-607.845	-529.176	17.4558
45  	132.19 	-666.369	-620.112	-529.176	19.3049
46  	135.124	-690.5  	-621.813	-529.176	22.9381
47  	137.851	-688.673	-640.605	-529.176	20.0583
48  	140.443	-709.794	-623.573	-529.176	17.7061
49  	143.139	-687.511	-616.681	-529.176	25.1927
50  	145.808	-666.37 	-601.628	-529.176	17.7296
51  	148.341	-683.125	-630.132	-529.176	22.8175
52  	151.064	-671.763	-647.981	-529.176	18.8872
53  	153.918	-673.225	-636.325	-529.176	17.7437
54  	156.657	-668.284	-628.275	-529.176	15.6166
55  	159.397	-737.258	-662.854	-529.176	33.9949
56  	161.962	-683.004	-619.989	-529.176	18.7094
57  	164.822	-658.902	-617.815	-529.176	17.1527
58  	167.419	-659.482	-597.135	-529.176	18.9684
59  	170.106	-695.294	-622.427	-529.176	23.8936
60  	172.676	-694.999	-631.832	-529.176	19.1316
61  	175.318	-699.323	-609.235	-529.176	19.3878
62  	177.975	-691.931	-622.56 	-529.176	20.0762
63  	180.736	-640.694	-614.377	-529.176	9.55039
64  	183.372	-690.752	-615.028	-529.176	14.1589
65  	186.283	-713.243	-674.918	-529.176	26.9424
66  	189.124	-687.431	-635.09 	-529.176	15.4585
67  	191.868	-712.857	-674.884	-529.176	21.7207
68  	194.694	-689.163	-617.166	-529.176	19.0208
69  	197.553	-681.24 	-628.797	-529.176	19.6106
70  	200.184	-711.144	-637.451	-529.176	20.1053
71  	202.963	-658.095	-614.19 	-529.176	15.2785
72  	205.708	-706.492	-672.744	-529.176	22.3175
73  	208.374	-681.167	-620.398	-529.176	16.1933
74  	210.989	-668.346	-625.263	-529.176	14.4327
75  	213.632	-651.703	-621.762	-529.176	9.74986
76  	216.494	-673.09 	-604.892	-529.176	12.9203
77  	219.106	-680.805	-638.237	-529.176	19.6792
78  	221.788	-669.214	-615.442	-529.176	11.2985
79  	224.55 	-718.916	-681.278	-529.176	31.8508
80  	227.26 	-709.687	-659.919	-529.176	18.032 
81  	229.919	-680.48 	-594.32 	-529.176	21.6158
82  	232.599	-663.392	-591.141	-529.176	11.8652
83  	235.265	-691.5  	-625.385	-529.176	17.2521
84  	238.02 	-681.199	-653.958	-529.176	21.3141
85  	240.598	-702.322	-643.228	-529.176	18.8341
86  	243.222	-700.787	-635.393	-529.176	8.51404
87  	246.097	-672.748	-616.704	-529.176	12.4763
88  	248.658	-681.149	-613.245	-529.176	9.65135
89  	251.295	-649.99 	-613.31 	-529.176	8.70634
90  	254.014	-659.808	-596.608	-529.176	12.6933
91  	256.944	-675.148	-587.215	-529.176	8.27961
92  	259.582	-673.933	-634.166	-529.176	23.7747
93  	262.26 	-687.298	-670.668	-529.176	19.0266
94  	264.857	-678.331	-625.486	-529.176	15.8014
95  	267.703	-687.993	-620.307	-529.176	9.91999
96  	270.359	-683.155	-627.745	-529.176	11.6906
97  	273.188	-699.534	-648.895	-529.176	15.7804
98  	276.058	-684.325	-643.076	-529.176	12.7957
99  	278.62 	-654.436	-597.99 	-529.176	21.2774
ngen	time   	min     	avg     	max     	std    
0   	8.4154 	-674.852	-611.251	-564.876	22.0048
1   	11.0176	-657.74 	-599.544	-557.233	17.4658
2   	13.8872	-661.073	-602.296	-554.361	20.0517
3   	16.6016	-665.758	-597.788	-553.038	20.2824
4   	19.2488	-693.88 	-599.52 	-540.289	22.9753
5   	21.785 	-675.623	-595.282	-540.289	19.3298
6   	24.6314	-670.027	-597.237	-535.898	20.1461
7   	27.2121	-676.971	-598.214	-535.898	22.3378
8   	29.8897	-691.573	-615.022	-535.898	30.0611
9   	32.5042	-670.161	-607.083	-535.898	23.0556
10  	35.3633	-675.121	-617.887	-535.898	24.0164
11  	38.2668	-688.708	-615.759	-535.898	18.4306
12  	40.9743	-694.85 	-620.324	-535.898	26.6936
13  	43.6983	-718.46 	-629.47 	-535.898	28.3816
14  	46.6034	-691.964	-622.368	-535.898	22.4077
15  	49.5968	-722.507	-628.816	-535.898	27.155 
16  	52.5043	-686.037	-625.937	-535.898	19.9037
17  	55.3621	-668.466	-616.809	-535.898	20.438 
18  	58.224 	-649.809	-596.488	-535.898	18.3785
19  	60.9161	-688.382	-628.898	-535.898	24.425 
20  	63.5212	-698.02 	-628.044	-535.898	24.9149
21  	66.508 	-718.435	-646.829	-535.898	26.8132
22  	69.2612	-717.605	-635.639	-535.898	28.943 
23  	72.0387	-670.376	-621.854	-535.898	19.1022
24  	74.8526	-663.366	-614.286	-535.898	19.7799
25  	77.4504	-702.009	-630.773	-535.898	26.3795
26  	80.3777	-694.326	-632.132	-535.898	23.3198
27  	83.2045	-728.544	-642.834	-535.898	28.8681
28  	85.8595	-682.115	-620.433	-535.898	20.7739
29  	88.82  	-694.006	-638.881	-535.898	25.9738
30  	91.4495	-715.066	-651.276	-535.898	25.4057
31  	94.1052	-721.78 	-649.234	-535.898	26.3746
