ngen	time   	min     	avg     	max     	std    
0   	8.22575	-687.455	-607.767	-554.252	21.8387
1   	10.8776	-666.596	-597.534	-539.265	20.9332
2   	13.5328	-676.625	-593.402	-539.265	21.1949
3   	16.4041	-667.155	-599.475	-539.265	23.6182
4   	19.2645	-659.447	-592.922	-538.084	21.3224
5   	22.0266	-654.28 	-595.313	-538.084	22.5489
6   	24.7165	-678.653	-598.071	-538.084	22.9197
7   	27.5296	-673.772	-603.835	-538.084	22.7082
8   	30.2556	-690.913	-623.027	-538.084	27.5409
9   	33.1446	-686.455	-619.399	-538.084	25.5357
10  	35.794 	-693.797	-617.287	-538.084	23.9129
11  	38.5974	-680.141	-613.57 	-538.084	22.9624
12  	41.1593	-686.141	-613.43 	-538.084	27.3805
13  	43.7945	-694.908	-621.479	-538.084	28.4587
14  	46.4632	-722.112	-630.089	-538.084	29.107 
15  	49.2401	-709.136	-642.569	-538.084	27.2827
16  	51.7771	-712.733	-644.44 	-538.084	29.2701
17  	54.5437	-707.555	-643.884	-538.084	26.8971
18  	57.1698	-709.335	-622.828	-538.084	27.4171
19  	59.9491	-747.025	-646.518	-538.084	28.3978
20  	62.7632	-707.671	-630.035	-538.084	24.9706
21  	65.6583	-700.198	-624.805	-538.084	22.3651
22  	68.364 	-686.149	-610.498	-538.084	22.4252
23  	71.0557	-681.409	-623.921	-538.084	23.9399
24  	73.9565	-700.881	-647.265	-538.084	25.0544
25  	76.6412	-721.635	-629.327	-538.084	26.2304
26  	79.2365	-708.61 	-648.087	-538.084	28.546 
27  	82.0179	-688.785	-622.325	-538.084	19.4132
28  	84.8422	-699.322	-629.741	-538.084	22.8854
29  	87.4723	-677.732	-612.204	-538.084	21.0562
30  	90.31  	-674.623	-599.569	-538.084	17.9217
31  	92.9956	-689.717	-623.397	-538.084	21.7516
32  	95.6922	-746.659	-643.088	-538.084	31.9574
33  	98.4149	-715.638	-649.498	-538.084	27.3532
34  	101.256	-687.636	-634.915	-538.084	21.675 
35  	103.88 	-649.743	-606.026	-538.084	18.6257
36  	106.786	-677.925	-619.226	-538.084	19.9876
37  	109.555	-678.095	-610.154	-538.084	17.3826
38  	112.442	-703.461	-647.297	-538.084	28.3669
39  	114.982	-678.734	-613.716	-538.084	20.9541
40  	117.841	-665.424	-620.73 	-538.084	15.6225
41  	120.671	-624.774	-587.905	-538.084	11.26  
42  	123.431	-683.127	-645.818	-538.084	25.735 
43  	126.256	-657.401	-608.888	-538.084	14.2203
44  	128.94 	-669.403	-620.807	-538.084	11.4735
45  	131.683	-691.621	-643.21 	-538.084	16.9155
46  	134.201	-654.999	-605.857	-538.084	11.9438
47  	137.061	-694.307	-653.015	-538.084	28.31  
48  	139.844	-701.801	-632.89 	-538.084	14.419 
49  	142.768	-680.262	-658.736	-538.084	14.9234
50  	145.669	-668.209	-632.304	-538.084	12.8285
51  	148.453	-654.088	-624.463	-538.084	12.8535
52  	151.133	-689.881	-632.669	-538.084	17.9009
53  	153.793	-653.858	-616.827	-538.084	10.3611
54  	156.407	-686.287	-608.685	-538.084	12.8087
55  	159.128	-624.359	-588.61 	-538.084	11.7364
56  	161.804	-693.905	-679.696	-538.084	29.4682
57  	164.364	-688.882	-627.245	-538.084	19.786 
58  	167.13 	-672.549	-628.631	-538.084	7.24318
59  	170.069	-666.944	-658.311	-538.084	12.036 
60  	172.655	-663.282	-592.146	-538.084	19.2624
61  	175.278	-663.149	-632.412	-538.084	17.3019
62  	177.972	-677.237	-642.151	-538.084	9.72824
63  	180.637	-694.639	-643.563	-538.084	9.17499
64  	183.171	-664.258	-603.151	-538.084	13.4956
65  	185.844	-667.353	-641.178	-538.084	11.8382
66  	188.578	-648.882	-625.374	-538.084	6.69961
67  	191.244	-634.89 	-613.187	-538.084	5.06844
68  	194.137	-698.909	-668.617	-538.084	17.8451
69  	196.846	-686.598	-662.189	-538.084	9.80199
70  	199.421	-662.932	-634.569	-538.084	10.3173
71  	202.086	-665.232	-654.078	-538.084	7.72156
72  	205.035	-656.853	-614.063	-538.084	10.3656
73  	208.059	-642.512	-630.307	-538.084	6.2483 
74  	210.91 	-631.611	-621.457	-538.084	4.46157
75  	213.588	-654.527	-644.544	-538.084	10.046 
76  	216.144	-647.953	-606.611	-538.084	12.8743
77  	218.706	-692.718	-682.898	-538.084	28.7787
78  	221.37 	-707.576	-703.589	-538.084	17.0669
79  	223.996	-707.576	-651.9  	-538.084	16.0945
80  	226.572	-648.561	-591.097	-538.084	17.7658
81  	229.494	-688.369	-648.588	-538.084	23.8423
82  	232.121	-650.784	-593.291	-538.084	16.3842
83  	234.852	-626.415	-605.702	-538.084	8.13054
84  	237.788	-652.523	-618.857	-538.084	7.75132
85  	240.477	-626.718	-618.409	-538.084	4.00827
86  	243.022	-674.02 	-666.406	-538.084	18.2515
87  	245.62 	-674.02 	-616.631	-538.084	13.9082
88  	248.207	-638.992	-635.15 	-538.084	9.55443
89  	250.863	-661.938	-606.054	-538.084	14.4112
90  	253.732	-666.927	-656.537	-538.084	16.7564
91  	256.393	-662.589	-637.509	-538.084	9.79656
92  	259.259	-720.942	-708.875	-538.084	26.5864
93  	261.865	-719.727	-660.34 	-538.084	19.7255
94  	264.574	-685.43 	-665.364	-538.084	11.3399
95  	267.348	-714.675	-671.975	-538.084	11.7518
96  	269.906	-675.432	-652.763	-538.084	10.9528
97  	272.55 	-665.334	-641.538	-538.084	11.3077
98  	275.436	-684.996	-637.134	-538.084	26.4219
99  	278.046	-659.253	-625.4  	-538.084	16.8633
ngen	time   	min     	avg     	max     	std    
0   	8.46935	-681.177	-614.413	-550.748	21.3558
1   	11.3125	-671.418	-603.901	-543.939	19.9391
2   	14.102 	-664.753	-602.649	-543.939	20.9152
3   	16.6935	-652.567	-596.285	-543.939	20.3775
4   	19.3631	-662.812	-589.427	-543.939	20.3386
5   	21.9082	-659.47 	-597.221	-543.939	21.7848
6   	24.7037	-672.809	-606.635	-543.939	22.3635
7   	27.3885	-693.503	-606.151	-536.966	26.6459
8   	30.2265	-690.456	-614.577	-536.966	23.9299
9   	33.0222	-678.491	-609.798	-536.966	22.0424
10  	35.8785	-709.985	-626.064	-536.966	34.9329
11  	38.4703	-701.378	-622.141	-536.966	26.2435
12  	41.303 	-699.819	-626.776	-536.966	25.5436
13  	44.0664	-740.397	-626.835	-536.966	24.7121
