ngen	time   	min     	avg     	max     	std    
0   	8.23225	-651.819	-601.673	-543.998	18.1206
1   	10.679 	-638.635	-592.741	-539.441	16.1294
2   	13.4497	-646.093	-588.736	-539.441	16.4128
3   	16.0303	-634.371	-583.917	-539.441	15.1288
4   	18.5118	-639.042	-588.522	-539.441	15.1462
5   	20.995 	-641.725	-595.238	-539.441	18.1028
6   	23.461 	-691.39 	-602.209	-539.441	30.2421
7   	26.173 	-659.199	-603.684	-539.441	21.768 
8   	28.8257	-649.579	-599.578	-539.441	18.0744
9   	31.4923	-652.643	-599.125	-539.441	18.1672
10  	34.1408	-673.573	-606.137	-539.441	26.6227
11  	36.7225	-665.738	-610.821	-539.441	20.3185
12  	39.1866	-675.872	-619.27 	-539.441	23.5267
13  	41.9417	-665.729	-615.373	-539.441	20.1772
14  	44.6125	-659.706	-609.037	-539.441	18.1074
15  	47.1414	-662.405	-612.064	-539.441	20.1913
16  	49.7065	-662.321	-612.754	-539.441	21.3031
17  	52.1315	-690.886	-607.005	-539.441	22.1463
18  	54.6859	-672.672	-604.765	-539.441	19.8736
19  	57.3026	-663.738	-613.75 	-539.441	18.962 
20  	59.8934	-661.168	-618.761	-539.441	21.1584
21  	62.4776	-696.135	-597.242	-539.441	20.254 
22  	65.003 	-679.616	-603.786	-539.441	17.885 
23  	67.4761	-658.785	-616.753	-539.441	18.5828
24  	70.1025	-673.7  	-613.216	-539.441	21.7818
25  	72.856 	-694.106	-618.941	-539.441	22.1122
26  	75.4286	-687.872	-621.974	-539.441	21.4382
27  	77.95  	-675.2  	-608.283	-539.441	15.1089
28  	80.3894	-677.436	-619.423	-539.441	19.9646
29  	82.9412	-697.114	-615.026	-539.441	21.2975
30  	85.4337	-677.034	-620.165	-539.441	21.1541
31  	87.9667	-677.914	-612.734	-539.441	16.1329
32  	90.7021	-692.836	-611.691	-539.441	20.5134
33  	93.3912	-672.045	-619.632	-539.441	22.2673
34  	96.0379	-701.01 	-591.505	-538.886	18.81  
35  	98.739 	-687.747	-610.041	-538.886	19.3836
36  	101.556	-658.264	-608.214	-538.886	20.2832
37  	104.136	-667.243	-607.51 	-538.886	16.9459
38  	106.669	-667.097	-619.933	-538.886	19.6438
39  	109.441	-663.643	-614.831	-538.886	15.3904
40  	112.212	-658.066	-600.457	-538.886	17.9129
41  	114.744	-678.298	-619.156	-538.886	24.913 
42  	117.507	-672.309	-623.004	-538.886	19.115 
43  	120.294	-644.399	-604.178	-538.886	15.9255
44  	122.901	-665.165	-616.486	-538.886	19.6801
45  	125.59 	-659.055	-619.751	-538.886	20.5617
46  	127.983	-673.305	-612.878	-538.886	19.9191
47  	130.745	-660.873	-606.174	-538.886	19.1404
48  	133.523	-649.22 	-599.485	-538.886	18.3187
49  	135.994	-648.229	-619.261	-538.886	18.6716
50  	138.533	-650.5  	-593.725	-538.886	16.9022
51  	141.24 	-659.446	-627.057	-538.886	18.753 
52  	143.918	-684.762	-641.432	-538.886	18.5638
53  	146.436	-649.348	-606.697	-538.886	15.3719
54  	148.953	-676.136	-624.089	-538.886	23.3088
55  	151.508	-672.194	-632.622	-538.886	16.164 
56  	154.317	-659.533	-604.168	-538.886	13.2527
57  	157.149	-639.891	-618.83 	-538.886	10.7742
58  	159.934	-640.545	-598.265	-538.886	13.423 
59  	162.46 	-641.968	-611.011	-538.886	15.2032
60  	165.03 	-668.851	-639.846	-538.886	20.4246
61  	167.471	-660.057	-611.395	-538.886	12.1743
62  	170.076	-644.978	-608.443	-538.886	11.8157
63  	172.703	-661.24 	-610.742	-538.886	11.964 
64  	175.205	-660.271	-597.964	-538.886	13.6093
65  	177.723	-637.347	-603.403	-538.886	12.965 
66  	180.205	-636.931	-611.787	-538.886	10.5071
67  	182.71 	-649.179	-624.785	-538.886	9.27465
68  	185.159	-632.848	-621.75 	-538.886	6.34134
69  	187.808	-652.254	-612.519	-538.886	12.3759
70  	190.55 	-624.618	-596.285	-538.886	12.0379
71  	193.001	-671.187	-651.692	-538.886	23.3502
72  	195.523	-664.023	-631.552	-538.886	10.5614
73  	198.081	-675.143	-622.649	-538.886	13.288 
74  	200.544	-632.821	-608.277	-538.886	7.65248
75  	203.304	-659.347	-600.773	-538.886	9.72942
76  	205.849	-635.894	-607.499	-538.886	8.65684
77  	208.402	-657.956	-633.153	-538.886	13.7317
78  	210.965	-641.673	-595.166	-538.886	12.2489
79  	213.539	-638.976	-581.024	-538.886	7.2888 
80  	216.279	-675.64 	-642.563	-538.886	21.8061
81  	218.836	-652.453	-623.557	-538.886	9.87952
82  	221.401	-646.072	-608.781	-538.886	7.33543
83  	223.865	-611.953	-583.582	-538.886	8.98322
84  	226.568	-652.155	-629.218	-538.886	19.6979
85  	229.105	-641.329	-591.956	-538.886	11.0993
86  	231.809	-631.302	-620.332	-538.886	12.1267
87  	234.317	-629.626	-591.985	-538.886	12.5141
88  	237.117	-613.52 	-608.535	-538.886	6.80864
89  	239.859	-623.342	-599.987	-538.886	4.7593 
90  	242.435	-627.847	-619.99 	-538.886	10.5985
91  	244.927	-639.038	-612.745	-538.886	5.96994
92  	247.626	-636.432	-610.42 	-538.886	6.78888
93  	250.014	-629.513	-607.689	-538.886	5.74858
94  	252.8  	-612.312	-604.372	-538.886	4.96409
95  	255.576	-661.471	-627.816	-538.886	10.3985
96  	258.068	-634.528	-604.278	-538.886	9.23899
97  	260.864	-646.152	-615.285	-538.886	6.30207
98  	263.462	-635.778	-587.224	-538.886	8.71682
99  	266.035	-610.739	-597.64 	-538.886	4.58526
ngen	time   	min     	avg     	max     	std    
0   	7.87   	-651.914	-599.685	-554.198	17.6419
1   	10.5628	-639.969	-591.335	-554.198	14.268 
2   	13.2012	-644.038	-589.334	-554.198	16.1556
3   	15.6157	-630.855	-585.046	-536.776	15.2331
4   	18.1137	-642.359	-591.112	-536.776	17.8673
5   	20.8278	-646.99 	-591.43 	-536.776	19.2662
6   	23.5212	-646.257	-596.601	-536.776	17.8141
7   	26.2988	-641.843	-594.12 	-536.776	16.2726
8   	29.0242	-663.239	-601.048	-536.776	18.3649
9   	31.5524	-652.649	-603.764	-536.776	20.1679
10  	34.0683	-654.261	-605.28 	-536.776	17.806 
11  	36.6424	-664.287	-602.22 	-536.776	20.7636
12  	39.4523	-660.374	-609.061	-536.776	18.2412
13  	42.0525	-669.379	-606.436	-536.776	21.9906
14  	44.486 	-677.248	-600.004	-536.776	19.2354
15  	47.0002	-665.993	-614.744	-536.776	23.2797
16  	49.4342	-660.808	-610.084	-536.776	22.1337
17  	51.994 	-664.311	-609.142	-536.776	19.153 
18  	54.6164	-660.125	-604.164	-536.776	18.4311
19  	57.2296	-665.003	-608.738	-536.776	20.6161
20  	59.7563	-645.325	-598.771	-536.776	18.4257
21  	62.3266	-694.955	-616.517	-536.776	23.7598
22  	65.0248	-665.152	-610.839	-536.776	17.8938
23  	67.696 	-663.632	-609.923	-536.776	20.7896
24  	70.0318	-680.171	-607.954	-536.776	22.5265
25  	72.516 	-685.401	-619.603	-536.776	23.18  
26  	75.3043	-684.539	-614.44 	-536.776	18.581 
27  	77.9564	-686.014	-626.811	-536.776	23.0883
28  	80.6573	-678.892	-627.931	-536.776	22.0717
29  	83.2855	-674.535	-619.401	-536.776	19.8642
30  	85.8016	-668.439	-619.102	-536.776	20.8866
31  	88.4154	-677.456	-623.645	-536.776	20.4592
32  	91.0484	-666.847	-618.741	-536.776	18.5195
33  	93.8896	-665.53 	-619.404	-536.776	19.3877
34  	96.3901	-685.625	-613.642	-536.776	19.3248
35  	99.0587	-662.889	-599.358	-536.776	20.4777
36  	101.786	-676.136	-623.658	-536.776	20.1976
37  	104.28 	-663.926	-611.039	-536.776	20.8349
38  	106.828	-676.679	-626.754	-536.776	19.7706
39  	109.325	-670.399	-618.692	-536.776	19.0464
40  	111.824	-663.456	-604.427	-536.776	16.8615
