ngen	time   	min     	avg     	max     	std    
0   	10.6317	-702.323	-667.602	-627.74 	13.4298
1   	14.2373	-693.129	-658.061	-618.634	14.8497
2   	17.6022	-692.796	-651.118	-605.232	17.2811
3   	21.077 	-719.052	-667.051	-605.232	23.277 
4   	24.4419	-714.304	-661.698	-605.232	16.1356
5   	28.3257	-707.014	-657.435	-605.232	15.267 
6   	31.8413	-705.941	-662.129	-605.232	15.2324
7   	35.4155	-708.57 	-666.064	-605.232	15.4863
8   	38.7742	-711.906	-667.204	-605.232	15.4455
9   	42.0609	-727.633	-671.433	-605.232	15.6826
10  	45.7221	-712.167	-672.183	-605.232	14.1316
11  	49.0386	-715.614	-672.859	-605.232	16.462 
12  	52.7274	-725.83 	-671.438	-605.232	16.2877
13  	55.9991	-715.438	-674.292	-605.232	15.8908
14  	59.5664	-709.923	-669.863	-605.232	14.9932
15  	63.1854	-715.524	-677.741	-605.232	15.7528
16  	66.6343	-721.811	-677.071	-605.232	15.2418
17  	70.2791	-707.772	-666.972	-605.232	15.5931
18  	73.6551	-709.48 	-668.328	-605.232	17.6717
19  	77.1145	-720.972	-668.909	-605.232	20.1976
20  	80.9247	-719.109	-665.106	-605.232	15.7092
21  	84.6736	-735.978	-689.556	-605.232	18.7973
22  	88.4571	-709.524	-681.056	-605.232	12.8321
23  	91.9344	-708.089	-679.191	-605.232	11.926 
24  	95.4102	-706.426	-677.415	-605.232	13.0989
25  	98.9075	-705.334	-665.168	-605.232	12.6769
26  	102.331	-718.613	-678.896	-605.232	17.3745
27  	106.229	-703.936	-673.248	-605.232	14.3353
28  	109.881	-714.753	-671.034	-605.232	13.032 
29  	113.359	-723.572	-681.698	-605.232	16.5675
30  	116.761	-700.358	-670.816	-605.232	10.4155
31  	120.308	-717.402	-683.061	-605.232	15.2391
32  	123.741	-704.35 	-673.156	-605.232	12.4214
33  	127.407	-706.44 	-668.521	-605.232	13.2933
34  	131.184	-703.148	-670.839	-605.232	12.3367
35  	134.434	-699.703	-668.385	-605.232	11.7533
36  	137.964	-725.767	-687.646	-605.232	16.8785
37  	141.465	-722.431	-680.827	-605.232	16.3217
38  	144.986	-698.56 	-670.375	-605.232	10.4821
39  	148.545	-696.858	-660.039	-605.232	12.67  
40  	151.89 	-717.983	-682.663	-605.232	17.3646
41  	155.594	-719.075	-683.352	-605.232	11.8856
42  	159.185	-739.836	-697.966	-605.232	19.466 
43  	162.862	-710.47 	-685.444	-605.232	11.1217
44  	166.566	-727.747	-686.771	-605.232	13.3905
