ngen	time   	min     	avg     	max     	std    
0   	4.14552	-330.401	-293.801	-261.921	12.7478
1   	5.55464	-334.199	-287.695	-257.681	11.5251
2   	6.89968	-342.802	-289.308	-257.681	13.7346
3   	8.41338	-328.596	-285.638	-254.058	12.7444
4   	9.69604	-321.985	-283.413	-254.058	11.8259
5   	11.0421	-322.327	-283.751	-252.525	13.4736
6   	12.3989	-322.431	-286.863	-252.525	13.4283
7   	13.8665	-331.214	-292.718	-252.525	12.8229
8   	15.1498	-326.981	-290.452	-252.525	12.9989
9   	16.5334	-331.715	-292.033	-252.525	12.627 
10  	17.8939	-331.463	-296.296	-252.525	11.8824
11  	19.2985	-351.152	-303.774	-252.525	15.8999
12  	20.5931	-335.438	-302.657	-252.525	14.0913
13  	21.9848	-336.001	-302.03 	-252.525	12.7767
14  	23.3352	-352.291	-306.738	-252.525	11.6755
15  	24.6717	-340.505	-305.615	-252.525	12.6333
16  	26.0954	-346.702	-308.717	-252.525	15.6764
17  	27.4835	-357.439	-304.039	-252.525	14.2652
18  	28.9303	-343.157	-303.756	-252.525	14.1582
19  	30.3668	-355.357	-309.455	-252.525	16.4256
20  	31.7718	-340.281	-295.952	-252.525	12.6156
21  	33.0894	-339.146	-302.264	-252.525	14.4875
22  	34.3877	-366.003	-313.598	-252.525	19.8357
23  	35.8401	-349.164	-312.127	-252.525	14.2731
24  	37.21  	-350.49 	-306.985	-252.525	14.7095
25  	38.5923	-353.811	-308.439	-252.525	17.3855
26  	39.8967	-340.789	-302.604	-252.525	13.4699
27  	41.3458	-327.698	-293.082	-252.525	12.3927
28  	42.8137	-340.387	-302.284	-252.525	12.7247
29  	44.1914	-350.653	-310.042	-252.525	15.7382
30  	45.5562	-336.321	-295.025	-252.525	12.8922
31  	46.8424	-341.364	-302.628	-252.525	13.7929
32  	48.185 	-336.627	-301.531	-252.525	11.8659
33  	49.4638	-338.33 	-297.559	-252.525	13.309 
34  	50.7554	-322.353	-288.073	-252.525	12.6051
35  	52.0491	-346.492	-305.782	-252.525	16.8902
36  	53.4615	-332.177	-304.704	-252.525	10.9944
37  	54.7173	-336.819	-312.517	-252.525	12.9546
38  	56.0659	-341.394	-303.835	-252.525	14.2519
39  	57.4002	-352.107	-319.829	-252.525	14.8258
40  	58.6849	-335.569	-304.127	-252.525	13.4327
41  	60.0753	-326.181	-293.653	-252.525	10.8767
42  	61.4601	-321.389	-295.709	-252.525	9.6823 
43  	62.8212	-355.823	-313.07 	-252.525	12.8928
44  	64.2682	-349.182	-315.682	-252.525	12.126 
45  	65.6482	-331.461	-295.975	-252.525	12.9019
46  	66.9697	-327.435	-293.407	-252.525	11.3756
47  	68.424 	-341.679	-304.32 	-252.525	9.74216
48  	69.8135	-343.146	-308.544	-252.525	13.8194
49  	71.1917	-343.685	-308.138	-252.525	10.186 
50  	72.5254	-331.017	-297.652	-252.525	8.95359
51  	73.8766	-330.638	-299.535	-252.525	10.7537
52  	75.2303	-327.362	-292.584	-252.525	7.6653 
53  	76.586 	-335.721	-302.059	-252.525	12.3608
54  	77.9501	-347.328	-298.572	-252.525	8.30978
55  	79.321 	-325.614	-303.768	-252.525	8.5843 
56  	80.7175	-343.305	-317.792	-252.525	11.432 
57  	82.205 	-336.662	-321.901	-252.525	11.5777
58  	83.6933	-337.901	-318.272	-252.525	7.3812 
59  	84.9995	-356.707	-317.02 	-252.525	11.225 
60  	86.4239	-337.18 	-311.366	-252.525	7.84479
61  	87.8296	-323.944	-308.212	-252.525	6.13386
62  	89.2997	-338.879	-317.711	-252.525	8.24797
63  	90.5902	-324.6  	-302.544	-252.525	9.63413
64  	91.9437	-335.261	-286.441	-252.525	6.69539
65  	93.3233	-330.382	-268.769	-243.685	14.0909
66  	94.6426	-311.179	-294.21 	-243.685	14.2655
67  	95.9699	-313.592	-305.473	-243.685	9.59952
68  	97.3305	-369.938	-351.958	-243.685	20.2642
69  	98.6403	-362.361	-295.396	-243.685	16.5171
70  	99.958 	-313.096	-294.827	-243.685	6.29534
71  	101.298	-320.054	-304.279	-243.685	7.73072
72  	102.648	-338.467	-317.127	-243.685	12.1452
73  	104.013	-320.581	-301.055	-243.685	7.0548 
74  	105.426	-323.84 	-307.879	-243.685	6.73563
75  	106.896	-310.453	-283.735	-243.685	6.81019
76  	108.168	-323.25 	-307.602	-243.685	12.4058
77  	109.643	-314.922	-304.534	-243.685	5.46994
78  	111.011	-345.379	-334.551	-243.685	12.7946
79  	112.343	-340.786	-316.434	-243.685	9.05134
80  	113.714	-324.409	-288.9  	-243.685	14.189 
81  	115.183	-301.637	-291.421	-243.685	6.53877
82  	116.584	-341.616	-317.809	-243.685	12.2398
83  	117.941	-339.234	-310.91 	-243.685	7.02922
84  	119.218	-312.086	-298.679	-243.685	6.36969
85  	120.573	-306.51 	-301.473	-243.685	4.27466
86  	121.934	-335.05 	-316.252	-243.685	7.0854 
87  	123.268	-318.166	-294.149	-243.685	7.11949
88  	124.588	-316.217	-297.502	-243.685	7.1338 
89  	125.979	-312.029	-307.241	-243.685	6.5112 
90  	127.265	-310.171	-295.269	-243.685	4.1179 
91  	128.722	-331.372	-325.654	-243.685	10.3768
92  	129.988	-328.919	-307.59 	-243.685	8.47595
93  	131.315	-321.027	-301.11 	-243.685	4.40644
94  	132.683	-319.2  	-309.883	-243.685	5.46931
95  	134.17 	-312.604	-300.093	-243.685	6.31983
96  	135.508	-303.302	-294.738	-243.685	3.35281
97  	136.903	-329.067	-319.285	-243.685	7.51908
98  	138.215	-326.211	-322.045	-243.685	6.28151
99  	139.708	-329.087	-322.413	-243.685	3.9596 
ngen	time   	min     	avg     	max     	std    
0   	4.13411	-336.406	-294.323	-263.589	12.0429
1   	5.48594	-323.175	-288.634	-253.141	12.056 
2   	6.83844	-330.31 	-287.828	-253.141	12.4583
3   	8.31157	-326.536	-289.074	-253.141	14.1879
4   	9.69379	-326.875	-291.05 	-248.78 	13.3151
5   	11.1211	-355.084	-293.442	-248.78 	18.1726
6   	12.5415	-343.225	-291.725	-248.78 	14.9155
7   	13.9415	-326.54 	-297.341	-248.78 	11.8574
8   	15.3196	-339.356	-295.445	-248.78 	13.5895
9   	16.7039	-332.351	-294.137	-248.78 	14.5596
10  	18.0812	-329.818	-294.926	-248.78 	11.7673
11  	19.398 	-330.133	-298.847	-248.78 	11.5256
12  	20.8063	-337.198	-300.718	-248.78 	12.2474
13  	22.14  	-332.404	-299.723	-248.78 	11.66  
14  	23.4832	-346.097	-306.853	-248.78 	12.1937
15  	24.8671	-341.718	-300.658	-248.78 	11.7824
16  	26.283 	-341.159	-303.531	-248.78 	15.0558
17  	27.6158	-342.192	-297.342	-248.78 	12.6032
18  	28.9301	-335.792	-301.581	-248.78 	13.9616
19  	30.4533	-352.161	-307.589	-248.78 	14.1749
20  	31.859 	-346.055	-314.853	-248.78 	15.9621
21  	33.1476	-349.841	-306.024	-248.78 	15.4358
22  	34.5905	-338.139	-300.163	-248.78 	14.0751
23  	35.9059	-347.833	-297.372	-248.78 	13.7261
24  	37.2083	-341.988	-301.686	-248.78 	14.1493
25  	38.5227	-360.879	-312.271	-248.78 	15.7586
26  	39.8217	-351.35 	-301.887	-248.78 	14.6796
27  	41.2773	-353.733	-306.737	-248.78 	14.3323
28  	42.6123	-343.619	-296.033	-248.78 	12.9129
29  	43.9386	-345.795	-301.234	-248.78 	15.5453
30  	45.357 	-330.708	-301.919	-248.78 	11.1751
31  	46.748 	-340.982	-309.475	-248.78 	14.2748
32  	48.1789	-326.384	-292.311	-248.78 	10.9977
33  	49.5802	-352.601	-314.156	-248.78 	18.5145
34  	50.9373	-338.917	-299.782	-248.78 	15.6299
35  	52.2432	-337.678	-295.836	-248.78 	18.3404
36  	53.5317	-336.327	-295.799	-248.78 	14.3754
37  	54.8898	-331.546	-299.379	-248.78 	11.6956
38  	56.1811	-342.792	-312.366	-248.78 	13.9411
39  	57.5071	-354.113	-303.367	-248.78 	16.8658
40  	58.9726	-351.138	-305.142	-248.78 	13.58  
41  	60.4006	-365.195	-321.691	-248.78 	15.3305
42  	61.6607	-330.379	-303.653	-248.78 	12.1748
43  	63.1468	-326.637	-298.437	-248.78 	9.49054
44  	64.571 	-339.263	-302.429	-248.78 	11.9573
45  	65.9809	-335.089	-308.535	-248.78 	11.7174
46  	67.4196	-358.377	-322.431	-248.78 	16.1154
47  	68.822 	-346.566	-301.673	-248.78 	13.8009
48  	70.1907	-331.081	-297.369	-248.78 	11.7617
49  	71.6082	-331.352	-294.337	-248.78 	12.5991
50  	73.0838	-334.775	-306.8  	-248.78 	13.419 
51  	74.4878	-343.869	-308.752	-248.78 	12.8375
52  	75.8983	-330.32 	-307.88 	-248.78 	9.76271
53  	77.2409	-337.417	-299.347	-248.78 	12.263 
54  	78.5029	-344.753	-308.322	-248.78 	14.7872
55  	79.8421	-328.94 	-300.11 	-248.78 	9.28785
56  	81.147 	-319.568	-296.946	-248.78 	10.5276
57  	82.5473	-343.796	-316.323	-248.78 	14.3106
58  	83.8384	-347.383	-318.917	-248.78 	14.6164
59  	85.191 	-333.342	-304.944	-248.78 	9.50671
60  	86.4378	-333.032	-301.491	-248.78 	9.23977
61  	87.8934	-328.946	-296.897	-248.78 	8.08501
62  	89.2446	-314.647	-292.316	-248.78 	6.19806
63  	90.741 	-323.388	-305.838	-248.78 	9.08359
64  	92.2061	-318.986	-288.649	-248.78 	11.4054
65  	93.6468	-342.15 	-314.591	-248.78 	11.1357
66  	94.9614	-323.729	-286.911	-248.78 	12.8263
67  	96.2773	-324.582	-297.572	-248.78 	12.34  
68  	97.6233	-324.253	-297.837	-248.78 	8.75145
69  	99.1207	-344.414	-314.116	-248.78 	11.4166
70  	100.397	-341.622	-315.237	-248.78 	9.87745
71  	101.732	-348.848	-315.258	-248.78 	8.92945
