ngen	time   	min     	avg     	max     	std    
0   	4.21702	-328.026	-295.802	-258.907	11.4756
1   	5.66401	-324.475	-289.457	-258.861	10.7701
2   	6.97601	-326.728	-286.274	-258.571	11.1722
3   	8.4423 	-324.951	-288.002	-258.571	13.0025
4   	9.86264	-329.469	-289.239	-258.571	14.5001
5   	11.1967	-337.473	-298.906	-257.495	20.3283
6   	12.6683	-341.92 	-297.7  	-253.283	16.2136
7   	13.9062	-326.811	-291.051	-253.283	12.5368
8   	15.2998	-323.838	-289.21 	-253.283	11.7476
9   	16.5853	-343.981	-302.062	-253.283	15.9001
10  	17.8456	-338.904	-297.464	-253.283	13.1091
11  	19.1778	-349.91 	-300.274	-253.283	14.0734
12  	20.5217	-346.17 	-299.493	-253.283	12.2737
13  	21.9141	-351.065	-304.557	-253.283	13.7278
14  	23.3118	-340.465	-302.633	-253.283	12.6018
15  	24.5817	-348.762	-306.046	-253.283	14.6262
16  	26.0088	-343.72 	-300.672	-253.283	13.0574
17  	27.437 	-340.38 	-295.313	-253.283	14.648 
18  	28.8088	-345.64 	-304.855	-253.283	13.3396
19  	30.1483	-323.11 	-297.97 	-253.283	10.0741
20  	31.4169	-334.304	-301.506	-253.283	12.5758
21  	32.6856	-343.305	-303.388	-253.283	15.0413
22  	34.0039	-363.238	-304.05 	-253.283	18.5178
23  	35.3102	-350.524	-305.352	-253.283	14.6852
24  	36.737 	-349.474	-301.927	-253.283	15.0696
25  	38.1552	-351.642	-307.99 	-253.283	15.7271
26  	39.4962	-339.45 	-302.774	-253.283	12.1959
27  	40.9266	-341.66 	-311.642	-253.283	14.6646
28  	42.1804	-339.594	-304.988	-253.283	12.0191
29  	43.5529	-354.704	-313.324	-253.283	15.1251
30  	44.8797	-341.128	-305.632	-253.283	13.1687
31  	46.3068	-361.468	-323.894	-253.283	18.454 
32  	47.6838	-336.09 	-303.163	-253.283	12.2035
33  	49.1089	-329.196	-301.773	-253.283	9.68999
34  	50.4816	-339.655	-306.929	-253.283	14.2001
35  	51.7847	-351.792	-320.519	-253.283	13.5465
36  	53.1003	-350.683	-309.908	-253.283	10.8143
37  	54.4603	-327.571	-301.618	-253.283	8.00833
38  	55.8525	-340.034	-315.944	-253.283	12.2685
39  	57.3026	-347.826	-313.778	-253.283	15.2944
40  	58.5936	-336.552	-311.076	-253.283	7.99761
41  	59.8847	-331.344	-302.143	-253.283	9.21255
42  	61.3346	-350.878	-323.664	-253.283	15.1178
