ngen	time   	min     	avg     	max     	std    
0   	10.6472	-704.926	-666.443	-630.291	12.9822
1   	14.1547	-701.761	-661.707	-628.614	12.3638
2   	17.6638	-695.966	-658.542	-625.394	12.9728
3   	21.2619	-699.621	-656.494	-622.928	13.5936
4   	24.7759	-702.16 	-656.599	-619.216	15.4491
5   	28.4897	-706.525	-663.726	-619.216	17.1995
6   	31.7841	-699.988	-661.255	-618.621	16.3882
7   	35.1685	-700.005	-663.646	-618.621	13.6117
8   	38.9037	-703.294	-668.585	-618.621	14.1338
9   	42.2612	-711.335	-667.196	-618.621	15.4131
10  	45.9402	-721.249	-675.075	-618.621	17.2791
11  	49.2074	-715.91 	-675.532	-618.621	14.3869
12  	52.5674	-715.141	-676.541	-618.621	14.5342
13  	56.0093	-716.137	-671.176	-618.621	14.4308
14  	59.2473	-723.535	-670.671	-618.621	14.7346
15  	62.6572	-718.783	-663.116	-618.621	15.7117
16  	66.252 	-710.819	-678.283	-618.621	15.9184
17  	69.6128	-728.901	-682.169	-618.621	17.5233
18  	72.9835	-718.549	-685.007	-618.621	15.7592
19  	76.5954	-713.518	-678.871	-618.621	14.3354
20  	80.0851	-709.271	-676.427	-618.621	12.674 
21  	83.5606	-714.848	-679.248	-618.621	12.5246
22  	87.0487	-711.146	-678.649	-618.621	13.6239
23  	90.4286	-718.334	-670.811	-618.621	12.8091
24  	94.0674	-711.899	-673.111	-618.621	14.2335
25  	97.4941	-710.724	-668.717	-618.621	14.0669
26  	101.267	-706.937	-671.254	-618.621	14.0755
27  	104.727	-720.442	-679.046	-618.621	12.5033
28  	108.058	-721.302	-682.746	-618.621	14.5584
29  	111.416	-711.041	-669.277	-618.621	14.3835
30  	115.04 	-714.635	-673.298	-618.621	13.657 
31  	118.396	-706.042	-669.298	-618.621	14.9688
32  	122.059	-720.35 	-675.99 	-618.621	16.7914
33  	125.775	-714.862	-663.133	-618.621	16.3889
34  	129.286	-711.633	-679.208	-618.621	11.8591
35  	132.703	-707.736	-674.687	-618.621	9.3279 
36  	136.29 	-706.532	-681.94 	-618.621	9.31234
37  	139.536	-719.389	-669.39 	-618.621	14.4709
38  	142.897	-704.146	-685.149	-618.621	11.9268
39  	145.926	-691.576	-655.658	-618.621	12.5883
40  	149.46 	-697.273	-660.757	-618.621	11.6041
41  	152.966	-732.024	-660.939	-618.621	12.5475
42  	156.271	-737.564	-674.73 	-618.621	11.0296
43  	159.677	-736.048	-675.498	-618.621	12.9626
44  	163.012	-716.09 	-682.427	-618.621	11.7827
45  	166.22 	-733.843	-660.406	-618.621	11.097 
46  	169.614	-728.038	-689.592	-618.621	14.6028
47  	173.139	-698.502	-677.111	-618.621	8.8323 
