ngen	time   	min     	avg     	max     	std    
0   	8.01549	-663.035	-602.964	-551.106	18.315 
1   	10.8007	-648.916	-593.608	-544.371	17.8334
2   	13.3041	-646.707	-586.01 	-543.496	19.4948
3   	15.8146	-649.079	-589.824	-543.496	17.1304
4   	18.6378	-656.254	-587.727	-539.226	17.0837
5   	21.4519	-655.283	-588.268	-539.226	19.4553
6   	23.8957	-656.573	-589.462	-528.533	20.3598
7   	26.3438	-654.631	-592.747	-528.533	20.5575
8   	28.8328	-652.208	-604.443	-528.533	22.5762
9   	31.4546	-654.532	-600.79 	-528.533	22.0711
10  	34.034 	-653.946	-604.138	-528.533	20.6478
11  	36.5979	-656.669	-607.352	-528.533	18.3965
12  	39.1165	-651.314	-601.513	-528.533	19.7036
13  	41.9493	-652.884	-601.534	-528.533	22.9468
14  	44.7928	-671.024	-610.872	-528.533	20.3371
15  	47.3613	-664.936	-609.942	-528.533	18.0869
16  	49.947 	-670.964	-609.471	-528.533	19.5885
17  	52.6194	-662.872	-611.391	-528.533	21.463 
18  	55.1714	-672.358	-620.582	-528.533	21.1436
19  	57.9942	-677.724	-623.497	-528.533	21.624 
20  	60.6237	-671.044	-605.56 	-528.533	21.4066
21  	63.4484	-664.78 	-607.554	-528.533	19.0747
22  	66.0693	-678.091	-624.495	-528.533	22.063 
23  	68.5988	-668.951	-616.218	-528.533	19.9101
24  	71.1658	-652.398	-590.592	-528.533	21.8905
25  	73.9369	-658.574	-588.848	-528.533	17.0689
26  	76.7446	-676.541	-625.928	-528.533	20.5374
27  	79.3795	-653.302	-603.889	-528.533	20.211 
28  	82.21  	-665.376	-620.133	-528.533	19.8375
29  	84.9044	-688.673	-634.315	-528.533	23.0358
30  	87.5492	-688.206	-599.932	-528.533	22.763 
31  	90.26  	-673.735	-609.884	-528.533	18.981 
32  	93.0787	-683.278	-630.632	-528.533	21.4439
33  	95.8335	-664.21 	-621.859	-528.533	16.928 
34  	98.49  	-679.356	-621.698	-528.533	20.5039
35  	101.238	-683.515	-631.205	-528.533	22.9188
36  	103.982	-663.75 	-616.018	-528.533	12.5151
37  	106.541	-646.819	-604.499	-528.533	12.851 
38  	109.21 	-649.874	-601.101	-528.533	16.8058
39  	111.703	-657.442	-616.765	-528.533	17.8849
40  	114.338	-644.625	-605.976	-528.533	14.8879
41  	116.875	-664.828	-611.747	-528.533	17.8005
42  	119.447	-678.125	-624.452	-528.533	20.7162
43  	122.248	-671.126	-620.278	-528.533	19.4358
44  	124.676	-660.662	-622.403	-528.533	16.4349
45  	127.167	-688.822	-629.314	-528.533	20.8834
46  	129.812	-658.079	-609.983	-528.533	14.0026
47  	132.308	-672.443	-634.349	-528.533	18.1078
48  	135.031	-643.366	-600.437	-528.533	14.3592
49  	137.849	-632.956	-596.651	-528.533	12.3082
50  	140.639	-682.875	-623.76 	-528.533	21.5265
51  	143.226	-688.752	-644.588	-528.533	22.3164
52  	145.992	-658.901	-619.11 	-528.533	14.9088
53  	148.523	-625.957	-580.556	-528.533	15.9477
54  	151.357	-668.277	-632.104	-528.533	22.3851
55  	153.875	-652.176	-606.841	-528.533	16.5685
56  	156.674	-642.926	-616.03 	-528.533	12.7839
57  	159.314	-677.525	-622.279	-528.533	18.4718
58  	161.951	-637.38 	-608.57 	-528.533	12.2823
59  	164.414	-678.305	-608.264	-528.533	12.4416
60  	167.073	-640.126	-608.028	-528.533	12.9519
