% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
17996 +4.880840120e+02 +4.880840120e+02 +5.657440120e+02 +5.657440120e+02 +5.1904e-01 +5.9141e-01 +3.0849e-01 +1.0146e-01 +7.2347e-02 +9.4239e-01 +5.7906e-01 +7.6511e-01 +3.7254e-02 +2.5511e-01 +4.2636e-01 +7.7062e-01 +3.4570e-01 +2.5141e-01 +5.9793e-01 +9.8690e-01 +4.0397e-01 +1.2211e-01 +4.6479e-01 +4.5747e-02
38133 +4.775700899e+02 +4.775700899e+02 +5.552300899e+02 +5.552300899e+02 +6.2493e-01 +5.4919e-02 +3.4869e-01 +8.8100e-01 +9.7417e-01 +6.6944e-01 +5.7906e-01 +7.6511e-01 +3.0382e-02 +2.5511e-01 +4.2636e-01 +7.7062e-01 +3.4570e-01 +3.2782e-01 +3.4697e-01 +4.6377e-01 +2.7362e-01 +6.5771e-02 +7.8602e-01 +1.8844e-01
54299 +4.570741692e+02 +4.570741692e+02 +5.347341692e+02 +5.347341692e+02 +6.2090e-01 +9.3748e-01 +2.7793e-01 +5.6849e-01 +9.9996e-01 +1.5370e-01 +5.2224e-01 +1.8510e-01 +1.1668e-01 +2.5511e-01 +2.1831e-01 +2.4160e-01 +1.3066e-01 +2.5141e-01 +5.9793e-01 +9.8690e-01 +4.0397e-01 +2.4593e-01 +8.9538e-01 +4.5747e-02
79919 +4.409687103e+02 +4.409687103e+02 +5.186287103e+02 +5.186287103e+02 +2.8020e-01 +9.8359e-01 +2.3842e-01 +6.2155e-01 +9.9996e-01 +1.5370e-01 +5.2224e-01 +1.8510e-01 +1.1668e-01 +2.5511e-01 +2.1831e-01 +2.4160e-01 +1.3066e-01 +2.5141e-01 +5.9793e-01 +9.8690e-01 +4.0397e-01 +1.9169e-01 +7.0216e-01 +7.2267e-02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.938743300e+02 +6.938743300e+02 +8.095543300e+02 +8.095543300e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.332526356e+02 +5.332526356e+02 +6.489326356e+02 +6.489326356e+02 +9.5971e-01 +1.5039e-01 +3.3442e-01 +4.3965e-01 +3.0334e-02 +3.0256e-01 +8.1538e-01 +5.6845e-01 +7.1484e-01 +4.3865e-01 +4.4469e-01 +5.5318e-01 +8.6272e-01 +3.7717e-01 +1.0810e-01 +3.6951e-02 +2.4191e-01 +8.9254e-01 +9.4532e-01 +2.4589e-01
19 +5.171428276e+02 +5.171428276e+02 +6.328228276e+02 +6.328228276e+02 +3.5842e-01 +4.3644e-01 +1.2893e-01 +6.8092e-01 +7.3103e-01 +2.4939e-02 +3.8733e-01 +5.7301e-01 +7.5145e-01 +8.6710e-01 +4.2128e-01 +2.2678e-01 +6.5323e-01 +1.8594e-01 +4.7247e-01 +1.3962e-02 +4.1790e-02 +7.5508e-01 +9.2523e-01 +2.1928e-01
394 +5.111699082e+02 +5.111699082e+02 +6.268499082e+02 +6.268499082e+02 +9.9468e-01 +5.8748e-01 +2.1471e-01 +6.2047e-01 +4.2715e-01 +3.6619e-01 +7.5084e-01 +7.5967e-02 +8.7370e-01 +6.8910e-01 +3.1860e-03 +7.6808e-02 +8.9413e-01 +2.1959e-01 +5.7218e-01 +9.3630e-01 +4.5166e-01 +6.2052e-01 +8.9714e-01 +2.1906e-01
6398 +4.918634235e+02 +4.918634235e+02 +6.075434235e+02 +6.075434235e+02 +2.8773e-01 +8.9931e-01 +9.9044e-02 +6.2047e-01 +4.2715e-01 +3.6619e-01 +7.5084e-01 +7.5967e-02 +8.7370e-01 +6.8910e-01 +3.1860e-03 +7.6808e-02 +8.9413e-01 +2.1959e-01 +5.7218e-01 +9.3630e-01 +4.5166e-01 +6.2052e-01 +8.9714e-01 +2.1906e-01
9522 +4.848071400e+02 +4.848071400e+02 +6.004871400e+02 +6.004871400e+02 +4.0406e-01 +9.9763e-01 +1.4215e-01 +6.5573e-01 +1.4274e-01 +3.8194e-01 +7.4262e-01 +1.4121e-01 +8.1363e-02 +6.7752e-02 +4.0564e-01 +1.3697e-01 +8.8265e-01 +6.9935e-01 +9.7021e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +7.5867e-01 +1.9855e-01
29443 +4.724854198e+02 +4.724854198e+02 +5.881654198e+02 +5.881654198e+02 +6.3146e-01 +4.2475e-01 +2.1664e-01 +5.8986e-01 +4.8592e-01 +5.8735e-01 +6.7527e-01 +6.3973e-01 +9.8321e-01 +9.1384e-01 +7.5471e-01 +8.8450e-02 +9.9887e-01 +6.7846e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.3606e-01 +5.1567e-01
34070 +4.623642643e+02 +4.623642643e+02 +5.780442643e+02 +5.780442643e+02 +5.4325e-01 +8.7991e-01 +1.3153e-01 +6.3014e-01 +3.2627e-01 +5.1245e-01 +3.6281e-01 +4.5151e-01 +2.7109e-01 +2.2222e-01 +4.0815e-02 +8.8450e-02 +9.9887e-01 +6.7846e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.3606e-01 +5.1567e-01
45589 +4.546315617e+02 +4.546315617e+02 +5.703115617e+02 +5.703115617e+02 +5.4325e-01 +8.7991e-01 +1.3153e-01 +4.9695e-01 +3.2627e-01 +5.1245e-01 +3.6281e-01 +4.5151e-01 +2.7109e-01 +2.2222e-01 +4.0815e-02 +8.8450e-02 +9.9887e-01 +6.7846e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.6253e-01 +5.4205e-01
65439 +4.435660029e+02 +4.435660029e+02 +5.592460029e+02 +5.592460029e+02 +6.3596e-02 +4.9046e-01 +4.4128e-02 +6.3014e-01 +3.2627e-01 +5.1245e-01 +5.6789e-01 +6.1572e-01 +2.7109e-01 +2.2222e-01 +4.0815e-02 +8.8450e-02 +9.9887e-01 +2.6882e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.6253e-01 +2.6855e-01
71234 +4.208123361e+02 +4.208123361e+02 +5.364923361e+02 +5.364923361e+02 +1.3534e-01 +9.1739e-02 +2.4564e-01 +5.8895e-01 +9.4139e-01 +3.9915e-01 +8.3756e-01 +6.1572e-01 +2.7109e-01 +2.2222e-01 +4.0815e-02 +8.8450e-02 +9.9887e-01 +2.6882e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.6253e-01 +2.6855e-01
87683 +4.155037233e+02 +4.155037233e+02 +5.311837233e+02 +5.311837233e+02 +1.6459e-01 +9.6464e-01 +2.4564e-01 +5.8895e-01 +9.4139e-01 +3.9915e-01 +8.3756e-01 +6.1572e-01 +2.7109e-01 +2.2222e-01 +4.0815e-02 +8.8450e-02 +9.9887e-01 +2.6882e-01 +9.0542e-01 +5.7054e-01 +9.2561e-02 +9.4316e-01 +9.6253e-01 +2.6855e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220277828e+02 +7.220277828e+02 +7.183177828e+02 +7.183177828e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +5.901018981e+02 +5.901018981e+02 +5.863918981e+02 +5.863918981e+02 +2.4292e-01 +7.0410e-01 +2.2113e-02 +6.2598e-01 +6.7266e-01 +7.0382e-01 +2.3722e-01 +8.0957e-01 +9.2228e-01 +4.5462e-01 +3.4633e-01 +5.1861e-01 +6.5842e-01 +1.9138e-01 +7.2193e-02 +6.8848e-02 +6.8052e-01 +5.8274e-01 +3.2682e-01 +3.2347e-01
3696 +5.690917531e+02 +5.690917531e+02 +5.653817531e+02 +5.653817531e+02 +7.4990e-02 +8.4318e-01 +9.2913e-01 +7.0583e-01 +3.2224e-01 +7.5662e-01 +1.0101e-01 +9.5602e-01 +4.9967e-01 +4.7876e-01 +9.8259e-01 +4.5700e-01 +9.5914e-01 +4.3164e-01 +4.4493e-01 +1.0249e-01 +9.8823e-01 +9.6297e-01 +9.8609e-01 +2.5025e-02
4694 +5.566861948e+02 +5.566861948e+02 +5.529761948e+02 +5.529761948e+02 +2.5294e-01 +4.8216e-01 +7.6863e-01 +5.0946e-02 +3.2608e-01 +7.5662e-01 +1.0101e-01 +9.5602e-01 +4.9967e-01 +3.3421e-02 +9.8259e-01 +4.5700e-01 +9.5914e-01 +4.3164e-01 +4.4493e-01 +1.0249e-01 +6.7360e-01 +9.6297e-01 +9.8609e-01 +2.3666e-03
15011 +5.405933595e+02 +5.405933595e+02 +5.368833595e+02 +5.368833595e+02 +9.9263e-01 +3.4278e-01 +6.6475e-01 +4.7850e-01 +4.8652e-02 +9.9401e-01 +1.7379e-01 +3.5590e-01 +8.8543e-01 +3.3421e-02 +9.8259e-01 +4.5700e-01 +9.5914e-01 +4.3164e-01 +4.4493e-01 +1.0249e-01 +6.7360e-01 +9.6297e-01 +9.8609e-01 +2.3666e-03
21615 +5.343658827e+02 +5.343658827e+02 +5.306558827e+02 +5.306558827e+02 +9.5007e-01 +6.4701e-01 +3.4165e-01 +7.1961e-01 +5.0589e-02 +7.0244e-01 +3.2303e-01 +4.6043e-01 +8.6564e-01 +8.2979e-01 +8.9227e-01 +9.4687e-01 +9.5425e-01 +1.0900e-01 +1.0935e-01 +1.0746e-01 +5.3619e-01 +5.1853e-01 +7.5868e-01 +5.5832e-02
22750 +5.179163566e+02 +5.179163566e+02 +5.142063566e+02 +5.142063566e+02 +9.0715e-01 +8.8059e-01 +7.2272e-01 +3.5846e-01 +8.2583e-01 +7.5662e-01 +3.7927e-02 +5.1130e-01 +4.9967e-01 +3.3421e-02 +9.8259e-01 +9.6581e-01 +5.2706e-01 +1.9746e-01 +9.9247e-02 +5.0332e-01 +3.6769e-01 +7.3444e-01 +7.5868e-01 +5.5832e-02
37080 +4.932202716e+02 +4.932202716e+02 +4.895102716e+02 +4.895102716e+02 +2.3532e-01 +3.1678e-01 +7.9577e-01 +6.2598e-01 +8.2583e-01 +7.5662e-01 +3.7927e-02 +5.1130e-01 +4.9967e-01 +3.3421e-02 +9.8259e-01 +9.6581e-01 +5.2706e-01 +1.9746e-01 +9.9247e-02 +5.0332e-01 +3.6769e-01 +7.3444e-01 +7.5868e-01 +5.5832e-02
50251 +4.882295027e+02 +4.882295027e+02 +4.845195027e+02 +4.845195027e+02 +9.3911e-01 +2.9497e-01 +7.9577e-01 +6.2598e-01 +8.2583e-01 +7.5662e-01 +3.7927e-02 +5.1130e-01 +4.9967e-01 +3.3421e-02 +9.8259e-01 +9.6581e-01 +5.2706e-01 +1.9746e-01 +9.9247e-02 +5.0332e-01 +3.6769e-01 +7.3444e-01 +7.5868e-01 +5.5832e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.434976601e+02 +6.434976601e+02 +7.756776601e+02 +7.756776601e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.821658060e+02 +4.821658060e+02 +6.143458060e+02 +6.143458060e+02 +8.4733e-01 +5.8065e-01 +3.7625e-02 +2.6329e-02 +5.9328e-02 +1.8618e-01 +1.9253e-01 +5.3530e-01 +3.5245e-01 +7.0892e-01 +6.3888e-01 +8.5731e-01 +7.6457e-01 +1.9396e-01 +8.0093e-01 +4.2176e-02 +4.3988e-01 +5.4777e-01 +8.3081e-01 +8.1983e-01
4 +4.215208874e+02 +4.215208874e+02 +5.537008874e+02 +5.537008874e+02 +8.7380e-01 +5.6658e-01 +5.9213e-01 +3.2826e-01 +2.7965e-01 +4.5476e-01 +9.1699e-01 +3.9433e-01 +6.9709e-01 +6.2402e-01 +9.7262e-01 +4.1320e-01 +5.1654e-01 +9.3643e-01 +6.5585e-01 +2.0753e-01 +1.6669e-01 +5.0696e-01 +1.4179e-01 +1.0874e-01
11 +3.840198158e+02 +3.840198158e+02 +5.161998158e+02 +5.161998158e+02 +5.5052e-01 +2.1462e-02 +8.1621e-01 +5.7700e-01 +3.4418e-01 +5.7685e-01 +2.3911e-01 +1.5122e-01 +2.1765e-01 +4.7930e-01 +6.2916e-02 +5.6047e-01 +3.5325e-01 +9.7189e-01 +9.5503e-01 +4.2156e-01 +4.6522e-01 +9.9025e-01 +5.7528e-01 +8.8218e-01
293 +3.316944018e+02 +3.316944018e+02 +4.638744018e+02 +4.638744018e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +5.4672e-02 +9.5358e-01 +7.0829e-01 +2.9504e-01 +5.9663e-02 +1.2527e-01 +9.7672e-01 +2.3748e-01 +3.5913e-01 +9.3793e-01 +8.7727e-01 +7.0948e-01 +8.0547e-01 +7.3742e-01 +9.9399e-01 +6.0929e-01 +7.7865e-01
4593 +3.303917037e+02 +3.303917037e+02 +4.625717037e+02 +4.625717037e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +5.4672e-02 +9.5358e-01 +7.0829e-01 +2.9504e-01 +5.9663e-02 +1.2527e-01 +9.7672e-01 +2.3748e-01 +3.5913e-01 +9.3793e-01 +8.7727e-01 +7.0948e-01 +8.0547e-01 +7.3742e-01 +9.9399e-01 +6.0929e-01 +7.5732e-01
10432 +3.159800542e+02 +3.159800542e+02 +4.481600542e+02 +4.481600542e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +5.4672e-02 +9.5358e-01 +7.0829e-01 +2.9504e-01 +5.9663e-02 +1.2527e-01 +9.7672e-01 +2.3748e-01 +3.5913e-01 +9.3793e-01 +8.7727e-01 +7.0948e-01 +8.0547e-01 +8.4273e-01 +5.0980e-01 +6.3232e-01 +7.7188e-01
26669 +2.927442941e+02 +2.927442941e+02 +4.249242941e+02 +4.249242941e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +2.6506e-01 +9.5358e-01 +1.6467e-01 +9.3877e-01 +8.2117e-01 +3.4100e-01 +9.5853e-01 +1.6999e-01 +3.5913e-01 +9.3793e-01 +8.7727e-01 +7.0948e-01 +8.0547e-01 +8.4273e-01 +5.0980e-01 +6.3232e-01 +7.7188e-01
38012 +2.843658414e+02 +2.843658414e+02 +4.165458414e+02 +4.165458414e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +2.6506e-01 +9.5358e-01 +1.6467e-01 +9.3877e-01 +8.2117e-01 +3.4100e-01 +9.5853e-01 +1.6999e-01 +3.5913e-01 +9.3793e-01 +8.4070e-01 +8.8489e-01 +7.3275e-01 +8.5544e-01 +8.6545e-01 +4.1223e-01 +6.0361e-01
42861 +2.711511063e+02 +2.711511063e+02 +4.033311063e+02 +4.033311063e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +2.6506e-01 +9.5358e-01 +1.6467e-01 +9.3877e-01 +8.2117e-01 +3.4100e-01 +9.5853e-01 +1.6999e-01 +3.5913e-01 +9.3793e-01 +8.4070e-01 +8.8489e-01 +7.3275e-01 +8.5544e-01 +9.9399e-01 +6.6847e-01 +7.0234e-01
89443 +2.678703522e+02 +2.678703522e+02 +4.000503522e+02 +4.000503522e+02 +6.8786e-01 +4.4557e-01 +6.1174e-01 +2.6506e-01 +9.5358e-01 +1.6467e-01 +9.3877e-01 +8.2117e-01 +3.4100e-01 +9.5853e-01 +1.6999e-01 +3.5913e-01 +9.3793e-01 +8.4070e-01 +8.8489e-01 +7.3275e-01 +8.5544e-01 +9.9399e-01 +6.6847e-01 +3.9131e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.803653123e+02 +5.803653123e+02 +1.580365312e+03 +1.580365312e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.558676820e+02 +5.558676820e+02 +1.555867682e+03 +1.555867682e+03 +4.6238e-01 +4.2406e-01 +3.5821e-01 +6.5778e-01 +7.2876e-01 +6.8864e-01 +9.8298e-01 +4.7164e-01 +4.4541e-01 +6.1700e-01 +6.0391e-01 +7.8235e-01 +3.1573e-02 +3.6438e-01 +8.5856e-01 +6.9771e-01 +2.7408e-01 +8.1709e-01 +8.7463e-01 +1.0396e-01
6 +5.422569202e+02 +5.422569202e+02 +1.542256920e+03 +1.542256920e+03 +5.0784e-01 +4.0192e-01 +5.4864e-01 +3.2714e-01 +5.8958e-01 +6.4813e-01 +1.1007e-01 +8.0542e-01 +5.7932e-01 +4.7474e-01 +5.0693e-01 +3.9736e-01 +6.6875e-01 +5.4427e-02 +6.3680e-01 +5.3220e-01 +3.5039e-01 +2.8557e-02 +2.0630e-01 +5.3174e-01
8 +4.697803511e+02 +4.697803511e+02 +1.469780351e+03 +1.469780351e+03 +4.6093e-01 +9.7971e-01 +2.4325e-01 +4.5223e-01 +3.1098e-01 +8.0615e-01 +1.7960e-02 +3.7839e-01 +8.2625e-01 +8.6065e-01 +9.0899e-01 +3.8373e-01 +4.0689e-01 +1.5542e-01 +2.9525e-01 +6.3394e-01 +7.7908e-01 +2.8863e-01 +1.8559e-02 +1.9585e-01
10 +4.534233220e+02 +4.534233220e+02 +1.453423322e+03 +1.453423322e+03 +9.0671e-01 +6.9344e-01 +4.7246e-01 +1.4362e-01 +7.8854e-01 +6.5700e-01 +2.8452e-02 +5.9295e-01 +7.3200e-01 +3.8289e-01 +7.7014e-01 +8.9307e-01 +5.5092e-01 +3.0940e-01 +4.4731e-01 +1.5595e-02 +5.5137e-01 +4.1166e-01 +1.6045e-01 +3.3892e-01
13 +4.250890900e+02 +4.250890900e+02 +1.425089090e+03 +1.425089090e+03 +6.0446e-02 +5.8969e-01 +7.9786e-02 +2.6208e-01 +6.8557e-01 +7.9592e-01 +4.8614e-01 +4.6444e-01 +1.2722e-01 +8.7393e-01 +9.9075e-01 +7.6445e-01 +2.9323e-01 +1.5071e-01 +1.7524e-01 +5.9097e-02 +8.3649e-01 +6.4539e-01 +5.3427e-01 +9.8317e-01
