"","no.","longitude","latitude","magnitude","time","depth","year","month","days"
"165",165,0,0,5.20349998772144,14831.947175811,0,0,0,0
"166",166,0,0,7.02749443054199,14832.0736619103,0,0,0,0
"167",167,0,0,5.39234513044357,14832.0750932309,0,0,0,0
"168",168,0,0,5.08297155052423,14832.0763414794,0,0,0,0
"169",169,0,0,5.00777019932866,14832.0800674038,0,0,0,0
"170",170,0,0,5.03959010541439,14832.08138051,0,0,0,0
"171",171,0,0,6.5435004234314,14832.0828787771,0,0,0,0
"172",172,0,0,5.20938093960285,14832.0854670246,0,0,0,0
"173",173,0,0,5.13479988276958,14832.0959137652,0,0,0,0
"174",174,0,0,5.04470949247479,14832.1053110671,0,0,0,0
"175",175,0,0,6.75325214862823,14832.10951187,0,0,0,0
"176",176,0,0,5.41903868317604,14832.1096476244,0,0,0,0
"177",177,0,0,5.40879192948341,14832.1126500087,0,0,0,0
"178",178,0,0,5.74302250146866,14832.115212628,0,0,0,0
"179",179,0,0,5.48422679305077,14832.1158598497,0,0,0,0
"180",180,0,0,5.1925508081913,14832.1179911932,0,0,0,0
"181",181,0,0,5.0663131326437,14832.1193745454,0,0,0,0
"182",182,0,0,5.41646030545235,14832.1534736849,0,0,0,0
"183",183,0,0,5.06060915067792,14832.1572224917,0,0,0,0
"184",184,0,0,5.00393953826278,14832.1660541975,0,0,0,0
"185",185,0,0,5.20134474337101,14832.2493830932,0,0,0,0
"186",186,0,0,5.17907652258873,14832.2546787867,0,0,0,0
"187",187,0,0,5.56534039974213,14832.3185310158,0,0,0,0
"188",188,0,0,5.51709592342377,14843.7594154793,0,0,0,0
"189",189,0,0,5.16639448702335,14857.3920508412,0,0,0,0
"190",190,0,0,5.26535448431969,14859.4372492922,0,0,0,0
"191",191,0,0,5.00664755236357,14864.6982753305,0,0,0,0
"192",192,0,0,5.56344193220139,14867.8348075414,0,0,0,0
"193",193,0,0,6.29071354866028,14908.9900971281,0,0,0,0
"194",194,0,0,5.13088771700859,14909.0036375663,0,0,0,0
"195",195,0,0,5.07661320269108,14910.3630225487,0,0,0,0
"196",196,0,0,5.78537553548813,15014.0482690226,0,0,0,0
"197",197,0,0,5.71286702156067,15014.0492364169,0,0,0,0
"198",198,0,0,5.69457864761353,15014.0675379176,0,0,0,0
"199",199,0,0,5.55542087554932,15083.0185085014,0,0,0,0
"200",200,0,0,5.04673479124904,15493.8695403591,0,0,0,0
"201",201,0,0,5.26516070961952,15658.6297503377,0,0,0,0
"202",202,0,0,5.19935929775238,15737.6456754177,0,0,0,0
"203",203,0,0,5.31092604994774,15773.4069352456,0,0,0,0
"204",204,0,0,5.46795147657394,15990.9980935096,0,0,0,0
"205",205,0,0,5.11661037802696,15996.0743810053,0,0,0,0
"206",206,0,0,5.08818031102419,16015.5079736094,0,0,0,0
"207",207,0,0,5.17755562067032,16210.9911385083,0,0,0,0
"208",208,0,0,5.21718326210976,16594.4320562157,0,0,0,0
"209",209,0,0,5.31694695353508,17988.0688579763,0,0,0,0
"210",210,0,0,7.05530405044556,18023.8221529908,0,0,0,0
"211",211,0,0,5.15911389887333,18023.8250111053,0,0,0,0
"212",212,0,0,6.79998517036438,18023.8303686301,0,0,0,0
"213",213,0,0,5.16381432116032,18023.8475466839,0,0,0,0
"214",214,0,0,6.20966792106628,18023.8486601053,0,0,0,0
"215",215,0,0,5.19570676982403,18023.8503823555,0,0,0,0
"216",216,0,0,6.66802191734314,18023.8520298728,0,0,0,0
"217",217,0,0,5.01967866718769,18023.8524393211,0,0,0,0
"218",218,0,0,5.25690788030624,18023.8552230868,0,0,0,0
"219",219,0,0,5.575275182724,18023.8606348107,0,0,0,0
"220",220,0,0,5.43582952022552,18023.8644683998,0,0,0,0
"221",221,0,0,5.7639639377594,18023.8666620592,0,0,0,0
"222",222,0,0,5.37432807683945,18023.867061375,0,0,0,0
"223",223,0,0,5.39986073970795,18023.8682198167,0,0,0,0
"224",224,0,0,5.62341272830963,18023.8728437837,0,0,0,0
"225",225,0,0,5.28086444735527,18023.8806818791,0,0,0,0
"226",226,0,0,5.16928651928902,18023.8937746005,0,0,0,0
"227",227,0,0,5.15428613126278,18023.8949252083,0,0,0,0
"228",228,0,0,5.80385094881058,18023.9568245262,0,0,0,0
"229",229,0,0,5.62639480829239,18024.0005854281,0,0,0,0
"230",230,0,0,5.00194551399909,18024.1364097306,0,0,0,0
"231",231,0,0,5.07126651704311,18024.5105299256,0,0,0,0
"232",232,0,0,5.12559957802296,18026.3078024789,0,0,0,0
"233",233,0,0,5.45352530479431,18037.1678661164,0,0,0,0
"234",234,0,0,5.07914078235626,18433.4637299211,0,0,0,0
"235",235,0,0,5.4855700135231,18960.0787132044,0,0,0,0
"236",236,0,0,5.23902063071728,19159.600478805,0,0,0,0
"237",237,0,0,5.12423768639565,19481.5340659076,0,0,0,0
"238",238,0,0,5.53685075044632,19731.2558920574,0,0,0,0
"239",239,0,0,5.09192235022783,20195.8760457886,0,0,0,0
"240",240,0,0,5.13787257671356,20455.1729137424,0,0,0,0
"241",241,0,0,5.29112347960472,21054.3646864557,0,0,0,0
"242",242,0,0,5.27677223086357,21365.6763565412,0,0,0,0
"243",243,0,0,5.42473843693733,21919.0181793775,0,0,0,0
"244",244,0,0,5.52083379030228,23371.9788165296,0,0,0,0
"245",245,0,0,6.45734429359436,23658.7459548424,0,0,0,0
"246",246,0,0,5.89221036434174,23658.7472188975,0,0,0,0
"247",247,0,0,6.24003601074219,23662.3885293686,0,0,0,0
"248",248,0,0,5.0098616424948,23662.3890313505,0,0,0,0
"249",249,0,0,5.7037325501442,23662.3895276269,0,0,0,0
"250",250,0,0,5.75467973947525,23663.0383965762,0,0,0,0
"251",251,0,0,6.28164505958557,23663.4154871794,0,0,0,0
"252",252,0,0,5.71108818054199,23663.4219873352,0,0,0,0
"253",253,0,0,5.03897684440017,23663.5689308681,0,0,0,0
"254",254,0,0,5.66323280334473,23663.635875897,0,0,0,0
"255",255,0,0,5.00763787329197,23664.6680042318,0,0,0,0
"256",256,0,0,5.5429003238678,23664.7300525341,0,0,0,0
"257",257,0,0,5.77269166707993,23666.7258649589,0,0,0,0
"258",258,0,0,5.2141235768795,23754.2178899877,0,0,0,0
"259",259,0,0,7.3469340801239,23901.4957155708,0,0,0,0
"260",260,0,0,5.12921425700188,23901.4966708029,0,0,0,0
"261",261,0,0,5.0688641667366,23901.4968274252,0,0,0,0
"262",262,0,0,5.81831187009811,23901.4970893195,0,0,0,0
"263",263,0,0,5.03226139396429,23901.4977496019,0,0,0,0
"264",264,0,0,5.65967959165573,23901.4993867399,0,0,0,0
"265",265,0,0,5.06933344900608,23901.4994462413,0,0,0,0
"266",266,0,0,5.0184814427048,23901.4997112467,0,0,0,0
"267",267,0,0,6.0442373752594,23901.4999875233,0,0,0,0
"268",268,0,0,5.13049851357937,23901.500139284,0,0,0,0
"269",269,0,0,5.06830983608961,23901.500693426,0,0,0,0
"270",270,0,0,5.65752547979355,23901.5008854337,0,0,0,0
"271",271,0,0,5.09780674427748,23901.5034904421,0,0,0,0
"272",272,0,0,5.77243775129318,23901.5118076405,0,0,0,0
"273",273,0,0,6.25966691970825,23901.5140048838,0,0,0,0
"274",274,0,0,5.61826008558273,23901.5141137053,0,0,0,0
"275",275,0,0,5.45061245560646,23901.5141257514,0,0,0,0
"276",276,0,0,5.11519929021597,23901.5159064409,0,0,0,0
"277",277,0,0,5.37320202589035,23901.5162578552,0,0,0,0
"278",278,0,0,5.64269948005676,23901.523774344,0,0,0,0
"279",279,0,0,5.59532785415649,23901.5278842367,0,0,0,0
"280",280,0,0,5.21964564919472,23901.5363362584,0,0,0,0
"281",281,0,0,5.2245866805315,23901.5444537987,0,0,0,0
"282",282,0,0,5.06269723176956,23901.5625809802,0,0,0,0
"283",283,0,0,6.01693964004517,23901.5714206527,0,0,0,0
"284",284,0,0,5.48235476016998,23901.6116222227,0,0,0,0
"285",285,0,0,5.35791692137718,23901.6195954352,0,0,0,0
"286",286,0,0,5.0290732588619,23901.6931209804,0,0,0,0
"287",287,0,0,5.10496505349874,23902.2055067119,0,0,0,0
"288",288,0,0,5.92618644237518,23902.2137105423,0,0,0,0
"289",289,0,0,5.68140000104904,23902.342633877,0,0,0,0
"290",290,0,0,5.57151782512665,23902.3492052023,0,0,0,0
"291",291,0,0,5.74693667888641,23902.452019466,0,0,0,0
"292",292,0,0,5.08514580130577,23902.6969864289,0,0,0,0
"293",293,0,0,5.07306862622499,23903.0089334296,0,0,0,0
"294",294,0,0,6.54215061664581,23903.2444522936,0,0,0,0
"295",295,0,0,5.25107702612877,23903.2479929591,0,0,0,0
"296",296,0,0,5.42293983697891,23903.2503380945,0,0,0,0
"297",297,0,0,5.31907457113266,23903.2526808011,0,0,0,0
"298",298,0,0,5.7414990067482,23903.9858477483,0,0,0,0
"299",299,0,0,5.09826371818781,23904.7135782251,0,0,0,0
"300",300,0,0,5.06584294885397,23917.0767912493,0,0,0,0
"301",301,0,0,5.19956704974174,23917.7600496347,0,0,0,0
"302",302,0,0,5.2668531537056,23932.2419638511,0,0,0,0
"303",303,0,0,5.33091098070145,23933.1828405716,0,0,0,0
"304",304,0,0,5.03809383884072,23933.6034382073,0,0,0,0
"305",305,0,0,5.28690552711487,23940.1990128049,0,0,0,0
"306",306,0,0,5.18797844648361,24061.6211405791,0,0,0,0
"307",307,0,0,5.58487993478775,24075.5223803955,0,0,0,0
"308",308,0,0,5.19470842182636,24081.0304669685,0,0,0,0
"309",309,0,0,5.09297205507755,24138.7412383044,0,0,0,0
"310",310,0,0,5.57062810659409,24139.3801344816,0,0,0,0
"311",311,0,0,5.03061289899051,24538.4140412185,0,0,0,0
"312",312,0,0,5.33337447047234,25208.4677608231,0,0,0,0
"313",313,0,0,5.73425769805908,25208.4693825542,0,0,0,0
"314",314,0,0,5.26862996816635,25209.7829075741,0,0,0,0
"315",315,0,0,5.09726844727993,25209.7830213008,0,0,0,0
"316",316,0,0,5.30959433317184,27095.9990368515,0,0,0,0
"317",317,0,0,5.44557178020477,27832.9197052613,0,0,0,0
"318",318,0,0,5.23148018121719,27929.7547114485,0,0,0,0
"319",319,0,0,5.13396038115025,27929.7604621664,0,0,0,0
"320",320,0,0,5.46231204271317,28164.348784655,0,0,0,0
"321",321,0,0,5.19603772461414,28164.3633811746,0,0,0,0
"322",322,0,0,5.39794611930847,28377.4426844291,0,0,0,0
"323",323,0,0,5.26547133922577,28379.2418931828,0,0,0,0
"324",324,0,0,5.09211828559637,28387.0476201375,0,0,0,0
"325",325,0,0,5.06336992233992,28445.8443421215,0,0,0,0
"326",326,0,0,5.93827420473099,28830.4079088694,0,0,0,0
"327",327,0,0,5.23045678436756,28830.4197731592,0,0,0,0
"328",328,0,0,5.15369112789631,29205.4563472221,0,0,0,0
"329",329,0,0,5.69503706693649,29205.8852778032,0,0,0,0
"330",330,0,0,5.13226790726185,29906.5843414776,0,0,0,0
"331",331,0,0,5.72124761343002,31001.8788237655,0,0,0,0
"332",332,0,0,5.9292249083519,31267.3610970583,0,0,0,0
"333",333,0,0,5.40974646806717,31267.4601495647,0,0,0,0
"334",334,0,0,5.01549300551414,31425.9872704135,0,0,0,0
"335",335,0,0,6.6383216381073,32586.1126327242,0,0,0,0
"336",336,0,0,5.07725777477026,32586.1750147337,0,0,0,0
"337",337,0,0,5.18569575250149,32586.563289184,0,0,0,0
"338",338,0,0,5.1435624808073,33039.3031548121,0,0,0,0
"339",339,0,0,5.03861355409026,33177.9014057094,0,0,0,0
"340",340,0,0,5.29934829473495,33293.4417032218,0,0,0,0
"341",341,0,0,5.23930618166924,34420.082493281,0,0,0,0
"342",342,0,0,6.76681685447693,35505.7210833145,0,0,0,0
"343",343,0,0,5.22609896957874,35505.7257474966,0,0,0,0
"344",344,0,0,5.15777194499969,35505.7261620249,0,0,0,0
"345",345,0,0,5.40270549058914,35505.7303926466,0,0,0,0
"346",346,0,0,5.3909612596035,35505.7376455388,0,0,0,0
"347",347,0,0,5.29257827997208,35505.9472726472,0,0,0,0
"348",348,0,0,5.70814329385757,35506.416535383,0,0,0,0
"349",349,0,0,5.7429746389389,35506.4220432388,0,0,0,0
"350",350,0,0,5.45994678139687,35659.1501541111,0,0,0,0
"351",351,0,0,5.652676820755,35659.1502305446,0,0,0,0
"352",352,0,0,6.64793181419373,35659.1704673424,0,0,0,0
"353",353,0,0,5.82136428356171,35659.1708939381,0,0,0,0
"354",354,0,0,5.08560205996037,35659.1743598495,0,0,0,0
"355",355,0,0,5.06942285597324,35659.1782244334,0,0,0,0
"356",356,0,0,5.17718531191349,35659.2048191866,0,0,0,0
"357",357,0,0,5.04750607535243,35659.2228175114,0,0,0,0
"358",358,0,0,5.1589812785387,35915.8203867465,0,0,0,0
"359",359,0,0,5.1567277610302,35915.857820862,0,0,0,0
"360",360,0,0,5.7943696975708,35932.4070143688,0,0,0,0
"361",361,0,0,5.13001166284084,35932.4158820952,0,0,0,0
"362",362,0,0,5.62479317188263,36090.2557851726,0,0,0,0
"363",363,0,0,5.39009219408035,36639.1281349319,0,0,0,0
"364",364,0,0,5.17369015514851,36726.4512021623,0,0,0,0
"365",365,0,0,5.46440148353577,37657.0715678498,0,0,0,0
"366",366,0,0,5.13382166624069,37663.5066844837,0,0,0,0
"367",367,0,0,5.13082750141621,38209.0548716729,0,0,0,0
"368",368,0,0,5.07728128135204,38915.2572218966,0,0,0,0
"369",369,0,0,5.62047439813614,38936.1446317097,0,0,0,0
"370",370,0,0,7.19265747070312,39009.9738323025,0,0,0,0
"371",371,0,0,6.47524642944336,39009.9752959757,0,0,0,0
"372",372,0,0,5.33424544334412,39009.9757133099,0,0,0,0
"373",373,0,0,5.05917068943381,39009.9763054083,0,0,0,0
"374",374,0,0,5.29073956608772,39009.9869183265,0,0,0,0
"375",375,0,0,5.94978469610214,39009.9923385953,0,0,0,0
"376",376,0,0,5.1969835460186,39009.994208708,0,0,0,0
"377",377,0,0,5.10625662654638,39010.0094392544,0,0,0,0
"378",378,0,0,7.82886958122253,39010.0095299395,0,0,0,0
"379",379,0,0,5.14587651193142,39010.0097015259,0,0,0,0
"380",380,0,0,5.97068929672241,39010.0101623998,0,0,0,0
"381",381,0,0,5.63576817512512,39010.0102713587,0,0,0,0
"382",382,0,0,5.85015481710434,39010.010567936,0,0,0,0
"383",383,0,0,5.68927943706512,39010.0105975326,0,0,0,0
"384",384,0,0,5.09417051076889,39010.0106130933,0,0,0,0
"385",385,0,0,5.3175440132618,39010.010718247,0,0,0,0
"386",386,0,0,5.17625898122787,39010.0110269473,0,0,0,0
"387",387,0,0,5.10145511478186,39010.0111241413,0,0,0,0
"388",388,0,0,5.32282277941704,39010.0113333065,0,0,0,0
"389",389,0,0,5.72069621086121,39010.0114017492,0,0,0,0
"390",390,0,0,5.44800999760628,39010.0115305741,0,0,0,0
"391",391,0,0,5.2218776345253,39010.0116573449,0,0,0,0
"392",392,0,0,5.61718660593033,39010.011851781,0,0,0,0
"393",393,0,0,5.42301660776138,39010.0118942456,0,0,0,0
"394",394,0,0,5.2076813429594,39010.0126009757,0,0,0,0
"395",395,0,0,5.49388161301613,39010.0126909252,0,0,0,0
"396",396,0,0,5.11467847973108,39010.0131547464,0,0,0,0
"397",397,0,0,5.13936880230904,39010.0138735256,0,0,0,0
"398",398,0,0,5.3116015791893,39010.0153959241,0,0,0,0
"399",399,0,0,5.79108762741089,39010.0155979702,0,0,0,0
"400",400,0,0,6.11959683895111,39010.0169363731,0,0,0,0
"401",401,0,0,5.3375264108181,39010.0189282468,0,0,0,0
"402",402,0,0,5.04407922551036,39010.0194543662,0,0,0,0
"403",403,0,0,5.08838053047657,39010.0216503589,0,0,0,0
"404",404,0,0,5.0328178294003,39010.0259061786,0,0,0,0
"405",405,0,0,5.25767436623573,39010.0298119237,0,0,0,0
"406",406,0,0,5.96180486679077,39010.030006252,0,0,0,0
"407",407,0,0,5.28450453281403,39010.030333909,0,0,0,0
"408",408,0,0,5.22223611176014,39010.0304668138,0,0,0,0
"409",409,0,0,5.53733152151108,39010.0313425096,0,0,0,0
"410",410,0,0,5.28039953112602,39010.043774848,0,0,0,0
"411",411,0,0,5.00692563410848,39010.0441470026,0,0,0,0
"412",412,0,0,5.13493329286575,39010.0454986707,0,0,0,0
"413",413,0,0,5.14861811697483,39010.0501041207,0,0,0,0
"414",414,0,0,5.61756008863449,39010.0521182704,0,0,0,0
"415",415,0,0,5.17429721355438,39010.0573503688,0,0,0,0
"416",416,0,0,5.26287543773651,39010.0574008391,0,0,0,0
"417",417,0,0,5.05929173901677,39010.1042014805,0,0,0,0
"418",418,0,0,6.48625957965851,39010.1131545653,0,0,0,0
"419",419,0,0,5.01875126175582,39010.113983231,0,0,0,0
"420",420,0,0,5.13493545353413,39010.115739071,0,0,0,0
"421",421,0,0,5.56957626342773,39010.118220859,0,0,0,0
"422",422,0,0,6.03249597549438,39010.1291308968,0,0,0,0
"423",423,0,0,5.33938220143318,39010.1403515389,0,0,0,0
"424",424,0,0,5.10892871767282,39010.1519491297,0,0,0,0
