1: tournsize='10'
2: tournsize='49'
3: tournsize='6'
4: tournsize='115'
5: tournsize='227'
6: tournsize='195'
7: tournsize='27'
8: tournsize='234'
9: tournsize='79'
10: tournsize='28'
11: tournsize='8'
12: tournsize='193'
13: tournsize='206'
14: tournsize='7'
15: tournsize='224'
16: tournsize='62'
17: tournsize='37'
