35.9195 140.5392 2009 1 1 3.1 35.91 6 55 48 
42.0917 142.5697 2009 1 1 4.0 65.56 8 49 56 
45.2633 150.978 2009 1 1 4.3 30.0 9 19 11 
42.9875 146.833 2009 1 1 3.0 62.97 9 59 20 
47.8733 147.9415 2009 1 1 3.6 512.0 18 11 25 
45.0897 145.851 2009 1 1 3.2 29.81 18 55 33 
44.053 148.1452 2009 1 1 4.9 0.0 23 2 21 
42.9485 146.783 2009 1 1 3.3 58.5 23 21 20 
38.7027 142.2587 2009 1 2 3.6 37.15 0 12 14 
44.6767 148.1022 2009 1 2 3.9 136.0 1 23 59 
37.243 138.8437 2009 1 2 3.0 11.52 7 15 55 
45.5807 142.4773 2009 1 2 3.2 311.11 9 1 0 
40.5113 145.8272 2009 1 2 3.2 48.0 12 9 46 
36.9825 141.4848 2009 1 3 3.1 46.54 1 29 45 
40.0055 141.9773 2009 1 3 3.2 90.41 2 30 59 
42.7972 142.5772 2009 1 3 3.0 0.0 4 19 51 
45.5488 142.8702 2009 1 3 3.4 325.86 4 40 43 
37.716 142.214 2009 1 3 3.1 36.07 6 47 28 
38.8028 140.4622 2009 1 3 3.4 142.29 12 1 16 
37.062 141.1718 2009 1 3 4.8 50.51 16 13 3 
44.0758 148.0325 2009 1 3 3.8 0.0 16 33 21 
40.5775 142.5027 2009 1 3 3.2 29.81 18 30 0 
42.0293 142.6008 2009 1 3 3.6 61.55 21 39 28 
43.565 147.539 2009 1 4 3.7 33.0 1 0 48 
37.0587 141.1993 2009 1 4 3.7 50.1 1 2 41 
36.9755 141.7892 2009 1 4 3.9 44.64 9 44 55 
36.9555 141.7765 2009 1 4 3.7 38.05 12 30 57 
44.0 148.1128 2009 1 5 4.0 0.0 1 9 12 
36.6897 141.2682 2009 1 5 3.0 46.19 3 25 33 
38.5605 143.1763 2009 1 5 4.0 11.61 5 27 39 
38.7855 141.6422 2009 1 5 3.0 65.65 5 44 30 
36.9732 141.757 2009 1 5 4.8 50.28 10 36 28 
47.1682 153.0345 2009 1 5 4.5 30.0 14 21 12 
44.1003 151.0697 2009 1 5 4.1 30.0 18 4 59 
38.5117 143.2192 2009 1 5 3.1 25.74 21 57 14 
36.6562 142.6392 2009 1 5 3.9 33.0 23 27 24 
38.4218 143.256 2009 1 6 3.8 12.28 3 40 36 
43.9032 147.7678 2009 1 6 3.6 0.0 4 42 24 
47.4438 147.9805 2009 1 6 3.8 442.0 8 5 43 
36.5812 141.3612 2009 1 6 3.2 45.34 8 49 52 
37.59 142.9683 2009 1 6 5.0 45.0 8 52 53 
36.3045 142.526 2009 1 6 3.7 69.0 18 1 22 
41.694 144.0277 2009 1 6 3.3 45.51 21 9 6 
36.7318 141.5058 2009 1 7 3.2 50.65 1 27 41 
36.7607 141.004 2009 1 7 3.5 57.64 1 50 5 
43.7243 147.7693 2009 1 7 3.8 20.0 6 38 28 
36.9687 141.5438 2009 1 7 4.0 48.92 6 44 36 
44.061 147.9933 2009 1 7 3.1 0.0 17 14 11 
40.1177 142.465 2009 1 7 3.8 34.34 17 46 10 
41.7 142.602 2009 1 7 3.8 38.39 18 30 56 
44.3943 140.8538 2009 1 7 3.3 242.56 23 47 6 
43.2813 147.722 2009 1 8 4.1 7.0 2 3 51 
44.4892 147.0473 2009 1 8 3.0 163.0 2 16 56 
37.2197 138.8285 2009 1 8 4.0 10.41 11 41 25 
38.7055 142.248 2009 1 8 3.6 37.28 12 18 41 
39.0947 140.9013 2009 1 8 3.2 5.24 15 36 49 
43.7328 148.4383 2009 1 9 4.3 0.0 0 5 21 
43.2152 147.5027 2009 1 9 3.3 50.0 11 39 9 
38.8717 140.7722 2009 1 9 3.0 4.45 13 0 2 
35.1237 140.283 2009 1 10 3.0 17.03 3 7 12 
39.1768 144.221 2009 1 10 4.1 51.0 3 23 45 
43.4302 147.4505 2009 1 10 4.3 27.0 14 28 11 
41.6958 144.0273 2009 1 10 4.3 45.9 20 17 57 
41.7003 144.0257 2009 1 10 3.9 44.12 20 39 42 
