Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3259.271562,0,1.7976931348623157E308,8792767,0.0,0.0,1,3259.271562,0,0.0,SAT,,421.465,
2,1,1,3325.558022,0,1.7976931348623157E308,13794010,0.0,0.0,1,3325.558022,1,0.0,SAT,,393.356,
3,2,1,3544.744603,0,1.7976931348623157E308,13794010,0.0,0.0,1,3544.744603,1,0.0,SAT,,399.111,
4,1,1,3469.960081,0,1.7976931348623157E308,12632380,0.0,0.0,1,3469.960081,1,0.0,SAT,,388.461,
