% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
27318 +7.061485253e+02 +7.061485253e+02 +8.218285253e+02 +8.218285253e+02 +9.7656e-01 +7.5400e-01 +3.7102e-01 +4.4989e-01 +6.9063e-02 +4.9107e-01 +1.2581e-02 +4.9796e-01 +3.5539e-02 +3.7861e-01 +8.4034e-01 +5.9225e-01 +2.4871e-01 +9.7776e-01 +5.1772e-01 +5.2259e-01 +3.0357e-01 +6.8439e-01 +7.7617e-01 +8.1619e-02
38171 +6.913776943e+02 +6.913776943e+02 +8.070576943e+02 +8.070576943e+02 +9.9219e-01 +6.0052e-02 +2.3694e-01 +4.4056e-01 +6.9063e-02 +4.9107e-01 +1.2581e-02 +4.9796e-01 +3.5539e-02 +3.7861e-01 +8.4034e-01 +5.9225e-01 +2.4871e-01 +9.7776e-01 +5.1772e-01 +5.2259e-01 +3.0357e-01 +9.9961e-01 +3.9327e-01 +1.8182e-01
53065 +6.729370004e+02 +6.729370004e+02 +7.886170004e+02 +7.886170004e+02 +6.6144e-02 +9.8656e-01 +3.1291e-01 +1.8617e-01 +5.5590e-01 +1.6231e-01 +5.1944e-01 +7.7588e-01 +3.9759e-02 +5.1772e-01 +9.8484e-01 +6.6605e-01 +2.6272e-02 +7.1307e-01 +1.7367e-01 +5.2259e-01 +3.6134e-01 +6.7140e-01 +9.4678e-01 +8.1619e-02
64570 +6.059735703e+02 +6.059735703e+02 +7.216535703e+02 +7.216535703e+02 +9.9219e-01 +1.4290e-02 +9.0503e-01 +9.1917e-01 +6.9063e-02 +4.9107e-01 +1.2581e-02 +4.9796e-01 +3.5539e-02 +1.1995e-01 +4.4261e-01 +6.5053e-01 +1.2426e-02 +7.9845e-01 +1.8527e-02 +5.3992e-01 +6.5166e-02 +8.8992e-01 +9.5051e-01 +5.3093e-02
91424 +5.921634194e+02 +5.921634194e+02 +7.078434194e+02 +7.078434194e+02 +6.3415e-03 +3.4826e-02 +3.7612e-01 +5.5809e-01 +6.9063e-02 +4.9107e-01 +1.2581e-02 +4.9796e-01 +3.5539e-02 +1.1995e-01 +4.4261e-01 +6.5053e-01 +1.2426e-02 +7.9845e-01 +1.8527e-02 +5.3992e-01 +6.5166e-02 +8.8992e-01 +9.5051e-01 +5.3093e-02
94317 +5.866006545e+02 +5.866006545e+02 +7.022806545e+02 +7.022806545e+02 +6.8349e-01 +3.4826e-02 +3.7612e-01 +5.5809e-01 +6.9063e-02 +4.9107e-01 +1.2581e-02 +4.9796e-01 +3.5539e-02 +1.1995e-01 +4.4261e-01 +6.5053e-01 +1.2426e-02 +7.9845e-01 +1.8527e-02 +5.3992e-01 +6.5166e-02 +8.8992e-01 +9.5051e-01 +5.3093e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.158635511e+02 +9.158635511e+02 +9.121535511e+02 +9.121535511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +8.986655248e+02 +8.986655248e+02 +8.949555248e+02 +8.949555248e+02 +7.5792e-01 +1.5097e-01 +6.7507e-01 +7.1682e-01 +5.0041e-01 +9.9931e-01 +8.1675e-01 +1.9708e-01 +3.5896e-01 +9.1049e-01 +7.6764e-01 +1.0384e-01 +6.0105e-01 +1.2600e-01 +9.5391e-01 +4.5110e-01 +2.3640e-01 +9.1299e-01 +7.0296e-01 +6.9426e-02
9 +8.488376731e+02 +8.488376731e+02 +8.451276731e+02 +8.451276731e+02 +4.0082e-02 +9.9714e-01 +2.9414e-01 +6.7838e-01 +5.4045e-01 +6.4188e-01 +9.1006e-01 +5.5250e-02 +7.3092e-01 +6.1233e-01 +5.0677e-01 +9.7763e-01 +2.4077e-01 +5.1946e-01 +5.8455e-01 +2.0414e-01 +2.2096e-01 +6.3906e-01 +9.7950e-01 +1.5671e-01
296 +8.191510383e+02 +8.191510383e+02 +8.154410383e+02 +8.154410383e+02 +9.9762e-01 +8.2735e-01 +2.0163e-02 +4.3593e-01 +6.6805e-01 +8.0785e-01 +6.8221e-01 +8.6087e-01 +1.6573e-01 +5.2053e-01 +8.5501e-01 +1.9021e-01 +5.1727e-01 +3.8514e-01 +5.9206e-01 +1.7676e-01 +1.4404e-01 +6.6650e-02 +8.0417e-01 +7.5254e-02
2523 +8.091039631e+02 +8.091039631e+02 +8.053939631e+02 +8.053939631e+02 +9.5788e-01 +7.2179e-01 +3.7151e-01 +8.5151e-01 +4.2432e-01 +7.0415e-01 +3.1109e-01 +3.9494e-01 +7.7272e-01 +4.8289e-02 +7.9161e-01 +9.4548e-01 +8.0996e-01 +7.1914e-02 +2.2622e-02 +2.7227e-02 +9.3165e-01 +8.4508e-01 +4.6274e-01 +8.9053e-02
8245 +7.852654981e+02 +7.852654981e+02 +7.815554981e+02 +7.815554981e+02 +8.0258e-01 +9.9745e-01 +7.7776e-01 +6.7838e-01 +5.2317e-01 +6.2968e-01 +2.9295e-01 +4.0738e-01 +7.7272e-01 +4.8289e-02 +7.9161e-01 +9.4548e-01 +8.0996e-01 +7.1914e-02 +2.2622e-02 +2.7227e-02 +9.3165e-01 +5.2885e-01 +8.3667e-01 +8.0425e-02
13356 +7.701950934e+02 +7.701950934e+02 +7.664850934e+02 +7.664850934e+02 +8.2711e-01 +6.4003e-01 +9.0903e-01 +8.0538e-01 +8.1356e-01 +1.9618e-01 +2.5927e-01 +8.2582e-01 +8.1041e-02 +8.2821e-01 +3.8932e-01 +9.7458e-01 +8.0996e-01 +7.1914e-02 +2.2622e-02 +2.7227e-02 +9.3165e-01 +5.2885e-01 +8.3667e-01 +8.0425e-02
14256 +7.516536759e+02 +7.516536759e+02 +7.479436759e+02 +7.479436759e+02 +7.6252e-02 +4.6864e-01 +8.2881e-01 +5.6715e-01 +1.2395e-01 +7.0415e-01 +2.9295e-01 +4.0738e-01 +7.7272e-01 +4.8289e-02 +7.9161e-01 +9.4548e-01 +8.0996e-01 +7.1914e-02 +2.2622e-02 +2.7227e-02 +9.3165e-01 +5.2885e-01 +8.3667e-01 +8.0425e-02
35221 +7.391983639e+02 +7.391983639e+02 +7.354883639e+02 +7.354883639e+02 +2.4931e-01 +5.7201e-01 +8.2881e-01 +5.6715e-01 +1.2395e-01 +6.3392e-01 +5.8117e-02 +1.5266e-01 +2.0958e-01 +6.2032e-02 +3.4571e-01 +6.3672e-01 +8.0996e-01 +7.1914e-02 +1.0139e-02 +2.7227e-02 +9.2407e-01 +4.8935e-01 +8.3667e-01 +8.0425e-02
61876 +7.205913625e+02 +7.205913625e+02 +7.168813625e+02 +7.168813625e+02 +8.0258e-01 +2.6192e-01 +7.2394e-02 +7.3968e-01 +5.9431e-01 +6.3392e-01 +7.9908e-01 +2.6901e-01 +9.3111e-01 +1.1605e-01 +8.8069e-01 +9.7519e-01 +8.9368e-01 +7.1914e-02 +1.0139e-02 +2.7227e-02 +1.2862e-01 +1.8133e-01 +5.3876e-01 +3.7379e-02
86824 +6.938225218e+02 +6.938225218e+02 +6.901125218e+02 +6.901125218e+02 +3.8654e-02 +4.1980e-01 +2.5205e-01 +4.6629e-01 +8.5650e-02 +8.8241e-01 +1.4589e-01 +2.6901e-01 +9.3111e-01 +1.1605e-01 +8.8069e-01 +9.7519e-01 +8.9368e-01 +7.1914e-02 +1.0139e-02 +2.7227e-02 +1.2862e-01 +4.8935e-01 +7.9716e-01 +2.6022e-04
89923 +6.884622099e+02 +6.884622099e+02 +6.847522099e+02 +6.847522099e+02 +8.2771e-02 +1.1609e-02 +7.8632e-01 +6.4763e-01 +5.9431e-01 +6.3392e-01 +7.9908e-01 +2.6901e-01 +9.3111e-01 +1.1605e-01 +8.8069e-01 +9.7519e-01 +8.9368e-01 +7.1914e-02 +1.0139e-02 +2.7227e-02 +1.2862e-01 +4.8935e-01 +7.9716e-01 +2.6022e-04
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.427879767e+02 +7.427879767e+02 +8.749679767e+02 +8.749679767e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +6.799288466e+02 +6.799288466e+02 +8.121088466e+02 +8.121088466e+02 +1.8666e-02 +4.2788e-01 +9.3897e-01 +9.7571e-01 +6.5360e-01 +7.9985e-01 +4.0165e-01 +6.4385e-01 +4.1521e-01 +1.5967e-01 +1.8733e-01 +2.6592e-01 +3.7780e-01 +3.3161e-02 +3.9405e-01 +3.6833e-01 +5.2862e-01 +9.8521e-01 +5.1941e-01 +8.6849e-01
8 +6.607097609e+02 +6.607097609e+02 +7.928897609e+02 +7.928897609e+02 +2.8928e-01 +3.3049e-01 +9.3107e-01 +7.4745e-01 +3.6659e-01 +8.0837e-01 +1.7439e-01 +6.0967e-01 +1.1044e-01 +3.8990e-01 +2.5573e-01 +7.8982e-01 +3.5560e-01 +4.3475e-01 +2.8951e-01 +9.2478e-01 +3.7188e-01 +4.4302e-01 +8.4555e-01 +3.1402e-01
16 +6.508059644e+02 +6.508059644e+02 +7.829859644e+02 +7.829859644e+02 +3.2004e-01 +5.7916e-01 +1.6072e-01 +4.1492e-01 +6.4599e-01 +4.1394e-02 +2.8245e-01 +6.7843e-01 +2.5638e-01 +7.1177e-01 +1.3289e-01 +4.3604e-01 +8.4020e-01 +1.3901e-02 +3.0857e-01 +8.0198e-01 +4.3793e-01 +2.0422e-01 +1.6020e-01 +9.3431e-01
20 +6.158962503e+02 +6.158962503e+02 +7.480762503e+02 +7.480762503e+02 +9.4980e-01 +4.1888e-01 +7.7508e-01 +8.3999e-01 +3.9134e-01 +7.1651e-01 +2.8233e-01 +5.3000e-02 +4.9842e-01 +8.7386e-01 +8.3085e-01 +9.5474e-01 +7.8916e-01 +6.9015e-01 +5.2446e-02 +2.9066e-01 +3.1458e-01 +4.9678e-01 +6.5871e-01 +8.2460e-01
75 +6.014387672e+02 +6.014387672e+02 +7.336187672e+02 +7.336187672e+02 +2.1462e-01 +3.6792e-02 +1.3344e-01 +1.6830e-01 +7.5739e-01 +1.3656e-01 +8.4562e-01 +2.3676e-01 +6.4045e-02 +4.2973e-01 +3.1690e-01 +1.2005e-01 +4.2638e-01 +5.0665e-01 +1.8833e-01 +7.8640e-01 +6.4522e-01 +7.3187e-01 +4.6182e-01 +7.6909e-01
163 +5.448677924e+02 +5.448677924e+02 +6.770477924e+02 +6.770477924e+02 +5.3548e-01 +6.7274e-01 +6.2589e-01 +2.8591e-01 +5.0856e-01 +7.2509e-01 +1.2721e-01 +9.4053e-01 +9.3913e-01 +3.8318e-02 +2.9880e-01 +8.9309e-01 +6.2913e-01 +2.4132e-01 +9.5121e-02 +8.1064e-01 +8.0919e-01 +6.9884e-01 +1.3182e-01 +7.4911e-01
2832 +5.163479890e+02 +5.163479890e+02 +6.485279890e+02 +6.485279890e+02 +4.5972e-01 +6.6409e-01 +6.5315e-01 +3.1629e-01 +2.3706e-01 +2.5789e-01 +7.5024e-01 +7.8345e-01 +7.9737e-01 +9.4789e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +6.6913e-01 +7.3076e-01
9099 +5.092130915e+02 +5.092130915e+02 +6.413930915e+02 +6.413930915e+02 +9.7330e-02 +6.6409e-01 +6.5315e-01 +3.1629e-01 +2.3706e-01 +2.5789e-01 +7.5024e-01 +7.8345e-01 +7.9737e-01 +9.4789e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +6.6913e-01 +7.3076e-01
12982 +4.905697383e+02 +4.905697383e+02 +6.227497383e+02 +6.227497383e+02 +2.4462e-01 +8.4648e-01 +7.2658e-01 +1.1611e-01 +3.1319e-01 +5.0680e-01 +5.0818e-01 +7.8854e-01 +7.9737e-01 +9.4789e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +2.1820e-01 +8.0065e-01
29450 +4.786901843e+02 +4.786901843e+02 +6.108701843e+02 +6.108701843e+02 +3.4562e-01 +6.6409e-01 +8.9178e-01 +2.8591e-01 +3.8177e-01 +4.9026e-01 +3.2086e-01 +4.8695e-01 +3.9706e-01 +4.2031e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +2.1820e-01 +8.0065e-01
38958 +4.754016237e+02 +4.754016237e+02 +6.075816237e+02 +6.075816237e+02 +2.4462e-01 +6.6409e-01 +8.9178e-01 +2.8591e-01 +3.8177e-01 +4.9026e-01 +3.2086e-01 +4.8695e-01 +3.9706e-01 +4.2031e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +2.1820e-01 +8.0065e-01
84924 +4.671464972e+02 +4.671464972e+02 +5.993264972e+02 +5.993264972e+02 +5.5968e-01 +5.5026e-01 +8.9178e-01 +2.8591e-01 +5.7080e-01 +3.1934e-01 +1.2820e-01 +9.6513e-01 +2.1208e-01 +4.2031e-01 +2.7014e-01 +9.6238e-01 +3.7822e-01 +9.3742e-01 +1.3717e-01 +8.9811e-01 +8.7898e-01 +8.2516e-01 +1.3511e-01 +3.7236e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.053710624e+02 +7.053710624e+02 +1.705371062e+03 +1.705371062e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +6.907465072e+02 +6.907465072e+02 +1.690746507e+03 +1.690746507e+03 +5.9188e-01 +6.2870e-01 +7.5097e-01 +4.7030e-01 +6.3080e-01 +5.0510e-01 +2.4638e-01 +9.4846e-01 +7.7465e-01 +3.0232e-01 +8.4726e-01 +7.4123e-01 +8.5998e-01 +8.3991e-01 +5.4783e-01 +2.1246e-01 +1.4329e-01 +3.3186e-01 +8.0740e-01 +6.5895e-01
16 +6.365984997e+02 +6.365984997e+02 +1.636598500e+03 +1.636598500e+03 +5.1532e-01 +9.8694e-01 +9.3607e-01 +5.2697e-01 +7.6010e-01 +6.2973e-01 +7.8218e-01 +5.0723e-01 +4.4315e-01 +6.5167e-01 +1.4422e-01 +8.3686e-01 +4.5912e-01 +9.2869e-01 +3.4567e-02 +6.0710e-01 +2.1643e-02 +8.2388e-01 +2.2838e-01 +8.3884e-02
129 +6.107742088e+02 +6.107742088e+02 +1.610774209e+03 +1.610774209e+03 +7.6327e-01 +5.1509e-01 +9.6204e-01 +3.8252e-01 +5.8039e-01 +6.5191e-01 +5.4982e-01 +4.4416e-01 +1.9211e-01 +7.6615e-01 +6.6620e-01 +8.9028e-01 +7.7619e-01 +7.6783e-01 +2.3355e-01 +3.1463e-01 +4.0476e-02 +4.5677e-01 +8.6410e-01 +6.8876e-01
133 +6.013038495e+02 +6.013038495e+02 +1.601303849e+03 +1.601303849e+03 +7.9747e-01 +4.6860e-01 +9.1224e-01 +6.7687e-01 +9.6618e-01 +4.9352e-02 +2.9385e-01 +6.0531e-02 +7.1111e-01 +7.7437e-01 +1.6334e-01 +8.3519e-01 +6.5916e-01 +7.9313e-01 +2.3580e-01 +9.8802e-02 +9.1973e-02 +7.3618e-01 +6.2441e-01 +9.3719e-01
161 +5.681838068e+02 +5.681838068e+02 +1.568183807e+03 +1.568183807e+03 +7.0905e-01 +9.5329e-01 +2.0037e-02 +3.7981e-01 +2.3109e-01 +2.8490e-01 +6.8572e-01 +1.9752e-02 +1.5239e-01 +6.9456e-01 +1.2602e-01 +2.9149e-01 +6.7366e-01 +8.8389e-01 +8.0810e-01 +6.5651e-01 +2.1634e-02 +3.8731e-01 +4.7708e-01 +4.0012e-01
3633 +5.527669332e+02 +5.527669332e+02 +1.552766933e+03 +1.552766933e+03 +4.9587e-01 +6.4860e-01 +1.8651e-01 +3.7981e-01 +2.3109e-01 +2.8490e-01 +6.8572e-01 +1.9752e-02 +1.5239e-01 +6.9456e-01 +1.2602e-01 +2.9149e-01 +6.7366e-01 +8.8389e-01 +8.0810e-01 +6.5651e-01 +2.1634e-02 +3.8731e-01 +4.7708e-01 +4.0012e-01
4518 +5.482496582e+02 +5.482496582e+02 +1.548249658e+03 +1.548249658e+03 +6.3517e-01 +2.4468e-01 +2.4195e-01 +1.5928e-01 +9.3909e-01 +8.6817e-01 +6.1879e-01 +1.9752e-02 +1.5239e-01 +6.9456e-01 +1.2602e-01 +2.9149e-01 +6.7366e-01 +8.8389e-01 +8.0810e-01 +6.5651e-01 +2.1634e-02 +3.8731e-01 +4.7708e-01 +4.0012e-01
6471 +5.294903505e+02 +5.294903505e+02 +1.529490351e+03 +1.529490351e+03 +6.3517e-01 +2.4468e-01 +2.4195e-01 +1.5928e-01 +9.3909e-01 +8.6817e-01 +6.1879e-01 +1.9752e-02 +1.5239e-01 +6.9456e-01 +1.2602e-01 +2.9149e-01 +6.7366e-01 +8.8389e-01 +8.0810e-01 +6.5651e-01 +2.1634e-02 +6.1824e-01 +5.6325e-01 +7.2762e-01
9361 +5.199453843e+02 +5.199453843e+02 +1.519945384e+03 +1.519945384e+03 +6.3517e-01 +2.4468e-01 +2.4195e-01 +1.5928e-01 +9.3909e-01 +8.6817e-01 +6.1879e-01 +1.9752e-02 +1.5239e-01 +6.9456e-01 +3.5999e-01 +2.9149e-01 +6.7366e-01 +8.7936e-01 +8.0810e-01 +6.5651e-01 +2.1634e-02 +6.1824e-01 +8.7663e-01 +2.5345e-01
37909 +5.112515259e+02 +5.112515259e+02 +1.511251526e+03 +1.511251526e+03 +4.6395e-01 +4.9235e-01 +1.2591e-01 +4.6121e-01 +4.9729e-01 +7.7684e-01 +6.0880e-01 +2.8538e-01 +6.0089e-01 +7.2035e-01 +3.5857e-01 +3.1338e-01 +6.7366e-01 +8.7936e-01 +8.0810e-01 +6.2809e-01 +2.1634e-02 +6.1824e-01 +8.7663e-01 +2.5345e-01
% function evaluation | noise-free fitness - Fopt (-1.846000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.220333241e+02 +8.220333241e+02 +8.035733241e+02 +8.035733241e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5359 +7.956729506e+02 +7.956729506e+02 +7.772129506e+02 +7.772129506e+02 +2.3393e-02 +9.1309e-01 +4.7562e-01 +7.5707e-01 +9.0658e-01 +2.5272e-01 +7.1352e-01 +2.9486e-01 +2.1314e-01 +7.7928e-02 +1.4131e-01 +1.0734e-01 +7.7311e-02 +8.6363e-01 +8.3046e-03 +5.1157e-01 +1.6366e-01 +4.8653e-01 +1.4290e-01 +2.4607e-02
7486 +7.939458714e+02 +7.939458714e+02 +7.754858714e+02 +7.754858714e+02 +1.5159e-01 +7.6041e-01 +9.2693e-01 +1.5709e-01 +2.6536e-01 +7.6992e-01 +2.0133e-01 +6.4610e-01 +4.8142e-01 +6.6963e-01 +1.4131e-01 +1.0734e-01 +7.7311e-02 +8.6363e-01 +8.3046e-03 +5.1157e-01 +1.6366e-01 +4.8653e-01 +7.5926e-03 +7.5456e-01
