1: tournsize='3'
2: tournsize='32'
3: tournsize='44'
4: tournsize='35'
5: tournsize='2'
6: tournsize='12'
7: tournsize='4'
8: tournsize='16'
9: tournsize='13'
10: tournsize='39'
11: tournsize='38'
12: tournsize='24'
13: tournsize='5'
14: tournsize='14'
15: tournsize='21'
16: tournsize='27'
17: tournsize='36'
18: tournsize='42'
19: tournsize='26'
20: tournsize='31'
21: tournsize='9'
