% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.959149731e+06 +8.959149731e+06 +8.959057641e+06 +8.959057641e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +8.817020225e+06 +8.817020225e+06 +8.816928135e+06 +8.816928135e+06 +8.9309e-01 +7.9922e-01 +1.9692e-01 +1.2206e-01 +8.9534e-01 +8.4713e-01 +2.4940e-02 +3.5117e-01 +7.5294e-01 +3.0760e-01 +9.7843e-01 +4.5649e-01 +1.3518e-01 +6.9826e-01 +4.2155e-01 +9.3026e-01 +1.2111e-01 +3.8141e-01 +2.4328e-01 +4.4203e-01
3 +7.734305315e+06 +7.734305315e+06 +7.734213225e+06 +7.734213225e+06 +6.4044e-01 +8.2881e-01 +1.1318e-01 +6.7236e-02 +1.4900e-01 +1.8470e-01 +8.7819e-01 +6.2465e-01 +1.3571e-01 +1.3911e-02 +9.0051e-01 +1.7504e-01 +8.1714e-01 +7.8013e-01 +1.4310e-03 +7.5470e-01 +9.0140e-01 +9.9718e-01 +5.3026e-01 +2.7051e-01
8 +7.572688336e+06 +7.572688336e+06 +7.572596246e+06 +7.572596246e+06 +5.9931e-01 +2.7299e-01 +4.4547e-01 +2.3591e-01 +7.5711e-01 +1.3373e-01 +8.1822e-01 +2.4846e-01 +7.7466e-02 +1.6278e-01 +8.8486e-01 +5.5497e-01 +5.4473e-01 +8.8445e-01 +3.3452e-01 +6.9080e-01 +6.1162e-01 +3.7490e-01 +9.8665e-01 +2.3110e-01
12 +7.376305401e+06 +7.376305401e+06 +7.376213311e+06 +7.376213311e+06 +4.8921e-03 +8.6952e-01 +3.5848e-01 +9.0266e-01 +5.3401e-01 +2.7321e-01 +6.7889e-01 +9.5611e-01 +2.0511e-01 +7.8462e-01 +9.2415e-01 +3.5680e-01 +5.7562e-01 +5.4766e-01 +8.7749e-01 +2.5623e-01 +2.3265e-01 +9.9882e-01 +7.5909e-01 +4.9138e-01
23 +7.027908623e+06 +7.027908623e+06 +7.027816533e+06 +7.027816533e+06 +7.6984e-01 +3.0440e-01 +5.2078e-01 +7.3435e-02 +5.6197e-01 +7.5992e-01 +9.4056e-01 +7.3971e-01 +6.1646e-02 +7.7138e-01 +4.2710e-01 +6.0392e-01 +7.7670e-01 +6.8646e-01 +3.5661e-01 +7.6000e-01 +1.1099e-01 +6.6650e-01 +7.6461e-01 +2.9392e-01
58 +6.803815244e+06 +6.803815244e+06 +6.803723154e+06 +6.803723154e+06 +6.6504e-01 +5.0677e-01 +7.1597e-01 +1.2278e-01 +2.6577e-02 +7.1092e-01 +4.6064e-01 +4.4829e-01 +5.9000e-01 +9.1384e-01 +3.7516e-01 +8.5736e-01 +6.7989e-01 +7.6740e-01 +9.0148e-01 +6.0243e-01 +1.8478e-01 +9.8545e-01 +6.2944e-01 +2.9687e-01
139 +6.193090763e+06 +6.193090763e+06 +6.192998673e+06 +6.192998673e+06 +7.9854e-01 +6.8891e-01 +4.9636e-01 +7.9677e-02 +2.9521e-01 +5.7041e-01 +2.3941e-01 +6.2884e-01 +7.5033e-01 +6.6159e-01 +6.5193e-01 +3.6417e-01 +1.8628e-01 +6.8266e-01 +9.9186e-02 +7.3233e-01 +1.4156e-01 +9.6962e-01 +9.4978e-01 +1.3612e-01
550 +6.060818985e+06 +6.060818985e+06 +6.060726895e+06 +6.060726895e+06 +5.6562e-01 +7.3866e-01 +6.3530e-01 +1.3644e-01 +6.2997e-01 +1.1243e-01 +8.2402e-01 +7.8754e-01 +7.9301e-01 +6.0273e-01 +9.3359e-02 +1.5108e-01 +9.8201e-01 +8.3204e-01 +9.1721e-01 +9.4847e-01 +5.8161e-02 +9.2718e-01 +9.4930e-01 +1.6373e-01
7590 +6.022565298e+06 +6.022565298e+06 +6.022473208e+06 +6.022473208e+06 +4.3603e-01 +7.6257e-01 +8.1706e-01 +1.6757e-01 +5.6874e-01 +9.3255e-01 +1.2814e-01 +8.1754e-01 +3.2970e-01 +7.8158e-01 +8.6251e-01 +7.5443e-01 +7.0123e-01 +4.5195e-01 +6.0245e-01 +2.8170e-01 +8.6903e-02 +9.5216e-01 +9.5497e-01 +3.4338e-02
40946 +5.870582393e+06 +5.870582393e+06 +5.870490303e+06 +5.870490303e+06 +2.3012e-01 +3.0150e-01 +3.0785e-01 +6.0791e-01 +5.6932e-01 +2.8147e-01 +1.8815e-01 +5.0713e-01 +5.8019e-01 +6.2004e-01 +7.4773e-01 +4.4569e-01 +4.4760e-01 +7.5893e-03 +9.2234e-01 +4.6533e-01 +2.5035e-02 +9.8105e-01 +9.4083e-01 +2.9569e-02
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.191113545e+07 +1.191113545e+07 +1.191104756e+07 +1.191104756e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.079155898e+07 +1.079155898e+07 +1.079147109e+07 +1.079147109e+07 +1.9652e-01 +7.4777e-01 +7.0315e-01 +5.0740e-01 +5.0953e-02 +5.9287e-01 +8.9507e-01 +7.5460e-01 +5.7085e-01 +7.4278e-01 +3.1858e-01 +2.3295e-01 +4.7356e-01 +8.1971e-01 +5.3209e-01 +6.1987e-01 +3.0736e-01 +7.9034e-01 +8.7803e-01 +2.1008e-01
4 +7.465182230e+06 +7.465182230e+06 +7.465094340e+06 +7.465094340e+06 +2.5164e-01 +7.7160e-01 +4.9634e-03 +3.9120e-01 +5.2062e-01 +7.2267e-01 +6.5803e-01 +9.6317e-01 +5.0426e-01 +2.8870e-01 +1.8601e-01 +1.6025e-01 +6.2515e-01 +1.9579e-01 +1.2853e-01 +8.7859e-01 +3.3011e-01 +3.7680e-01 +1.5883e-02 +8.7077e-01
32 +7.348843250e+06 +7.348843250e+06 +7.348755360e+06 +7.348755360e+06 +2.1893e-01 +2.6461e-01 +2.6069e-01 +2.6318e-01 +1.7868e-01 +7.0092e-01 +9.2076e-01 +7.8713e-02 +7.2679e-01 +7.8223e-01 +5.2122e-01 +2.8894e-01 +6.6442e-01 +8.6989e-01 +9.8709e-01 +5.0988e-01 +4.1605e-01 +9.9665e-01 +8.4554e-01 +9.5788e-01
36 +7.219446954e+06 +7.219446954e+06 +7.219359064e+06 +7.219359064e+06 +7.8157e-01 +5.2409e-01 +8.2629e-01 +4.5727e-01 +6.7634e-01 +8.1999e-01 +8.2154e-01 +9.5098e-02 +3.2339e-01 +2.9391e-01 +6.7882e-01 +5.9119e-01 +3.4805e-01 +8.2287e-01 +6.6706e-01 +5.5051e-01 +5.7190e-01 +9.8810e-01 +3.4165e-01 +8.6289e-01
77 +6.965991806e+06 +6.965991806e+06 +6.965903916e+06 +6.965903916e+06 +9.1446e-01 +8.7473e-01 +2.1570e-01 +8.5704e-01 +6.5236e-02 +4.3656e-01 +9.5799e-01 +8.1666e-01 +9.3766e-01 +6.9919e-01 +4.3217e-01 +1.4234e-01 +1.8809e-02 +3.7070e-01 +8.2940e-01 +5.4518e-01 +6.0301e-01 +6.4621e-01 +4.6043e-02 +9.3908e-01
80 +6.873494966e+06 +6.873494966e+06 +6.873407076e+06 +6.873407076e+06 +5.6559e-01 +4.8013e-01 +6.0708e-01 +1.0697e-01 +7.0371e-01 +4.3696e-01 +9.9027e-01 +9.4562e-01 +5.2708e-01 +5.3919e-01 +7.2582e-01 +7.9458e-01 +4.8447e-01 +9.4564e-01 +9.8513e-01 +9.1417e-02 +1.6100e-01 +6.0112e-01 +8.0165e-02 +9.3892e-01
86 +6.674785628e+06 +6.674785628e+06 +6.674697738e+06 +6.674697738e+06 +6.5039e-02 +8.7624e-01 +3.7739e-02 +4.0683e-01 +7.3574e-01 +2.9207e-01 +9.4217e-01 +5.6840e-01 +3.2113e-02 +2.3809e-01 +7.2566e-01 +4.7715e-01 +7.9899e-01 +2.3152e-01 +1.8326e-01 +1.0630e-01 +7.5481e-01 +9.6503e-01 +1.8845e-01 +9.7202e-01
238 +6.583501416e+06 +6.583501416e+06 +6.583413526e+06 +6.583413526e+06 +5.7090e-01 +7.6606e-01 +1.7972e-01 +1.4413e-01 +7.2669e-01 +3.3280e-01 +2.4069e-01 +1.9549e-01 +1.4637e-01 +6.9270e-01 +5.9442e-01 +7.0612e-01 +1.0165e-02 +2.9482e-01 +4.0414e-01 +8.4377e-02 +7.1245e-01 +9.2593e-01 +3.9229e-02 +9.3026e-01
3365 +6.309695377e+06 +6.309695377e+06 +6.309607487e+06 +6.309607487e+06 +3.5408e-01 +5.2521e-01 +6.9411e-01 +6.1680e-02 +2.3086e-01 +8.3537e-01 +1.8169e-01 +6.0289e-01 +1.2883e-01 +4.3323e-01 +7.8561e-01 +1.6674e-01 +8.2833e-01 +6.4179e-01 +3.2030e-01 +1.9591e-01 +3.7434e-02 +9.0879e-01 +7.9963e-02 +9.9537e-01
13264 +6.300668926e+06 +6.300668926e+06 +6.300581036e+06 +6.300581036e+06 +4.8900e-01 +5.7213e-01 +9.3397e-01 +8.9080e-01 +8.7758e-01 +4.3731e-01 +8.8777e-02 +9.6260e-01 +5.9953e-01 +4.0986e-01 +9.8794e-01 +7.6388e-01 +5.9780e-01 +8.2915e-01 +6.4058e-01 +1.8236e-01 +1.8314e-01 +9.3872e-01 +6.0080e-02 +9.9537e-01
31204 +6.158951331e+06 +6.158951331e+06 +6.158863441e+06 +6.158863441e+06 +8.7408e-01 +5.9936e-01 +5.0941e-01 +1.1526e-01 +1.5605e-01 +4.6438e-01 +1.4255e-01 +2.9449e-01 +2.7173e-01 +3.9831e-01 +3.1845e-01 +2.2974e-01 +7.6821e-01 +6.7797e-01 +4.7050e-01 +1.0649e-01 +1.8314e-01 +9.3872e-01 +1.2670e-04 +9.9537e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.207873542e+06 +7.207873542e+06 +7.208193732e+06 +7.208193732e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.767890841e+06 +4.767890841e+06 +4.768211031e+06 +4.768211031e+06 +3.9186e-01 +5.9213e-02 +3.3657e-01 +7.3275e-01 +2.7393e-01 +7.0720e-01 +6.5364e-01 +2.4648e-01 +6.4679e-01 +5.4176e-01 +9.6846e-01 +3.7275e-01 +1.1294e-02 +5.7815e-01 +1.3099e-01 +1.1958e-01 +2.4554e-01 +4.5838e-01 +9.1825e-01 +1.8793e-01
4 +3.229828941e+06 +3.229828941e+06 +3.230149131e+06 +3.230149131e+06 +2.1809e-01 +3.3506e-01 +6.4223e-01 +3.2530e-01 +4.3154e-01 +8.5076e-01 +7.7957e-01 +7.0203e-01 +7.7724e-01 +1.1754e-01 +1.1801e-01 +3.7524e-01 +9.4696e-01 +2.8746e-01 +9.3970e-01 +4.7444e-01 +9.2914e-01 +6.1082e-01 +7.9259e-01 +6.2226e-01
55 +2.872782255e+06 +2.872782255e+06 +2.873102445e+06 +2.873102445e+06 +2.3534e-01 +1.0737e-01 +5.9255e-01 +3.8621e-01 +1.0881e-01 +2.3389e-01 +1.2010e-01 +9.3855e-01 +7.2990e-01 +9.8960e-01 +4.8610e-01 +3.8376e-01 +2.9587e-01 +2.8579e-01 +4.8439e-01 +2.6158e-01 +8.6769e-01 +9.9692e-01 +9.4405e-01 +9.4368e-01
182 +2.799675201e+06 +2.799675201e+06 +2.799995391e+06 +2.799995391e+06 +6.0823e-01 +3.0004e-01 +2.0009e-01 +3.0352e-01 +4.9718e-01 +4.0094e-01 +7.5208e-01 +8.9111e-01 +5.3468e-01 +5.9250e-01 +2.9227e-01 +2.7128e-01 +5.6528e-01 +5.0403e-01 +6.4591e-01 +2.0084e-01 +9.9112e-01 +9.0690e-01 +9.6032e-01 +9.3270e-01
896 +2.738269535e+06 +2.738269535e+06 +2.738589725e+06 +2.738589725e+06 +6.7634e-01 +3.9152e-01 +1.6521e-01 +9.3335e-02 +1.4598e-01 +1.2998e-01 +4.0644e-01 +7.6606e-01 +8.2532e-01 +6.4976e-01 +2.7966e-01 +1.7226e-01 +1.4270e-02 +2.6030e-02 +5.4958e-01 +9.4501e-01 +8.4634e-01 +8.2599e-01 +9.9243e-01 +8.4907e-01
27650 +2.644825476e+06 +2.644825476e+06 +2.645145666e+06 +2.645145666e+06 +8.2683e-01 +8.6676e-01 +8.8201e-01 +2.5213e-01 +5.3640e-01 +3.9889e-01 +6.6898e-02 +7.6138e-01 +4.1020e-01 +9.5572e-01 +9.0521e-01 +8.1935e-02 +8.3941e-01 +2.6382e-01 +9.7516e-01 +9.0199e-01 +9.9440e-01 +5.9188e-01 +9.9517e-01 +8.7110e-01
47563 +2.630226520e+06 +2.630226520e+06 +2.630546710e+06 +2.630546710e+06 +4.3665e-01 +5.9164e-01 +4.4271e-02 +4.1162e-01 +6.1094e-01 +2.2997e-01 +6.1460e-01 +1.7851e-01 +3.4733e-01 +4.9294e-01 +6.4437e-01 +9.5634e-01 +6.2664e-01 +1.8437e-01 +7.9363e-01 +9.0199e-01 +9.9440e-01 +5.9188e-01 +9.9517e-01 +8.7110e-01
78139 +2.527823372e+06 +2.527823372e+06 +2.528143562e+06 +2.528143562e+06 +1.5795e-01 +6.6485e-01 +1.1865e-01 +8.9241e-01 +1.4684e-01 +5.8153e-01 +8.8561e-01 +5.5070e-03 +1.4758e-01 +9.7366e-01 +6.6821e-01 +2.0263e-01 +6.1821e-02 +2.6030e-02 +8.6120e-01 +9.4884e-01 +9.9925e-01 +5.4693e-01 +9.9901e-01 +9.8274e-01
82923 +2.509039267e+06 +2.509039267e+06 +2.509359457e+06 +2.509359457e+06 +5.8567e-01 +4.2145e-01 +1.0922e-02 +8.8733e-01 +2.6142e-01 +2.5915e-02 +9.0701e-01 +4.0883e-02 +5.5740e-02 +6.0126e-01 +3.0559e-01 +7.7946e-01 +6.1821e-02 +2.6030e-02 +8.6120e-01 +9.4884e-01 +9.9925e-01 +5.4693e-01 +9.9901e-01 +9.9771e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.003073598e+07 +2.003073598e+07 +2.003063174e+07 +2.003063174e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 +1.985001709e+07 +1.985001709e+07 +1.984991285e+07 +1.984991285e+07 +7.6311e-01 +2.1390e-01 +3.0105e-01 +6.7916e-01 +1.4554e-01 +7.0339e-01 +7.1677e-01 +9.6855e-01 +9.2826e-01 +8.3086e-01 +1.5803e-01 +5.3422e-01 +6.8216e-01 +9.2311e-01 +7.5663e-01 +8.6640e-01 +9.8744e-01 +1.6284e-01 +2.8942e-01 +3.1902e-02
10072 +1.945629196e+07 +1.945629196e+07 +1.945618772e+07 +1.945618772e+07 +4.6644e-01 +3.2055e-01 +2.1203e-01 +2.5175e-01 +5.5311e-01 +9.9718e-01 +3.7872e-01 +5.7232e-01 +1.7221e-02 +6.3949e-01 +3.9360e-01 +3.5807e-01 +3.9097e-01 +2.6369e-02 +1.7620e-01 +3.0612e-01 +9.6636e-01 +2.9227e-01 +7.4200e-01 +6.8621e-04
33126 +1.901586218e+07 +1.901586218e+07 +1.901575794e+07 +1.901575794e+07 +6.0598e-01 +2.1442e-02 +1.1351e-01 +8.0968e-01 +5.8784e-01 +6.3308e-01 +5.3597e-01 +6.1466e-01 +3.2250e-01 +2.7618e-01 +6.8467e-01 +8.2366e-01 +7.4589e-01 +1.2683e-01 +8.6117e-01 +7.5522e-02 +9.8873e-01 +2.4583e-02 +7.4200e-01 +6.8621e-04
% function evaluation | noise-free fitness - Fopt (-4.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.249392723e+06 +3.249392723e+06 +3.249344813e+06 +3.249344813e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.029590101e+06 +3.029590101e+06 +3.029542191e+06 +3.029542191e+06 +9.7712e-01 +9.3229e-03 +4.1684e-01 +9.4225e-01 +7.4034e-02 +7.0239e-01 +2.9627e-01 +5.8777e-01 +8.3349e-01 +8.6375e-01 +6.0997e-01 +4.4667e-01 +6.2802e-02 +2.6594e-01 +7.9743e-01 +2.8622e-01 +1.9822e-01 +2.6331e-01 +2.6542e-01 +1.9087e-01
18 +2.484537301e+06 +2.484537301e+06 +2.484489391e+06 +2.484489391e+06 +1.9781e-01 +1.3100e-01 +4.4789e-01 +2.7211e-02 +7.2106e-02 +4.7107e-01 +9.2366e-02 +9.6321e-01 +5.3781e-01 +4.4196e-01 +4.2911e-01 +5.3876e-01 +6.7492e-01 +6.0915e-01 +6.1278e-01 +3.8044e-01 +6.5707e-02 +1.5584e-01 +3.9698e-01 +7.1046e-01
21 +2.393345112e+06 +2.393345112e+06 +2.393297202e+06 +2.393297202e+06 +7.3223e-01 +1.5268e-01 +4.9741e-01 +6.3048e-01 +2.8136e-01 +7.2182e-01 +4.3530e-01 +4.3800e-01 +1.0398e-01 +8.7633e-01 +7.6940e-01 +7.4624e-02 +6.2443e-01 +6.3108e-01 +4.5603e-01 +6.6644e-01 +3.0892e-02 +1.5061e-01 +2.5610e-01 +8.9611e-01
58 +2.261906152e+06 +2.261906152e+06 +2.261858242e+06 +2.261858242e+06 +3.8184e-01 +5.5946e-01 +3.5272e-01 +4.7479e-02 +1.5115e-01 +9.5894e-01 +8.3478e-02 +5.5347e-01 +1.6644e-01 +6.5295e-01 +3.7829e-01 +7.5118e-02 +8.2605e-02 +3.6476e-01 +8.1680e-01 +5.9188e-01 +3.8519e-02 +2.6656e-02 +1.0747e-01 +8.8529e-01
471 +2.222759478e+06 +2.222759478e+06 +2.222711568e+06 +2.222711568e+06 +3.5836e-01 +1.7212e-01 +2.5461e-01 +4.8088e-01 +6.1346e-01 +4.7291e-01 +2.2072e-01 +3.8306e-01 +8.4327e-02 +8.0143e-01 +7.3405e-01 +4.4140e-02 +6.0018e-01 +3.3702e-01 +6.8287e-01 +8.6116e-01 +8.2877e-03 +5.2210e-02 +3.0785e-03 +9.9136e-01
2582 +2.133480666e+06 +2.133480666e+06 +2.133432756e+06 +2.133432756e+06 +9.9199e-01 +5.6745e-01 +1.1610e-01 +3.8923e-01 +2.9932e-01 +4.0225e-01 +1.0717e-01 +4.5043e-01 +3.4236e-01 +9.0240e-01 +9.3495e-01 +7.3859e-01 +5.5849e-01 +9.1462e-02 +5.8970e-01 +6.9149e-01 +8.2877e-03 +5.2210e-02 +3.0785e-03 +9.9136e-01
8528 +2.083064742e+06 +2.083064742e+06 +2.083016832e+06 +2.083016832e+06 +2.8423e-01 +4.3698e-01 +7.2984e-01 +7.8426e-01 +6.6724e-01 +2.7971e-02 +1.8536e-01 +3.4074e-02 +2.5923e-03 +2.0090e-01 +2.1286e-01 +9.1598e-01 +5.8872e-01 +7.0997e-01 +5.5867e-01 +8.1059e-02 +8.2877e-03 +5.2210e-02 +3.0785e-03 +9.9136e-01
41658 +2.017206517e+06 +2.017206517e+06 +2.017158607e+06 +2.017158607e+06 +1.4562e-01 +8.5703e-01 +3.3061e-01 +9.1811e-01 +9.2339e-02 +8.5720e-01 +7.8194e-01 +3.4776e-01 +2.9845e-01 +6.0041e-01 +2.1286e-01 +9.1598e-01 +5.8872e-01 +9.1462e-02 +5.5867e-01 +8.1059e-02 +8.2877e-03 +5.2210e-02 +3.0785e-03 +9.9136e-01
90518 +1.992540922e+06 +1.992540922e+06 +1.992493012e+06 +1.992493012e+06 +9.1410e-01 +3.1270e-02 +4.7197e-01 +1.3663e-01 +4.6782e-01 +4.5065e-01 +1.5437e-01 +1.9978e-01 +4.6594e-01 +3.7920e-01 +9.6857e-01 +7.9203e-01 +6.8039e-01 +4.2368e-02 +4.6209e-01 +1.4017e-01 +8.2877e-03 +5.5819e-03 +3.0785e-03 +9.9720e-01
% function evaluation | noise-free fitness - Fopt (-9.688000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.636487744e+07 +1.636487744e+07 +1.636478056e+07 +1.636478056e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
24490 +1.610753043e+07 +1.610753043e+07 +1.610743355e+07 +1.610743355e+07 +6.9593e-01 +5.8902e-01 +5.4141e-01 +2.9688e-01 +9.6166e-01 +3.8402e-02 +4.9335e-02 +9.3551e-01 +6.2721e-01 +6.3067e-01 +2.6862e-02 +7.9267e-01 +5.0732e-01 +5.8696e-01 +8.9319e-01 +5.8440e-01 +1.0420e-01 +8.0384e-01 +2.3099e-02 +2.3553e-04
% function evaluation | noise-free fitness - Fopt (-3.152000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.415957468e+07 +2.415957468e+07 +2.415925948e+07 +2.415925948e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
