% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180024892e+02 +6.180024892e+02 +6.956624892e+02 +6.956624892e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +6.129026077e+02 +6.129026077e+02 +6.905626077e+02 +6.905626077e+02 +5.0471e-02 +8.4041e-01 +3.5823e-01 +8.4073e-01 +9.5058e-01 +7.4011e-01 +4.2394e-01 +7.7685e-01 +2.3470e-01 +7.6179e-01 +5.7856e-01 +5.8778e-01 +1.4431e-01 +1.3147e-01 +2.8288e-01 +1.5474e-01 +3.6320e-01 +7.5505e-01 +4.7129e-01 +2.0521e-01
98 +5.823575474e+02 +5.823575474e+02 +6.600175474e+02 +6.600175474e+02 +7.7880e-01 +1.8739e-01 +5.0891e-01 +6.9358e-01 +3.2133e-01 +1.9083e-02 +4.3198e-01 +8.3457e-01 +1.1164e-01 +5.7627e-01 +1.4804e-01 +4.5261e-01 +3.9588e-01 +2.2815e-01 +6.3701e-01 +1.9408e-01 +4.8532e-01 +6.0448e-01 +6.5632e-01 +4.3324e-01
141 +5.036272083e+02 +5.036272083e+02 +5.812872083e+02 +5.812872083e+02 +3.7659e-01 +4.2055e-01 +2.0992e-01 +3.9041e-02 +8.7304e-01 +4.1405e-01 +7.3396e-01 +8.3248e-01 +1.1468e-01 +3.8284e-01 +7.0788e-01 +3.4112e-01 +4.4694e-01 +2.4857e-01 +4.3042e-01 +5.4871e-01 +2.5057e-01 +1.3879e-01 +8.2731e-01 +1.3914e-01
2701 +5.009445548e+02 +5.009445548e+02 +5.786045548e+02 +5.786045548e+02 +6.5784e-02 +6.8136e-01 +4.9910e-01 +7.6037e-01 +9.7367e-01 +2.0435e-01 +6.8836e-01 +9.3182e-03 +1.4525e-01 +1.2549e-01 +9.6543e-01 +3.4112e-01 +4.4694e-01 +2.4857e-01 +4.3042e-01 +5.4871e-01 +2.5057e-01 +1.3879e-01 +8.2731e-01 +1.3914e-01
9191 +4.634504197e+02 +4.634504197e+02 +5.411104197e+02 +5.411104197e+02 +4.6331e-01 +1.5684e-01 +4.0718e-01 +7.6037e-01 +9.7367e-01 +2.0435e-01 +6.8836e-01 +9.3182e-03 +1.4525e-01 +1.2549e-01 +9.6543e-01 +3.4112e-01 +4.4694e-01 +2.4857e-01 +4.3042e-01 +5.4871e-01 +2.5057e-01 +1.3879e-01 +8.2731e-01 +1.3914e-01
25405 +4.566134745e+02 +4.566134745e+02 +5.342734745e+02 +5.342734745e+02 +4.6331e-01 +1.5684e-01 +4.0718e-01 +7.6037e-01 +9.7367e-01 +2.0435e-01 +6.8836e-01 +9.3182e-03 +1.4525e-01 +1.2549e-01 +9.6543e-01 +3.4112e-01 +4.4694e-01 +2.4857e-01 +4.3042e-01 +5.4871e-01 +2.5057e-01 +1.3879e-01 +8.2731e-01 +9.2603e-02
74352 +4.377479118e+02 +4.377479118e+02 +5.154079118e+02 +5.154079118e+02 +4.0005e-01 +1.8273e-01 +4.0718e-01 +9.4499e-01 +9.7367e-01 +8.4909e-02 +5.5346e-01 +7.6555e-01 +1.4525e-01 +1.2549e-01 +6.0445e-01 +5.1143e-01 +5.4177e-01 +2.8648e-01 +6.0945e-01 +9.0673e-01 +1.9196e-02 +1.3879e-01 +7.2912e-01 +6.5935e-02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.938743300e+02 +6.938743300e+02 +8.095543300e+02 +8.095543300e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.372972469e+02 +6.372972469e+02 +7.529772469e+02 +7.529772469e+02 +6.9820e-01 +8.8235e-01 +2.8798e-01 +2.2355e-01 +4.3499e-01 +5.4583e-01 +9.9386e-01 +1.2851e-01 +8.8387e-01 +7.4021e-01 +7.3295e-01 +7.6308e-01 +8.5294e-01 +4.9984e-01 +2.3543e-01 +8.2052e-01 +6.2797e-01 +6.3580e-01 +6.8999e-01 +9.6348e-01
4 +6.244629257e+02 +6.244629257e+02 +7.401429257e+02 +7.401429257e+02 +8.4315e-01 +9.1416e-01 +9.8482e-01 +6.3566e-01 +8.9698e-01 +6.8148e-02 +6.1305e-02 +2.7133e-01 +8.3480e-02 +3.3980e-01 +6.7410e-01 +1.3565e-01 +9.1102e-01 +8.5218e-01 +8.2342e-01 +3.3807e-01 +5.2487e-01 +3.8576e-01 +6.7218e-01 +7.1437e-01
5 +5.657612247e+02 +5.657612247e+02 +6.814412247e+02 +6.814412247e+02 +1.2905e-01 +2.5942e-01 +2.1078e-01 +1.1920e-01 +7.4602e-02 +6.1099e-01 +5.8993e-01 +7.1952e-01 +3.6119e-01 +2.8636e-01 +7.9224e-01 +1.1157e-01 +7.8838e-01 +6.3804e-01 +3.7696e-01 +2.8720e-01 +5.0729e-01 +9.8841e-01 +7.0977e-01 +5.2660e-01
18 +5.471367934e+02 +5.471367934e+02 +6.628167934e+02 +6.628167934e+02 +7.4608e-01 +1.6417e-01 +1.9740e-01 +4.4352e-01 +3.0529e-01 +6.8221e-03 +8.5462e-01 +5.3114e-01 +2.8286e-01 +7.1231e-02 +8.7514e-01 +7.2967e-01 +5.0752e-01 +7.9036e-02 +9.0355e-01 +8.0122e-01 +2.9110e-01 +7.2301e-01 +9.3171e-01 +1.8365e-01
122 +5.331194327e+02 +5.331194327e+02 +6.487994327e+02 +6.487994327e+02 +3.4862e-01 +3.0605e-01 +1.8830e-01 +3.2584e-01 +3.0126e-01 +6.6554e-01 +8.9771e-01 +4.1656e-01 +7.4531e-01 +7.5554e-01 +8.6630e-01 +1.5713e-01 +7.6481e-01 +7.8822e-01 +1.2468e-01 +4.1789e-01 +3.5423e-01 +6.2414e-01 +7.7254e-01 +2.1533e-01
576 +5.220280191e+02 +5.220280191e+02 +6.377080191e+02 +6.377080191e+02 +2.6016e-01 +3.3270e-02 +4.5667e-01 +9.1457e-01 +1.7655e-01 +7.6108e-01 +7.1026e-01 +4.1670e-01 +3.2014e-01 +1.9428e-01 +9.6962e-01 +1.7761e-01 +4.9841e-01 +1.7439e-01 +3.7837e-01 +8.8468e-01 +8.3673e-02 +8.9684e-01 +7.3946e-01 +1.9308e-01
9454 +5.101604071e+02 +5.101604071e+02 +6.258404071e+02 +6.258404071e+02 +3.0663e-01 +8.4079e-02 +5.8504e-02 +8.7866e-01 +8.1450e-01 +4.9606e-01 +6.4825e-01 +4.1042e-01 +9.1100e-01 +4.3146e-01 +9.8210e-01 +9.3225e-02 +5.8037e-01 +9.4690e-01 +4.2799e-01 +8.8468e-01 +8.3673e-02 +8.9684e-01 +7.3946e-01 +1.9308e-01
9488 +4.994492466e+02 +4.994492466e+02 +6.151292466e+02 +6.151292466e+02 +3.1234e-01 +9.2983e-01 +5.7870e-01 +3.8377e-02 +3.6590e-01 +3.3370e-01 +1.0767e-01 +5.6262e-01 +9.7438e-01 +7.1852e-01 +3.6126e-01 +1.8769e-01 +8.9171e-01 +3.0277e-01 +8.4147e-01 +2.7193e-01 +3.5792e-01 +8.8386e-01 +5.8864e-01 +4.0410e-02
11406 +4.702811930e+02 +4.702811930e+02 +5.859611930e+02 +5.859611930e+02 +1.0287e-01 +9.7893e-01 +4.2333e-01 +5.2263e-01 +5.0173e-01 +9.8295e-01 +6.9142e-01 +7.9144e-01 +2.4804e-01 +6.0765e-02 +3.7358e-01 +9.0535e-02 +8.9171e-01 +3.0277e-01 +8.4147e-01 +1.6839e-01 +3.5792e-01 +8.8386e-01 +5.8864e-01 +4.0410e-02
28618 +4.558179740e+02 +4.558179740e+02 +5.714979740e+02 +5.714979740e+02 +3.9668e-02 +1.0684e-02 +1.3574e-01 +6.2467e-02 +7.2386e-01 +3.8342e-01 +5.6639e-01 +4.3433e-01 +8.7903e-01 +6.0765e-02 +3.7358e-01 +9.0535e-02 +8.9171e-01 +3.0277e-01 +8.4147e-01 +1.6839e-01 +4.9689e-02 +6.1799e-01 +9.9942e-01 +4.0410e-02
37841 +4.453013963e+02 +4.453013963e+02 +5.609813963e+02 +5.609813963e+02 +1.7248e-01 +9.9075e-01 +4.1872e-01 +5.5031e-01 +2.6981e-01 +3.9008e-01 +1.1386e-02 +5.7078e-01 +7.4531e-01 +2.6008e-01 +9.9119e-01 +8.5441e-01 +5.3272e-01 +6.2029e-01 +8.5119e-01 +5.6795e-01 +4.7445e-02 +9.4956e-01 +4.6965e-01 +7.0896e-02
70532 +4.341155048e+02 +4.341155048e+02 +5.497955048e+02 +5.497955048e+02 +2.9854e-01 +8.2896e-01 +2.4528e-01 +2.8863e-01 +9.7852e-01 +6.0626e-01 +2.0916e-01 +5.9125e-01 +9.5223e-01 +2.6008e-01 +9.9119e-01 +9.0535e-02 +8.8101e-01 +1.2906e-01 +8.1807e-01 +5.0142e-01 +3.8259e-01 +8.6012e-01 +7.1870e-01 +2.5273e-01
78817 +4.074279512e+02 +4.074279512e+02 +5.231079512e+02 +5.231079512e+02 +7.4269e-02 +9.7893e-01 +4.2400e-01 +5.0194e-01 +2.6981e-01 +3.9008e-01 +1.8902e-01 +9.7326e-01 +9.5223e-01 +2.6008e-01 +9.9119e-01 +9.0535e-02 +8.8101e-01 +1.2906e-01 +8.1807e-01 +5.0142e-01 +3.8259e-01 +8.6012e-01 +9.8460e-01 +7.0896e-02
89384 +4.072862271e+02 +4.072862271e+02 +5.229662271e+02 +5.229662271e+02 +7.4269e-02 +9.7893e-01 +4.2400e-01 +5.0194e-01 +2.6981e-01 +3.9008e-01 +1.8902e-01 +9.7326e-01 +9.5223e-01 +2.6008e-01 +9.9119e-01 +9.0535e-02 +8.8101e-01 +1.2906e-01 +8.1807e-01 +5.0142e-01 +3.8259e-01 +8.6012e-01 +9.8460e-01 +4.6181e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220277828e+02 +7.220277828e+02 +7.183177828e+02 +7.183177828e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +6.356026410e+02 +6.356026410e+02 +6.318926410e+02 +6.318926410e+02 +8.9069e-01 +2.1448e-01 +7.6174e-01 +6.4866e-01 +6.0841e-01 +5.2635e-01 +5.9458e-01 +3.5395e-01 +8.8944e-01 +8.8753e-01 +9.6586e-01 +1.7256e-01 +5.0627e-01 +5.2014e-01 +9.4726e-02 +8.7775e-02 +7.7920e-01 +7.1972e-01 +6.5909e-01 +4.7834e-01
49 +6.161414965e+02 +6.161414965e+02 +6.124314965e+02 +6.124314965e+02 +9.9726e-01 +5.2804e-02 +1.4590e-01 +4.0858e-01 +7.5349e-01 +5.6185e-02 +1.3536e-01 +1.7360e-01 +3.7248e-01 +1.4394e-02 +8.3774e-01 +6.8290e-01 +4.5958e-01 +6.1944e-01 +5.6157e-01 +5.6888e-01 +6.4314e-01 +6.7483e-01 +8.4781e-01 +2.9959e-02
88 +5.986358244e+02 +5.986358244e+02 +5.949258244e+02 +5.949258244e+02 +1.1497e-01 +9.0965e-01 +7.1537e-01 +4.3221e-01 +8.4023e-01 +3.0364e-02 +2.1860e-01 +1.5390e-01 +9.6135e-01 +1.8109e-01 +7.0054e-01 +2.3507e-01 +8.0438e-01 +1.5148e-02 +4.8828e-01 +1.2122e-01 +7.4960e-01 +8.0012e-01 +1.7574e-01 +3.1316e-02
331 +5.876117557e+02 +5.876117557e+02 +5.839017557e+02 +5.839017557e+02 +2.7187e-01 +5.3074e-01 +2.6815e-01 +5.5187e-01 +7.8485e-01 +3.8931e-02 +5.0243e-01 +3.1480e-01 +2.2974e-01 +1.1838e-01 +3.5241e-01 +9.8180e-01 +6.5666e-01 +1.8212e-01 +2.8974e-01 +8.4277e-02 +9.3384e-01 +5.2132e-01 +4.4427e-01 +1.2444e-01
12983 +5.725237105e+02 +5.725237105e+02 +5.688137105e+02 +5.688137105e+02 +7.3697e-01 +8.6200e-01 +8.5518e-01 +2.8671e-01 +3.9717e-01 +3.2168e-01 +3.6141e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.4367e-01 +1.9610e-01 +4.0787e-01 +1.2587e-01 +5.1984e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
13937 +5.513458314e+02 +5.513458314e+02 +5.476358314e+02 +5.476358314e+02 +7.7737e-01 +5.5767e-01 +5.3817e-01 +8.2622e-01 +2.5331e-02 +9.8503e-02 +3.6141e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.4367e-01 +1.9610e-01 +4.0787e-01 +1.2587e-01 +5.1984e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
18719 +5.426142729e+02 +5.426142729e+02 +5.389042729e+02 +5.389042729e+02 +8.0135e-01 +7.0263e-01 +3.4852e-01 +9.4567e-03 +7.3367e-01 +2.6647e-01 +1.4677e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.4367e-01 +1.9610e-01 +4.0787e-01 +1.2587e-01 +5.1984e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
27304 +5.260552232e+02 +5.260552232e+02 +5.223452232e+02 +5.223452232e+02 +1.6614e-01 +5.0947e-01 +6.2428e-01 +6.8207e-01 +7.3367e-01 +2.6647e-01 +1.4677e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.4367e-01 +1.9610e-01 +4.0787e-01 +1.2587e-01 +5.1984e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
28419 +5.125582252e+02 +5.125582252e+02 +5.088482252e+02 +5.088482252e+02 +1.6614e-01 +5.0947e-01 +6.2428e-01 +6.8207e-01 +7.3367e-01 +2.6647e-01 +1.4677e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.8839e-01 +4.0423e-02 +4.8474e-01 +2.0954e-02 +5.1229e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
36192 +4.963459791e+02 +4.963459791e+02 +4.926359791e+02 +4.926359791e+02 +9.5112e-01 +3.2648e-01 +1.7711e-01 +6.8207e-01 +7.3367e-01 +2.6647e-01 +1.4677e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +9.3346e-01 +1.9284e-01 +1.8839e-01 +4.0423e-02 +4.8474e-01 +2.0954e-02 +5.1229e-01 +7.6153e-01 +7.8439e-01 +6.5116e-02
65801 +4.836581264e+02 +4.836581264e+02 +4.799481264e+02 +4.799481264e+02 +6.1823e-02 +5.0947e-01 +9.3543e-01 +6.4809e-01 +5.0024e-01 +7.6385e-01 +1.3536e-01 +5.7304e-01 +4.9412e-01 +6.5207e-01 +8.9538e-01 +5.6013e-02 +9.7253e-01 +4.9602e-01 +4.8474e-01 +2.0954e-02 +5.1229e-01 +7.6799e-01 +7.8439e-01 +3.0307e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.434976601e+02 +6.434976601e+02 +7.756776601e+02 +7.756776601e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.541843258e+02 +5.541843258e+02 +6.863643258e+02 +6.863643258e+02 +5.1894e-01 +2.9138e-01 +3.5195e-01 +6.8681e-01 +7.8061e-01 +5.7881e-01 +6.9559e-01 +2.0850e-01 +7.9141e-01 +5.4545e-01 +8.8335e-01 +6.3061e-01 +3.7589e-01 +5.1941e-01 +3.7548e-01 +2.1366e-02 +4.2715e-01 +4.1406e-01 +4.3581e-01 +2.2955e-02
3 +4.008919969e+02 +4.008919969e+02 +5.330719969e+02 +5.330719969e+02 +5.2083e-01 +2.0059e-01 +8.9314e-01 +4.8496e-01 +3.5272e-01 +6.7187e-01 +1.0891e-02 +7.6629e-01 +1.7666e-01 +1.6891e-01 +5.1749e-01 +5.4471e-01 +4.1987e-01 +8.8199e-01 +5.0255e-01 +7.2109e-01 +6.2659e-01 +8.1780e-01 +2.2937e-01 +7.4038e-01
24 +3.869151651e+02 +3.869151651e+02 +5.190951651e+02 +5.190951651e+02 +1.0738e-01 +4.0574e-02 +8.9204e-01 +5.3030e-01 +9.0805e-01 +6.6885e-01 +3.9508e-01 +5.1713e-02 +6.1699e-02 +3.2908e-01 +5.3920e-01 +4.2847e-01 +4.8192e-01 +5.3623e-01 +5.7887e-01 +2.5219e-01 +8.4583e-01 +9.3010e-01 +9.9565e-01 +5.4201e-01
83 +3.566066425e+02 +3.566066425e+02 +4.887866425e+02 +4.887866425e+02 +7.3225e-01 +4.4970e-01 +7.5740e-02 +2.5549e-01 +2.6162e-01 +4.5191e-01 +2.7611e-01 +8.8989e-01 +6.4910e-01 +4.5205e-01 +3.6504e-01 +9.7871e-01 +3.7871e-01 +5.4539e-01 +9.0486e-01 +9.4435e-01 +9.5193e-01 +4.7935e-01 +8.1954e-01 +3.6490e-01
575 +3.543725273e+02 +3.543725273e+02 +4.865525273e+02 +4.865525273e+02 +7.1810e-01 +5.0514e-01 +3.2898e-01 +3.4198e-01 +7.9947e-01 +4.1365e-01 +8.7395e-01 +6.3534e-01 +7.8007e-01 +4.5205e-01 +3.6504e-01 +9.7871e-01 +3.7871e-01 +5.4539e-01 +9.0486e-01 +9.4435e-01 +9.5193e-01 +4.7935e-01 +8.1954e-01 +3.6490e-01
634 +3.405735909e+02 +3.405735909e+02 +4.727535909e+02 +4.727535909e+02 +6.8303e-01 +5.0835e-01 +7.9991e-01 +6.4539e-01 +2.6067e-01 +2.3694e-01 +9.2921e-01 +8.8281e-01 +2.5487e-01 +9.4712e-01 +1.7594e-01 +4.0248e-01 +9.1632e-01 +8.4420e-01 +6.5665e-01 +7.6544e-01 +9.5318e-01 +7.2009e-01 +8.9246e-01 +8.1269e-01
11331 +3.301203584e+02 +3.301203584e+02 +4.623003584e+02 +4.623003584e+02 +8.8095e-01 +5.3974e-01 +9.3659e-01 +2.9693e-01 +1.6447e-01 +2.3694e-01 +9.2921e-01 +8.8281e-01 +2.5487e-01 +9.4712e-01 +1.7594e-01 +4.0248e-01 +9.1632e-01 +8.4420e-01 +7.7524e-01 +7.7044e-01 +7.6117e-01 +9.6291e-01 +9.4293e-01 +9.0445e-01
17762 +3.138402688e+02 +3.138402688e+02 +4.460202688e+02 +4.460202688e+02 +8.8095e-01 +5.3974e-01 +9.3659e-01 +2.9693e-01 +1.6447e-01 +2.3694e-01 +9.2921e-01 +8.8281e-01 +2.5487e-01 +9.4712e-01 +1.7594e-01 +4.0248e-01 +9.1632e-01 +8.4420e-01 +7.7524e-01 +7.7044e-01 +7.6117e-01 +9.6291e-01 +9.4293e-01 +7.8947e-01
26750 +3.026389646e+02 +3.026389646e+02 +4.348189646e+02 +4.348189646e+02 +7.3900e-01 +9.9466e-01 +7.9991e-01 +3.8544e-01 +1.6447e-01 +2.3694e-01 +9.2921e-01 +8.8281e-01 +2.5487e-01 +9.4712e-01 +1.7594e-01 +4.0248e-01 +9.7856e-01 +8.4420e-01 +8.4639e-01 +7.7044e-01 +7.6117e-01 +9.6291e-01 +9.4293e-01 +7.8947e-01
46501 +3.009370860e+02 +3.009370860e+02 +4.331170860e+02 +4.331170860e+02 +6.1126e-01 +6.6586e-01 +7.9991e-01 +3.8544e-01 +1.6447e-01 +2.1011e-01 +9.8003e-01 +3.2924e-01 +2.9771e-01 +9.2773e-01 +6.9883e-01 +9.3166e-01 +3.7589e-01 +8.5608e-01 +6.0656e-01 +8.7155e-01 +8.4583e-01 +8.5923e-01 +9.4616e-01 +7.2038e-01
47614 +2.895283336e+02 +2.895283336e+02 +4.217083336e+02 +4.217083336e+02 +1.3804e-01 +5.0835e-01 +8.4278e-01 +5.1184e-01 +4.3819e-02 +5.4039e-01 +3.3882e-01 +6.7981e-01 +1.4200e-01 +9.4712e-01 +2.1999e-01 +4.0248e-01 +8.9878e-01 +9.7946e-01 +9.2398e-01 +8.5802e-01 +6.0482e-01 +9.5113e-01 +7.1497e-01 +3.8495e-01
50517 +2.755799317e+02 +2.755799317e+02 +4.077599317e+02 +4.077599317e+02 +9.1314e-01 +5.3974e-01 +8.4278e-01 +5.1184e-01 +4.3819e-02 +5.4039e-01 +3.3882e-01 +6.7981e-01 +1.4200e-01 +9.4712e-01 +2.1999e-01 +4.0248e-01 +8.9878e-01 +9.7946e-01 +9.2398e-01 +8.5802e-01 +6.0482e-01 +9.5113e-01 +7.1497e-01 +3.8495e-01
54514 +2.717642642e+02 +2.717642642e+02 +4.039442642e+02 +4.039442642e+02 +5.8408e-01 +5.3974e-01 +8.4278e-01 +5.1184e-01 +4.3819e-02 +5.4039e-01 +3.3882e-01 +6.7981e-01 +1.4200e-01 +9.4712e-01 +2.1999e-01 +4.0248e-01 +8.9878e-01 +9.7946e-01 +9.2398e-01 +8.5802e-01 +6.0482e-01 +9.5113e-01 +7.1497e-01 +3.8495e-01
80219 +2.689735207e+02 +2.689735207e+02 +4.011535207e+02 +4.011535207e+02 +7.7726e-01 +5.3974e-01 +8.4278e-01 +5.1184e-01 +4.3819e-02 +5.4039e-01 +3.3882e-01 +6.7981e-01 +1.4200e-01 +9.4712e-01 +2.1999e-01 +4.0248e-01 +8.9878e-01 +9.7946e-01 +9.2398e-01 +8.5802e-01 +6.0482e-01 +9.5113e-01 +7.1497e-01 +3.8495e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
