% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.604633631e+07 +1.604633631e+07 +1.604612643e+07 +1.604612643e+07 +6.0541e-01 -3.7954e+00 -3.8056e+00 -5.1981e-01 -4.8559e+00 +1.4734e+00 +2.5500e+00 -5.5829e-01 -3.6813e+00 -1.2201e+00
2 +1.382341244e+07 +1.382341244e+07 +1.382320256e+07 +1.382320256e+07 +1.8401e+00 -9.7877e+00 -2.3404e+00 -3.7134e+00 -1.3207e+00 +8.4478e+00 +6.3353e+00 -5.1925e-01 -9.2886e+00 +2.6956e+00
7 +7.866451550e+06 +7.866451550e+06 +7.866241670e+06 +7.866241670e+06 +1.4523e+00 -1.2783e+01 -1.4342e+00 +3.3208e+00 -1.0634e+01 +1.0761e+01 +3.8415e+00 -2.3592e+00 -6.5603e+00 +1.4634e+00
10 +2.634427934e+06 +2.634427934e+06 +2.634218054e+06 +2.634218054e+06 -7.3706e+00 -1.0505e+01 -3.5420e+00 +6.0779e+00 -1.4554e+01 +1.4975e+01 +4.5871e+00 -3.0907e+00 -3.2414e-02 +1.4745e+00
47 +9.353887296e+05 +9.353887296e+05 +9.351788496e+05 +9.351788496e+05 -1.6010e+00 -1.1405e+01 -4.3140e+00 +8.1960e+00 -1.3547e+01 +1.5831e+01 +2.9174e+00 -2.7739e+00 -1.5628e+00 +2.6885e+00
129 +5.880082279e+05 +5.880082279e+05 +5.877983479e+05 +5.877983479e+05 +3.6774e-01 -1.1452e+01 -5.5852e+00 +8.1307e+00 -1.4161e+01 +1.4328e+01 +2.6299e+00 -1.6715e+00 -9.2944e-01 +2.4841e+00
185 +3.742612307e+05 +3.742612307e+05 +3.740513507e+05 +3.740513507e+05 +5.8478e-01 -1.2503e+01 -5.2424e+00 +8.1626e+00 -1.4097e+01 +1.3289e+01 +1.3857e+00 +1.2296e-01 -1.3284e+00 +2.6157e+00
494 +2.510881830e+05 +2.510881830e+05 +2.508783030e+05 +2.508783030e+05 +1.4370e+00 -1.2646e+01 -3.8190e+00 +9.5450e+00 -1.2281e+01 +1.0075e+01 +1.6331e+00 -1.2907e-01 -1.0261e+00 +2.6219e+00
830 +1.581260737e+05 +1.581260737e+05 +1.579161937e+05 +1.579161937e+05 +7.4968e-01 -1.2583e+01 -3.5830e+00 +8.8040e+00 -1.0718e+01 +8.1558e+00 +2.4330e+00 -1.2498e-01 -1.1552e+00 +2.6067e+00
1204 +9.957639985e+04 +9.957639985e+04 +9.936651985e+04 +9.936651985e+04 -1.7044e-01 -1.2614e+01 -3.0078e+00 +8.9412e+00 -9.2195e+00 +6.3187e+00 +2.4976e+00 -1.6112e-01 -1.1346e+00 +2.5950e+00
1580 +6.274406433e+04 +6.274406433e+04 +6.253418433e+04 +6.253418433e+04 -2.4768e-01 -1.2778e+01 -2.4963e+00 +8.7124e+00 -7.4256e+00 +5.3777e+00 +2.3815e+00 -1.1929e-01 -1.1296e+00 +2.6009e+00
1824 +3.964100301e+04 +3.964100301e+04 +3.943112301e+04 +3.943112301e+04 +1.5637e-02 -1.3037e+01 -2.5456e+00 +8.5101e+00 -6.2564e+00 +4.2261e+00 +2.1119e+00 -9.6228e-02 -1.1787e+00 +2.5903e+00
