1: tournsize='10'
2: tournsize='79'
3: tournsize='175'
4: tournsize='148'
5: tournsize='116'
6: tournsize='61'
7: tournsize='2'
8: tournsize='3'
9: tournsize='110'
10: tournsize='187'
11: tournsize='131'
12: tournsize='86'
13: tournsize='134'
14: tournsize='195'
15: tournsize='132'
16: tournsize='133'
17: tournsize='193'
18: tournsize='126'
19: tournsize='166'
20: tournsize='249'
21: tournsize='238'
22: tournsize='194'
23: tournsize='157'
24: tournsize='236'
25: tournsize='205'
26: tournsize='164'
27: tournsize='109'
28: tournsize='91'
29: tournsize='242'
30: tournsize='80'
31: tournsize='125'
32: tournsize='204'
33: tournsize='246'
34: tournsize='216'
35: tournsize='247'
36: tournsize='50'
37: tournsize='209'
38: tournsize='47'
39: tournsize='248'
40: tournsize='181'
41: tournsize='182'
42: tournsize='17'
43: tournsize='179'
44: tournsize='218'
45: tournsize='14'
46: tournsize='136'
47: tournsize='135'
48: tournsize='159'
49: tournsize='191'
50: tournsize='139'
51: tournsize='46'
52: tournsize='26'
53: tournsize='18'
54: tournsize='206'
55: tournsize='207'
56: tournsize='152'
57: tournsize='208'
58: tournsize='121'
59: tournsize='217'
60: tournsize='99'
61: tournsize='234'
62: tournsize='97'
63: tournsize='196'
64: tournsize='12'
65: tournsize='98'
66: tournsize='188'
67: tournsize='178'
68: tournsize='96'
69: tournsize='215'
70: tournsize='13'
71: tournsize='233'
