1: tournsize='10'
2: tournsize='79'
3: tournsize='175'
4: tournsize='148'
5: tournsize='116'
6: tournsize='61'
7: tournsize='2'
8: tournsize='3'
9: tournsize='110'
10: tournsize='187'
11: tournsize='131'
12: tournsize='86'
13: tournsize='134'
14: tournsize='195'
15: tournsize='132'
16: tournsize='133'
17: tournsize='193'
18: tournsize='126'
19: tournsize='166'
20: tournsize='249'
21: tournsize='238'
22: tournsize='194'
23: tournsize='157'
24: tournsize='236'
25: tournsize='205'
26: tournsize='164'
27: tournsize='109'
28: tournsize='91'
29: tournsize='242'
30: tournsize='80'
31: tournsize='125'
32: tournsize='204'
33: tournsize='246'
34: tournsize='216'
35: tournsize='247'
36: tournsize='50'
37: tournsize='209'
