% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.226420764e+03 +1.226420764e+03 +7.643307640e+02 +7.643307640e+02
10 +1.199500062e+03 +1.199500062e+03 +7.374100622e+02 +7.374100622e+02
11 +1.129670204e+03 +1.129670204e+03 +6.675802040e+02 +6.675802040e+02
12 +1.105052441e+03 +1.105052441e+03 +6.429624405e+02 +6.429624405e+02
23 +1.086005316e+03 +1.086005316e+03 +6.239153160e+02 +6.239153160e+02
30 +1.042336756e+03 +1.042336756e+03 +5.802467563e+02 +5.802467563e+02
262 +1.011528446e+03 +1.011528446e+03 +5.494384465e+02 +5.494384465e+02
1573 +9.896241102e+02 +9.896241102e+02 +5.275341102e+02 +5.275341102e+02
7475 +9.765102255e+02 +9.765102255e+02 +5.144202255e+02 +5.144202255e+02
8108 +9.483336705e+02 +9.483336705e+02 +4.862436705e+02 +4.862436705e+02
10314 +9.246603434e+02 +9.246603434e+02 +4.625703434e+02 +4.625703434e+02
22610 +9.090533920e+02 +9.090533920e+02 +4.469633920e+02 +4.469633920e+02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490301739e+03 +1.490301739e+03 +1.567961739e+03 +1.567961739e+03
2 +1.258502472e+03 +1.258502472e+03 +1.336162472e+03 +1.336162472e+03
8 +1.230192489e+03 +1.230192489e+03 +1.307852489e+03 +1.307852489e+03
17 +1.156884400e+03 +1.156884400e+03 +1.234544400e+03 +1.234544400e+03
283 +1.106811770e+03 +1.106811770e+03 +1.184471770e+03 +1.184471770e+03
1711 +1.091187071e+03 +1.091187071e+03 +1.168847071e+03 +1.168847071e+03
3468 +1.054122031e+03 +1.054122031e+03 +1.131782031e+03 +1.131782031e+03
12263 +1.043451978e+03 +1.043451978e+03 +1.121111978e+03 +1.121111978e+03
56020 +1.023204196e+03 +1.023204196e+03 +1.100864196e+03 +1.100864196e+03
60079 +9.961053777e+02 +9.961053777e+02 +1.073765378e+03 +1.073765378e+03
77897 +9.611895860e+02 +9.611895860e+02 +1.038849586e+03 +1.038849586e+03
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.393266783e+03 +1.393266783e+03 +1.508946783e+03 +1.508946783e+03
4 +1.347504001e+03 +1.347504001e+03 +1.463184001e+03 +1.463184001e+03
8 +1.296007275e+03 +1.296007275e+03 +1.411687275e+03 +1.411687275e+03
19 +1.273241217e+03 +1.273241217e+03 +1.388921217e+03 +1.388921217e+03
43 +1.158876340e+03 +1.158876340e+03 +1.274556340e+03 +1.274556340e+03
9439 +1.139985838e+03 +1.139985838e+03 +1.255665838e+03 +1.255665838e+03
17734 +1.097930479e+03 +1.097930479e+03 +1.213610479e+03 +1.213610479e+03
18977 +1.082820008e+03 +1.082820008e+03 +1.198500008e+03 +1.198500008e+03
36355 +1.053288023e+03 +1.053288023e+03 +1.168968023e+03 +1.168968023e+03
42062 +1.038119891e+03 +1.038119891e+03 +1.153799891e+03 +1.153799891e+03
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.193510135e+03 +1.193510135e+03 +1.189800135e+03 +1.189800135e+03
8 +1.107497826e+03 +1.107497826e+03 +1.103787826e+03 +1.103787826e+03
18 +1.015628158e+03 +1.015628158e+03 +1.011918158e+03 +1.011918158e+03
356 +9.943338478e+02 +9.943338478e+02 +9.906238478e+02 +9.906238478e+02
419 +9.446535590e+02 +9.446535590e+02 +9.409435590e+02 +9.409435590e+02
5526 +9.323970293e+02 +9.323970293e+02 +9.286870293e+02 +9.286870293e+02
13902 +8.998463554e+02 +8.998463554e+02 +8.961363554e+02 +8.961363554e+02
