% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180024892e+02 +6.180024892e+02 +6.956624892e+02 +6.956624892e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +5.936173801e+02 +5.936173801e+02 +6.712773801e+02 +6.712773801e+02 +2.8305e-03 +6.1687e-01 +5.3451e-01 +8.2025e-01 +6.2109e-01 +2.4275e-01 +9.1671e-01 +3.0641e-01 +2.5934e-01 +9.3765e-02 +1.5015e-01 +2.2608e-01 +3.1463e-01 +7.0860e-02 +1.0843e-01 +4.6963e-01 +2.7375e-01 +2.7317e-02 +3.0046e-01 +2.2100e-01
53 +5.660700549e+02 +5.660700549e+02 +6.437300549e+02 +6.437300549e+02 +8.3731e-01 +7.7305e-01 +4.9628e-01 +7.2406e-01 +6.0719e-01 +2.5811e-01 +2.4971e-02 +1.1921e-01 +1.1088e-01 +5.5028e-01 +3.6687e-01 +2.5154e-01 +2.6771e-01 +6.1660e-01 +6.5383e-02 +9.6261e-01 +2.1625e-01 +2.3365e-01 +5.6441e-01 +1.4541e-01
241 +5.577323269e+02 +5.577323269e+02 +6.353923269e+02 +6.353923269e+02 +6.6156e-01 +1.0428e-01 +3.8646e-01 +6.4458e-01 +4.8727e-01 +9.1429e-01 +5.4626e-01 +1.4017e-01 +2.7744e-02 +6.2324e-01 +3.4780e-01 +4.8933e-01 +9.5750e-02 +8.9974e-01 +3.5087e-01 +9.3964e-01 +2.4834e-01 +2.6728e-02 +4.9234e-01 +6.5023e-03
883 +5.474170948e+02 +5.474170948e+02 +6.250770948e+02 +6.250770948e+02 +7.3709e-01 +9.2518e-01 +3.0518e-01 +4.8792e-01 +9.5361e-01 +9.7564e-01 +4.9558e-01 +6.1943e-01 +1.6325e-02 +3.6732e-01 +6.9776e-01 +6.2845e-01 +3.2422e-01 +2.9148e-01 +8.8117e-01 +5.2242e-01 +2.8291e-01 +7.9319e-01 +3.6264e-01 +1.9148e-01
2828 +5.296491290e+02 +5.296491290e+02 +6.073091290e+02 +6.073091290e+02 +6.6156e-01 +1.0428e-01 +3.8646e-01 +6.4458e-01 +4.8727e-01 +9.1429e-01 +5.4626e-01 +1.4017e-01 +2.7744e-02 +6.2324e-01 +3.4780e-01 +4.8933e-01 +9.5750e-02 +8.9974e-01 +8.1002e-01 +8.8837e-01 +4.5211e-01 +5.4810e-03 +7.5286e-01 +1.0871e-01
6507 +5.246863228e+02 +5.246863228e+02 +6.023463228e+02 +6.023463228e+02 +7.4972e-01 +1.5467e-01 +2.9351e-03 +8.8243e-01 +5.8917e-01 +7.3515e-01 +6.9771e-01 +1.1006e-01 +1.5322e-01 +2.5579e-01 +6.2850e-01 +4.8779e-01 +4.3143e-01 +3.5939e-01 +1.3709e-01 +9.2029e-01 +2.3123e-01 +1.1964e-01 +3.2667e-01 +1.2406e-01
13074 +5.021963493e+02 +5.021963493e+02 +5.798563493e+02 +5.798563493e+02 +5.5789e-01 +1.4441e-01 +4.0721e-01 +6.7362e-01 +4.4525e-01 +8.0008e-01 +5.8230e-01 +5.1238e-02 +1.6254e-01 +7.6357e-01 +4.2249e-01 +5.8614e-01 +1.4680e-01 +3.8966e-01 +2.7500e-01 +9.2029e-01 +2.3123e-01 +1.1964e-01 +3.2667e-01 +1.2406e-01
32415 +4.890378914e+02 +4.890378914e+02 +5.666978914e+02 +5.666978914e+02 +6.4236e-01 +8.9422e-01 +4.8564e-01 +6.7967e-01 +6.4909e-01 +8.8654e-01 +5.1272e-01 +2.3137e-01 +2.9819e-02 +2.6996e-01 +7.9799e-01 +6.1551e-01 +3.4935e-04 +1.9748e-01 +1.7738e-01 +8.3094e-01 +3.7844e-01 +9.3193e-02 +7.1443e-01 +7.6861e-02
38825 +4.715559760e+02 +4.715559760e+02 +5.492159760e+02 +5.492159760e+02 +4.2099e-01 +1.0428e-01 +4.8564e-01 +6.7967e-01 +6.4909e-01 +8.8654e-01 +5.1272e-01 +2.3137e-01 +2.9819e-02 +2.6996e-01 +7.9799e-01 +6.1551e-01 +3.4935e-04 +1.9748e-01 +1.7738e-01 +8.3094e-01 +3.7844e-01 +9.3193e-02 +7.1443e-01 +7.6861e-02
82727 +4.610492065e+02 +4.610492065e+02 +5.387092065e+02 +5.387092065e+02 +4.3486e-01 +1.3465e-01 +9.6276e-01 +8.8664e-01 +6.4909e-01 +8.8654e-01 +5.1272e-01 +2.3137e-01 +2.9819e-02 +2.6996e-01 +7.9799e-01 +6.1551e-01 +2.8573e-01 +2.0036e-01 +7.2432e-01 +4.9427e-01 +3.0874e-01 +5.3852e-03 +8.6181e-01 +3.4135e-02
85707 +4.548938767e+02 +4.548938767e+02 +5.325538767e+02 +5.325538767e+02 +6.1300e-02 +1.2947e-01 +2.7923e-01 +9.9404e-01 +2.9809e-01 +8.0008e-01 +5.6790e-01 +7.0765e-01 +2.9819e-02 +2.6996e-01 +7.9799e-01 +6.1551e-01 +2.8573e-01 +2.0036e-01 +7.2432e-01 +4.9427e-01 +3.0874e-01 +5.3852e-03 +8.6181e-01 +1.2406e-01
88777 +4.336515397e+02 +4.336515397e+02 +5.113115397e+02 +5.113115397e+02 +3.4756e-01 +1.0685e-01 +4.8551e-01 +6.7362e-01 +2.4439e-01 +8.0008e-01 +5.6790e-01 +7.0765e-01 +2.9819e-02 +2.6996e-01 +7.9799e-01 +6.1551e-01 +2.8573e-01 +2.0036e-01 +7.2432e-01 +4.9427e-01 +3.0874e-01 +5.3852e-03 +8.6181e-01 +1.2406e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.938743300e+02 +6.938743300e+02 +8.095543300e+02 +8.095543300e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.602798718e+02 +6.602798718e+02 +7.759598718e+02 +7.759598718e+02 +2.9384e-01 +4.4767e-01 +5.5767e-01 +2.3418e-01 +3.5721e-01 +6.3490e-01 +5.3741e-01 +3.1210e-02 +5.3567e-01 +2.8238e-01 +3.2892e-01 +6.8920e-01 +4.4402e-01 +2.3923e-01 +7.8971e-01 +5.8868e-01 +3.0680e-01 +4.0405e-01 +3.4229e-01 +6.4811e-01
7 +6.336437586e+02 +6.336437586e+02 +7.493237586e+02 +7.493237586e+02 +2.2096e-01 +1.4517e-01 +6.1088e-01 +7.0517e-01 +5.8173e-01 +9.1059e-02 +1.7958e-01 +5.6607e-01 +9.8276e-01 +3.6714e-01 +2.6206e-01 +2.3229e-01 +3.2800e-01 +4.8657e-01 +9.9018e-01 +6.4928e-01 +1.4542e-01 +1.1311e-01 +6.1222e-01 +2.2291e-01
14 +6.037907694e+02 +6.037907694e+02 +7.194707694e+02 +7.194707694e+02 +9.3433e-02 +6.6253e-01 +2.7552e-01 +4.5778e-01 +5.6757e-02 +4.9345e-01 +8.1255e-01 +1.8194e-01 +8.4672e-01 +8.8279e-01 +8.4634e-01 +8.9337e-02 +9.5572e-01 +9.4903e-01 +7.9821e-01 +3.6067e-01 +6.1764e-01 +2.9507e-01 +5.7213e-01 +4.5600e-01
16 +5.468821498e+02 +5.468821498e+02 +6.625621498e+02 +6.625621498e+02 +2.8469e-01 +7.9636e-02 +6.4196e-01 +6.2914e-01 +9.9874e-01 +7.0788e-01 +3.0953e-01 +5.7561e-01 +3.4928e-02 +1.0804e-01 +6.9765e-01 +8.8986e-02 +6.2956e-01 +3.2786e-01 +9.7438e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.8765e-01 +2.3559e-01
132 +5.041947026e+02 +5.041947026e+02 +6.198747026e+02 +6.198747026e+02 +1.2211e-01 +3.6790e-02 +6.0383e-01 +4.6103e-01 +3.0491e-01 +1.0763e-01 +4.4197e-01 +5.6405e-01 +2.7225e-02 +1.3331e-02 +7.7941e-02 +6.1493e-02 +8.0948e-01 +6.2927e-01 +4.8588e-01 +9.6806e-02 +3.7115e-01 +8.9689e-01 +7.5865e-01 +2.5752e-01
3598 +4.928838584e+02 +4.928838584e+02 +6.085638584e+02 +6.085638584e+02 +2.2850e-01 +8.9293e-01 +1.5000e-04 +4.1422e-01 +5.6571e-01 +7.6992e-01 +7.8639e-01 +3.1036e-01 +7.1328e-01 +2.2027e-01 +4.7868e-01 +2.1371e-01 +8.9984e-01 +8.9510e-01 +5.7728e-01 +5.7949e-01 +3.5500e-01 +6.5422e-01 +7.5472e-01 +2.4409e-02
7262 +4.897108709e+02 +4.897108709e+02 +6.053908709e+02 +6.053908709e+02 +4.2622e-02 +8.8869e-01 +1.2227e-02 +4.9689e-01 +7.6756e-01 +1.7857e-02 +7.4958e-01 +5.7746e-01 +1.2868e-01 +9.1515e-01 +1.9133e-01 +9.5595e-01 +9.8863e-01 +7.3352e-01 +9.7438e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.8765e-01 +2.3559e-01
9445 +4.710223125e+02 +4.710223125e+02 +5.867023125e+02 +5.867023125e+02 +1.9216e-01 +2.7892e-01 +1.5743e-01 +4.0820e-01 +3.2519e-01 +2.0274e-01 +2.7450e-01 +4.9852e-01 +6.9038e-01 +3.3921e-01 +3.8939e-01 +9.8233e-01 +7.6359e-01 +7.3344e-01 +8.8854e-01 +4.5033e-01 +4.1101e-01 +8.7935e-01 +9.8648e-01 +2.3775e-01
9509 +4.637868537e+02 +4.637868537e+02 +5.794668537e+02 +5.794668537e+02 +5.4554e-02 +1.0074e-01 +2.2717e-01 +4.8384e-01 +5.1302e-01 +1.7857e-02 +7.4958e-01 +5.7746e-01 +1.2868e-01 +9.1515e-01 +1.9133e-01 +9.5595e-01 +9.8863e-01 +7.3352e-01 +9.7438e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.7806e-01 +5.5179e-02
22705 +4.495624561e+02 +4.495624561e+02 +5.652424561e+02 +5.652424561e+02 +1.4295e-01 +8.9066e-01 +2.9671e-01 +6.2626e-01 +3.8500e-01 +5.1835e-01 +1.3332e-02 +5.2741e-01 +9.7348e-01 +5.1178e-02 +2.9044e-01 +6.4526e-02 +8.6823e-01 +7.3352e-01 +9.8794e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.7806e-01 +5.5179e-02
28626 +4.358758495e+02 +4.358758495e+02 +5.515558495e+02 +5.515558495e+02 +5.4554e-02 +1.0074e-01 +2.2717e-01 +4.8384e-01 +5.1302e-01 +1.7857e-02 +6.0891e-02 +5.0412e-01 +8.0179e-01 +4.9753e-01 +7.6500e-01 +6.4526e-02 +8.6823e-01 +7.3352e-01 +9.8794e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.7806e-01 +5.5179e-02
50274 +4.219175011e+02 +4.219175011e+02 +5.375975011e+02 +5.375975011e+02 +1.4461e-01 +7.3316e-01 +2.2717e-01 +4.8384e-01 +5.1302e-01 +1.7857e-02 +6.0891e-02 +5.0412e-01 +8.0179e-01 +4.9753e-01 +9.5715e-01 +6.4526e-02 +8.6823e-01 +7.3352e-01 +9.8794e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.7806e-01 +5.5179e-02
55292 +4.143816418e+02 +4.143816418e+02 +5.300616418e+02 +5.300616418e+02 +2.2850e-01 +1.0074e-01 +2.2717e-01 +4.8384e-01 +5.1302e-01 +1.7857e-02 +6.0891e-02 +5.0412e-01 +8.0179e-01 +4.9753e-01 +9.5715e-01 +6.4526e-02 +8.6823e-01 +7.3352e-01 +9.8794e-01 +1.3438e-02 +1.0597e-02 +8.6553e-01 +9.7806e-01 +5.5179e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220277828e+02 +7.220277828e+02 +7.183177828e+02 +7.183177828e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.860689188e+02 +6.860689188e+02 +6.823589188e+02 +6.823589188e+02 +8.4204e-01 +9.7795e-02 +7.8450e-01 +6.1687e-01 +7.1632e-01 +8.4229e-01 +4.5976e-01 +5.6652e-01 +7.6834e-01 +9.4401e-01 +9.1324e-01 +8.9734e-01 +4.5796e-01 +8.7609e-01 +3.7764e-01 +4.4519e-01 +8.8429e-01 +9.3837e-01 +9.2230e-01 +5.3406e-01
10 +6.529616204e+02 +6.529616204e+02 +6.492516204e+02 +6.492516204e+02 +2.8786e-01 +3.3752e-01 +4.4954e-02 +5.3018e-01 +5.3435e-01 +3.4147e-01 +1.4605e-01 +8.5054e-01 +1.0812e-01 +2.9637e-01 +4.1048e-01 +8.6711e-02 +8.1114e-01 +4.9095e-01 +4.2411e-01 +3.2606e-01 +3.2975e-01 +7.3601e-01 +5.1690e-01 +1.6988e-01
16 +6.403593032e+02 +6.403593032e+02 +6.366493032e+02 +6.366493032e+02 +5.5338e-01 +9.8466e-01 +9.9436e-01 +7.9641e-01 +1.0093e-01 +1.1503e-01 +1.2169e-01 +2.0894e-01 +8.4553e-01 +2.1551e-01 +4.5652e-01 +2.7457e-02 +6.2093e-01 +1.8007e-01 +7.4813e-02 +2.8438e-01 +9.0421e-01 +6.3299e-01 +8.1105e-01 +3.0262e-01
37 +6.258461887e+02 +6.258461887e+02 +6.221361887e+02 +6.221361887e+02 +4.4803e-01 +4.3915e-01 +3.1767e-01 +5.6400e-01 +8.0567e-02 +7.0933e-01 +3.3656e-01 +1.5866e-02 +1.1750e-01 +8.5235e-01 +3.6497e-01 +9.5294e-01 +2.3664e-01 +1.1007e-01 +1.5405e-01 +8.6330e-02 +7.3678e-01 +5.1620e-01 +2.7088e-01 +2.3229e-01
535 +5.932912239e+02 +5.932912239e+02 +5.895812239e+02 +5.895812239e+02 +4.4803e-01 +4.3915e-01 +3.1767e-01 +5.6400e-01 +8.0567e-02 +7.0933e-01 +3.3656e-01 +1.5866e-02 +1.1750e-01 +8.5235e-01 +3.6497e-01 +9.5294e-01 +2.3664e-01 +1.1007e-01 +1.5405e-01 +8.6330e-02 +7.3678e-01 +5.1620e-01 +4.3469e-01 +3.0279e-01
1579 +5.810202481e+02 +5.810202481e+02 +5.773102481e+02 +5.773102481e+02 +8.3780e-01 +4.1373e-01 +2.9829e-01 +5.6400e-01 +8.0567e-02 +7.0933e-01 +3.3656e-01 +1.5866e-02 +1.1750e-01 +8.5235e-01 +3.6497e-01 +9.5294e-01 +2.3664e-01 +1.1007e-01 +1.5405e-01 +8.6330e-02 +7.3678e-01 +5.1620e-01 +4.3469e-01 +3.0279e-01
6662 +5.706242911e+02 +5.706242911e+02 +5.669142911e+02 +5.669142911e+02 +2.4387e-01 +4.5642e-01 +1.0824e-01 +5.6400e-01 +8.0567e-02 +7.0933e-01 +3.3656e-01 +1.5866e-02 +1.1750e-01 +8.5235e-01 +3.6497e-01 +9.5294e-01 +2.3664e-01 +1.1007e-01 +1.5405e-01 +8.6330e-02 +6.3300e-01 +1.2139e-01 +8.9749e-01 +6.5199e-02
17855 +5.477774244e+02 +5.477774244e+02 +5.440674244e+02 +5.440674244e+02 +7.7643e-01 +3.2289e-01 +8.4869e-01 +4.1996e-01 +5.6472e-01 +7.5508e-01 +2.3314e-01 +2.6893e-01 +5.1823e-01 +8.3615e-01 +3.6497e-01 +9.5294e-01 +2.3664e-01 +1.1007e-01 +1.5405e-01 +8.6330e-02 +6.3300e-01 +1.2139e-01 +8.9749e-01 +6.5199e-02
48334 +5.355706945e+02 +5.355706945e+02 +5.318606945e+02 +5.318606945e+02 +9.8403e-01 +3.0332e-01 +9.9818e-01 +6.1865e-01 +5.3786e-01 +7.8932e-02 +1.1632e-01 +7.5381e-01 +4.7453e-01 +5.9507e-02 +3.6497e-01 +9.5294e-01 +2.0776e-01 +1.4311e-01 +4.8199e-01 +8.6330e-02 +3.7342e-01 +2.2496e-01 +4.1265e-01 +6.5199e-02
53392 +5.234107532e+02 +5.234107532e+02 +5.197007532e+02 +5.197007532e+02 +8.2801e-01 +3.2249e-01 +7.5287e-01 +4.7504e-01 +7.8606e-01 +6.3227e-01 +5.1416e-01 +5.4459e-01 +4.7453e-01 +5.9507e-02 +3.6497e-01 +9.5294e-01 +2.0776e-01 +1.4311e-01 +4.8199e-01 +8.6330e-02 +3.7342e-01 +2.2496e-01 +7.0634e-01 +6.3393e-02
65899 +5.099383858e+02 +5.099383858e+02 +5.062283858e+02 +5.062283858e+02 +9.9486e-01 +7.1904e-01 +8.4869e-01 +4.4586e-01 +7.4758e-01 +6.5221e-01 +1.1132e-01 +5.3343e-01 +5.0553e-01 +5.1306e-01 +9.6272e-01 +2.9121e-01 +6.4898e-01 +8.6560e-01 +1.4614e-01 +8.6330e-02 +7.3446e-01 +5.3602e-01 +8.6510e-01 +3.1645e-01
71323 +4.957768563e+02 +4.957768563e+02 +4.920668563e+02 +4.920668563e+02 +9.9486e-01 +7.1904e-01 +8.4869e-01 +4.4586e-01 +7.4758e-01 +6.5221e-01 +1.1132e-01 +5.3343e-01 +5.0553e-01 +5.1306e-01 +9.6272e-01 +2.9121e-01 +6.4898e-01 +8.6560e-01 +1.4614e-01 +8.6330e-02 +7.3446e-01 +5.3602e-01 +8.6510e-01 +8.7518e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.434976601e+02 +6.434976601e+02 +7.756776601e+02 +7.756776601e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.021699734e+02 +5.021699734e+02 +6.343499734e+02 +6.343499734e+02 +7.9177e-01 +2.7503e-02 +4.7712e-01 +9.2558e-02 +5.3135e-02 +9.6891e-01 +7.6358e-01 +1.2298e-01 +5.1174e-01 +8.5692e-01 +9.5881e-01 +4.9809e-01 +2.7253e-01 +9.0668e-01 +3.9115e-01 +8.3484e-01 +6.9071e-01 +2.6184e-02 +3.1204e-01 +9.8068e-01
3 +4.640847667e+02 +4.640847667e+02 +5.962647667e+02 +5.962647667e+02 +5.4041e-01 +2.0828e-01 +6.0376e-01 +6.3030e-01 +1.1552e-02 +9.1906e-01 +7.7346e-01 +4.6818e-02 +7.1476e-01 +4.6318e-01 +5.1880e-02 +1.7330e-02 +4.6862e-01 +7.0290e-01 +9.1837e-02 +8.0084e-01 +3.7306e-01 +6.1095e-01 +3.4188e-01 +6.9734e-01
6 +4.522555003e+02 +4.522555003e+02 +5.844355003e+02 +5.844355003e+02 +6.0323e-02 +5.1203e-01 +4.0282e-01 +2.9066e-01 +8.0678e-01 +4.0076e-01 +6.7918e-01 +8.5293e-01 +3.4607e-01 +9.0646e-01 +8.6510e-01 +1.1031e-01 +2.0965e-01 +5.0977e-01 +2.5181e-01 +8.1750e-01 +5.2461e-01 +9.5218e-01 +5.7000e-01 +1.7981e-01
9 +4.401116562e+02 +4.401116562e+02 +5.722916562e+02 +5.722916562e+02 +9.1184e-01 +6.4086e-02 +3.2530e-01 +4.3916e-01 +4.3207e-01 +5.2847e-01 +2.1587e-01 +3.6647e-01 +7.5320e-01 +8.5306e-01 +2.5461e-01 +3.1001e-01 +3.3142e-01 +2.4027e-01 +9.6262e-01 +5.0258e-01 +8.7139e-01 +8.5523e-01 +8.8540e-01 +9.5836e-01
35 +4.314781633e+02 +4.314781633e+02 +5.636581633e+02 +5.636581633e+02 +9.1694e-01 +4.8340e-01 +8.4829e-01 +9.2497e-01 +9.1735e-01 +4.5152e-01 +5.0653e-01 +5.5910e-01 +6.6191e-01 +7.8460e-01 +2.3233e-01 +9.8339e-01 +8.3788e-01 +1.7934e-01 +5.5617e-01 +9.5791e-01 +3.7604e-01 +8.5564e-01 +3.6275e-01 +1.5574e-01
47 +3.881921406e+02 +3.881921406e+02 +5.203721406e+02 +5.203721406e+02 +9.5759e-01 +7.2493e-01 +6.8126e-01 +2.5230e-01 +9.3500e-01 +7.4564e-01 +5.1417e-01 +7.1367e-01 +4.0744e-01 +1.5810e-01 +2.9905e-01 +4.5184e-01 +4.6199e-01 +1.1876e-01 +9.5760e-01 +5.5656e-01 +2.2564e-01 +9.8739e-01 +6.9633e-01 +8.1508e-01
115 +3.608228224e+02 +3.608228224e+02 +4.930028224e+02 +4.930028224e+02 +6.2112e-01 +7.1019e-01 +4.1006e-02 +3.6124e-01 +1.0196e-01 +1.2062e-02 +7.3686e-01 +7.7810e-01 +7.4890e-01 +9.3723e-02 +1.5438e-01 +9.0724e-01 +9.0763e-01 +8.3804e-01 +9.6265e-01 +8.3623e-01 +5.7395e-01 +5.0244e-01 +6.1964e-01 +6.6781e-01
288 +3.497630420e+02 +3.497630420e+02 +4.819430420e+02 +4.819430420e+02 +5.0241e-01 +5.8042e-01 +5.6425e-01 +3.8492e-01 +9.9376e-01 +2.9209e-01 +3.5564e-01 +2.7987e-01 +2.9598e-01 +5.0379e-01 +8.4288e-01 +3.9160e-01 +5.9827e-01 +9.1370e-01 +7.8388e-01 +2.8457e-01 +8.7116e-01 +7.3762e-01 +3.5375e-01 +5.9601e-01
3795 +3.465664380e+02 +3.465664380e+02 +4.787464380e+02 +4.787464380e+02 +8.8826e-01 +5.8042e-01 +5.6425e-01 +3.8492e-01 +9.9376e-01 +2.9209e-01 +3.5564e-01 +2.7987e-01 +2.9598e-01 +5.0379e-01 +8.4288e-01 +3.9160e-01 +5.9827e-01 +9.1370e-01 +7.8388e-01 +2.8457e-01 +8.7116e-01 +7.3762e-01 +3.5375e-01 +5.9601e-01
9405 +3.345628850e+02 +3.345628850e+02 +4.667428850e+02 +4.667428850e+02 +6.2425e-01 +6.2206e-02 +7.9381e-01 +3.0711e-01 +4.8384e-02 +5.6358e-01 +9.8476e-01 +5.7069e-02 +3.3633e-01 +4.7372e-01 +3.4509e-01 +7.2480e-01 +5.8039e-03 +8.5958e-01 +8.2038e-01 +1.6526e-01 +8.8236e-01 +9.3068e-01 +8.4927e-01 +6.8260e-01
