% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.226718450e+03 +2.226718450e+03 +2.248468450e+03 +2.248468450e+03 -5.6288e-02 +3.0415e+00 +4.2437e+00 -1.3811e-01 +2.9319e+00 -4.9054e+00 +3.7543e+00 +2.9874e+00 -2.9366e+00 +4.5334e+00 -3.2830e+00 -3.7470e+00 -6.6147e-02 -2.7931e+00 -3.7714e+00 -2.7256e+00 -3.6942e+00 +3.9981e+00 -1.9576e+00 -4.9292e+00
17 +1.053098375e+03 +1.053098375e+03 +1.074848375e+03 +1.074848375e+03 +3.7640e+00 +7.9198e+00 +2.6926e+00 +3.5955e+00 +4.9151e+00 +3.3711e+00 +3.5208e+00 +4.3044e+00 -6.6623e+00 +4.8179e+00 -5.0943e+00 +2.1845e+00 +7.4139e+00 +2.9035e+00 -7.6064e+00 -6.6680e+00 -9.8869e+00 -2.7107e+00 +8.4812e-01 -1.6255e+00
67 +8.134040441e+02 +8.134040441e+02 +8.351540441e+02 +8.351540441e+02 +2.0160e+00 +7.7504e+00 +4.8646e+00 +6.4312e+00 +3.7666e+00 -2.6343e+00 +7.3758e+00 +3.8881e+00 -2.8715e+00 +3.7218e+00 -4.4577e+00 +2.9419e+00 +7.2142e+00 +1.9103e+00 -8.3449e+00 -5.6180e+00 -3.4975e+00 +7.9159e-01 -1.2016e+00 -1.6406e+00
149 +5.420951220e+02 +5.420951220e+02 +5.638451220e+02 +5.638451220e+02 -6.7921e-01 +5.8798e+00 +3.5627e+00 +6.8766e+00 +4.3039e+00 -2.4405e+00 +4.8054e+00 +3.6470e+00 -4.6521e+00 +2.5330e+00 -2.3687e+00 +7.6483e-01 +5.3858e+00 +2.8875e+00 -8.2089e+00 -7.5051e+00 -3.9566e+00 +1.4585e+00 -2.2139e-03 -1.6945e+00
198 +3.660726372e+02 +3.660726372e+02 +3.878226372e+02 +3.878226372e+02 +1.2213e+00 +8.2361e+00 +9.2699e-01 +3.8518e+00 +1.5675e-01 -2.8684e+00 +3.0025e+00 +3.4808e+00 -5.4874e+00 +3.7476e+00 -1.9896e+00 +6.1041e-01 +6.0615e+00 +9.4056e-01 -6.4648e+00 -6.4470e+00 -3.8205e+00 -1.1917e+00 -2.9454e+00 -4.4168e+00
271 +2.423346268e+02 +2.423346268e+02 +2.640846268e+02 +2.640846268e+02 -1.7779e-01 +4.1876e+00 -3.4828e+00 +2.5283e+00 +4.6613e-01 -2.1705e+00 +3.4929e+00 +1.5161e+00 -5.4539e+00 +5.0783e+00 +1.6660e-01 +2.0527e-01 +4.7560e+00 +2.0739e+00 -5.7937e+00 -5.7972e+00 -2.4128e+00 +8.8549e-01 -4.0648e+00 -3.3251e+00
300 +1.188822860e+02 +1.188822860e+02 +1.406322860e+02 +1.406322860e+02 +1.3183e+00 +4.6877e+00 -1.2566e+00 +1.5017e+00 +3.5428e-01 -2.5563e+00 +4.2748e+00 +2.1241e+00 -3.5050e+00 +2.6562e+00 -1.1824e-01 +2.8049e-01 +3.3491e+00 +1.2959e+00 -2.6568e+00 -7.7151e+00 -7.7104e-01 -1.6747e+00 -3.1241e+00 -1.2653e+00
321 +9.946466141e+01 +9.946466141e+01 +1.212146614e+02 +1.212146614e+02 +1.6277e-01 +4.0457e+00 -8.2571e-01 +2.5578e+00 +3.2843e-01 -1.3679e+00 +3.9032e+00 +8.6515e-01 -2.1772e+00 +2.2225e+00 +6.0666e-01 +1.8848e-01 +3.5161e+00 +9.0321e-01 -2.1122e+00 -6.6880e+00 -5.9242e-01 -1.5174e+00 -3.0747e+00 -2.8637e-02
442 +6.143947453e+01 +6.143947453e+01 +8.318947453e+01 +8.318947453e+01 +8.8230e-01 +4.0358e+00 -4.1702e-01 +2.2286e+00 -1.1920e-02 -1.5476e+00 +3.7059e+00 +1.2352e+00 -2.7686e+00 +2.2056e+00 -6.2843e-01 +1.2385e+00 +3.5092e+00 -6.6407e-01 -2.2888e+00 -5.3012e+00 -1.5678e+00 +2.1737e-01 -2.7322e+00 -3.8081e-01
472 +3.832168221e+01 +3.832168221e+01 +6.007168221e+01 +6.007168221e+01 +7.5577e-01 +4.1943e+00 -1.0353e+00 +1.7595e+00 +5.6100e-01 -1.8918e+00 +3.6293e+00 +1.1735e+00 -2.6898e+00 +3.3221e+00 -7.4831e-01 +1.5005e+00 +3.4297e+00 -4.6306e-01 -2.1333e+00 -5.5447e+00 -2.1073e+00 +5.5431e-02 -2.6873e+00 -2.1059e-01
577 +2.190784353e+01 +2.190784353e+01 +4.365784353e+01 +4.365784353e+01 +1.0518e+00 +3.0852e+00 -9.2814e-01 +2.3176e+00 -2.0178e-02 -2.2347e+00 +3.5187e+00 +1.3051e+00 -1.3825e+00 +3.5337e+00 -3.1565e-01 +1.1422e+00 +2.5626e+00 -1.4290e+00 -2.1717e+00 -5.5009e+00 -2.8939e+00 -6.1309e-01 -2.9337e+00 -7.4425e-01
775 +1.571919686e+01 +1.571919686e+01 +3.746919686e+01 +3.746919686e+01 +1.0384e+00 +3.2355e+00 -9.1177e-01 +1.9601e+00 -1.3393e-01 -2.5044e+00 +4.0023e+00 +1.3839e+00 -1.2333e+00 +3.3897e+00 -1.8300e-01 +9.9686e-01 +2.7929e+00 -1.1934e+00 -2.0638e+00 -5.1553e+00 -2.6266e+00 -6.4421e-01 -2.9351e+00 -4.2997e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228563375e+03 +1.228563375e+03 +1.293353375e+03 +1.293353375e+03 +3.3951e+00 +3.4845e+00 +7.4847e-01 +1.3513e+00 +3.9144e+00 -4.6850e+00 -2.8406e+00 +1.7204e+00 +2.0762e+00 -3.7659e+00 +3.3606e+00 -2.2691e+00 +1.0062e+00 -2.7373e+00 +2.1213e+00 +3.8962e+00 -3.8141e+00 -3.5192e+00 -4.4185e+00 -2.0094e+00
109 +8.974187763e+02 +8.974187763e+02 +9.622087763e+02 +9.622087763e+02 +1.9247e+00 +4.8472e+00 -5.2820e+00 -4.4082e+00 +4.1456e+00 -8.0314e+00 -3.4427e-01 +4.5955e+00 +2.4648e+00 +6.8823e-01 +4.9541e+00 -4.9112e-01 +5.8609e+00 -4.0588e-01 +4.8330e+00 +7.0735e-01 -1.6210e+00 +1.3793e+00 +5.3636e-01 -4.0220e+00
195 +5.657072843e+02 +5.657072843e+02 +6.304972843e+02 +6.304972843e+02 +1.2760e+00 +5.3601e+00 -4.1655e+00 -4.6465e+00 -1.2021e+00 -1.2103e+01 -2.3189e+00 +2.1594e+00 -1.8107e+00 -6.9121e-01 +7.8467e-01 -3.5323e+00 +7.3019e+00 -3.3358e-01 +2.8273e+00 +1.5656e+00 -2.6547e+00 -3.6533e-01 +1.0626e+00 -3.6980e+00
322 +3.908684308e+02 +3.908684308e+02 +4.556584308e+02 +4.556584308e+02 -1.2871e+00 +5.6546e+00 -5.7686e+00 -3.1217e+00 +1.1660e-01 -1.1880e+01 -3.6093e+00 +1.8444e+00 -9.5769e-01 -9.3157e-01 +2.8714e+00 -8.1792e+00 +7.2826e+00 -8.6473e-01 +2.0221e+00 +2.2043e+00 -3.0340e+00 +2.8150e-01 +2.0005e+00 -7.2483e+00
446 +2.390909133e+02 +2.390909133e+02 +3.038809133e+02 +3.038809133e+02 -1.5391e+00 +9.8464e-01 -5.8744e+00 -2.0212e+00 -3.8231e-03 -1.0101e+01 -2.9829e+00 +3.0722e+00 -1.9645e+00 +9.4647e-01 +3.6003e+00 -8.7462e+00 +6.4420e+00 -1.3429e+00 +1.0929e+00 +2.1619e+00 -3.0733e+00 +6.1334e-01 +1.3507e+00 -8.1503e+00
500 +1.566120768e+02 +1.566120768e+02 +2.214020768e+02 +2.214020768e+02 -1.3991e+00 +9.9230e-01 -5.1008e+00 -7.5771e-01 -7.5343e-01 -1.0029e+01 -3.1373e+00 +1.9012e+00 -1.5223e+00 +8.6919e-01 +2.9931e+00 -7.4748e+00 +4.7128e+00 -1.3549e+00 +3.8875e-01 +2.1920e+00 -3.1208e+00 +1.2325e+00 +1.6732e+00 -7.2422e+00
577 +9.424486518e+01 +9.424486518e+01 +1.590348652e+02 +1.590348652e+02 -5.3070e-01 -3.9536e-01 -3.5753e+00 -3.2476e-01 -9.6522e-01 -8.5095e+00 -4.1036e+00 +1.5775e+00 -1.4308e+00 +1.7840e+00 +2.5883e+00 -7.2752e+00 +5.0520e+00 -2.7775e-01 -1.1223e-01 +2.9517e+00 -2.6084e+00 +1.2976e+00 +1.3662e+00 -6.9388e+00
785 +6.232224875e+01 +6.232224875e+01 +1.271122487e+02 +1.271122487e+02 -9.6335e-01 -7.0050e-01 -3.8758e+00 +7.0100e-01 -5.6139e-01 -7.3089e+00 -3.5477e+00 +1.8077e+00 -1.5056e+00 +1.3415e+00 +3.4633e+00 -6.8122e+00 +3.8513e+00 -3.7483e-01 -2.5340e-01 +3.6515e+00 -1.7127e+00 +1.4179e+00 +1.2493e+00 -5.9493e+00
% function evaluation | noise-free fitness - Fopt (-1.963400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.108239513e+03 +3.108239513e+03 +2.911899513e+03 +2.911899513e+03 -4.7444e+00 -4.1446e+00 -4.9387e+00 -3.3914e+00 -3.0291e+00 +3.5848e+00 +2.6062e-01 +4.1454e+00 -4.9694e+00 +1.9454e+00 -2.3694e-01 +4.9845e-01 +3.4621e+00 +4.8039e+00 +2.8649e+00 +3.5297e+00 +4.9190e+00 +2.8624e+00 +1.1722e+00 -2.2348e+00
7 +2.256753063e+03 +2.256753063e+03 +2.060413063e+03 +2.060413063e+03 +5.7947e-01 -7.4850e+00 -4.3547e+00 -3.3392e+00 -1.0156e+01 -1.2923e-01 +2.1254e+00 +1.9717e+00 -4.1580e+00 -2.0402e-02 +1.8577e+00 +3.5156e+00 +1.5703e+00 +1.8753e+00 +5.7133e-01 +1.3223e+01 +7.0745e+00 +8.8463e+00 -2.7014e-01 +2.4525e+00
24 +1.530417974e+03 +1.530417974e+03 +1.334077974e+03 +1.334077974e+03 +3.9919e-01 -6.0991e+00 +5.8329e-01 -2.7124e+00 -1.4690e+01 -4.6715e+00 +1.8130e+00 +3.6509e+00 -2.8023e+00 +2.5577e-01 +3.0720e+00 +1.1399e+01 +6.0367e+00 +3.2410e-01 +6.6418e+00 +8.3039e+00 +6.7645e+00 +6.7764e+00 +3.0682e+00 +6.2554e+00
197 +9.499933197e+02 +9.499933197e+02 +7.536533197e+02 +7.536533197e+02 +2.6510e+00 -4.4435e+00 -3.2751e+00 +3.1366e+00 -1.3715e+01 -3.0710e+00 +5.4450e+00 +6.9557e+00 -1.0109e+00 +3.8784e+00 +3.6863e+00 +6.3045e+00 +1.0399e+01 +8.4108e-02 +3.5994e+00 +1.1552e+01 +6.5510e+00 +1.6797e+00 +5.0609e+00 +6.2967e+00
258 +5.364328397e+02 +5.364328397e+02 +3.400928397e+02 +3.400928397e+02 +9.1696e-01 -5.8257e+00 +1.3395e+00 +2.2656e+00 -9.0166e+00 -1.0321e+00 +6.5295e+00 +7.2934e+00 +2.5613e+00 +3.1910e+00 +1.8890e+00 +5.9265e+00 +1.2468e+01 +2.0942e+00 +5.8721e+00 +4.4237e+00 +5.8369e+00 -3.1786e+00 +8.6482e+00 +6.4615e+00
296 +3.974515503e+02 +3.974515503e+02 +2.011115503e+02 +2.011115503e+02 +1.1214e+00 -6.8027e+00 +1.5223e+00 +1.8641e+00 -7.1684e+00 +2.3999e-01 +5.9268e+00 +3.8395e+00 +3.4369e+00 +3.1018e+00 +3.9263e+00 +6.0209e+00 +1.3417e+01 +1.1592e+00 +6.7088e+00 +3.8579e+00 +3.2827e+00 -4.9573e+00 +8.0920e+00 +4.4923e+00
398 +2.370300193e+02 +2.370300193e+02 +4.069001931e+01 +4.069001931e+01 +2.9737e-01 -3.8239e+00 +1.6079e+00 +2.1213e-01 -7.0202e+00 +1.7943e-01 +5.9841e+00 +2.8798e+00 +3.0174e+00 +1.5011e-01 +3.2376e+00 +4.3375e+00 +9.9650e+00 +2.3855e+00 +5.3232e+00 +2.9338e+00 +3.7851e+00 -5.1107e+00 +7.2702e+00 +5.4179e+00
512 +1.546081449e+02 +1.546081449e+02 -4.173185510e+01 -4.173185510e+01 -2.7321e-01 -4.3267e+00 +7.6267e-01 +1.6329e-01 -6.1720e+00 -1.1260e+00 +5.5614e+00 +3.0321e+00 +2.0865e+00 -2.9091e-01 +2.0610e+00 +4.1395e+00 +8.6965e+00 +5.3484e-01 +4.2538e+00 +3.9408e+00 +3.7212e+00 -4.7764e+00 +5.8248e+00 +5.0250e+00
1213 +9.535459143e+01 +9.535459143e+01 -1.009854086e+02 -1.009854086e+02 +5.6303e-01 -4.2896e+00 +1.5281e+00 +1.0851e-01 -5.6325e+00 -1.4558e+00 +4.2349e+00 +2.1507e+00 +1.7867e+00 -1.0442e+00 +2.2152e+00 +3.8541e+00 +6.3432e+00 +1.3741e+00 +4.0864e+00 +4.2713e+00 +2.9884e+00 -4.5513e+00 +6.1802e+00 +4.3513e+00
% function evaluation | noise-free fitness - Fopt (-1.935000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.194172974e+03 +2.194172974e+03 +2.174822974e+03 +2.174822974e+03 +1.0408e-01 +3.0032e-02 +3.8622e+00 +4.7277e+00 +4.1626e+00 -4.3176e+00 -1.7591e+00 +3.3867e+00 -3.8085e+00 -3.2749e+00 -4.9046e+00 +1.5106e+00 +4.6898e+00 +2.7022e+00 -4.9652e+00 -2.8490e+00 +3.2283e+00 +2.8617e+00 +3.2091e+00 +2.1419e+00
60 +7.968835142e+02 +7.968835142e+02 +7.775335142e+02 +7.775335142e+02 +3.8986e+00 -3.0009e+00 +1.1730e+00 +1.1534e+00 +7.5985e+00 -8.5504e+00 -2.0167e+00 +2.2690e+00 -1.8224e+00 -3.7485e+00 -9.6667e-03 -8.1482e-01 -2.2403e-01 +6.3589e+00 -9.6920e+00 -3.2091e+00 +4.9663e+00 -4.4941e+00 +2.2458e-01 +3.5693e+00
