% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1981 +2.473814936e+00 +2.473814936e+00 +3.837381494e+01 +3.837381494e+01 +2.5973e+00 +1.4897e+00 +3.0047e+00 +3.5544e+00 -1.7079e+00 -3.3228e+00 -2.5465e+00 -2.1352e+00 -2.5609e+00 -2.8325e+00 -1.6065e+00 +7.5834e-01 -4.8370e-01 -3.9249e-01 +1.4843e+00 -3.8790e+00 +6.8298e-01 +3.2701e+00 -1.3554e+00 -3.1719e+00
2139 +1.558540985e+00 +1.558540985e+00 +3.745854099e+01 +3.745854099e+01 +2.6804e+00 +1.4730e+00 +2.9411e+00 +3.4611e+00 -1.6799e+00 -3.3321e+00 -2.5180e+00 -2.1679e+00 -2.7211e+00 -2.8599e+00 -1.5827e+00 +9.0248e-01 -5.2083e-01 -3.6696e-01 +1.4613e+00 -3.8564e+00 +6.7512e-01 +3.2281e+00 -1.2368e+00 -3.0484e+00
2256 +9.905094428e-01 +9.905094428e-01 +3.689050944e+01 +3.689050944e+01 +2.7006e+00 +1.3005e+00 +2.8687e+00 +3.4828e+00 -1.6333e+00 -3.2901e+00 -2.5803e+00 -2.1447e+00 -2.7942e+00 -2.8933e+00 -1.6052e+00 +1.0389e+00 -4.9393e-01 -4.4805e-01 +1.5271e+00 -3.8639e+00 +6.6781e-01 +3.1654e+00 -1.1364e+00 -3.1348e+00
2342 +6.190366611e-01 +6.190366611e-01 +3.651903666e+01 +3.651903666e+01 +2.7092e+00 +1.3030e+00 +2.8070e+00 +3.5143e+00 -1.5932e+00 -3.2378e+00 -2.6210e+00 -2.1521e+00 -2.8978e+00 -2.9097e+00 -1.6551e+00 +1.1614e+00 -5.1776e-01 -4.3438e-01 +1.6059e+00 -3.8036e+00 +6.8539e-01 +3.0822e+00 -1.0244e+00 -3.1138e+00
2489 +3.955075359e-01 +3.955075359e-01 +3.629550754e+01 +3.629550754e+01 +2.7358e+00 +1.2796e+00 +2.7686e+00 +3.4971e+00 -1.5311e+00 -3.1810e+00 -2.5969e+00 -2.1656e+00 -2.9236e+00 -2.8977e+00 -1.5806e+00 +1.2096e+00 -5.0355e-01 -4.2477e-01 +1.6056e+00 -3.8223e+00 +6.4107e-01 +3.0917e+00 -9.7674e-01 -3.1051e+00
2608 +2.486362965e-01 +2.486362965e-01 +3.614863630e+01 +3.614863630e+01 +2.7763e+00 +1.2543e+00 +2.7174e+00 +3.4624e+00 -1.4603e+00 -3.1745e+00 -2.5642e+00 -2.1449e+00 -2.9780e+00 -2.9234e+00 -1.5756e+00 +1.2626e+00 -4.7794e-01 -4.1664e-01 +1.6182e+00 -3.7961e+00 +6.3228e-01 +3.0581e+00 -9.4579e-01 -3.1078e+00
2746 +1.574502909e-01 +1.574502909e-01 +3.605745029e+01 +3.605745029e+01 +2.7594e+00 +1.1862e+00 +2.6763e+00 +3.4591e+00 -1.4760e+00 -3.1701e+00 -2.5546e+00 -2.1712e+00 -3.0310e+00 -2.9161e+00 -1.5292e+00 +1.2683e+00 -4.4405e-01 -4.3556e-01 +1.6565e+00 -3.8019e+00 +6.6744e-01 +3.0477e+00 -9.2345e-01 -3.1165e+00
3133 +9.953646137e-02 +9.953646137e-02 +3.599953646e+01 +3.599953646e+01 +2.7670e+00 +1.1542e+00 +2.6384e+00 +3.4492e+00 -1.4663e+00 -3.1643e+00 -2.5520e+00 -2.1594e+00 -3.0523e+00 -2.9195e+00 -1.5190e+00 +1.2848e+00 -4.2670e-01 -4.1442e-01 +1.6675e+00 -3.8042e+00 +6.5445e-01 +3.0198e+00 -9.0945e-01 -3.1187e+00
3488 +6.265126178e-02 +6.265126178e-02 +3.596265126e+01 +3.596265126e+01 +2.7712e+00 +1.1404e+00 +2.6352e+00 +3.4454e+00 -1.4601e+00 -3.1419e+00 -2.5607e+00 -2.1483e+00 -3.0832e+00 -2.9104e+00 -1.5117e+00 +1.2926e+00 -3.9874e-01 -4.1468e-01 +1.6916e+00 -3.7915e+00 +6.3343e-01 +3.0083e+00 -8.8532e-01 -3.1047e+00
3640 +3.977351642e-02 +3.977351642e-02 +3.593977352e+01 +3.593977352e+01 +2.7773e+00 +1.1393e+00 +2.6292e+00 +3.4385e+00 -1.4624e+00 -3.1353e+00 -2.5504e+00 -2.1339e+00 -3.0970e+00 -2.9156e+00 -1.5183e+00 +1.3179e+00 -3.6551e-01 -4.1313e-01 +1.7063e+00 -3.7819e+00 +6.2093e-01 +2.9937e+00 -8.6481e-01 -3.1108e+00
3776 +2.504864979e-02 +2.504864979e-02 +3.592504865e+01 +3.592504865e+01 +2.7759e+00 +1.1301e+00 +2.6170e+00 +3.4317e+00 -1.4526e+00 -3.1317e+00 -2.5456e+00 -2.1346e+00 -3.1077e+00 -2.9057e+00 -1.5166e+00 +1.3169e+00 -3.6154e-01 -4.1082e-01 +1.7123e+00 -3.7793e+00 +6.1822e-01 +2.9847e+00 -8.4779e-01 -3.1146e+00
3954 +1.578235873e-02 +1.578235873e-02 +3.591578236e+01 +3.591578236e+01 +2.7736e+00 +1.1381e+00 +2.6087e+00 +3.4305e+00 -1.4287e+00 -3.1234e+00 -2.5462e+00 -2.1289e+00 -3.1249e+00 -2.9085e+00 -1.5162e+00 +1.3295e+00 -3.5912e-01 -4.1543e-01 +1.7191e+00 -3.7822e+00 +6.2413e-01 +2.9883e+00 -8.3877e-01 -3.0998e+00
4046 +9.802121701e-03 +9.802121701e-03 +3.590980212e+01 +3.590980212e+01 +2.7760e+00 +1.1307e+00 +2.6032e+00 +3.4270e+00 -1.4269e+00 -3.1120e+00 -2.5471e+00 -2.1252e+00 -3.1285e+00 -2.9015e+00 -1.5157e+00 +1.3413e+00 -3.5647e-01 -4.0591e-01 +1.7159e+00 -3.7811e+00 +6.2359e-01 +2.9878e+00 -8.3635e-01 -3.0986e+00
4285 +6.252581516e-03 +6.252581516e-03 +3.590625258e+01 +3.590625258e+01 +2.7778e+00 +1.1305e+00 +2.5993e+00 +3.4311e+00 -1.4312e+00 -3.1080e+00 -2.5500e+00 -2.1225e+00 -3.1414e+00 -2.9055e+00 -1.5116e+00 +1.3413e+00 -3.5276e-01 -4.0891e-01 +1.7244e+00 -3.7815e+00 +6.2770e-01 +2.9801e+00 -8.3191e-01 -3.0934e+00
4476 +3.954987131e-03 +3.954987131e-03 +3.590395499e+01 +3.590395499e+01 +2.7772e+00 +1.1269e+00 +2.5960e+00 +3.4293e+00 -1.4308e+00 -3.1061e+00 -2.5464e+00 -2.1188e+00 -3.1464e+00 -2.9048e+00 -1.5080e+00 +1.3484e+00 -3.4958e-01 -4.0872e-01 +1.7300e+00 -3.7815e+00 +6.2971e-01 +2.9794e+00 -8.2485e-01 -3.0956e+00
4624 +2.506130036e-03 +2.506130036e-03 +3.590250613e+01 +3.590250613e+01 +2.7794e+00 +1.1227e+00 +2.5936e+00 +3.4274e+00 -1.4284e+00 -3.1029e+00 -2.5452e+00 -2.1183e+00 -3.1509e+00 -2.9055e+00 -1.5072e+00 +1.3493e+00 -3.4609e-01 -4.0622e-01 +1.7316e+00 -3.7806e+00 +6.3004e-01 +2.9766e+00 -8.2599e-01 -3.0945e+00
4728 +1.535706876e-03 +1.535706876e-03 +3.590153571e+01 +3.590153571e+01 +2.7803e+00 +1.1206e+00 +2.5921e+00 +3.4272e+00 -1.4280e+00 -3.0994e+00 -2.5461e+00 -2.1190e+00 -3.1527e+00 -2.9078e+00 -1.5078e+00 +1.3534e+00 -3.4609e-01 -4.0570e-01 +1.7333e+00 -3.7790e+00 +6.2910e-01 +2.9747e+00 -8.2334e-01 -3.0961e+00
4921 +9.978716448e-04 +9.978716448e-04 +3.590099787e+01 +3.590099787e+01 +2.7788e+00 +1.1184e+00 +2.5917e+00 +3.4287e+00 -1.4278e+00 -3.0994e+00 -2.5472e+00 -2.1186e+00 -3.1544e+00 -2.9054e+00 -1.5061e+00 +1.3553e+00 -3.4651e-01 -4.0534e-01 +1.7357e+00 -3.7785e+00 +6.2969e-01 +2.9727e+00 -8.2293e-01 -3.0966e+00
5194 +6.092270189e-04 +6.092270189e-04 +3.590060923e+01 +3.590060923e+01 +2.7795e+00 +1.1169e+00 +2.5911e+00 +3.4286e+00 -1.4282e+00 -3.0985e+00 -2.5474e+00 -2.1188e+00 -3.1556e+00 -2.9054e+00 -1.5063e+00 +1.3573e+00 -3.4618e-01 -4.0505e-01 +1.7369e+00 -3.7767e+00 +6.3027e-01 +2.9716e+00 -8.2115e-01 -3.0969e+00
5439 +3.980670202e-04 +3.980670202e-04 +3.590039807e+01 +3.590039807e+01 +2.7801e+00 +1.1154e+00 +2.5905e+00 +3.4283e+00 -1.4278e+00 -3.0984e+00 -2.5483e+00 -2.1190e+00 -3.1578e+00 -2.9050e+00 -1.5069e+00 +1.3589e+00 -3.4468e-01 -4.0446e-01 +1.7383e+00 -3.7771e+00 +6.2905e-01 +2.9701e+00 -8.2008e-01 -3.0959e+00
5590 +2.453106482e-04 +2.453106482e-04 +3.590024531e+01 +3.590024531e+01 +2.7812e+00 +1.1152e+00 +2.5899e+00 +3.4282e+00 -1.4276e+00 -3.0974e+00 -2.5475e+00 -2.1187e+00 -3.1592e+00 -2.9052e+00 -1.5069e+00 +1.3599e+00 -3.4508e-01 -4.0456e-01 +1.7390e+00 -3.7766e+00 +6.2948e-01 +2.9696e+00 -8.1897e-01 -3.0957e+00
5726 +1.581277408e-04 +1.581277408e-04 +3.590015813e+01 +3.590015813e+01 +2.7812e+00 +1.1151e+00 +2.5890e+00 +3.4284e+00 -1.4282e+00 -3.0974e+00 -2.5474e+00 -2.1185e+00 -3.1599e+00 -2.9053e+00 -1.5074e+00 +1.3598e+00 -3.4533e-01 -4.0511e-01 +1.7401e+00 -3.7763e+00 +6.2943e-01 +2.9696e+00 -8.1808e-01 -3.0960e+00
5845 +9.893993335e-05 +9.893993335e-05 +3.590009894e+01 +3.590009894e+01 +2.7813e+00 +1.1149e+00 +2.5886e+00 +3.4285e+00 -1.4274e+00 -3.0970e+00 -2.5479e+00 -2.1184e+00 -3.1606e+00 -2.9050e+00 -1.5074e+00 +1.3605e+00 -3.4501e-01 -4.0538e-01 +1.7404e+00 -3.7764e+00 +6.2967e-01 +2.9690e+00 -8.1752e-01 -3.0956e+00
6032 +6.067856081e-05 +6.067856081e-05 +3.590006068e+01 +3.590006068e+01 +2.7810e+00 +1.1144e+00 +2.5885e+00 +3.4282e+00 -1.4266e+00 -3.0965e+00 -2.5483e+00 -2.1181e+00 -3.1614e+00 -2.9049e+00 -1.5074e+00 +1.3606e+00 -3.4464e-01 -4.0558e-01 +1.7407e+00 -3.7762e+00 +6.2952e-01 +2.9690e+00 -8.1695e-01 -3.0955e+00
6169 +3.943476043e-05 +3.943476043e-05 +3.590003943e+01 +3.590003943e+01 +2.7812e+00 +1.1142e+00 +2.5881e+00 +3.4282e+00 -1.4266e+00 -3.0963e+00 -2.5482e+00 -2.1179e+00 -3.1617e+00 -2.9050e+00 -1.5075e+00 +1.3606e+00 -3.4453e-01 -4.0553e-01 +1.7414e+00 -3.7763e+00 +6.2939e-01 +2.9687e+00 -8.1656e-01 -3.0953e+00
6296 +2.282392970e-05 +2.282392970e-05 +3.590002282e+01 +3.590002282e+01 +2.7813e+00 +1.1137e+00 +2.5880e+00 +3.4280e+00 -1.4266e+00 -3.0964e+00 -2.5479e+00 -2.1177e+00 -3.1623e+00 -2.9052e+00 -1.5075e+00 +1.3610e+00 -3.4434e-01 -4.0585e-01 +1.7417e+00 -3.7761e+00 +6.2983e-01 +2.9686e+00 -8.1561e-01 -3.0958e+00
6370 +1.579990133e-05 +1.579990133e-05 +3.590001580e+01 +3.590001580e+01 +2.7814e+00 +1.1136e+00 +2.5878e+00 +3.4281e+00 -1.4265e+00 -3.0964e+00 -2.5479e+00 -2.1178e+00 -3.1624e+00 -2.9051e+00 -1.5075e+00 +1.3610e+00 -3.4433e-01 -4.0569e-01 +1.7419e+00 -3.7762e+00 +6.2950e-01 +2.9684e+00 -8.1568e-01 -3.0956e+00
6517 +9.603498441e-06 +9.603498441e-06 +3.590000960e+01 +3.590000960e+01 +2.7815e+00 +1.1137e+00 +2.5877e+00 +3.4280e+00 -1.4266e+00 -3.0964e+00 -2.5480e+00 -2.1178e+00 -3.1625e+00 -2.9051e+00 -1.5075e+00 +1.3612e+00 -3.4437e-01 -4.0561e-01 +1.7419e+00 -3.7761e+00 +6.2947e-01 +2.9682e+00 -8.1557e-01 -3.0955e+00
6644 +6.098376630e-06 +6.098376630e-06 +3.590000610e+01 +3.590000610e+01 +2.7815e+00 +1.1137e+00 +2.5875e+00 +3.4280e+00 -1.4266e+00 -3.0963e+00 -2.5479e+00 -2.1178e+00 -3.1628e+00 -2.9050e+00 -1.5073e+00 +1.3613e+00 -3.4432e-01 -4.0569e-01 +1.7420e+00 -3.7761e+00 +6.2956e-01 +2.9683e+00 -8.1543e-01 -3.0953e+00
6743 +3.899210164e-06 +3.899210164e-06 +3.590000390e+01 +3.590000390e+01 +2.7816e+00 +1.1137e+00 +2.5874e+00 +3.4280e+00 -1.4266e+00 -3.0962e+00 -2.5479e+00 -2.1177e+00 -3.1628e+00 -2.9050e+00 -1.5073e+00 +1.3614e+00 -3.4428e-01 -4.0564e-01 +1.7422e+00 -3.7761e+00 +6.2961e-01 +2.9682e+00 -8.1539e-01 -3.0954e+00
6880 +2.468866342e-06 +2.468866342e-06 +3.590000247e+01 +3.590000247e+01 +2.7816e+00 +1.1137e+00 +2.5874e+00 +3.4280e+00 -1.4265e+00 -3.0961e+00 -2.5480e+00 -2.1177e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3615e+00 -3.4420e-01 -4.0568e-01 +1.7422e+00 -3.7761e+00 +6.2961e-01 +2.9681e+00 -8.1537e-01 -3.0953e+00
6958 +1.578508360e-06 +1.578508360e-06 +3.590000158e+01 +3.590000158e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4265e+00 -3.0962e+00 -2.5480e+00 -2.1176e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3615e+00 -3.4414e-01 -4.0566e-01 +1.7423e+00 -3.7761e+00 +6.2964e-01 +2.9681e+00 -8.1529e-01 -3.0953e+00
7016 +9.869393907e-07 +9.869393907e-07 +3.590000099e+01 +3.590000099e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3615e+00 -3.4411e-01 -4.0569e-01 +1.7422e+00 -3.7761e+00 +6.2964e-01 +2.9681e+00 -8.1528e-01 -3.0953e+00
7168 +6.284467204e-07 +6.284467204e-07 +3.590000063e+01 +3.590000063e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4281e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9049e+00 -1.5072e+00 +1.3615e+00 -3.4403e-01 -4.0562e-01 +1.7423e+00 -3.7760e+00 +6.2961e-01 +2.9681e+00 -8.1527e-01 -3.0953e+00
7305 +3.972116218e-07 +3.972116218e-07 +3.590000040e+01 +3.590000040e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4404e-01 -4.0560e-01 +1.7423e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1527e-01 -3.0953e+00
7420 +2.333236608e-07 +2.333236608e-07 +3.590000023e+01 +3.590000023e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0961e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3615e+00 -3.4403e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1523e-01 -3.0952e+00
7568 +1.535810981e-07 +1.535810981e-07 +3.590000015e+01 +3.590000015e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0561e-01 +1.7423e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1524e-01 -3.0952e+00
7674 +9.949923907e-08 +9.949923907e-08 +3.590000010e+01 +3.590000010e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4400e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2961e-01 +2.9680e+00 -8.1523e-01 -3.0952e+00
7739 +6.249025120e-08 +6.249025120e-08 +3.590000006e+01 +3.590000006e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0561e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1522e-01 -3.0952e+00
8007 +3.889348221e-08 +3.889348221e-08 +3.590000004e+01 +3.590000004e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1522e-01 -3.0952e+00
8191 +2.506981645e-08 +2.506981645e-08 +3.590000003e+01 +3.590000003e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4401e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1521e-01 -3.0952e+00
