1,1.0,1.0,0.030612244897959183,1.0
2,1.0,1.0,0.2755102040816326,1.0
3,1.0,1.0,0.9489795918367347,1.0
4,1.0,1.0,0.6224489795918368,1.0
5,1.0,1.0,0.9285714285714286,1.0
6,1.0,1.0,0.9897959183673469,1.0
7,1.0,1.0,0.9693877551020408,1.0
8,1.0,1.0,0.19387755102040816,1.0
9,1.0,1.0,0.35714285714285715,1.0
10,1.0,1.0,0.3979591836734694,1.0
11,1.0,1.0,0.8877551020408163,1.0
12,1.0,1.0,0.9081632653061225,1.0
13,1.0,1.0,0.37755102040816324,1.0
14,1.0,1.0,0.4387755102040816,1.0
15,1.0,1.0,0.7653061224489796,1.0
16,1.0,1.0,0.8061224489795918,1.0
17,1.0,1.0,0.7040816326530612,1.0
18,1.0,1.0,0.1326530612244898,1.0
19,1.0,1.0,0.7448979591836735,1.0
20,1.0,1.0,0.336734693877551,1.0
21,1.0,1.0,0.826530612244898,1.0
22,1.0,1.0,0.11224489795918367,1.0
23,1.0,1.0,0.47959183673469385,1.0
