% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +7.046088994e+01 +7.046088994e+01 +4.313088994e+01 +4.313088994e+01 +4.8545e-01 +4.9964e-01 +3.3821e-01 +4.7096e-01 +9.8337e-01 +5.7417e-02 +3.2962e-01 +4.0073e-01 +5.3761e-01 +8.0484e-01 +6.3752e-01 +3.6304e-01 +1.2664e-02 +3.8165e-01 +8.1277e-01 +9.5652e-01 +3.3970e-01 +6.5597e-01 +5.6323e-01 +7.7036e-01
5 +6.340821511e+01 +6.340821511e+01 +3.607821511e+01 +3.607821511e+01 +2.5936e-01 +5.6651e-01 +9.5085e-01 +2.5850e-01 +1.0577e-01 +6.4145e-01 +7.4618e-01 +2.7317e-01 +1.9803e-01 +3.8239e-01 +2.6124e-01 +6.7066e-01 +1.5279e-01 +4.6208e-01 +9.3716e-01 +7.5159e-01 +6.2931e-01 +9.0040e-01 +9.2284e-01 +2.7013e-02
15 +6.253731443e+01 +6.253731443e+01 +3.520731443e+01 +3.520731443e+01 +5.4359e-01 +5.7180e-01 +3.1599e-01 +2.9917e-01 +1.4781e-01 +1.8677e-03 +4.9159e-01 +7.1236e-01 +5.9253e-01 +2.3448e-01 +8.5862e-01 +8.5087e-01 +1.0945e-01 +2.7290e-01 +4.0452e-01 +4.6047e-01 +5.0590e-01 +2.0762e-01 +7.5846e-01 +6.3476e-01
65 +6.129892350e+01 +6.129892350e+01 +3.396892350e+01 +3.396892350e+01 +3.1839e-01 +5.5826e-01 +9.6800e-01 +1.7197e-01 +4.7520e-01 +6.1538e-01 +9.1723e-01 +4.1660e-02 +9.4535e-02 +2.3753e-01 +3.2537e-01 +5.4653e-01 +1.7633e-01 +3.7040e-01 +5.9583e-01 +6.2664e-01 +7.9425e-01 +2.5694e-01 +8.5378e-01 +7.4511e-01
150 +5.805344968e+01 +5.805344968e+01 +3.072344968e+01 +3.072344968e+01 +7.9383e-01 +7.4667e-01 +8.1941e-01 +6.1378e-01 +6.5155e-01 +5.4045e-02 +3.0478e-01 +5.9898e-01 +1.6359e-01 +1.6410e-01 +8.1770e-02 +4.1225e-01 +2.3748e-01 +9.2911e-01 +3.0279e-01 +3.6588e-02 +7.4301e-01 +1.0822e-01 +6.5279e-01 +5.6192e-01
1724 +5.396784229e+01 +5.396784229e+01 +2.663784229e+01 +2.663784229e+01 +8.7628e-01 +6.9540e-01 +5.1231e-01 +3.3587e-01 +2.1658e-01 +2.4130e-01 +7.8487e-01 +4.1189e-01 +2.3299e-02 +3.8321e-02 +7.0203e-01 +6.2756e-01 +3.6261e-02 +4.7179e-01 +1.6218e-01 +3.6560e-01 +7.5167e-01 +5.3496e-02 +9.8301e-01 +4.7221e-01
8204 +5.177526617e+01 +5.177526617e+01 +2.444526617e+01 +2.444526617e+01 +5.1346e-01 +9.3530e-01 +7.3750e-01 +3.9651e-01 +2.1658e-01 +2.4130e-01 +7.8487e-01 +9.9002e-01 +6.5410e-03 +3.8321e-02 +7.0203e-01 +6.2756e-01 +3.6261e-02 +4.7179e-01 +1.6218e-01 +3.6560e-01 +7.5167e-01 +5.3496e-02 +9.8941e-01 +3.2033e-01
17093 +5.065902160e+01 +5.065902160e+01 +2.332902160e+01 +2.332902160e+01 +5.3550e-01 +9.3530e-01 +7.3750e-01 +3.9651e-01 +2.1658e-01 +2.4130e-01 +7.8487e-01 +9.9002e-01 +6.5410e-03 +3.8321e-02 +8.0356e-01 +6.2756e-01 +2.7480e-02 +4.7179e-01 +1.6218e-01 +3.6560e-01 +7.5167e-01 +5.3496e-02 +9.8941e-01 +4.4582e-02
40725 +5.006256266e+01 +5.006256266e+01 +2.273256266e+01 +2.273256266e+01 +7.1754e-01 +9.3530e-01 +7.3750e-01 +3.9651e-01 +2.1658e-01 +2.4130e-01 +7.8487e-01 +9.9002e-01 +6.5410e-03 +3.8321e-02 +8.0356e-01 +6.2756e-01 +2.7480e-02 +4.7179e-01 +1.6218e-01 +3.6560e-01 +7.5167e-01 +5.3496e-02 +9.8941e-01 +4.4582e-02
87586 +4.750660198e+01 +4.750660198e+01 +2.017660198e+01 +2.017660198e+01 +9.5211e-01 +9.7383e-01 +8.7156e-01 +3.9651e-01 +5.6467e-01 +1.0185e-01 +7.8487e-01 +9.9002e-01 +6.5410e-03 +3.8321e-02 +8.0356e-01 +6.2756e-01 +2.7480e-02 +4.7179e-01 +1.6218e-01 +3.6560e-01 +7.5167e-01 +5.3496e-02 +9.8941e-01 +4.4582e-02
% function evaluation | noise-free fitness - Fopt (-2.655800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.116087757e+02 +1.116087757e+02 -1.539712243e+02 -1.539712243e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.089773564e+02 +1.089773564e+02 -1.566026436e+02 -1.566026436e+02 +8.2605e-01 +4.4594e-01 +2.3737e-01 +1.8212e-01 +4.6707e-01 +7.1368e-01 +3.0554e-01 +1.7523e-01 +2.4288e-01 +5.1040e-02 +4.1870e-01 +4.8187e-01 +5.6128e-01 +5.5712e-01 +7.3449e-01 +8.6059e-01 +9.4751e-01 +6.6012e-02 +6.5339e-01 +5.6841e-01
110 +1.059677494e+02 +1.059677494e+02 -1.596122506e+02 -1.596122506e+02 +5.8067e-01 +9.5249e-01 +9.4030e-01 +5.9678e-01 +5.8163e-01 +1.8527e-01 +3.8053e-01 +9.0594e-01 +1.3937e-01 +5.6455e-02 +2.0808e-02 +5.2879e-01 +9.1804e-01 +8.4969e-01 +7.4351e-01 +1.0681e-01 +1.6897e-01 +2.0830e-01 +1.3415e-02 +7.7668e-01
226 +1.044060135e+02 +1.044060135e+02 -1.611739865e+02 -1.611739865e+02 +2.6858e-01 +6.7322e-01 +5.4535e-01 +6.6780e-01 +4.1513e-01 +6.0539e-01 +1.8946e-01 +6.4521e-01 +1.1078e-02 +1.3293e-01 +2.4360e-01 +3.6963e-01 +9.3794e-01 +3.7568e-02 +6.4987e-01 +1.3199e-01 +3.9175e-01 +1.4482e-01 +2.0840e-01 +7.7124e-01
286 +1.018802865e+02 +1.018802865e+02 -1.636997135e+02 -1.636997135e+02 +2.0639e-01 +3.9501e-01 +4.7512e-01 +7.1347e-01 +4.9260e-01 +8.1134e-01 +1.5784e-01 +2.0424e-01 +2.6817e-01 +7.3948e-01 +6.5637e-02 +8.8583e-01 +6.5451e-01 +6.4390e-01 +5.6303e-01 +5.2549e-01 +8.1480e-02 +3.5734e-01 +1.0695e-01 +5.0317e-01
1856 +9.974702130e+01 +9.974702130e+01 -1.658329787e+02 -1.658329787e+02 +1.3581e-01 +3.9646e-01 +4.6358e-02 +6.9529e-01 +1.0684e-01 +2.4176e-01 +3.8442e-01 +1.5135e-01 +5.8788e-01 +1.4642e-01 +1.3454e-02 +8.7846e-01 +8.9891e-01 +5.2509e-01 +9.9164e-01 +8.8971e-01 +9.1523e-01 +7.9913e-01 +2.9879e-01 +5.1268e-01
6624 +9.669835291e+01 +9.669835291e+01 -1.688816471e+02 -1.688816471e+02 +4.0479e-01 +6.5595e-01 +4.5236e-02 +6.6986e-01 +1.9225e-01 +5.6698e-01 +3.9605e-01 +1.8256e-01 +8.4360e-02 +6.6307e-02 +6.5195e-01 +4.5340e-01 +9.2830e-01 +5.8199e-01 +8.5258e-01 +9.8713e-01 +8.2892e-01 +5.8747e-01 +2.6400e-02 +8.9296e-01
29509 +9.486660808e+01 +9.486660808e+01 -1.707133919e+02 -1.707133919e+02 +9.9845e-02 +6.5595e-01 +4.5236e-02 +6.6986e-01 +1.9225e-01 +5.6698e-01 +3.9605e-01 +1.8256e-01 +8.4360e-02 +6.6307e-02 +6.5195e-01 +4.5340e-01 +9.2830e-01 +5.8199e-01 +8.5258e-01 +9.8713e-01 +2.7148e-01 +7.0731e-01 +2.2185e-03 +7.1307e-01
48256 +9.188602213e+01 +9.188602213e+01 -1.736939779e+02 -1.736939779e+02 +3.7843e-01 +8.4603e-01 +1.8634e-01 +4.8555e-01 +5.6043e-01 +7.2142e-01 +1.0728e-03 +4.5168e-02 +8.4360e-02 +4.8599e-03 +5.1969e-02 +5.4781e-01 +7.8992e-01 +8.7700e-01 +7.9513e-01 +3.8245e-01 +1.1074e-01 +7.7037e-01 +2.2185e-03 +9.1855e-01
59060 +8.902642710e+01 +8.902642710e+01 -1.765535729e+02 -1.765535729e+02 +9.9845e-02 +7.4652e-01 +5.3988e-02 +9.9577e-01 +3.6197e-01 +7.2142e-01 +1.0728e-03 +4.5168e-02 +8.4360e-02 +4.8599e-03 +5.1969e-02 +5.4781e-01 +7.8992e-01 +8.7700e-01 +7.9513e-01 +3.8245e-01 +1.1074e-01 +7.7037e-01 +2.2185e-03 +9.1855e-01
% function evaluation | noise-free fitness - Fopt (-5.595000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.091487475e+02 +1.091487475e+02 +5.319874752e+01 +5.319874752e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +9.399195499e+01 +9.399195499e+01 +3.804195499e+01 +3.804195499e+01 +8.9124e-01 +8.8536e-01 +9.4419e-01 +7.3385e-01 +3.1902e-01 +5.9076e-02 +9.8746e-01 +2.1868e-01 +9.9430e-01 +2.8831e-02 +1.1573e-01 +4.1948e-01 +9.0757e-01 +9.3896e-02 +9.0619e-01 +2.1589e-01 +1.2322e-01 +7.0169e-01 +6.8739e-01 +5.5854e-01
31 +8.937481261e+01 +8.937481261e+01 +3.342481261e+01 +3.342481261e+01 +1.4833e-01 +1.7405e-01 +4.5400e-01 +9.7007e-01 +4.6937e-01 +6.9030e-01 +9.7924e-01 +6.2799e-01 +8.4128e-01 +1.7115e-01 +3.0481e-01 +5.5453e-01 +1.9570e-01 +4.6041e-01 +2.0553e-01 +6.3993e-01 +4.3029e-01 +9.0850e-01 +6.7297e-01 +5.2996e-01
33 +8.868918322e+01 +8.868918322e+01 +3.273918322e+01 +3.273918322e+01 +2.9178e-01 +8.4482e-01 +2.0516e-02 +9.1489e-01 +1.2383e-01 +6.8314e-01 +2.9119e-01 +3.0349e-03 +6.1855e-01 +2.5378e-01 +8.0842e-01 +6.0167e-01 +2.2918e-01 +1.7879e-01 +6.8040e-01 +2.8424e-01 +6.4503e-01 +5.9491e-02 +8.2780e-01 +8.9128e-01
310 +8.560522592e+01 +8.560522592e+01 +2.965522592e+01 +2.965522592e+01 +2.2699e-01 +9.0137e-02 +6.6136e-01 +9.5825e-01 +1.7553e-01 +2.9010e-01 +7.9769e-01 +1.2389e-02 +9.7913e-01 +3.6199e-01 +9.1395e-01 +4.5397e-01 +2.0942e-01 +2.1585e-01 +7.9405e-01 +7.1878e-03 +1.6172e-01 +2.3541e-01 +7.9939e-01 +5.1773e-02
2658 +8.193178945e+01 +8.193178945e+01 +2.598178945e+01 +2.598178945e+01 +5.0264e-01 +6.0280e-01 +5.1889e-01 +6.6978e-01 +3.5784e-01 +7.3165e-01 +6.0117e-01 +9.5431e-02 +8.7739e-01 +1.6410e-01 +9.6797e-01 +9.1505e-01 +1.8537e-02 +2.0143e-01 +5.1167e-01 +5.2357e-01 +9.3572e-01 +6.3043e-01 +9.7002e-01 +9.2995e-01
13130 +8.072843418e+01 +8.072843418e+01 +2.477843418e+01 +2.477843418e+01 +1.4833e-01 +1.7405e-01 +1.4639e-01 +9.7617e-01 +4.7349e-01 +7.3165e-01 +6.0117e-01 +9.5431e-02 +8.7739e-01 +1.6410e-01 +9.6797e-01 +9.1505e-01 +1.8537e-02 +2.0143e-01 +5.1167e-01 +5.2357e-01 +9.3572e-01 +6.3043e-01 +9.7002e-01 +9.6038e-01
34193 +7.892929627e+01 +7.892929627e+01 +2.297929627e+01 +2.297929627e+01 +7.4699e-01 +2.3184e-01 +5.8793e-01 +6.5021e-01 +2.9791e-01 +4.8918e-01 +5.9311e-01 +1.5495e-01 +7.5811e-01 +2.7320e-02 +9.7749e-01 +4.0267e-01 +2.4289e-02 +2.0143e-01 +1.0006e-02 +2.2469e-01 +5.8063e-01 +9.8607e-01 +8.5950e-01 +8.0825e-01
43733 +7.640920464e+01 +7.640920464e+01 +2.045920464e+01 +2.045920464e+01 +9.4934e-01 +2.7004e-01 +5.3661e-01 +6.8146e-01 +5.9586e-02 +9.3328e-01 +8.4752e-01 +1.5495e-01 +7.5811e-01 +2.7320e-02 +9.7749e-01 +4.0267e-01 +2.4289e-02 +2.0143e-01 +1.0006e-02 +2.2469e-01 +5.8063e-01 +9.8607e-01 +8.5950e-01 +8.0825e-01
64680 +7.536312703e+01 +7.536312703e+01 +1.941312703e+01 +1.941312703e+01 +6.7137e-01 +2.0282e-01 +5.3661e-01 +8.7544e-01 +5.9586e-02 +9.3328e-01 +8.4752e-01 +1.5495e-01 +7.5811e-01 +2.7320e-02 +9.7749e-01 +1.1655e-01 +2.4289e-02 +2.0143e-01 +1.0006e-02 +2.2469e-01 +5.8063e-01 +9.8607e-01 +8.5950e-01 +8.0825e-01
84785 +7.410370103e+01 +7.410370103e+01 +1.815370103e+01 +1.815370103e+01 +6.7137e-01 +2.0282e-01 +5.3661e-01 +8.7544e-01 +5.9586e-02 +9.3328e-01 +8.4752e-01 +1.5495e-01 +7.5811e-01 +2.7320e-02 +9.7749e-01 +6.8093e-01 +2.4289e-02 +2.6584e-02 +7.7883e-03 +2.2469e-01 +9.1854e-01 +9.3554e-01 +8.8853e-01 +9.7786e-01
% function evaluation | noise-free fitness - Fopt (8.746000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.027954669e+02 +1.027954669e+02 +1.902554669e+02 +1.902554669e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +9.638506019e+01 +9.638506019e+01 +1.838450602e+02 +1.838450602e+02 +9.2373e-01 +6.9344e-01 +1.9409e-01 +3.8245e-01 +8.5505e-01 +3.5803e-01 +6.0194e-01 +4.2577e-02 +3.8013e-01 +3.1989e-02 +1.9133e-01 +6.7866e-01 +3.3389e-01 +7.8637e-01 +7.4438e-01 +9.2270e-01 +7.5212e-02 +8.5381e-01 +6.2344e-01 +1.4705e-01
7 +9.341863087e+01 +9.341863087e+01 +1.808786309e+02 +1.808786309e+02 +5.2992e-01 +3.1017e-01 +6.5004e-01 +1.9543e-01 +7.5320e-01 +1.6745e-02 +3.1064e-01 +7.9439e-01 +7.1209e-01 +1.1183e-01 +6.0535e-01 +5.5712e-01 +2.8899e-01 +4.7810e-01 +9.4049e-01 +2.0601e-01 +8.3605e-01 +8.1208e-01 +8.9742e-01 +2.3018e-01
11 +9.239645372e+01 +9.239645372e+01 +1.798564537e+02 +1.798564537e+02 +3.6924e-01 +1.5776e-01 +3.1326e-01 +3.6172e-01 +9.2500e-01 +9.4880e-01 +1.1378e-01 +2.9612e-01 +8.2976e-01 +8.4413e-01 +3.7697e-01 +5.4447e-01 +3.2792e-01 +7.4877e-01 +7.4880e-01 +2.9626e-01 +9.0879e-01 +8.0198e-01 +1.7664e-01 +3.8027e-01
14 +8.907817654e+01 +8.907817654e+01 +1.765381765e+02 +1.765381765e+02 +4.4909e-02 +7.3085e-01 +8.8373e-01 +7.1428e-01 +7.1846e-01 +6.9768e-01 +3.4224e-01 +9.9381e-02 +6.3264e-01 +8.7009e-01 +4.8181e-01 +2.7565e-01 +7.1550e-01 +4.1563e-01 +3.3290e-01 +9.1282e-01 +5.9718e-01 +5.9542e-01 +5.8975e-01 +1.8433e-02
15 +8.658180941e+01 +8.658180941e+01 +1.740418094e+02 +1.740418094e+02 +1.2485e-01 +7.1728e-01 +3.9702e-01 +3.5783e-01 +7.7508e-02 +8.5106e-01 +5.5394e-01 +2.9305e-01 +2.4905e-02 +1.0169e-01 +3.9247e-01 +8.5879e-02 +7.2227e-01 +8.4857e-01 +9.9709e-01 +9.4285e-02 +1.0069e-01 +3.8800e-01 +6.6222e-01 +3.0686e-01
147 +8.423747479e+01 +8.423747479e+01 +1.716974748e+02 +1.716974748e+02 +5.5983e-01 +4.8914e-01 +7.5459e-01 +5.4607e-01 +6.5079e-01 +6.4155e-01 +6.0092e-02 +5.8050e-01 +1.7197e-01 +3.6281e-01 +5.3653e-02 +1.1703e-01 +9.8794e-01 +8.9718e-01 +3.3218e-01 +9.7465e-01 +4.9609e-01 +7.8747e-01 +9.6988e-01 +1.0555e-01
371 +8.251626280e+01 +8.251626280e+01 +1.699762628e+02 +1.699762628e+02 +8.2150e-01 +1.2257e-01 +9.8517e-01 +4.9838e-01 +1.7818e-01 +9.7833e-01 +9.4931e-01 +3.9442e-01 +4.5302e-02 +8.9892e-01 +4.1220e-01 +1.9868e-01 +8.0873e-01 +1.1465e-01 +8.3653e-01 +8.0762e-01 +9.0304e-01 +8.6262e-01 +6.0845e-01 +1.9975e-01
430 +7.918146246e+01 +7.918146246e+01 +1.666414625e+02 +1.666414625e+02 +5.2207e-01 +8.7498e-01 +6.5998e-01 +5.3436e-01 +7.5962e-01 +7.8839e-01 +7.7608e-01 +6.3112e-01 +6.3207e-02 +4.1901e-01 +8.2936e-01 +1.2556e-01 +6.1522e-01 +9.6516e-01 +7.3765e-01 +7.6423e-01 +7.0698e-01 +3.8548e-01 +1.4893e-01 +1.7867e-02
4600 +7.572218403e+01 +7.572218403e+01 +1.631821840e+02 +1.631821840e+02 +2.3343e-01 +7.2010e-01 +7.9330e-01 +1.9058e-02 +9.6472e-01 +6.9849e-01 +9.8851e-01 +7.5598e-01 +3.0703e-02 +4.2327e-01 +6.9464e-01 +2.7437e-01 +4.4113e-01 +8.4822e-01 +9.3192e-01 +6.5651e-01 +5.3853e-01 +7.6866e-01 +6.8521e-02 +3.4492e-01
39639 +7.309949936e+01 +7.309949936e+01 +1.605594994e+02 +1.605594994e+02 +2.3343e-01 +7.2010e-01 +7.9330e-01 +1.9058e-02 +9.6472e-01 +6.9849e-01 +9.8851e-01 +7.5598e-01 +3.0703e-02 +4.2327e-01 +7.4934e-01 +2.4836e-01 +8.6920e-01 +8.7978e-01 +6.2963e-02 +4.9560e-01 +9.7722e-01 +9.6616e-01 +1.8018e-01 +1.7867e-02
58086 +7.161956977e+01 +7.161956977e+01 +1.590795698e+02 +1.590795698e+02 +5.1398e-02 +6.6925e-01 +9.4409e-01 +5.0436e-02 +9.8446e-01 +6.9849e-01 +9.8851e-01 +7.5598e-01 +3.0703e-02 +4.2327e-01 +7.4934e-01 +2.4836e-01 +8.6920e-01 +8.7978e-01 +6.2963e-02 +4.9560e-01 +9.7722e-01 +9.6616e-01 +1.8018e-01 +1.7867e-02
82692 +7.038381268e+01 +7.038381268e+01 +1.578438127e+02 +1.578438127e+02 +6.1091e-01 +2.1367e-01 +9.9990e-01 +1.1741e-02 +9.6546e-01 +7.3300e-01 +7.0513e-01 +9.7864e-01 +3.0703e-02 +3.6281e-01 +2.8781e-01 +1.9404e-03 +9.9868e-01 +9.6385e-01 +1.8301e-01 +5.2769e-01 +5.5043e-01 +9.6344e-01 +9.9643e-02 +1.0812e-01
% function evaluation | noise-free fitness - Fopt (-6.545000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.059097363e+02 +1.059097363e+02 +4.045973632e+01 +4.045973632e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.043251673e+02 +1.043251673e+02 +3.887516726e+01 +3.887516726e+01 +2.5162e-01 +6.5701e-01 +8.1533e-01 +6.2520e-01 +5.3743e-01 +9.1215e-01 +3.2908e-01 +9.6332e-01 +2.8363e-01 +6.2469e-01 +3.9342e-02 +6.9591e-01 +8.4165e-01 +4.1773e-01 +9.8334e-01 +6.3518e-01 +9.0043e-01 +8.7425e-01 +6.7521e-01 +1.0728e-01
11 +9.707017019e+01 +9.707017019e+01 +3.162017019e+01 +3.162017019e+01 +3.9236e-01 +8.6779e-02 +7.9589e-01 +7.5353e-01 +2.3756e-01 +1.2452e-01 +2.3082e-01 +1.3542e-02 +2.2931e-01 +9.1533e-02 +9.7646e-01 +3.3867e-01 +3.2019e-01 +9.1051e-01 +8.6501e-01 +5.3351e-01 +7.2395e-01 +2.4919e-01 +7.9343e-02 +3.4548e-01
25 +9.125547771e+01 +9.125547771e+01 +2.580547771e+01 +2.580547771e+01 +7.0156e-01 +7.8162e-01 +5.5693e-02 +7.9683e-01 +3.0781e-01 +8.2110e-02 +8.3657e-01 +6.1150e-01 +1.0725e-01 +1.2136e-01 +6.1305e-01 +6.3562e-01 +1.5720e-01 +9.5714e-01 +3.3174e-01 +7.9692e-01 +5.6335e-01 +5.9122e-01 +3.4606e-01 +9.3359e-01
356 +9.083443478e+01 +9.083443478e+01 +2.538443478e+01 +2.538443478e+01 +6.1640e-01 +2.0613e-01 +4.2502e-01 +6.6968e-01 +2.9019e-01 +9.4268e-02 +8.2624e-01 +9.0791e-01 +6.8522e-02 +6.0357e-03 +9.5838e-01 +3.1247e-01 +3.2829e-01 +1.1339e-01 +8.3328e-01 +8.6000e-02 +9.7569e-01 +6.2426e-02 +9.2930e-02 +6.7362e-02
833 +8.842559276e+01 +8.842559276e+01 +2.297559276e+01 +2.297559276e+01 +4.8539e-01 +5.1559e-01 +1.5554e-02 +7.4592e-01 +4.7073e-01 +9.4268e-02 +8.2624e-01 +9.0791e-01 +6.8522e-02 +6.0357e-03 +9.5838e-01 +3.1247e-01 +3.2829e-01 +1.1339e-01 +8.3328e-01 +8.6000e-02 +9.7569e-01 +6.2426e-02 +9.2930e-02 +6.7362e-02
23667 +8.708493626e+01 +8.708493626e+01 +2.163493626e+01 +2.163493626e+01 +3.3438e-01 +7.6417e-01 +9.2471e-01 +6.9781e-01 +1.3992e-01 +2.7771e-02 +8.2015e-01 +3.2525e-01 +4.4011e-01 +7.2138e-02 +7.9818e-01 +9.5582e-01 +2.9706e-01 +3.7223e-01 +7.3817e-01 +4.1495e-01 +9.8840e-01 +7.3017e-01 +3.5233e-02 +2.4367e-01
26435 +8.503794185e+01 +8.503794185e+01 +1.958794185e+01 +1.958794185e+01 +1.0688e-01 +9.0337e-01 +6.2682e-01 +8.7987e-01 +5.1839e-01 +3.1051e-01 +5.4314e-01 +5.4506e-01 +1.1519e-01 +7.2138e-02 +7.9818e-01 +9.5582e-01 +2.9706e-01 +3.7223e-01 +7.3817e-01 +4.1495e-01 +9.8840e-01 +7.3017e-01 +3.5233e-02 +2.4367e-01
67471 +8.197675036e+01 +8.197675036e+01 +1.652675036e+01 +1.652675036e+01 +2.8318e-01 +7.4529e-01 +2.4012e-01 +9.2705e-01 +1.3992e-01 +5.2799e-02 +7.0526e-01 +6.5904e-01 +2.3082e-01 +1.5210e-01 +7.3065e-01 +9.5659e-01 +1.4102e-01 +4.7061e-01 +9.7462e-01 +6.8738e-02 +7.7435e-01 +9.4518e-01 +3.5233e-02 +2.4367e-01
77179 +8.121422078e+01 +8.121422078e+01 +1.576422078e+01 +1.576422078e+01 +8.0862e-01 +9.4178e-01 +5.0874e-02 +9.5031e-01 +8.1254e-02 +5.2040e-01 +6.5633e-01 +8.7594e-01 +7.0558e-04 +1.4788e-02 +8.9529e-01 +8.9749e-01 +9.2801e-02 +8.3685e-01 +7.3817e-01 +7.0514e-01 +8.3068e-01 +9.5474e-01 +2.3378e-01 +2.0102e-01
87513 +7.878379760e+01 +7.878379760e+01 +1.333379760e+01 +1.333379760e+01 +1.2618e-01 +9.4178e-01 +5.0874e-02 +9.7760e-01 +5.1839e-01 +4.0353e-03 +8.3987e-01 +5.7107e-01 +7.0558e-04 +9.3660e-03 +8.9529e-01 +8.9749e-01 +2.9706e-01 +8.7484e-01 +9.6602e-01 +9.0125e-01 +7.4840e-01 +6.3628e-01 +7.2097e-02 +1.1085e-01
% function evaluation | noise-free fitness - Fopt (-5.761000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.230491315e+02 +1.230491315e+02 +6.543913152e+01 +6.543913152e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +1.176647067e+02 +1.176647067e+02 +6.005470668e+01 +6.005470668e+01 +3.2654e-01 +3.0411e-01 +4.5601e-01 +8.4562e-01 +5.0731e-01 +6.0311e-01 +4.2357e-01 +4.4572e-01 +2.5487e-01 +3.7636e-01 +6.3364e-01 +6.1878e-01 +6.0026e-01 +5.8261e-01 +4.4262e-03 +3.8983e-01 +6.9984e-01 +6.6507e-01 +8.0980e-02 +1.8605e-01
12 +1.173651722e+02 +1.173651722e+02 +5.975517217e+01 +5.975517217e+01 +7.8473e-01 +4.1021e-01 +1.2329e-01 +2.1753e-01 +9.3510e-02 +8.0465e-01 +4.6517e-01 +4.0737e-01 +8.7944e-01 +6.0770e-02 +5.3355e-01 +3.1384e-02 +6.1920e-01 +3.4670e-01 +4.5457e-01 +2.0212e-01 +8.4276e-01 +5.2950e-01 +5.7652e-01 +8.1593e-01
17 +1.110248832e+02 +1.110248832e+02 +5.341488321e+01 +5.341488321e+01 +4.0297e-01 +3.4432e-01 +6.4633e-01 +8.9472e-01 +3.6576e-01 +4.1947e-01 +8.4275e-01 +8.4552e-01 +5.3095e-01 +2.4925e-01 +5.9823e-01 +3.3665e-02 +7.6935e-01 +6.7220e-01 +4.4371e-01 +1.9043e-01 +8.1851e-01 +9.0437e-01 +3.6086e-01 +8.6936e-01
76 +1.076285957e+02 +1.076285957e+02 +5.001859574e+01 +5.001859574e+01 +1.8432e-01 +1.8985e-01 +7.4850e-01 +6.3943e-01 +6.9620e-02 +7.0340e-01 +5.6634e-01 +9.1539e-03 +4.9203e-01 +2.9895e-01 +3.2155e-01 +7.2987e-01 +3.7869e-01 +9.7443e-01 +2.3355e-02 +2.1003e-01 +1.8560e-01 +6.5811e-01 +2.0456e-01 +7.7828e-02
84 +1.044589499e+02 +1.044589499e+02 +4.684894986e+01 +4.684894986e+01 +5.9353e-01 +1.8133e-01 +2.2645e-02 +6.2481e-01 +4.4414e-01 +2.6231e-01 +7.8367e-01 +3.3506e-01 +8.8989e-01 +1.6595e-01 +8.4032e-03 +5.9160e-02 +3.1939e-01 +7.8674e-01 +1.2193e-01 +5.8575e-02 +1.6008e-02 +9.8309e-01 +1.4850e-01 +5.7782e-01
