% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.647212407e+03 +1.647212407e+03 +2.647212407e+03 +2.647212407e+03
17083 +1.567017066e+03 +1.567017066e+03 +2.567017066e+03 +2.567017066e+03
75312 +1.516624109e+03 +1.516624109e+03 +2.516624109e+03 +2.516624109e+03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.788306963e+03 +1.788306963e+03 +1.858336963e+03 +1.858336963e+03
13 +1.759630881e+03 +1.759630881e+03 +1.829660881e+03 +1.829660881e+03
84 +1.725395909e+03 +1.725395909e+03 +1.795425909e+03 +1.795425909e+03
223 +1.662054876e+03 +1.662054876e+03 +1.732084876e+03 +1.732084876e+03
683 +1.653477312e+03 +1.653477312e+03 +1.723507312e+03 +1.723507312e+03
710 +1.588939937e+03 +1.588939937e+03 +1.658969937e+03 +1.658969937e+03
6302 +1.581637391e+03 +1.581637391e+03 +1.651667391e+03 +1.651667391e+03
30318 +1.539085571e+03 +1.539085571e+03 +1.609115571e+03 +1.609115571e+03
52421 +1.485552736e+03 +1.485552736e+03 +1.555582736e+03 +1.555582736e+03
69539 +1.463061505e+03 +1.463061505e+03 +1.533091505e+03 +1.533091505e+03
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.224588598e+03 +1.224588598e+03 +1.176368598e+03 +1.176368598e+03
2 +1.137519441e+03 +1.137519441e+03 +1.089299441e+03 +1.089299441e+03
231 +1.118778955e+03 +1.118778955e+03 +1.070558955e+03 +1.070558955e+03
2473 +1.044545820e+03 +1.044545820e+03 +9.963258204e+02 +9.963258204e+02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.654844505e+03 +1.654844505e+03 +1.680314505e+03 +1.680314505e+03
44712 +1.615618654e+03 +1.615618654e+03 +1.641088654e+03 +1.641088654e+03
65432 +1.582267647e+03 +1.582267647e+03 +1.607737647e+03 +1.607737647e+03
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231981217e+03 +1.231981217e+03 +1.131171217e+03 +1.131171217e+03
2 +1.175888035e+03 +1.175888035e+03 +1.075078035e+03 +1.075078035e+03
4 +1.143317204e+03 +1.143317204e+03 +1.042507204e+03 +1.042507204e+03
7 +1.099403705e+03 +1.099403705e+03 +9.985937055e+02 +9.985937055e+02
14 +1.005576244e+03 +1.005576244e+03 +9.047662443e+02 +9.047662443e+02
162 +9.802221888e+02 +9.802221888e+02 +8.794121888e+02 +8.794121888e+02
3656 +9.566255821e+02 +9.566255821e+02 +8.558155821e+02 +8.558155821e+02
6595 +9.539402336e+02 +9.539402336e+02 +8.531302336e+02 +8.531302336e+02
55171 +9.235449201e+02 +9.235449201e+02 +8.227349201e+02 +8.227349201e+02
66836 +9.090526894e+02 +9.090526894e+02 +8.082426894e+02 +8.082426894e+02
72237 +8.640222183e+02 +8.640222183e+02 +7.632122183e+02 +7.632122183e+02
% function evaluation | noise-free fitness - Fopt (-2.184000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.698680374e+03 +1.698680374e+03 +1.676840374e+03 +1.676840374e+03
2 +1.678064783e+03 +1.678064783e+03 +1.656224783e+03 +1.656224783e+03
6 +1.625958621e+03 +1.625958621e+03 +1.604118621e+03 +1.604118621e+03
7 +1.594939453e+03 +1.594939453e+03 +1.573099453e+03 +1.573099453e+03
11 +1.541589453e+03 +1.541589453e+03 +1.519749453e+03 +1.519749453e+03
1687 +1.490774109e+03 +1.490774109e+03 +1.468934109e+03 +1.468934109e+03
6361 +1.440967779e+03 +1.440967779e+03 +1.419127779e+03 +1.419127779e+03
24706 +1.399181084e+03 +1.399181084e+03 +1.377341084e+03 +1.377341084e+03
38971 +1.379569559e+03 +1.379569559e+03 +1.357729559e+03 +1.357729559e+03
% function evaluation | noise-free fitness - Fopt (-1.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569183741e+03 +1.569183741e+03 +1.550563741e+03 +1.550563741e+03
2 +1.440772846e+03 +1.440772846e+03 +1.422152846e+03 +1.422152846e+03
12 +1.387014367e+03 +1.387014367e+03 +1.368394367e+03 +1.368394367e+03
21 +1.358985597e+03 +1.358985597e+03 +1.340365597e+03 +1.340365597e+03
28 +1.300492626e+03 +1.300492626e+03 +1.281872626e+03 +1.281872626e+03
767 +1.284481828e+03 +1.284481828e+03 +1.265861828e+03 +1.265861828e+03
913 +1.250016502e+03 +1.250016502e+03 +1.231396502e+03 +1.231396502e+03
4324 +1.185594047e+03 +1.185594047e+03 +1.166974047e+03 +1.166974047e+03
6403 +1.168800710e+03 +1.168800710e+03 +1.150180710e+03 +1.150180710e+03
18681 +1.142001502e+03 +1.142001502e+03 +1.123381502e+03 +1.123381502e+03
24715 +1.094839264e+03 +1.094839264e+03 +1.076219264e+03 +1.076219264e+03
% function evaluation | noise-free fitness - Fopt (2.764000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626746244e+03 +1.626746244e+03 +1.654386244e+03 +1.654386244e+03
15 +1.588647159e+03 +1.588647159e+03 +1.616287159e+03 +1.616287159e+03
84 +1.539573982e+03 +1.539573982e+03 +1.567213982e+03 +1.567213982e+03
7311 +1.474120584e+03 +1.474120584e+03 +1.501760584e+03 +1.501760584e+03
41960 +1.426117157e+03 +1.426117157e+03 +1.453757157e+03 +1.453757157e+03
63975 +1.399831775e+03 +1.399831775e+03 +1.427471775e+03 +1.427471775e+03
% function evaluation | noise-free fitness - Fopt (-1.552000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.276674020e+03 +1.276674020e+03 +1.261154020e+03 +1.261154020e+03
9 +1.250956959e+03 +1.250956959e+03 +1.235436959e+03 +1.235436959e+03
58 +1.177101368e+03 +1.177101368e+03 +1.161581368e+03 +1.161581368e+03
271 +1.174374673e+03 +1.174374673e+03 +1.158854673e+03 +1.158854673e+03
3475 +1.142707112e+03 +1.142707112e+03 +1.127187112e+03 +1.127187112e+03
41748 +1.121954888e+03 +1.121954888e+03 +1.106434888e+03 +1.106434888e+03
