% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
24644 +2.611024813e+03 +2.611024813e+03 +2.819404813e+03 +2.819404813e+03 +1.0290e-01 +4.5757e-01 +5.5918e-01 +2.1628e-01 +9.6542e-02 +1.9551e-01 +2.6594e-01 +1.0864e-01 +1.3740e-01 +2.5278e-01 +9.0372e-02 +6.5890e-01 +2.5875e-01 +1.2190e-01 +9.4598e-01 +8.0229e-03 +8.3963e-01 +4.4100e-01 +8.3312e-01 +9.9020e-01
31151 +2.139985038e+03 +2.139985038e+03 +2.348365038e+03 +2.348365038e+03 +3.9824e-01 +4.6134e-01 +1.1032e-02 +7.2582e-01 +1.7098e-01 +9.6761e-01 +2.0759e-01 +5.5911e-01 +1.6388e-02 +5.8840e-01 +7.0864e-01 +8.3024e-01 +4.4492e-02 +1.2190e-01 +9.4598e-01 +8.0229e-03 +8.3963e-01 +4.4100e-01 +8.3312e-01 +9.9020e-01
35177 +1.786771424e+03 +1.786771424e+03 +1.995151424e+03 +1.995151424e+03 +6.0910e-01 +2.3470e-01 +7.8000e-01 +9.3185e-01 +9.6542e-02 +9.6761e-01 +2.0759e-01 +5.5911e-01 +1.6388e-02 +5.8840e-01 +7.0864e-01 +8.3024e-01 +4.4492e-02 +1.2190e-01 +9.4598e-01 +8.0229e-03 +8.3963e-01 +7.5227e-01 +9.6986e-01 +7.9975e-01
37189 +1.740584953e+03 +1.740584953e+03 +1.948964953e+03 +1.948964953e+03 +1.0968e-01 +4.4786e-01 +8.7223e-02 +6.3474e-01 +9.6542e-02 +9.6761e-01 +2.6160e-01 +5.5911e-01 +1.6388e-02 +5.8840e-01 +7.0864e-01 +8.3024e-01 +4.4492e-02 +1.0374e-01 +9.4598e-01 +8.0229e-03 +8.3963e-01 +7.5227e-01 +9.6986e-01 +7.9975e-01
56977 +1.686024088e+03 +1.686024088e+03 +1.894404088e+03 +1.894404088e+03 +7.8370e-01 +4.6134e-01 +8.9070e-01 +4.6860e-01 +2.9621e-01 +1.4654e-02 +8.8516e-01 +7.4105e-01 +3.4174e-01 +1.6319e-01 +1.4172e-01 +8.3024e-01 +4.4492e-02 +1.0374e-01 +9.4598e-01 +8.0229e-03 +8.3963e-01 +7.5227e-01 +8.2771e-01 +9.8526e-01
75113 +1.653475100e+03 +1.653475100e+03 +1.861855100e+03 +1.861855100e+03 +1.3107e-01 +9.3126e-01 +6.1664e-01 +8.8006e-03 +2.2758e-01 +1.4725e-01 +1.1633e-01 +5.6225e-01 +2.4126e-01 +5.7178e-01 +2.9721e-01 +9.9365e-01 +4.4492e-02 +1.0374e-01 +9.4598e-01 +7.4066e-03 +8.3963e-01 +7.5227e-01 +8.2771e-01 +9.8526e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.817465742e+04 +1.817465742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.776942416e+04 +1.776942416e+04 +1.762446416e+04 +1.762446416e+04 +3.3731e-01 +1.2783e-01 +8.5261e-01 +7.0488e-01 +5.1562e-01 +9.3963e-01 +6.2784e-01 +9.9248e-01 +7.8936e-01 +6.5900e-01 +6.1595e-01 +9.3512e-01 +2.4665e-01 +4.9346e-01 +1.3264e-01 +3.9934e-01 +6.0701e-01 +9.4100e-02 +9.5605e-01 +3.6415e-01
14 +1.580156115e+04 +1.580156115e+04 +1.565660115e+04 +1.565660115e+04 +4.7541e-01 +8.0621e-01 +4.2237e-01 +7.8726e-01 +1.5190e-01 +9.6935e-01 +3.0034e-01 +1.5999e-01 +8.4099e-01 +7.6471e-01 +5.2016e-01 +6.8894e-01 +4.4906e-01 +7.2938e-01 +5.6158e-01 +2.0023e-01 +2.0932e-01 +1.2789e-01 +6.8918e-01 +3.2048e-01
16 +1.534268833e+04 +1.534268833e+04 +1.519772833e+04 +1.519772833e+04 +4.3394e-01 +4.7756e-01 +8.3552e-01 +9.1047e-01 +3.4495e-01 +9.7645e-01 +1.9362e-01 +9.2006e-02 +5.5504e-01 +2.1773e-01 +9.4905e-01 +5.6504e-01 +6.7257e-01 +2.1253e-01 +4.2358e-01 +7.0160e-01 +5.2076e-01 +1.9686e-01 +8.1751e-01 +1.6132e-01
43 +1.146404827e+04 +1.146404827e+04 +1.131908827e+04 +1.131908827e+04 +6.3382e-01 +8.2519e-01 +3.7761e-01 +5.7605e-01 +7.6308e-01 +3.7803e-01 +7.4189e-01 +7.0392e-01 +6.5983e-01 +1.2097e-01 +5.0770e-02 +3.3199e-01 +1.3835e-01 +4.6806e-01 +4.8413e-01 +8.9872e-01 +1.3581e-01 +4.3246e-02 +5.6867e-01 +8.6035e-02
209 +1.112828990e+04 +1.112828990e+04 +1.098332990e+04 +1.098332990e+04 +5.4637e-01 +2.0895e-01 +9.6415e-01 +1.0282e-01 +3.9435e-01 +3.0733e-02 +8.3037e-01 +2.4456e-01 +2.0786e-01 +6.7726e-04 +7.8103e-01 +2.4880e-01 +9.5880e-03 +7.1802e-01 +6.0141e-01 +2.0423e-01 +5.4608e-02 +3.3576e-02 +6.5651e-01 +1.5979e-02
1618 +1.016844477e+04 +1.016844477e+04 +1.002348477e+04 +1.002348477e+04 +7.0904e-01 +1.9341e-01 +5.6383e-01 +6.9579e-01 +4.5482e-01 +3.7890e-01 +9.3477e-01 +9.4644e-01 +8.2889e-01 +6.2579e-01 +9.4917e-01 +4.3200e-01 +7.0518e-01 +7.1802e-01 +7.3868e-01 +6.3283e-01 +5.4608e-02 +3.3576e-02 +6.5651e-01 +1.5979e-02
4419 +9.950324749e+03 +9.950324749e+03 +9.805364749e+03 +9.805364749e+03 +2.1238e-01 +8.0621e-01 +4.2237e-01 +7.8726e-01 +1.5190e-01 +9.6935e-01 +3.0034e-01 +1.5999e-01 +2.9428e-02 +8.2738e-01 +2.7082e-01 +4.3200e-01 +7.0518e-01 +7.1802e-01 +7.3868e-01 +6.3283e-01 +5.4608e-02 +3.3576e-02 +6.5651e-01 +1.5979e-02
23688 +9.695250120e+03 +9.695250120e+03 +9.550290120e+03 +9.550290120e+03 +5.1065e-01 +6.7921e-01 +1.9094e-01 +4.6227e-02 +6.9364e-01 +5.8075e-01 +6.5861e-01 +3.3709e-01 +7.9670e-01 +1.8379e-01 +6.8119e-01 +2.3369e-01 +1.9467e-01 +8.8006e-01 +7.3868e-01 +6.3283e-01 +5.4608e-02 +3.3576e-02 +7.5173e-01 +2.0301e-03
26331 +9.447395979e+03 +9.447395979e+03 +9.302435979e+03 +9.302435979e+03 +8.5900e-01 +7.4973e-01 +3.9270e-01 +6.7801e-01 +1.2697e-01 +9.7354e-01 +8.8507e-01 +9.9063e-01 +5.0472e-01 +3.1868e-01 +6.8437e-01 +3.3936e-01 +1.3835e-01 +8.8006e-01 +7.3868e-01 +6.3283e-01 +5.4608e-02 +3.3576e-02 +7.5173e-01 +2.0301e-03
29213 +9.263566170e+03 +9.263566170e+03 +9.118606170e+03 +9.118606170e+03 +9.6960e-01 +8.1692e-01 +6.2664e-01 +8.2012e-01 +2.5167e-01 +4.0590e-01 +4.9114e-01 +1.0855e-01 +4.3461e-01 +2.3500e-01 +7.1687e-01 +3.1768e-01 +3.4622e-01 +8.2893e-01 +1.6224e-01 +9.7177e-01 +5.4608e-02 +3.3576e-02 +7.5173e-01 +2.0301e-03
29564 +8.872681270e+03 +8.872681270e+03 +8.727721270e+03 +8.727721270e+03 +4.9773e-01 +6.6094e-01 +9.4479e-01 +9.9002e-01 +4.1470e-01 +6.5961e-01 +5.4104e-01 +8.4745e-02 +7.9171e-01 +2.0588e-01 +5.9721e-01 +4.7327e-01 +6.0147e-01 +4.9601e-01 +8.9107e-01 +8.1478e-01 +2.7309e-02 +3.3576e-02 +8.8594e-01 +4.3035e-03
31325 +8.690166057e+03 +8.690166057e+03 +8.545206057e+03 +8.545206057e+03 +9.3753e-01 +8.1217e-01 +4.1262e-02 +9.7378e-01 +9.4537e-01 +6.4166e-01 +9.3135e-01 +8.7779e-01 +3.5841e-01 +4.3240e-01 +7.2466e-01 +8.8185e-01 +8.7680e-01 +9.5504e-02 +9.8745e-01 +8.1478e-01 +2.7309e-02 +3.3576e-02 +8.8594e-01 +4.3035e-03
32386 +8.324509860e+03 +8.324509860e+03 +8.179549860e+03 +8.179549860e+03 +3.8019e-01 +7.9685e-02 +8.5922e-01 +7.4471e-01 +5.7844e-01 +7.6275e-01 +5.7807e-01 +5.5612e-01 +6.0641e-01 +1.3567e-01 +5.9721e-01 +4.7327e-01 +6.0147e-01 +4.9601e-01 +8.9107e-01 +9.1016e-01 +2.7309e-02 +3.3576e-02 +9.4631e-01 +4.3035e-03
33127 +8.255632943e+03 +8.255632943e+03 +8.110672943e+03 +8.110672943e+03 +3.8159e-02 +2.0631e-01 +5.6830e-01 +5.0439e-01 +9.3798e-01 +6.9502e-01 +1.6081e-01 +2.7985e-01 +1.2907e-01 +6.2742e-02 +6.4360e-01 +7.5804e-01 +9.5187e-01 +4.9601e-01 +8.9107e-01 +9.1016e-01 +2.7309e-02 +3.3576e-02 +9.4631e-01 +4.3035e-03
65649 +7.981980273e+03 +7.981980273e+03 +7.837020273e+03 +7.837020273e+03 +7.4752e-01 +9.9469e-01 +1.8422e-02 +7.8726e-01 +4.2713e-01 +8.1941e-01 +8.1594e-01 +6.8231e-01 +3.3610e-01 +5.8005e-01 +8.1991e-01 +6.8820e-01 +7.4943e-01 +9.0168e-01 +9.8939e-01 +9.7492e-01 +2.7309e-02 +1.7519e-03 +9.4631e-01 +4.3035e-03
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.831331742e+04 +1.831331742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
26631 +1.804600041e+04 +1.804600041e+04 +1.803970041e+04 +1.803970041e+04 +8.2538e-01 +6.3548e-02 +6.0485e-01 +3.6921e-01 +3.4286e-01 +6.4468e-01 +2.4493e-01 +8.2144e-02 +4.9042e-01 +9.2229e-01 +1.6687e-01 +4.9084e-01 +9.5215e-02 +4.5613e-01 +3.5753e-01 +8.8389e-01 +2.3247e-01 +1.8654e-02 +4.0675e-02 +7.4165e-03
30164 +1.773345641e+04 +1.773345641e+04 +1.772715641e+04 +1.772715641e+04 +5.7309e-01 +6.7737e-01 +3.0408e-02 +2.0670e-02 +3.7489e-01 +2.5916e-01 +7.7129e-01 +5.4562e-01 +8.7427e-01 +8.3216e-01 +4.9365e-02 +7.1574e-01 +5.5820e-01 +7.9745e-01 +9.8231e-02 +8.8389e-01 +2.3247e-01 +1.8654e-02 +4.0675e-02 +7.4165e-03
34324 +1.722314239e+04 +1.722314239e+04 +1.721684239e+04 +1.721684239e+04 +3.0644e-01 +6.9013e-01 +5.8047e-01 +3.1949e-01 +4.8229e-01 +8.4563e-01 +9.3141e-01 +9.3014e-01 +9.3022e-01 +9.5814e-01 +6.1374e-02 +8.0874e-01 +2.3908e-03 +6.4014e-02 +9.8231e-02 +8.8389e-01 +1.3828e-01 +1.8654e-02 +4.0675e-02 +7.4165e-03
39843 +1.691978250e+04 +1.691978250e+04 +1.691348250e+04 +1.691348250e+04 +4.4317e-01 +4.0941e-01 +2.5596e-01 +1.6839e-01 +4.4180e-01 +1.3436e-01 +5.7472e-01 +1.8408e-01 +2.0988e-01 +9.5814e-01 +6.1374e-02 +8.0874e-01 +2.3908e-03 +6.4014e-02 +3.9201e-02 +8.8389e-01 +1.3828e-01 +1.8654e-02 +4.0675e-02 +7.4165e-03
62613 +1.657054202e+04 +1.657054202e+04 +1.656424202e+04 +1.656424202e+04 +3.8161e-01 +8.1304e-01 +4.4874e-01 +8.4429e-01 +7.6497e-01 +9.2237e-01 +1.1349e-01 +6.2566e-01 +5.0804e-01 +1.9998e-01 +1.6315e-01 +7.5826e-01 +1.7932e-01 +4.1665e-01 +3.2127e-02 +8.9087e-01 +3.3295e-02 +7.8459e-02 +4.0675e-02 +7.4165e-03
% function evaluation | noise-free fitness - Fopt (7.056400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831961742e+04 +1.831961742e+04 +1.902525742e+04 +1.902525742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.710066947e+04 +1.710066947e+04 +1.780630947e+04 +1.780630947e+04 +2.8341e-01 +8.7077e-01 +6.0786e-01 +3.9297e-01 +3.7774e-01 +6.3509e-01 +1.7482e-03 +4.1053e-01 +2.2713e-01 +7.7266e-01 +1.4655e-01 +5.6242e-01 +6.5757e-01 +5.4586e-01 +9.3577e-01 +3.4630e-01 +3.2220e-01 +1.1331e-01 +1.3942e-01 +5.8352e-01
4 +9.595180819e+03 +9.595180819e+03 +1.030082082e+04 +1.030082082e+04 +6.1025e-01 +5.2912e-01 +7.3578e-01 +1.4712e-01 +1.1254e-01 +5.5090e-01 +7.9090e-01 +5.2296e-01 +7.1551e-01 +2.1042e-01 +9.6233e-01 +1.9167e-01 +3.5331e-01 +3.4335e-01 +8.4937e-01 +4.1049e-01 +1.6580e-01 +5.8631e-02 +5.6165e-01 +9.0690e-01
