142.2572 37.7960 2000 1 1 2.8 13.090 7 42 59.05
142.0663 38.8747 2000 1 1 3.6 44.820 14 34 40.85
141.9748 37.0610 2000 1 1 2.6 20.360 16 36 1.63
142.1345 37.1660 2000 1 3 2.6 17.630 1 1 21.73
142.5092 39.9738 2000 1 3 2.6 35.470 11 30 43.76
143.2322 40.9793 2000 1 4 2.6 30.000 3 10 21.25
142.6663 38.1282 2000 1 4 2.5 27.360 5 49 37.97
141.9460 37.5273 2000 1 6 3.6 33.980 0 32 21.80
142.3530 38.6860 2000 1 6 2.5 34.770 4 26 41.54
142.8707 40.8848 2000 1 6 3.1 0.670 10 40 52.22
142.8250 38.2513 2000 1 6 2.5 28.000 12 7 6.17
142.6673 37.8732 2000 1 6 3.1 25.020 13 44 48.60
135.8138 35.0607 2000 1 6 2.8 13.450 21 6 57.08
141.8085 37.4448 2000 1 7 2.5 37.000 9 7 56.03
136.3202 34.0285 2000 1 7 3.0 425.000 9 17 51.68
142.1593 37.7163 2000 1 7 2.5 35.490 23 55 53.27
140.1172 35.6197 2000 1 8 2.9 68.090 1 16 39.71
135.2763 34.0373 2000 1 8 2.8 6.900 9 41 7.19
140.1953 36.1187 2000 1 8 3.1 69.330 21 8 10.57
141.0297 36.2970 2000 1 9 2.5 52.380 13 40 49.89
142.1817 39.4265 2000 1 9 2.5 87.060 22 16 12.62
139.3588 36.5607 2000 1 9 3.2 11.340 22 41 25.07
140.9828 36.6412 2000 1 10 2.6 50.390 9 40 19.91
142.4058 37.9613 2000 1 11 2.7 4.720 11 5 44.94
136.4515 34.2805 2000 1 11 3.1 390.000 13 10 11.69
142.8562 40.6502 2000 1 12 3.0 15.220 7 34 14.99
141.9153 37.0425 2000 1 12 3.6 29.000 10 4 16.23
140.5875 36.4512 2000 1 12 4.3 60.050 11 9 47.32
142.4728 40.6322 2000 1 13 2.5 35.110 8 14 8.77
139.8732 39.8060 2000 1 13 2.5 16.780 9 51 15.98
142.6572 40.7475 2000 1 14 3.0 19.990 0 18 32.19
135.1597 34.0597 2000 1 14 2.7 9.590 14 55 54.77
142.1952 37.1240 2000 1 14 3.3 3.950 15 36 51.80
142.2053 38.6960 2000 1 14 3.4 30.020 23 53 54.28
143.9450 40.6753 2000 1 15 2.8 35.000 5 4 49.58
139.3058 35.8498 2000 1 15 3.4 55.720 9 51 31.40
139.7993 36.2363 2000 1 15 3.1 57.710 15 23 57.92
143.4592 39.7600 2000 1 16 2.5 32.000 6 36 45.60
140.9390 36.2112 2000 1 16 2.7 44.280 9 36 13.25
143.3975 39.4637 2000 1 16 2.9 63.000 14 4 6.73
141.8235 39.7560 2000 1 16 3.0 59.700 15 20 23.38
135.9255 34.3060 2000 1 18 2.9 57.010 16 36 12.30
142.2253 40.0865 2000 1 20 3.0 44.830 7 8 6.64
143.7355 39.9843 2000 1 20 3.1 34.000 20 44 50.96
143.4083 40.2018 2000 1 21 3.6 10.710 1 25 38.49
142.8215 40.0842 2000 1 22 2.7 21.810 4 38 12.62
140.6948 34.9008 2000 1 22 4.1 77.290 6 47 50.39
142.1807 37.7235 2000 1 22 3.2 33.400 15 30 8.37
143.2988 39.6647 2000 1 23 3.2 20.620 21 57 26.62
142.5512 38.4090 2000 1 24 2.5 31.540 10 40 42.29
142.2118 40.6847 2000 1 25 3.2 48.840 2 21 21.02
135.7230 35.9345 2000 1 25 2.9 12.170 8 11 12.15
135.0600 34.1737 2000 1 25 2.5 11.010 8 22 13.69
140.1172 35.0157 2000 1 25 2.7 82.580 10 5 12.77
143.9138 40.5052 2000 1 25 2.8 38.000 18 47 26.73
142.1343 38.4172 2000 1 25 2.6 31.930 23 16 48.73
139.5947 36.1178 2000 1 26 2.6 116.700 21 24 6.53
142.5050 40.3007 2000 1 27 2.7 71.820 4 39 46.47
142.0802 38.9955 2000 1 27 3.2 52.850 7 24 37.84
135.2020 34.2062 2000 1 27 2.8 7.780 12 31 7.28
136.3475 34.7243 2000 1 27 2.9 14.080 20 51 42.38
142.5522 38.8783 2000 1 27 2.5 23.890 23 12 42.48
135.2420 34.6815 2000 1 28 2.8 10.650 3 44 45.89
141.0362 36.3015 2000 1 28 3.4 48.020 14 46 35.79
140.6960 36.4225 2000 1 29 2.7 53.810 16 29 15.82
140.9037 36.7598 2000 1 29 2.5 59.300 19 39 32.26
142.8782 38.3320 2000 1 31 3.3 15.700 4 45 1.72
139.9155 36.0795 2000 1 31 3.6 45.890 12 8 51.62
142.2512 40.2525 2000 1 31 2.9 41.630 17 9 48.92
142.9165 40.8573 2000 1 31 2.6 5.270 17 41 8.38
141.8238 37.8665 2000 2 1 3.0 50.910 17 26 32.14
143.5157 39.5677 2000 2 2 2.8 28.000 4 57 39.67
142.1025 37.2330 2000 2 2 2.6 18.160 21 37 30.92
140.7220 35.6785 2000 2 2 2.5 46.110 22 21 51.64
143.2585 38.8147 2000 2 2 3.4 22.000 23 0 56.38
139.3930 36.0443 2000 2 3 2.7 66.630 0 48 12.70
140.2765 36.4662 2000 2 3 2.7 101.210 7 36 16.52
134.7807 35.8150 2000 2 3 3.3 407.000 12 38 42.73
143.3415 38.5097 2000 2 4 2.5 36.000 7 19 24.62
140.1795 35.6700 2000 2 4 2.5 66.770 15 46 22.40
140.5883 36.3283 2000 2 4 3.6 90.060 16 53 8.55
143.6375 40.5892 2000 2 4 3.4 31.000 23 33 15.51
139.8448 35.5247 2000 2 5 2.6 59.380 20 33 28.59
139.3690 36.7177 2000 2 6 2.6 7.760 4 43 37.53
142.1425 37.8532 2000 2 6 2.6 37.620 21 23 44.28
142.0902 40.3665 2000 2 6 3.1 51.020 23 17 8.76
140.5080 36.4793 2000 2 7 2.5 60.340 8 4 31.58
139.6792 36.1138 2000 2 7 2.5 85.140 21 46 27.42
143.4972 39.7622 2000 2 8 2.5 32.000 6 32 34.20
143.4538 39.4585 2000 2 8 3.8 20.960 11 28 22.61
142.2192 37.6062 2000 2 8 3.2 37.430 22 22 4.07
142.8148 38.6473 2000 2 9 2.9 21.000 8 15 16.78
143.2325 37.0358 2000 2 10 2.8 0.000 11 31 56.89
135.7598 34.2087 2000 2 10 3.1 56.770 18 54 55.21
143.3390 37.9602 2000 2 11 3.0 34.000 0 55 51.88
140.9043 36.5543 2000 2 11 3.3 52.010 3 32 14.62
142.4008 37.9060 2000 2 11 2.5 42.380 8 20 22.87
139.0440 35.4990 2000 2 11 4.4 16.810 20 57 4.08
140.8575 36.2483 2000 2 11 2.5 46.670 21 53 35.15
143.4013 40.1962 2000 2 13 4.0 17.710 0 24 38.63
142.0772 37.4585 2000 2 13 2.9 25.670 10 1 3.04
143.1922 39.9192 2000 2 13 4.6 20.410 13 33 11.12
142.4347 39.9753 2000 2 13 2.6 36.770 18 57 44.33
141.9247 38.2435 2000 2 13 2.6 45.260 22 4 0.29
142.0003 40.9592 2000 2 14 3.4 57.440 11 18 33.43
135.7330 35.2670 2000 2 15 2.5 6.030 7 40 52.34
141.8230 37.3777 2000 2 15 3.5 38.440 12 38 45.74
143.2815 38.3347 2000 2 16 2.7 42.000 3 12 21.83
140.0355 35.8513 2000 2 17 3.1 69.520 0 9 3.20
135.4575 34.1700 2000 2 17 3.1 6.960 8 28 34.61
140.1038 34.9958 2000 2 17 4.0 64.890 13 33 46.74
142.8118 40.4470 2000 2 18 3.7 28.230 22 53 19.51
142.1210 37.9998 2000 2 19 2.5 39.750 4 11 56.41
136.0450 35.0375 2000 2 19 2.7 352.760 9 24 8.55
140.7813 36.4935 2000 2 19 2.5 80.680 16 48 47.83
143.6542 39.9865 2000 2 20 3.1 30.000 1 4 37.31
140.3783 35.6345 2000 2 21 3.6 68.870 8 32 35.94
142.1060 40.3625 2000 2 21 2.8 52.030 18 30 34.36
135.5692 35.9020 2000 2 22 3.0 365.000 4 55 15.28
142.1843 40.7485 2000 2 23 2.9 49.000 12 44 48.80
142.0217 38.6193 2000 2 23 4.0 53.750 18 21 8.37
135.8137 35.0537 2000 2 25 2.7 13.120 2 46 1.81
141.9180 39.2205 2000 2 25 3.8 15.620 15 25 0.67
139.8932 36.1015 2000 2 25 3.1 48.410 16 24 56.03
142.7012 38.6543 2000 2 26 2.7 28.990 7 37 11.64
142.3630 37.4800 2000 2 26 2.7 20.210 20 32 21.82
143.7652 37.2910 2000 2 26 2.6 82.000 21 22 38.22
135.5497 35.2118 2000 2 27 3.0 13.570 1 19 14.95
142.1607 37.7143 2000 2 27 2.6 36.990 9 17 29.52
