% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
41726 +1.301947987e+08 +1.301947987e+08 +1.301941776e+08 +1.301941776e+08 +6.0106e-01 +8.9300e-01 +1.9027e-01 +8.5819e-03 +4.9312e-02 +2.0154e-01 +4.7122e-01 +8.4239e-01 +8.4177e-01 +8.2067e-01 +1.4489e-01 +7.2363e-01 +9.7994e-01 +7.6348e-01 +8.5221e-01 +5.7935e-02 +6.4703e-01 +2.1979e-02 +4.8189e-01 +2.3064e-01
58873 +1.287685612e+08 +1.287685612e+08 +1.287679401e+08 +1.287679401e+08 +6.0106e-01 +8.9300e-01 +9.5365e-02 +8.5819e-03 +4.9312e-02 +2.0154e-01 +4.7122e-01 +8.4239e-01 +8.4177e-01 +8.2067e-01 +1.4489e-01 +7.2363e-01 +9.7994e-01 +7.6348e-01 +8.5221e-01 +5.7935e-02 +6.4703e-01 +2.1979e-02 +4.8189e-01 +2.3064e-01
85675 +1.258165888e+08 +1.258165888e+08 +1.258159677e+08 +1.258159677e+08 +2.6638e-01 +9.6665e-01 +1.9027e-01 +1.7077e-01 +4.9312e-02 +1.2834e-01 +7.2007e-02 +9.3266e-01 +8.0692e-01 +8.2067e-01 +7.3340e-02 +7.2363e-01 +9.6529e-01 +5.0570e-01 +8.5221e-01 +4.9032e-02 +2.0213e-01 +1.7957e-01 +8.2936e-01 +3.3869e-01
89505 +1.229634044e+08 +1.229634044e+08 +1.229627833e+08 +1.229627833e+08 +9.5125e-01 +8.9300e-01 +9.5365e-02 +8.5819e-03 +4.9312e-02 +2.0154e-01 +4.7122e-01 +8.4239e-01 +8.4177e-01 +8.2067e-01 +1.4489e-01 +7.2363e-01 +9.7994e-01 +8.4581e-01 +8.7680e-01 +3.2276e-01 +5.8395e-01 +3.9342e-01 +9.6471e-01 +4.5027e-02
93370 +1.196795624e+08 +1.196795624e+08 +1.196789413e+08 +1.196789413e+08 +6.0106e-01 +8.9300e-01 +9.5365e-02 +3.9115e-03 +2.5683e-01 +2.0382e-02 +1.6620e-01 +8.4239e-01 +8.4177e-01 +8.9767e-01 +3.5999e-01 +7.2363e-01 +9.7994e-01 +7.7616e-01 +9.7084e-01 +2.6158e-01 +4.4944e-02 +5.2443e-01 +6.6054e-01 +6.1289e-02
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.098664382e+08 +6.098664382e+08 +6.098661834e+08 +6.098661834e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +5.701952804e+08 +5.701952804e+08 +5.701950256e+08 +5.701950256e+08 +5.5236e-01 +8.3006e-01 +2.3515e-01 +1.4202e-01 +7.9799e-01 +3.9061e-01 +7.6744e-01 +7.9990e-01 +6.7244e-01 +3.3364e-01 +8.1790e-01 +1.7161e-01 +2.9328e-01 +6.0049e-01 +5.9969e-01 +2.5585e-01 +7.7520e-01 +6.2838e-01 +5.6071e-01 +2.6885e-01
9 +5.570618907e+08 +5.570618907e+08 +5.570616359e+08 +5.570616359e+08 +6.8157e-01 +7.4244e-01 +3.1974e-01 +7.0251e-01 +3.6996e-01 +4.8540e-01 +6.0431e-01 +3.6789e-01 +5.7643e-01 +9.4574e-01 +5.3855e-02 +4.4927e-01 +9.3745e-01 +5.5265e-01 +7.9240e-01 +7.1375e-01 +1.6474e-01 +5.3667e-01 +9.8320e-02 +9.2876e-01
10 +4.959866892e+08 +4.959866892e+08 +4.959864344e+08 +4.959864344e+08 +8.4358e-01 +8.9610e-02 +5.5036e-01 +9.6323e-03 +2.6987e-01 +6.6656e-01 +7.4148e-01 +1.8653e-01 +2.2292e-02 +6.7697e-02 +4.3651e-01 +9.5834e-01 +8.4901e-01 +3.6635e-01 +8.1069e-02 +4.4184e-01 +5.9300e-01 +3.8776e-01 +4.8362e-01 +5.2581e-01
11 +4.857076084e+08 +4.857076084e+08 +4.857073536e+08 +4.857073536e+08 +9.4002e-01 +6.9873e-01 +6.6557e-01 +2.7568e-01 +9.9139e-02 +5.8486e-01 +5.5708e-01 +1.7156e-03 +3.0871e-01 +2.0499e-01 +6.4590e-01 +2.8677e-01 +8.6635e-01 +4.7356e-01 +2.3273e-01 +8.8453e-01 +4.2779e-01 +2.7271e-01 +6.9176e-01 +2.6645e-01
13 +4.584656109e+08 +4.584656109e+08 +4.584653561e+08 +4.584653561e+08 +9.3164e-01 +2.6429e-01 +8.7682e-01 +4.3888e-01 +2.3738e-01 +7.1529e-01 +3.3218e-01 +5.4754e-01 +7.2095e-01 +8.2116e-01 +2.4245e-01 +4.6689e-01 +5.0468e-02 +9.9487e-01 +2.3405e-01 +6.8701e-01 +9.2656e-01 +5.0987e-01 +9.7709e-01 +6.2093e-01
17 +4.230544782e+08 +4.230544782e+08 +4.230542234e+08 +4.230542234e+08 +7.3056e-01 +7.6951e-01 +7.9689e-01 +7.5342e-01 +8.2321e-02 +5.6490e-01 +6.5231e-01 +7.2184e-01 +6.6271e-02 +3.9591e-01 +2.2911e-01 +2.8137e-01 +1.9862e-01 +9.0183e-01 +8.2219e-01 +2.9003e-02 +3.8273e-01 +8.3021e-01 +9.1169e-02 +1.6350e-01
37 +3.555851078e+08 +3.555851078e+08 +3.555848530e+08 +3.555848530e+08 +8.1271e-01 +8.2804e-01 +9.8318e-01 +1.3105e-01 +3.7273e-02 +7.4872e-01 +2.3576e-02 +4.6894e-01 +3.7781e-01 +8.0393e-01 +4.0906e-01 +7.1948e-01 +3.4339e-01 +9.7451e-01 +4.0220e-01 +9.0791e-01 +7.1741e-01 +8.7830e-02 +1.1849e-01 +4.9295e-01
893 +3.510159832e+08 +3.510159832e+08 +3.510157284e+08 +3.510157284e+08 +9.3583e-01 +5.8678e-01 +9.7951e-01 +5.2225e-01 +1.5125e-01 +3.5043e-02 +9.1063e-01 +8.3710e-01 +7.3446e-01 +9.2629e-01 +8.3368e-01 +9.6744e-01 +6.1735e-01 +5.8879e-02 +2.0595e-01 +5.1652e-01 +5.6290e-01 +2.6555e-01 +6.8924e-01 +4.7388e-01
1677 +3.462284539e+08 +3.462284539e+08 +3.462281990e+08 +3.462281990e+08 +8.5181e-01 +2.9084e-01 +9.8498e-01 +4.3221e-01 +3.9088e-02 +2.6553e-01 +6.3833e-01 +7.1262e-01 +8.6650e-02 +7.6153e-01 +5.9923e-01 +2.1315e-01 +4.4380e-01 +9.6140e-01 +2.4226e-01 +4.9215e-01 +6.4872e-01 +4.6367e-02 +2.6673e-01 +5.6211e-01
7627 +3.316387843e+08 +3.316387843e+08 +3.316385295e+08 +3.316385295e+08 +8.8712e-01 +6.8394e-01 +7.6194e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +1.4182e-01 +8.0149e-01 +9.2470e-01 +8.6318e-01 +5.5222e-01 +9.3765e-01 +9.1366e-02 +5.5319e-01 +3.7282e-01 +2.8674e-01 +9.2049e-01 +2.2128e-01 +7.6770e-01 +1.8528e-01
11174 +3.308355879e+08 +3.308355879e+08 +3.308353331e+08 +3.308353331e+08 +8.8712e-01 +6.8394e-01 +7.6194e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +7.4832e-01 +8.0149e-01 +9.2470e-01 +8.6318e-01 +6.6989e-01 +9.6744e-01 +6.1735e-01 +3.8134e-01 +2.0595e-01 +6.7915e-01 +5.6290e-01 +1.8552e-01 +5.0040e-02 +1.0653e-01
11352 +3.164043672e+08 +3.164043672e+08 +3.164041124e+08 +3.164041124e+08 +8.9393e-01 +4.5555e-01 +4.5673e-01 +8.0034e-01 +1.0060e-01 +5.7459e-01 +1.1509e-01 +8.4120e-01 +8.3203e-01 +6.9709e-01 +9.9272e-01 +9.9787e-01 +2.4413e-01 +2.8154e-01 +1.4376e-01 +3.0091e-02 +5.8333e-01 +1.2387e-01 +7.4045e-02 +2.7842e-01
13105 +3.148607507e+08 +3.148607507e+08 +3.148604958e+08 +3.148604958e+08 +5.7209e-01 +6.8394e-01 +7.6194e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +8.6786e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +2.0595e-01 +4.9215e-01 +6.4872e-01 +4.6367e-02 +2.6673e-01 +2.8163e-01
29153 +3.086313628e+08 +3.086313628e+08 +3.086311080e+08 +3.086311080e+08 +8.6612e-01 +6.7408e-02 +7.6194e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +8.6786e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +2.0595e-01 +4.9215e-01 +8.4039e-01 +1.8267e-01 +5.6201e-02 +4.1920e-01
33991 +2.831134644e+08 +2.831134644e+08 +2.831132096e+08 +2.831132096e+08 +7.7558e-01 +8.9121e-01 +9.3585e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +8.6786e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +2.0595e-01 +4.9215e-01 +8.4039e-01 +1.8267e-01 +5.6201e-02 +4.1920e-01
49156 +2.806620817e+08 +2.806620817e+08 +2.806618269e+08 +2.806618269e+08 +9.2098e-01 +6.8394e-01 +9.3585e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +8.6786e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +2.0595e-01 +4.9215e-01 +8.4039e-01 +1.8267e-01 +5.6201e-02 +4.1920e-01
56316 +2.710584791e+08 +2.710584791e+08 +2.710582243e+08 +2.710582243e+08 +9.2098e-01 +6.8394e-01 +9.3585e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +8.6786e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +1.0885e-01 +2.7538e-02 +8.7272e-01 +1.6250e-01 +2.0669e-01 +7.1512e-01
72410 +2.618059780e+08 +2.618059780e+08 +2.618057232e+08 +2.618057232e+08 +9.2098e-01 +6.8394e-01 +9.3585e-01 +2.8014e-01 +2.1770e-02 +1.1544e-01 +3.7486e-02 +9.9245e-01 +2.6963e-01 +5.0358e-01 +7.9891e-01 +8.3385e-01 +6.3585e-01 +9.9809e-01 +1.0885e-01 +2.7538e-02 +9.5056e-01 +1.6250e-01 +4.9286e-02 +1.5099e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.859133070e+08 +2.859133070e+08 +2.859133636e+08 +2.859133636e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
112 +2.712677421e+08 +2.712677421e+08 +2.712677987e+08 +2.712677987e+08 +1.7646e-01 +1.9379e-01 +3.8587e-01 +7.4355e-01 +3.8894e-01 +8.6749e-01 +1.4890e-01 +5.3139e-01 +1.5323e-01 +9.5072e-01 +7.7994e-01 +7.0492e-01 +4.7239e-02 +9.3605e-01 +1.2045e-01 +8.1047e-01 +9.8595e-01 +4.5879e-01 +3.1075e-01 +5.9164e-02
150 +2.585548043e+08 +2.585548043e+08 +2.585548609e+08 +2.585548609e+08 +1.2277e-01 +5.2036e-01 +2.3667e-01 +3.9850e-01 +1.8148e-01 +6.9371e-02 +8.5362e-01 +5.0279e-01 +3.9092e-01 +6.9952e-01 +6.7050e-01 +4.6102e-01 +3.0656e-02 +9.2255e-01 +1.9327e-01 +2.6188e-01 +2.2397e-01 +7.9101e-01 +7.9391e-01 +3.2245e-02
927 +2.488047034e+08 +2.488047034e+08 +2.488047600e+08 +2.488047600e+08 +1.2556e-01 +5.9498e-01 +1.7255e-01 +9.6294e-01 +8.1333e-01 +9.5079e-03 +7.4272e-01 +1.5053e-01 +3.6305e-01 +8.4750e-01 +7.6323e-01 +7.2294e-01 +6.6402e-01 +6.5897e-01 +4.4664e-01 +4.7592e-01 +4.4650e-01 +4.1219e-01 +5.2437e-01 +1.6395e-02
1631 +2.436347478e+08 +2.436347478e+08 +2.436348045e+08 +2.436348045e+08 +1.5560e-01 +9.7720e-01 +1.5524e-01 +8.2340e-01 +2.7776e-02 +8.5720e-01 +6.5497e-01 +2.0595e-01 +7.6106e-01 +7.1430e-01 +6.8087e-01 +3.4118e-01 +4.8965e-01 +8.5935e-01 +1.6111e-01 +2.4536e-01 +3.6884e-01 +6.1964e-02 +4.9732e-01 +2.5460e-01
3629 +2.389610507e+08 +2.389610507e+08 +2.389611073e+08 +2.389611073e+08 +1.8201e-02 +8.6191e-01 +3.0308e-01 +8.8591e-01 +3.6325e-02 +5.5901e-01 +5.2928e-01 +1.5974e-01 +9.1118e-01 +9.2138e-01 +3.5445e-01 +7.0492e-01 +4.7239e-02 +9.3605e-01 +1.2045e-01 +8.1047e-01 +9.8595e-01 +4.5879e-01 +3.1075e-01 +5.9164e-02
7630 +2.342941548e+08 +2.342941548e+08 +2.342942114e+08 +2.342942114e+08 +1.8201e-02 +8.6191e-01 +3.0308e-01 +8.8591e-01 +3.6325e-02 +5.5901e-01 +5.2928e-01 +2.3936e-01 +6.6788e-01 +3.2622e-01 +9.5633e-01 +1.2229e-01 +1.3230e-01 +9.3590e-01 +2.4868e-02 +8.9165e-01 +2.2397e-01 +7.9101e-01 +4.1519e-01 +2.8616e-03
27644 +2.205183525e+08 +2.205183525e+08 +2.205184091e+08 +2.205184091e+08 +1.8201e-02 +7.3380e-01 +2.5616e-01 +7.2687e-02 +5.4619e-02 +3.2022e-01 +1.1843e-01 +1.9836e-01 +3.9827e-01 +9.5569e-01 +9.2279e-01 +5.7837e-01 +7.6381e-01 +9.3309e-01 +3.6640e-01 +9.9951e-01 +5.0470e-01 +1.1351e-01 +5.6136e-01 +9.9294e-02
46542 +2.184195039e+08 +2.184195039e+08 +2.184195605e+08 +2.184195605e+08 +1.8201e-02 +7.3380e-01 +2.5616e-01 +7.2687e-02 +3.1643e-02 +3.3754e-01 +8.5728e-02 +1.9836e-01 +3.9827e-01 +9.5569e-01 +9.2279e-01 +5.7837e-01 +7.6381e-01 +9.3309e-01 +3.6640e-01 +3.4332e-01 +2.9848e-01 +4.5806e-01 +6.4472e-01 +9.9294e-02
50408 +2.108717302e+08 +2.108717302e+08 +2.108717868e+08 +2.108717868e+08 +1.8201e-02 +8.1839e-01 +2.2849e-01 +8.8392e-01 +3.1643e-02 +3.3754e-01 +8.5728e-02 +1.9836e-01 +3.9827e-01 +9.5569e-01 +9.2279e-01 +5.7837e-01 +7.6381e-01 +9.3309e-01 +3.6640e-01 +3.4332e-01 +2.9848e-01 +4.5806e-01 +6.4472e-01 +9.9294e-02
54931 +2.087807882e+08 +2.087807882e+08 +2.087808448e+08 +2.087808448e+08 +1.8201e-02 +6.1964e-01 +4.8825e-02 +9.1720e-01 +3.6171e-01 +4.7321e-01 +4.1951e-02 +1.0022e-01 +6.4054e-01 +9.6637e-01 +9.2279e-01 +5.7837e-01 +7.6381e-01 +9.3309e-01 +3.6640e-01 +8.3277e-01 +2.1060e-01 +7.9101e-01 +5.6136e-01 +1.4181e-02
93448 +2.012308740e+08 +2.012308740e+08 +2.012309306e+08 +2.012309306e+08 +1.8201e-02 +6.1964e-01 +4.8825e-02 +9.1720e-01 +3.6171e-01 +4.7321e-01 +4.1951e-02 +1.0022e-01 +6.4054e-01 +9.6637e-01 +9.2279e-01 +2.3525e-02 +4.6904e-01 +8.3849e-01 +1.4813e-02 +9.8667e-02 +3.4505e-02 +7.9101e-01 +5.6136e-01 +1.4181e-02
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.629154048e+08 +1.629154048e+08 +1.629153867e+08 +1.629153867e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.570564898e+08 +1.570564898e+08 +1.570564717e+08 +1.570564717e+08 +5.0848e-01 +8.2340e-01 +6.5043e-01 +1.3299e-01 +2.2767e-01 +7.6062e-01 +9.8178e-01 +1.9040e-01 +4.0665e-02 +5.2685e-01 +7.4403e-02 +7.8709e-02 +9.8482e-01 +8.5664e-01 +8.5992e-01 +7.5726e-01 +5.7231e-01 +2.9719e-01 +9.7573e-01 +8.0884e-02
35 +1.547932759e+08 +1.547932759e+08 +1.547932578e+08 +1.547932578e+08 +8.5470e-01 +1.9047e-01 +1.6862e-01 +3.4718e-01 +8.0388e-02 +6.5822e-01 +6.4893e-01 +8.6131e-02 +8.3388e-01 +3.9217e-01 +5.5937e-01 +4.4776e-02 +4.8621e-01 +4.1863e-01 +2.2681e-01 +6.4148e-01 +4.3489e-01 +2.1400e-01 +7.1831e-01 +5.7064e-01
171 +1.379748585e+08 +1.379748585e+08 +1.379748404e+08 +1.379748404e+08 +7.3278e-01 +8.4775e-01 +6.3103e-01 +1.9772e-01 +1.1596e-01 +3.5230e-01 +9.0427e-02 +4.1513e-01 +9.0555e-01 +8.1084e-01 +1.5267e-01 +1.6951e-02 +5.3619e-01 +9.0757e-01 +6.1458e-01 +5.6577e-01 +2.6488e-01 +9.9533e-02 +7.0533e-01 +3.2210e-01
7356 +1.323085424e+08 +1.323085424e+08 +1.323085243e+08 +1.323085243e+08 +6.1839e-02 +9.2316e-01 +6.6400e-01 +6.4632e-01 +2.8459e-01 +7.7928e-01 +9.2572e-01 +4.1513e-01 +9.0555e-01 +8.1084e-01 +1.5267e-01 +1.6951e-02 +5.3619e-01 +9.0757e-01 +6.1458e-01 +5.6577e-01 +2.6488e-01 +9.9533e-02 +7.0533e-01 +3.0944e-01
11336 +1.268469487e+08 +1.268469487e+08 +1.268469306e+08 +1.268469306e+08 +3.1525e-02 +9.7748e-01 +3.3126e-01 +6.3439e-01 +2.5717e-02 +3.3473e-02 +6.8870e-01 +9.8742e-01 +8.9953e-02 +7.5334e-01 +1.4654e-01 +6.9476e-02 +8.8554e-01 +6.4820e-01 +4.9226e-01 +5.3207e-01 +7.8822e-02 +2.4436e-03 +7.4997e-01 +9.5144e-01
12359 +1.247996175e+08 +1.247996175e+08 +1.247995994e+08 +1.247995994e+08 +3.6249e-01 +8.4290e-01 +4.2354e-01 +7.9053e-01 +1.5762e-01 +7.8225e-01 +8.1611e-01 +2.9384e-02 +7.1422e-01 +5.7800e-01 +2.2927e-01 +1.1844e-02 +9.1396e-01 +8.3546e-01 +4.3315e-01 +7.1639e-01 +1.2369e-01 +1.5241e-01 +6.6445e-01 +6.2355e-01
24533 +1.222406490e+08 +1.222406490e+08 +1.222406309e+08 +1.222406309e+08 +4.4658e-01 +2.7296e-01 +3.7542e-01 +8.1070e-01 +1.2758e-01 +7.4448e-01 +4.2538e-01 +1.1604e-01 +9.0283e-01 +8.8102e-01 +1.2197e-01 +2.6044e-01 +8.7566e-01 +7.2174e-01 +2.3047e-01 +1.7635e-01 +2.4040e-01 +1.1169e-01 +9.4816e-01 +7.9879e-01
27237 +1.167637377e+08 +1.167637377e+08 +1.167637196e+08 +1.167637196e+08 +4.0752e-01 +8.1172e-01 +1.4546e-01 +4.8738e-01 +1.2758e-01 +7.4448e-01 +4.2538e-01 +1.1604e-01 +9.0283e-01 +8.8102e-01 +1.2197e-01 +2.6044e-01 +8.7566e-01 +7.2174e-01 +2.3047e-01 +1.7635e-01 +2.4040e-01 +1.1169e-01 +9.9070e-01 +9.1636e-01
79989 +1.141853438e+08 +1.141853438e+08 +1.141853257e+08 +1.141853257e+08 +2.5387e-01 +9.0771e-01 +1.4546e-01 +4.8738e-01 +2.1828e-02 +7.8225e-01 +4.8067e-02 +6.4848e-02 +9.8483e-01 +8.1084e-01 +1.0462e-01 +2.6044e-01 +8.7566e-01 +7.2174e-01 +2.3047e-01 +1.7635e-01 +7.7539e-02 +1.3845e-02 +7.7461e-01 +7.6821e-01
92193 +1.090562183e+08 +1.090562183e+08 +1.090562002e+08 +1.090562002e+08 +9.0571e-02 +9.0771e-01 +1.4546e-01 +4.8738e-01 +2.1828e-02 +7.8225e-01 +4.8067e-02 +6.4848e-02 +9.8483e-01 +8.1084e-01 +1.0462e-01 +2.6044e-01 +8.7566e-01 +7.2174e-01 +2.3047e-01 +1.7635e-01 +7.7539e-02 +1.3845e-02 +9.9036e-01 +9.1636e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.102553206e+07 +9.102553206e+07 +9.102556983e+07 +9.102556983e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
20961 +8.748081169e+07 +8.748081169e+07 +8.748084946e+07 +8.748084946e+07 +3.1718e-01 +5.1797e-01 +4.3081e-01 +9.0001e-01 +4.4154e-01 +2.3357e-01 +1.7408e-02 +9.2348e-01 +2.0601e-01 +1.1351e-01 +2.7369e-01 +4.2186e-01 +2.6969e-01 +8.7295e-01 +8.7551e-02 +3.8917e-01 +1.5098e-02 +7.3800e-03 +6.2078e-01 +9.1910e-02
28528 +8.663416201e+07 +8.663416201e+07 +8.663419978e+07 +8.663419978e+07 +5.7717e-01 +6.3369e-01 +5.2334e-01 +8.3559e-01 +1.5325e-01 +2.3357e-01 +1.7408e-02 +9.2348e-01 +2.0601e-01 +1.1351e-01 +2.7369e-01 +4.2186e-01 +2.6969e-01 +8.7295e-01 +8.7551e-02 +3.8917e-01 +1.5098e-02 +7.3800e-03 +6.2078e-01 +9.1910e-02
37893 +8.405122099e+07 +8.405122099e+07 +8.405125876e+07 +8.405125876e+07 +6.5443e-02 +5.7423e-01 +4.3081e-01 +9.9956e-01 +9.9635e-01 +1.3785e-01 +3.5967e-02 +9.2348e-01 +2.0601e-01 +1.1351e-01 +2.7369e-01 +4.2186e-01 +2.6969e-01 +8.7295e-01 +8.7551e-02 +3.8917e-01 +1.5098e-02 +7.3800e-03 +7.6735e-02 +3.9678e-02
