% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12 +6.940390884e+06 +6.940390884e+06 +6.940302994e+06 +6.940302994e+06 +5.2889e-01 +1.4844e-01 +2.3213e-02 +8.2999e-01 +3.3441e-01 +7.1528e-01 +3.5055e-01 +3.0932e-01 +4.9882e-01 +2.3074e-01 +8.4894e-01 +6.6613e-01 +7.4864e-01 +3.8869e-01 +9.0539e-02 +5.5919e-01 +1.5390e-01 +8.4974e-01 +5.3309e-01 +9.8085e-01
168 +6.848963273e+06 +6.848963273e+06 +6.848875383e+06 +6.848875383e+06 +2.7900e-01 +3.0480e-01 +8.1015e-01 +9.6380e-01 +1.6564e-01 +7.5971e-01 +6.9153e-01 +7.0688e-01 +3.4482e-01 +3.1548e-01 +1.1383e-01 +3.3646e-01 +7.3437e-02 +4.0355e-01 +3.2736e-01 +6.9172e-01 +4.9624e-01 +6.4650e-01 +4.0907e-02 +9.7015e-01
416 +6.742279869e+06 +6.742279869e+06 +6.742191979e+06 +6.742191979e+06 +4.0421e-01 +9.1298e-01 +1.1257e-01 +2.7878e-01 +9.1110e-01 +6.0477e-01 +9.1175e-01 +2.5154e-01 +3.7118e-01 +6.2597e-01 +5.0035e-02 +9.1410e-01 +7.4779e-01 +7.9028e-01 +2.4968e-01 +7.6052e-01 +6.3189e-01 +9.8329e-01 +5.4521e-02 +9.1541e-01
2510 +6.571044279e+06 +6.571044279e+06 +6.570956389e+06 +6.570956389e+06 +1.5048e-01 +7.8012e-01 +3.3311e-01 +7.7994e-01 +4.3214e-01 +2.5920e-01 +5.0170e-01 +7.7395e-01 +4.5811e-01 +5.5437e-01 +7.8017e-01 +1.6946e-01 +7.3276e-01 +6.8643e-01 +8.3691e-01 +3.3316e-01 +2.6940e-01 +7.9182e-01 +4.3432e-02 +9.5589e-01
19125 +6.358973621e+06 +6.358973621e+06 +6.358885731e+06 +6.358885731e+06 +3.5248e-02 +1.9824e-01 +4.5465e-02 +4.4135e-01 +9.4820e-01 +5.4081e-01 +6.3209e-01 +4.4744e-01 +8.2656e-01 +1.1076e-01 +8.8175e-01 +3.3786e-01 +7.5827e-01 +7.0319e-01 +8.5476e-02 +2.9599e-01 +2.1354e-01 +9.8329e-01 +5.4521e-02 +9.5405e-01
24741 +6.299278361e+06 +6.299278361e+06 +6.299190471e+06 +6.299190471e+06 +2.7111e-01 +8.0264e-01 +7.7966e-01 +9.3336e-02 +6.4044e-01 +1.3194e-01 +3.8682e-01 +1.9162e-03 +1.4438e-01 +1.7071e-01 +2.2878e-02 +2.8075e-01 +8.0529e-01 +7.5271e-01 +8.4448e-02 +1.5115e-01 +2.4432e-01 +9.8329e-01 +5.4521e-02 +9.6361e-01
56278 +6.165307713e+06 +6.165307713e+06 +6.165219823e+06 +6.165219823e+06 +1.0382e-01 +2.8281e-01 +4.7946e-01 +3.9187e-01 +7.4774e-01 +4.8467e-01 +6.1837e-01 +9.8995e-01 +4.5618e-01 +9.6660e-01 +3.4833e-01 +3.2262e-01 +9.6796e-01 +7.8369e-01 +1.0629e-01 +1.5893e-01 +4.8088e-02 +9.8329e-01 +2.0936e-03 +9.6361e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.207873542e+06 +7.207873542e+06 +7.208193732e+06 +7.208193732e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.563155767e+06 +4.563155767e+06 +4.563475957e+06 +4.563475957e+06 +7.8633e-02 +6.3248e-01 +8.2354e-01 +2.0663e-01 +9.6812e-01 +4.2455e-01 +7.6592e-01 +7.3292e-01 +2.1840e-03 +8.5676e-01 +1.9002e-01 +5.7562e-01 +8.6697e-01 +3.1695e-01 +1.8662e-01 +7.4972e-01 +1.4802e-01 +9.7422e-01 +2.2485e-01 +7.3134e-01
5 +3.998930168e+06 +3.998930168e+06 +3.999250358e+06 +3.999250358e+06 +5.7775e-02 +6.8600e-01 +2.8433e-01 +2.8336e-01 +4.2313e-01 +4.3929e-01 +5.0929e-01 +2.6362e-01 +9.5535e-01 +7.6676e-01 +2.1271e-01 +5.9772e-01 +1.2105e-01 +8.4656e-01 +4.3461e-02 +7.4919e-01 +7.3566e-02 +3.0698e-01 +5.4440e-01 +9.6504e-01
7 +3.362627645e+06 +3.362627645e+06 +3.362947835e+06 +3.362947835e+06 +4.0600e-02 +4.9958e-02 +4.5465e-01 +4.8820e-01 +8.4282e-01 +1.4940e-01 +5.2755e-01 +4.8266e-01 +3.7950e-01 +8.5800e-02 +5.2179e-02 +8.3225e-01 +3.0387e-01 +5.9066e-01 +4.9348e-01 +2.9218e-01 +7.0060e-01 +4.9892e-01 +8.2264e-01 +6.6048e-01
9 +3.168905710e+06 +3.168905710e+06 +3.169225900e+06 +3.169225900e+06 +3.8383e-01 +5.1042e-01 +8.0513e-01 +5.9949e-01 +2.5265e-01 +8.1584e-01 +2.1247e-02 +7.9559e-01 +9.8851e-01 +7.5502e-01 +8.7656e-01 +1.2335e-01 +1.7411e-01 +2.5786e-01 +2.5664e-01 +4.4564e-01 +5.6473e-01 +1.4563e-01 +8.8174e-01 +9.6087e-01
23 +3.054704859e+06 +3.054704859e+06 +3.055025049e+06 +3.055025049e+06 +2.4218e-01 +3.8894e-01 +2.0526e-01 +7.8037e-01 +1.8413e-01 +2.0018e-01 +4.5377e-01 +5.7125e-02 +2.0866e-01 +7.3565e-01 +4.7907e-01 +7.5888e-01 +1.3635e-01 +6.6751e-02 +7.3679e-01 +9.0401e-01 +2.5917e-01 +5.8055e-01 +9.9319e-01 +9.9669e-01
174 +2.982778220e+06 +2.982778220e+06 +2.983098410e+06 +2.983098410e+06 +4.3929e-01 +2.2445e-01 +2.3630e-01 +6.4350e-01 +1.0668e-01 +2.2055e-01 +5.4601e-01 +5.0486e-01 +4.9903e-02 +8.1174e-01 +9.6707e-01 +2.6004e-01 +5.1732e-01 +6.2127e-01 +1.0271e-01 +2.5923e-01 +9.9064e-01 +3.6666e-01 +8.7502e-01 +8.9702e-01
439 +2.703814682e+06 +2.703814682e+06 +2.704134872e+06 +2.704134872e+06 +1.3041e-01 +5.2146e-01 +8.5751e-01 +9.6764e-01 +2.5375e-01 +3.9806e-01 +7.4101e-01 +7.8245e-01 +6.9561e-01 +1.8034e-01 +4.1514e-01 +7.8883e-01 +8.0164e-01 +7.2971e-01 +2.4341e-03 +9.5142e-01 +9.7753e-01 +4.2048e-01 +9.8039e-01 +9.3650e-01
5582 +2.622335311e+06 +2.622335311e+06 +2.622655501e+06 +2.622655501e+06 +6.0370e-01 +9.4137e-01 +9.2206e-01 +1.8622e-01 +3.7422e-01 +7.9344e-01 +2.1227e-02 +3.8139e-01 +6.6877e-01 +9.5055e-01 +9.2944e-01 +7.0429e-01 +1.1407e-01 +3.6619e-02 +5.0473e-01 +9.5142e-01 +9.7753e-01 +4.2048e-01 +9.8039e-01 +9.3650e-01
30171 +2.567240370e+06 +2.567240370e+06 +2.567560560e+06 +2.567560560e+06 +5.3812e-01 +5.7852e-01 +6.2735e-01 +4.5739e-01 +6.7894e-01 +4.5310e-01 +4.4380e-01 +7.9217e-01 +2.9542e-01 +1.2786e-01 +6.2736e-01 +7.2268e-01 +7.7982e-01 +2.0735e-01 +4.3388e-01 +9.5142e-01 +9.9995e-01 +8.7949e-01 +9.8039e-01 +9.9210e-01
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.003073598e+07 +2.003073598e+07 +2.003063174e+07 +2.003063174e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
165 +1.967740168e+07 +1.967740168e+07 +1.967729744e+07 +1.967729744e+07 +5.8798e-01 +4.7672e-01 +9.0825e-01 +9.9702e-01 +6.3001e-02 +4.0713e-01 +3.7243e-01 +1.3303e-02 +4.0640e-01 +6.4245e-01 +6.4902e-01 +6.0846e-02 +8.2668e-01 +1.0382e-01 +3.0155e-01 +8.3353e-02 +7.6985e-01 +1.5160e-01 +7.4684e-01 +3.3437e-02
341 +1.948277551e+07 +1.948277551e+07 +1.948267127e+07 +1.948267127e+07 +2.8818e-01 +1.9468e-01 +2.4548e-01 +2.9269e-01 +7.1545e-01 +8.0975e-01 +8.1868e-01 +1.2658e-01 +2.6121e-02 +8.6913e-01 +2.6687e-01 +9.5650e-01 +9.0173e-01 +9.6252e-01 +6.0640e-01 +5.3119e-01 +9.8372e-01 +1.7928e-01 +6.8950e-01 +4.5158e-03
90422 +1.904385409e+07 +1.904385409e+07 +1.904374985e+07 +1.904374985e+07 +4.1023e-01 +2.9618e-01 +5.9818e-01 +3.3911e-01 +5.5726e-01 +1.9580e-03 +9.4254e-01 +2.9873e-01 +3.9491e-01 +4.1219e-01 +3.0828e-01 +2.9714e-01 +2.4421e-01 +2.8750e-01 +6.9602e-01 +5.7515e-02 +9.7912e-01 +3.8138e-02 +6.0389e-01 +2.8938e-03
% function evaluation | noise-free fitness - Fopt (-4.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.249392723e+06 +3.249392723e+06 +3.249344813e+06 +3.249344813e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +2.769336071e+06 +2.769336071e+06 +2.769288161e+06 +2.769288161e+06 +6.2185e-01 +2.7626e-01 +8.4049e-01 +3.4304e-01 +5.1094e-01 +9.8616e-01 +9.9741e-01 +1.2559e-01 +1.7176e-01 +2.8662e-01 +4.9154e-01 +4.7430e-01 +8.0253e-01 +3.6589e-01 +1.7191e-01 +3.4583e-01 +7.0497e-01 +3.1222e-02 +1.4119e-01 +8.8484e-01
20 +2.432862850e+06 +2.432862850e+06 +2.432814940e+06 +2.432814940e+06 +1.9644e-01 +5.0560e-02 +9.2215e-01 +5.1773e-01 +1.6764e-01 +5.2560e-01 +2.4771e-01 +4.7200e-01 +2.6027e-01 +6.4724e-01 +2.3084e-01 +6.0428e-01 +3.7462e-01 +7.7608e-01 +1.8382e-01 +5.6910e-01 +6.5730e-02 +3.2450e-01 +2.3758e-01 +9.3493e-01
113 +2.386803566e+06 +2.386803566e+06 +2.386755656e+06 +2.386755656e+06 +6.5279e-01 +2.1347e-02 +4.5283e-01 +6.5320e-01 +9.2896e-01 +1.3002e-01 +1.2345e-01 +6.0545e-01 +2.4847e-01 +6.1440e-01 +5.9872e-01 +2.1442e-01 +9.5259e-01 +5.6656e-01 +8.6032e-01 +1.9487e-01 +2.2548e-01 +1.4423e-01 +2.6987e-01 +8.2608e-01
4371 +2.343220620e+06 +2.343220620e+06 +2.343172710e+06 +2.343172710e+06 +3.8084e-01 +7.0607e-01 +5.7600e-01 +4.2918e-01 +7.2851e-01 +8.2755e-01 +1.2548e-01 +7.6434e-01 +3.4298e-02 +3.5818e-01 +9.1295e-01 +1.7461e-01 +7.4158e-01 +4.4998e-02 +4.4820e-01 +2.9233e-02 +7.3943e-02 +2.0176e-01 +1.0598e-01 +6.5498e-01
7424 +2.246439814e+06 +2.246439814e+06 +2.246391904e+06 +2.246391904e+06 +6.2674e-01 +1.6335e-01 +3.8731e-01 +2.0350e-01 +5.9961e-01 +6.5458e-01 +8.2855e-01 +8.7301e-01 +7.0359e-01 +8.7373e-01 +9.7697e-01 +3.4220e-02 +7.3709e-01 +1.0572e-01 +7.3857e-01 +1.1197e-01 +5.8049e-02 +5.4365e-02 +3.2895e-01 +8.1920e-01
11156 +2.207602267e+06 +2.207602267e+06 +2.207554357e+06 +2.207554357e+06 +6.6999e-01 +2.1745e-01 +3.8016e-01 +7.6254e-01 +9.3178e-01 +9.0910e-01 +7.7777e-01 +1.0770e-01 +7.6828e-02 +7.0129e-01 +9.8471e-01 +9.5961e-01 +2.5438e-01 +2.8919e-02 +8.1834e-01 +1.7028e-01 +1.2810e-02 +1.2285e-01 +3.0759e-01 +8.5932e-01
18083 +2.180488186e+06 +2.180488186e+06 +2.180440276e+06 +2.180440276e+06 +4.9752e-01 +1.1673e-01 +7.3537e-01 +9.7594e-01 +7.1452e-03 +5.0354e-01 +2.6175e-01 +8.0754e-01 +2.2363e-01 +7.0394e-01 +4.9314e-01 +9.5961e-01 +2.5438e-01 +2.8919e-02 +8.1834e-01 +1.7028e-01 +1.2810e-02 +2.2966e-02 +3.0759e-01 +8.5932e-01
22565 +2.055408286e+06 +2.055408286e+06 +2.055360376e+06 +2.055360376e+06 +7.3149e-01 +8.8586e-01 +1.9134e-01 +1.7301e-01 +8.2534e-01 +2.0747e-02 +2.4366e-01 +5.9265e-03 +5.9999e-01 +8.8102e-01 +7.6698e-01 +9.5961e-01 +2.5438e-01 +2.8919e-02 +8.1834e-01 +1.7028e-01 +1.2810e-02 +2.2966e-02 +2.8822e-02 +8.5932e-01
32111 +2.032070417e+06 +2.032070417e+06 +2.032022507e+06 +2.032022507e+06 +1.7717e-01 +8.1949e-01 +9.0921e-01 +9.9547e-01 +8.0389e-01 +5.6916e-02 +2.0799e-03 +5.1620e-01 +8.8703e-01 +1.2482e-01 +2.1785e-01 +8.7619e-01 +9.8188e-01 +2.8919e-02 +8.1834e-01 +1.7028e-01 +1.2810e-02 +2.2966e-02 +2.8822e-02 +8.5932e-01
77362 +1.995045564e+06 +1.995045564e+06 +1.994997654e+06 +1.994997654e+06 +1.5953e-01 +9.3699e-01 +2.1333e-01 +2.3653e-01 +4.7347e-01 +8.1334e-01 +8.5339e-02 +8.5577e-01 +8.3959e-01 +7.1808e-02 +9.7697e-01 +8.7619e-01 +9.8188e-01 +2.8919e-02 +8.1834e-01 +1.2126e-01 +1.2534e-02 +5.0677e-03 +1.0022e-02 +8.8159e-01
% function evaluation | noise-free fitness - Fopt (-9.688000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.636487744e+07 +1.636487744e+07 +1.636478056e+07 +1.636478056e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
