% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033747614e+04 +1.033747614e+04 +9.790976136e+03 +9.790976136e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +7.393522449e+03 +7.393522449e+03 +6.847022449e+03 +6.847022449e+03 +9.2700e-01 +6.4432e-01 +3.1019e-01 +3.6669e-02 +1.7470e-01 +8.0417e-01 +3.8088e-01 +8.8521e-01 +2.9943e-01 +9.0835e-01
13 +6.977147414e+03 +6.977147414e+03 +6.430647414e+03 +6.430647414e+03 +2.6765e-01 +9.7331e-01 +7.5219e-01 +6.2010e-01 +6.0864e-01 +3.1626e-01 +8.2655e-01 +6.3075e-01 +1.1158e-01 +9.7424e-01
16 +6.241524124e+03 +6.241524124e+03 +5.695024124e+03 +5.695024124e+03 +5.5060e-01 +5.8609e-01 +2.6397e-01 +9.3451e-01 +1.4859e-01 +2.7282e-02 +5.4521e-01 +2.9751e-01 +2.6188e-02 +8.1336e-01
73 +3.477950049e+03 +3.477950049e+03 +2.931450049e+03 +2.931450049e+03 +9.9564e-01 +3.8306e-01 +1.5729e-01 +9.3190e-01 +8.5451e-01 +1.5913e-02 +2.3437e-01 +9.3005e-01 +4.8340e-02 +8.6778e-01
563 +3.349983354e+03 +3.349983354e+03 +2.803483354e+03 +2.803483354e+03 +9.2650e-01 +3.0090e-01 +8.4860e-01 +4.1969e-01 +8.5451e-01 +1.5913e-02 +2.3437e-01 +9.3005e-01 +4.8340e-02 +8.6778e-01
5407 +3.156186463e+03 +3.156186463e+03 +2.609686463e+03 +2.609686463e+03 +4.1516e-01 +7.2633e-01 +6.1360e-01 +6.8920e-01 +8.5451e-01 +1.5913e-02 +2.3437e-01 +8.0828e-01 +2.4448e-02 +9.6728e-01
8570 +2.887242428e+03 +2.887242428e+03 +2.340742428e+03 +2.340742428e+03 +8.0030e-02 +6.2785e-01 +4.9442e-01 +9.3161e-01 +7.7158e-02 +5.7994e-02 +7.7446e-02 +9.3005e-01 +4.8340e-02 +9.9846e-01
9157 +2.842937488e+03 +2.842937488e+03 +2.296437488e+03 +2.296437488e+03 +2.4488e-01 +7.6448e-01 +6.6999e-01 +8.0081e-01 +7.9946e-01 +1.5913e-02 +2.2903e-01 +9.2677e-01 +5.9971e-04 +9.9726e-01
11993 +2.737923609e+03 +2.737923609e+03 +2.191423609e+03 +2.191423609e+03 +8.7100e-01 +1.2388e-01 +7.5637e-01 +5.0693e-01 +6.7365e-01 +5.7994e-02 +7.7446e-02 +9.3005e-01 +4.8340e-02 +9.9846e-01
35369 +2.690325113e+03 +2.690325113e+03 +2.143825113e+03 +2.143825113e+03 +5.0272e-01 +3.0491e-01 +3.1038e-01 +5.4276e-01 +3.2581e-01 +3.6380e-02 +4.9432e-02 +9.3005e-01 +4.8340e-02 +9.9846e-01
66746 +2.620378994e+03 +2.620378994e+03 +2.073878994e+03 +2.073878994e+03 +9.0675e-01 +8.0266e-01 +5.1293e-01 +1.6481e-01 +6.7036e-01 +6.2943e-02 +5.3375e-04 +9.0154e-01 +2.6607e-03 +8.7515e-01
69651 +2.383891979e+03 +2.383891979e+03 +1.837391979e+03 +1.837391979e+03 +3.6243e-01 +8.0266e-01 +5.1293e-01 +1.6481e-01 +6.7036e-01 +6.2943e-02 +5.3375e-04 +9.0154e-01 +2.6607e-03 +9.9846e-01
87651 +2.283232712e+03 +2.283232712e+03 +1.736732712e+03 +1.736732712e+03 +6.5314e-01 +8.9463e-01 +3.5572e-01 +2.8890e-01 +3.9936e-01 +3.6380e-02 +3.6809e-03 +9.9530e-01 +2.6607e-03 +9.9846e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033747614e+04 +1.033747614e+04 +1.133747614e+04 +1.133747614e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
157 +1.007614955e+04 +1.007614955e+04 +1.107614955e+04 +1.107614955e+04 +2.0058e-01 +9.2428e-01 +5.2875e-01 +9.4576e-01 +6.3157e-01 +1.9438e-01 +2.5509e-02 +7.9949e-01 +6.5665e-02 +8.7153e-02
322 +9.663390703e+03 +9.663390703e+03 +1.066339070e+04 +1.066339070e+04 +5.8615e-01 +5.8541e-01 +7.7282e-02 +4.3995e-01 +3.4954e-01 +4.4316e-01 +2.2189e-03 +4.5530e-01 +1.0433e-01 +3.9905e-02
1836 +9.356511715e+03 +9.356511715e+03 +1.035651172e+04 +1.035651172e+04 +5.4427e-01 +3.3360e-01 +2.4785e-01 +2.8488e-01 +3.6928e-01 +9.3692e-01 +4.4705e-01 +9.3036e-01 +2.6389e-02 +9.1758e-02
3584 +9.263957972e+03 +9.263957972e+03 +1.026395797e+04 +1.026395797e+04 +2.5996e-02 +5.3754e-01 +1.6588e-01 +2.8906e-01 +6.3366e-01 +8.1674e-01 +2.5060e-01 +5.4070e-01 +3.4888e-02 +1.9973e-02
6271 +8.729611251e+03 +8.729611251e+03 +9.729611251e+03 +9.729611251e+03 +5.2032e-01 +4.7132e-01 +8.3036e-02 +3.1904e-01 +8.0023e-02 +1.6538e-01 +9.2516e-02 +8.4567e-01 +4.4903e-02 +5.2833e-02
15182 +8.275301216e+03 +8.275301216e+03 +9.275301216e+03 +9.275301216e+03 +6.1809e-02 +3.6960e-01 +3.6582e-01 +4.6810e-01 +9.8018e-02 +6.9075e-01 +1.4102e-01 +7.4638e-01 +2.6389e-02 +2.2797e-02
