% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
848 +1.548556759e+02 +1.548556759e+02 +3.040056759e+02 +3.040056759e+02 -1.8910e+00 -8.9837e-01 -8.7982e-01 +8.5030e-01 -3.5748e+00 -2.1692e+00 -1.6516e+00 -1.7947e+00 -8.7539e-01 -6.3849e-01 -2.8415e+00 +1.2668e-01 +2.0993e+00 -1.4502e+00 -1.7146e+00 -2.3691e+00 +2.8010e-01 +1.1075e+00 -6.5676e-01 +7.2718e-01
8653 +9.999796519e+01 +9.999796519e+01 +2.491479652e+02 +2.491479652e+02 -1.8406e+00 -7.4501e-01 -5.7699e-01 +1.0364e+00 -3.6923e+00 -2.1672e+00 -1.7919e+00 -2.0684e+00 -8.8949e-01 -4.7611e-01 -2.6591e+00 -2.2237e-01 +1.7651e+00 -1.5506e+00 -1.6916e+00 -2.1595e+00 +1.2687e-01 +8.5883e-01 -1.1862e+00 -1.2094e+00
12314 +6.269801571e+01 +6.269801571e+01 +2.118480157e+02 +2.118480157e+02 -1.9201e+00 -6.0709e-01 -3.3817e-01 +1.2490e+00 -3.5425e+00 -2.1518e+00 -1.8243e+00 -2.1060e+00 -8.8294e-01 -5.0349e-01 -2.6548e+00 -2.0403e-01 +1.7407e+00 -1.5572e+00 -1.6750e+00 -1.7228e+00 -3.3394e-01 +2.6083e-01 -2.1927e+00 -3.4068e+00
12485 +3.966335415e+01 +3.966335415e+01 +1.888133542e+02 +1.888133542e+02 -1.9529e+00 -5.1549e-01 -2.0911e-01 +1.3895e+00 -3.5315e+00 -2.1763e+00 -1.7891e+00 -2.0609e+00 -7.8641e-01 -5.9982e-01 -2.5855e+00 -2.3548e-01 +1.8500e+00 -1.6046e+00 -1.6292e+00 -1.5427e+00 -6.4745e-01 -1.1616e-01 -2.5062e+00 -3.6515e+00
12590 +2.505313262e+01 +2.505313262e+01 +1.742031326e+02 +1.742031326e+02 -1.9492e+00 -5.3344e-01 -2.3613e-01 +1.4417e+00 -3.3437e+00 -2.0833e+00 -1.7613e+00 -2.0644e+00 -8.4486e-01 -4.8285e-01 -2.7286e+00 -2.1950e-01 +1.7644e+00 -1.5479e+00 -1.6050e+00 -1.5601e+00 -7.4830e-01 -2.2455e-01 -2.6713e+00 -3.7622e+00
17788 +1.584580287e+01 +1.584580287e+01 +1.649958029e+02 +1.649958029e+02 -2.0338e+00 -4.0055e-01 -3.4641e-02 +1.7507e+00 -2.9226e+00 -1.5191e+00 -1.3602e+00 -1.8651e+00 -8.5634e-01 -4.8089e-01 -2.6639e+00 -2.1482e-01 +1.7489e+00 -1.5533e+00 -1.6844e+00 -1.4684e+00 -8.4374e-01 -3.5581e-01 -2.7909e+00 -3.8527e+00
37298 +9.999633115e+00 +9.999633115e+00 +1.591496331e+02 +1.591496331e+02 -2.0487e+00 -3.7287e-01 +1.6340e-02 +1.8467e+00 -2.7409e+00 -1.1949e+00 -8.2112e-01 -1.0970e+00 +4.1188e-02 +4.1137e-01 -1.8606e+00 +4.3633e-01 +2.1777e+00 -1.3652e+00 -1.6427e+00 -1.4618e+00 -8.4575e-01 -3.6295e-01 -2.7960e+00 -3.8488e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.030825513e+05 +3.030825513e+05 +3.020825513e+05 +3.020825513e+05 -6.0793e-01 +1.6829e-01 +3.6191e+00 +1.6284e+00 -3.8629e+00 +3.1285e+00 -1.9209e+00 +3.9442e+00 +9.8117e-01 +4.9565e+00 -3.9174e+00 -4.7558e+00 +4.1757e-01 -3.6448e+00 +4.5966e+00 -3.6101e+00 +2.3896e+00 -4.2078e-01 -4.8297e+00 -1.7024e+00
95 +2.162865047e+05 +2.162865047e+05 +2.152865047e+05 +2.152865047e+05 -3.8800e+00 -1.1918e+00 +3.8409e+00 -2.2837e+00 -1.1430e+00 +9.2995e-03 -4.3412e+00 +5.6764e-01 -1.7364e+00 +4.2851e+00 -3.3148e+00 -2.6799e+00 +1.3101e+00 -2.6907e+00 +3.4524e+00 -3.9926e+00 +5.8955e+00 -4.8077e+00 -4.7888e+00 -3.5524e+00
136 +1.487943102e+05 +1.487943102e+05 +1.477943102e+05 +1.477943102e+05 -5.4080e+00 +1.6657e-01 +2.7162e+00 -2.0765e+00 -7.1018e-01 -2.5640e+00 -6.0277e+00 -3.4232e+00 -2.9429e+00 +1.4612e+00 -1.1176e+00 +6.4777e-01 -7.5551e-02 -7.7615e+00 +4.0211e+00 -2.1453e+00 +4.5226e+00 -4.5467e+00 -1.1824e+00 -4.3259e+00
160 +8.935356544e+04 +8.935356544e+04 +8.835356544e+04 +8.835356544e+04 -5.4444e+00 +1.9626e+00 +9.9558e-01 -4.8734e+00 -9.2448e-01 -1.5251e+00 -6.2739e+00 -3.5414e+00 -2.3155e+00 +8.2791e-01 -2.5637e+00 -2.0634e-01 +9.0542e-01 -8.4624e+00 +1.5957e-03 -2.6762e-01 -3.2646e-01 -2.6844e+00 -2.7637e+00 -4.7394e+00
174 +5.126756966e+04 +5.126756966e+04 +5.026756966e+04 +5.026756966e+04 -4.9455e+00 +2.6075e+00 +7.5294e-01 -5.4966e+00 -2.6966e+00 -2.6746e-01 -5.7097e+00 -3.0121e+00 -2.6903e+00 -3.5983e-01 -1.4261e+00 -1.4978e+00 -1.8051e+00 -6.2212e+00 -1.6058e+00 -3.7480e-01 +1.3848e+00 -2.7308e+00 -2.9979e-02 -3.9372e+00
179 +3.370823587e+04 +3.370823587e+04 +3.270823587e+04 +3.270823587e+04 -5.5740e+00 +3.0408e+00 +3.6784e-01 -4.6887e+00 -5.1796e+00 -3.6927e-01 -4.7571e+00 -3.4405e+00 +1.7005e+00 +1.1347e+00 -7.1148e-01 -4.4384e-01 -3.6164e+00 -3.1266e+00 -6.0108e-01 +9.7020e-01 +1.5079e+00 -1.6854e+00 -1.1567e-01 -4.0000e+00
223 +1.498972251e+04 +1.498972251e+04 +1.398972251e+04 +1.398972251e+04 -5.7316e+00 +1.8043e+00 -3.7071e-01 -3.8112e+00 -2.6231e+00 +1.8814e+00 -1.9534e+00 -2.4332e+00 +1.6214e+00 +2.4281e+00 +1.0242e+00 -1.5051e+00 -2.1716e+00 -3.4897e+00 -1.4270e+00 -4.1754e-01 +4.7011e-02 -2.2309e+00 -2.5370e+00 -3.3468e+00
269 +8.778797223e+03 +8.778797223e+03 +7.778797223e+03 +7.778797223e+03 -5.5684e+00 +2.1659e-01 +1.3082e-01 -4.0682e+00 -3.6855e+00 +4.8201e-01 -1.1064e+00 -7.8572e-01 +2.5194e+00 +2.9500e+00 -5.8846e-01 -3.0770e+00 -1.9615e+00 -3.9363e+00 -7.6708e-01 +7.8089e-01 +1.1419e+00 -3.9744e+00 -3.6937e+00 -2.9880e+00
291 +4.095061534e+03 +4.095061534e+03 +3.095061534e+03 +3.095061534e+03 -5.2806e+00 +3.8763e-01 +1.3227e+00 -2.6410e+00 -3.2698e+00 -1.2284e+00 -1.8978e+00 +7.4311e-02 +1.5790e+00 +3.2788e+00 -1.1401e+00 -2.5618e+00 -1.7152e+00 -4.3269e+00 -1.4900e+00 -1.3971e-01 +4.9535e-02 -3.1745e+00 -4.1301e+00 -3.7060e+00
300 +3.092513852e+03 +3.092513852e+03 +2.092513852e+03 +2.092513852e+03 -4.1506e+00 +5.7004e-01 +1.4773e+00 -3.6763e+00 -2.4793e+00 -1.2911e+00 -1.9266e+00 -4.4998e-01 +2.1005e+00 +2.9946e+00 -1.3668e+00 -1.8758e+00 -1.9401e+00 -4.3331e+00 -1.3519e+00 +1.9692e-01 +9.7111e-01 -3.3348e+00 -2.6516e+00 -4.5472e+00
308 +2.475657178e+03 +2.475657178e+03 +1.475657178e+03 +1.475657178e+03 -3.7316e+00 +8.2354e-01 +1.0411e+00 -2.8780e+00 -2.7543e+00 -8.7111e-02 -1.2273e+00 -8.3957e-01 +1.2178e+00 +3.8029e+00 -1.6750e+00 -3.2113e+00 -1.1236e+00 -4.0643e+00 -1.2102e+00 -1.0654e+00 +3.6434e-01 -3.9395e+00 -2.5708e+00 -3.5876e+00
378 +1.462355443e+03 +1.462355443e+03 +4.623554433e+02 +4.623554433e+02 -3.7903e+00 +4.5660e-01 +1.1133e+00 -2.6310e+00 -2.8475e+00 -9.3374e-01 -2.2540e+00 -1.0340e+00 +1.4852e+00 +3.0527e+00 -1.6075e+00 -3.1605e+00 -2.3704e+00 -3.4085e+00 +3.8503e-01 -2.3360e-01 +2.0219e-01 -2.8017e+00 -3.0031e+00 -1.8905e+00
385 +9.086136042e+02 +9.086136042e+02 -9.138639583e+01 -9.138639583e+01 -3.6046e+00 +3.8189e-01 +1.2887e+00 -2.8787e+00 -2.7785e+00 -7.0318e-01 -2.2217e+00 -1.9577e+00 +1.5005e+00 +3.0366e+00 -1.7551e+00 -2.4885e+00 -1.6504e+00 -3.7170e+00 -1.4233e-01 -8.1517e-01 -3.7214e-01 -2.6050e+00 -2.5696e+00 -1.8911e+00
409 +5.131860178e+02 +5.131860178e+02 -4.868139822e+02 -4.868139822e+02 -3.5667e+00 -4.5494e-01 +7.1480e-01 -2.3808e+00 -3.4857e+00 -1.7484e-01 -1.7644e+00 -1.3898e+00 +1.3276e+00 +2.7729e+00 -1.8155e+00 -2.5368e+00 -1.2157e+00 -3.4346e+00 -3.0714e-01 -9.6911e-01 -4.3524e-01 -2.9747e+00 -2.6532e+00 -1.9999e+00
458 +3.265666020e+02 +3.265666020e+02 -6.734333980e+02 -6.734333980e+02 -3.2496e+00 -4.3185e-01 +1.1402e+00 -2.2374e+00 -2.8726e+00 -4.6324e-01 -2.1438e+00 -9.9788e-01 +1.1444e+00 +2.6205e+00 -1.5522e+00 -2.5375e+00 -1.5103e+00 -3.6799e+00 +9.3946e-02 -1.0831e+00 -1.1315e-01 -3.2160e+00 -2.5716e+00 -2.5647e+00
472 +2.277369689e+02 +2.277369689e+02 -7.722630311e+02 -7.722630311e+02 -3.4184e+00 -3.7469e-01 +1.0885e+00 -2.0567e+00 -2.6470e+00 -4.4747e-01 -2.0885e+00 -1.0763e+00 +8.8134e-01 +2.3767e+00 -1.7269e+00 -2.2719e+00 -1.3862e+00 -3.7386e+00 +4.8870e-01 -1.3352e+00 +2.5801e-02 -3.2055e+00 -2.9607e+00 -2.5876e+00
534 +1.372816494e+02 +1.372816494e+02 -8.627183506e+02 -8.627183506e+02 -3.6460e+00 -1.0246e-01 +9.1806e-01 -2.5076e+00 -2.5392e+00 -1.9440e-01 -2.3950e+00 -1.7226e+00 +3.6321e-01 +2.1669e+00 -1.6010e+00 -2.2737e+00 -1.2576e+00 -4.1760e+00 +3.2816e-01 -1.5895e+00 -5.6713e-01 -3.2979e+00 -2.9097e+00 -2.9085e+00
636 +9.942181112e+01 +9.942181112e+01 -9.005781889e+02 -9.005781889e+02 -3.5273e+00 +1.6849e-01 +5.8431e-01 -2.8014e+00 -2.5847e+00 -4.0184e-01 -2.6042e+00 -1.9086e+00 +3.7548e-01 +2.2789e+00 -1.7636e+00 -2.0586e+00 -1.1985e+00 -4.0166e+00 +2.6334e-01 -1.8916e+00 -5.7192e-01 -3.5687e+00 -2.8997e+00 -2.9545e+00
712 +6.287122366e+01 +6.287122366e+01 -9.371287763e+02 -9.371287763e+02 -3.6592e+00 +6.5664e-02 +4.2455e-01 -2.8995e+00 -2.5260e+00 -4.4888e-01 -2.8969e+00 -2.0377e+00 +3.3983e-01 +2.0177e+00 -1.8141e+00 -2.2288e+00 -1.2906e+00 -3.7271e+00 +3.9091e-02 -1.7463e+00 -2.2040e-01 -3.5744e+00 -3.0045e+00 -2.7426e+00
780 +3.410747618e+01 +3.410747618e+01 -9.658925238e+02 -9.658925238e+02 -3.6677e+00 +1.5285e-01 +4.4077e-01 -2.5516e+00 -2.9638e+00 -6.8354e-01 -2.7543e+00 -2.1417e+00 +2.2350e-01 +2.1058e+00 -1.8291e+00 -2.3246e+00 -1.3502e+00 -3.7724e+00 +6.3145e-02 -1.7345e+00 -2.8212e-01 -3.6734e+00 -2.9522e+00 -2.7397e+00
886 +2.508272562e+01 +2.508272562e+01 -9.749172744e+02 -9.749172744e+02 -3.5579e+00 +1.5570e-01 +4.7682e-01 -2.5467e+00 -3.0177e+00 -8.0221e-01 -2.9175e+00 -2.0764e+00 +3.0624e-01 +1.9725e+00 -1.8587e+00 -2.2233e+00 -1.4372e+00 -3.7871e+00 +7.5059e-02 -1.7356e+00 -2.8387e-01 -3.6307e+00 -2.8576e+00 -2.6323e+00
4761 +1.584683413e+01 +1.584683413e+01 -9.841531659e+02 -9.841531659e+02 -3.0333e+00 +8.4647e-01 +9.7690e-01 -2.3401e+00 -2.9971e+00 -8.3085e-01 -2.9511e+00 -2.1948e+00 +2.0539e-01 +1.9493e+00 -1.8133e+00 -2.1052e+00 -1.4607e+00 -3.7871e+00 +6.4502e-02 -1.7096e+00 -3.2452e-01 -3.6326e+00 -2.9519e+00 -2.6811e+00
17503 +9.997830939e+00 +9.997830939e+00 -9.900021691e+02 -9.900021691e+02 -2.8529e+00 +1.1688e+00 +1.5119e+00 -1.5766e+00 -2.0950e+00 +5.7162e-02 -2.1508e+00 -1.5485e+00 +6.2707e-01 +2.1230e+00 -1.7835e+00 -2.1006e+00 -1.4556e+00 -3.7900e+00 +6.5274e-02 -1.7090e+00 -3.2486e-01 -3.6288e+00 -2.9495e+00 -2.6783e+00
31338 +6.309448867e+00 +6.309448867e+00 -9.936905511e+02 -9.936905511e+02 -2.8485e+00 +1.1770e+00 +1.5223e+00 -1.5530e+00 -2.0474e+00 +1.5143e-01 -1.9755e+00 -1.2372e+00 +1.1318e+00 +2.8114e+00 -1.0551e+00 -1.5115e+00 -1.1101e+00 -3.6608e+00 +8.4589e-02 -1.7058e+00 -3.2769e-01 -3.6322e+00 -2.9477e+00 -2.6772e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.083796137e+06 +1.083796137e+06 +1.083894757e+06 +1.083894757e+06 +2.6684e+00 -3.1016e+00 -5.2162e-01 -2.2630e+00 -3.1866e+00 +2.2327e+00 -4.7205e-01 +2.9923e+00 +2.1096e+00 +3.7010e+00 +4.7258e+00 +1.4495e+00 -2.6654e+00 +1.1223e+00 +4.7450e+00 +3.9525e+00 +4.8371e+00 -3.6625e+00 +1.9661e+00 +4.2009e+00
12 +8.808892730e+05 +8.808892730e+05 +8.809878930e+05 +8.809878930e+05 -7.4221e-01 -5.5845e+00 +8.5490e-01 -2.5838e+00 -2.1081e+00 -3.8215e+00 -1.7030e+00 +2.7291e+00 +9.7060e-01 +3.5892e+00 +3.2817e+00 -1.1403e+00 +4.2347e+00 +1.1397e+00 +4.5639e+00 -8.8716e-01 +5.8733e+00 -3.1643e+00 +6.2646e+00 +3.2671e+00
71 +5.376597445e+05 +5.376597445e+05 +5.377583645e+05 +5.377583645e+05 +2.6171e+00 -3.5924e+00 +4.4607e+00 -5.2216e+00 -4.6201e+00 -1.0841e+00 -5.2775e+00 -1.2227e+00 +3.5865e+00 +1.9681e+00 +1.3802e+00 -7.0323e-01 +3.7168e+00 -5.8789e+00 -1.9477e+00 +1.6363e+00 +3.0323e+00 -4.4888e+00 +5.6800e+00 +1.5737e+00
148 +3.791035669e+05 +3.791035669e+05 +3.792021869e+05 +3.792021869e+05 +1.4071e+00 -4.9332e+00 -1.3236e+00 -6.1114e+00 -3.1849e+00 -5.0852e+00 -1.1449e+00 -4.5487e+00 -1.7884e+00 +1.8927e+00 +2.2277e+00 +3.3563e+00 +4.1059e+00 -1.6971e+00 +3.8929e-01 -1.8464e+00 +3.3906e+00 -3.7386e+00 +3.5090e+00 -3.0345e+00
187 +2.485287920e+05 +2.485287920e+05 +2.486274120e+05 +2.486274120e+05 +1.6579e+00 -2.8289e+00 +6.9170e-01 -4.9621e+00 -1.2277e+00 -5.5289e-01 -2.9545e+00 -6.1681e+00 -1.9106e+00 +3.6999e+00 +3.7786e+00 +3.6485e+00 +3.2028e+00 -4.2166e-01 -2.3065e+00 +4.3708e-01 +3.3864e+00 -2.2562e+00 +4.8595e+00 -1.2493e+00
217 +1.094086521e+05 +1.094086521e+05 +1.095072721e+05 +1.095072721e+05 +1.4954e+00 -5.9649e+00 +1.1905e+00 -6.1321e+00 -1.6122e+00 -1.0492e+00 -1.9625e+00 -5.8541e+00 -9.0663e-01 +2.5134e+00 +2.2146e+00 -2.9575e+00 +2.1561e+00 -1.9716e+00 +7.5837e-01 -2.6584e+00 +6.6397e-01 -4.1882e-01 +3.4473e+00 -8.5701e-01
221 +8.790923934e+04 +8.790923934e+04 +8.800785934e+04 +8.800785934e+04 -1.0959e+00 -5.6624e+00 +1.4507e+00 -6.1984e+00 -1.3471e+00 -2.4153e+00 -7.1654e-01 -3.9000e+00 -2.3642e-01 +1.6695e+00 +2.9046e+00 -4.6526e+00 +3.1350e+00 -2.7994e-01 -2.1444e-01 -4.1138e+00 +2.4280e+00 -1.2233e+00 +1.8744e+00 -1.0962e+00
232 +5.455902393e+04 +5.455902393e+04 +5.465764393e+04 +5.465764393e+04 -2.6505e-01 -3.9306e+00 +3.3562e-01 -5.7706e+00 -5.7982e-01 -1.5817e+00 +5.0334e-01 -2.9089e+00 -2.1445e+00 -1.2596e+00 +1.3954e+00 -3.4638e+00 +1.0227e+00 -1.7290e+00 -6.8134e-01 -7.0930e+00 +2.5266e+00 +1.0571e+00 -6.3536e-01 -1.1135e+00
292 +3.948306564e+04 +3.948306564e+04 +3.958168564e+04 +3.958168564e+04 +4.9831e-01 -2.8647e+00 -8.0358e-01 -3.8662e+00 +1.2389e+00 -7.9635e-01 -5.8915e+00 -3.1387e+00 -3.7418e+00 +1.2351e+00 +1.0793e+00 -1.9806e+00 +1.6894e+00 -3.9984e+00 -1.0955e+00 -3.3260e+00 +2.0825e+00 +7.0203e-01 -5.8182e-02 -4.6622e+00
297 +2.336038552e+04 +2.336038552e+04 +2.345900552e+04 +2.345900552e+04 +1.0898e+00 -6.7315e-01 -5.0923e-02 -4.9691e+00 +4.9241e-01 +2.7754e-01 -3.9607e+00 -3.5468e+00 -3.5381e+00 +8.5583e-01 +3.3863e+00 -2.4349e+00 +1.4835e+00 -5.9696e+00 -2.0556e+00 -1.9526e+00 +1.7317e+00 +2.8274e+00 +9.5074e-01 -5.7967e+00
394 +1.093984780e+04 +1.093984780e+04 +1.103846780e+04 +1.103846780e+04 -4.4713e-02 -9.3909e-01 +1.6031e+00 -4.5847e+00 -1.8487e-01 +1.5982e-01 -4.5317e+00 -3.6299e+00 -4.6523e+00 +2.9054e-01 +1.9068e+00 -1.6067e+00 -1.6138e+00 -4.7687e+00 -4.0227e+00 -1.9005e+00 +9.1262e-01 +2.1172e+00 +2.3158e+00 -5.3081e+00
397 +8.913305303e+03 +8.913305303e+03 +9.011925303e+03 +9.011925303e+03 -5.8832e-01 -1.0031e+00 +1.8549e+00 -4.3952e+00 +1.0876e+00 -1.2480e-01 -3.9681e+00 -4.1898e+00 -4.3840e+00 +5.3047e-01 +1.9059e+00 -1.3609e+00 -1.3470e+00 -4.4584e+00 -3.7126e+00 -2.2595e+00 +1.2177e+00 +2.7243e+00 +2.0992e+00 -4.9968e+00
460 +5.924190618e+03 +5.924190618e+03 +6.022810618e+03 +6.022810618e+03 -2.6493e-02 -2.3855e+00 +9.8235e-01 -4.4834e+00 +1.3257e+00 +3.1466e-01 -3.2801e+00 -3.5128e+00 -4.8370e+00 +6.8174e-01 +1.6425e+00 -1.7756e+00 -7.6965e-01 -3.8639e+00 -3.0637e+00 -2.5856e+00 +1.2930e+00 +1.7359e+00 +1.3597e+00 -5.3774e+00
534 +3.579101135e+03 +3.579101135e+03 +3.677721135e+03 +3.677721135e+03 -9.0677e-01 -2.1981e+00 +1.7817e+00 -4.9317e+00 +6.5748e-01 +4.2755e-01 -2.3910e+00 -3.0540e+00 -4.6701e+00 +5.6392e-02 +1.7871e+00 -1.8765e+00 +4.1078e-01 -4.5607e+00 -3.6536e+00 -3.2542e+00 +1.8592e+00 +1.6241e+00 +1.2092e+00 -4.7022e+00
