1,0.03024193548387097
2,0.04233870967741935
3,0.6754032258064516
4,0.7641129032258065
5,0.19556451612903225
6,0.8205645161290323
7,0.05443548387096774
8,0.5423387096774194
9,0.046370967741935484
10,0.5262096774193549
11,0.05040322580645161
12,0.9334677419354839
13,0.46169354838709675
14,0.46975806451612906
15,0.1028225806451613
16,0.038306451612903226
17,0.40524193548387094
18,0.12298387096774194
19,0.4254032258064516
20,0.7237903225806451
21,0.9576612903225806
22,0.14717741935483872
23,0.37701612903225806
24,0.15120967741935484
25,0.33669354838709675
26,0.034274193548387094
27,0.7721774193548387
28,0.7883064516129032
29,0.780241935483871
30,0.4012096774193548
31,0.7842741935483871
32,0.7560483870967742
33,0.7076612903225806
34,0.7520161290322581
35,0.8649193548387096
36,0.7762096774193549
37,0.8487903225806451
38,0.6955645161290323
39,0.7116935483870968
40,0.9979838709677419
41,0.9294354838709677
42,0.39314516129032256
43,0.6431451612903226
44,0.10685483870967742
45,0.28024193548387094
46,0.17137096774193547
47,0.5141129032258065
48,0.5181451612903226
49,0.2762096774193548
50,0.8770161290322581
51,0.5221774193548387
52,0.3165322580645161
53,0.4375
54,0.16330645161290322
55,0.8568548387096774
56,0.15524193548387097
57,0.6633064516129032
58,0.8366935483870968
59,0.2439516129032258
60,0.3850806451612903
61,0.9455645161290323
62,0.08266129032258064
63,0.7157258064516129
64,0.4415322580645161
65,0.8125
66,0.655241935483871
67,0.2157258064516129
68,0.6592741935483871
69,0.20362903225806453
70,0.6512096774193549
71,0.6149193548387096
72,0.19959677419354838
73,0.1431451612903226
74,0.2399193548387097
75,0.2923387096774194
76,0.2842741935483871
77,0.2318548387096774
78,0.9375
79,0.3084677419354839
80,0.9858870967741935
81,0.6673387096774194
82,0.7600806451612904
83,0.3004032258064516
84,0.9939516129032258
