Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3156.601548,0,1.7976931348623157E308,5320365,0.0,0.0,1,3156.601548,0,0.0,SAT,,142.453,
2,1,1,3234.359755,0,1.7976931348623157E308,15686777,0.0,0.0,1,3234.359755,1,0.0,SAT,,143.028,
3,2,1,3147.470622,0,1.7976931348623157E308,5320365,0.0,0.0,1,3147.470622,1,0.0,SAT,,143.777,
4,2,1,3100.728607,0,1.7976931348623157E308,15686777,0.0,0.0,1,3100.728607,1,0.0,SAT,,143.08,
5,2,1,3187.454658,0,1.7976931348623157E308,8756526,0.0,0.0,1,3187.454658,1,0.0,SAT,,144.636,
6,3,1,3325.292193,0,1.7976931348623157E308,8756526,0.0,0.0,1,3325.292193,1,0.0,SAT,,159.171,
7,2,1,3173.193038,0,1.7976931348623157E308,11561724,0.0,0.0,1,3173.193038,1,0.0,SAT,,143.119,
8,4,1,3255.462736,0,1.7976931348623157E308,5320365,0.0,0.0,1,3255.462736,1,0.0,SAT,,161.119,
9,2,1,3278.830215,0,1.7976931348623157E308,1835372,0.0,0.0,1,3278.830215,1,0.0,SAT,,143.33,
10,5,1,3265.895739,0,1.7976931348623157E308,5320365,0.0,0.0,1,3265.895739,1,0.0,SAT,,145.147,
11,2,1,3182.952358,0,1.7976931348623157E308,5223200,0.0,0.0,1,3182.952358,1,0.0,SAT,,146.111,
12,6,1,3433.349243,0,1.7976931348623157E308,11561724,0.0,0.0,1,3433.349243,1,0.0,SAT,,162.888,
