% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.180962943e+01 +9.180962943e+01 -3.702803706e+02 -3.702803706e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.902226764e+01 +6.902226764e+01 -3.930677324e+02 -3.930677324e+02 +9.6974e-01 +6.8900e-01 +9.1113e-01
19 +5.602009412e+01 +5.602009412e+01 -4.060699059e+02 -4.060699059e+02 +7.0358e-01 +7.3846e-01 +9.2854e-01
87 +5.061892603e+01 +5.061892603e+01 -4.114710740e+02 -4.114710740e+02 +6.6547e-01 +6.2133e-01 +7.9383e-01
143 +4.814826936e+01 +4.814826936e+01 -4.139417306e+02 -4.139417306e+02 +6.1658e-01 +7.9216e-01 +8.1791e-01
210 +4.491599048e+01 +4.491599048e+01 -4.171740095e+02 -4.171740095e+02 +6.8055e-01 +7.9112e-01 +7.4927e-01
799 +4.379320832e+01 +4.379320832e+01 -4.182967917e+02 -4.182967917e+02 +7.2350e-01 +7.4524e-01 +7.5280e-01
3709 +4.360389551e+01 +4.360389551e+01 -4.184861045e+02 -4.184861045e+02 +6.9342e-01 +7.1586e-01 +7.8333e-01
7197 +3.950584379e+01 +3.950584379e+01 -4.225841562e+02 -4.225841562e+02 +7.0358e-01 +7.6789e-01 +9.9204e-01
17024 +3.888723954e+01 +3.888723954e+01 -4.232027605e+02 -4.232027605e+02 +7.3827e-01 +7.3820e-01 +9.9495e-01
48552 +3.773688121e+01 +3.773688121e+01 -4.243531188e+02 -4.243531188e+02 +7.0358e-01 +7.3820e-01 +9.9935e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.373269304e+01 +7.373269304e+01 +1.513926930e+02 +1.513926930e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.192889667e+01 +7.192889667e+01 +1.495888967e+02 +1.495888967e+02 +3.1536e-01 +2.2274e-01 +6.8112e-01
3 +6.919788876e+01 +6.919788876e+01 +1.468578888e+02 +1.468578888e+02 +2.9099e-01 +7.8931e-01 +6.3827e-01
8 +6.617565294e+01 +6.617565294e+01 +1.438356529e+02 +1.438356529e+02 +1.5780e-01 +4.9441e-01 +3.1626e-01
13 +3.669114490e+01 +3.669114490e+01 +1.143511449e+02 +1.143511449e+02 +3.0354e-01 +2.2256e-01 +1.8395e-01
89 +3.483191398e+01 +3.483191398e+01 +1.124919140e+02 +1.124919140e+02 +5.8172e-01 +1.9370e-01 +2.2977e-01
579 +3.298830575e+01 +3.298830575e+01 +1.106483057e+02 +1.106483057e+02 +4.3693e-01 +1.9370e-01 +2.2977e-01
