#no.   longitude   latitude    magnitude   time    depth   year    month   days
[1, 138.8, 34.8, 4.93699872493744, 897.025942802429, 0, 0, 0, 0]
[2, 138.8, 34.85, 3.08127389103174, 897.026252117946, 0, 0, 0, 0]
[3, 138.8, 34.9, 3.48765802383423, 897.029661627853, 0, 0, 0, 0]
[4, 138.8, 34.95, 3.41656702756882, 897.034408485819, 0, 0, 0, 0]
[5, 138.8, 35.0, 3.21796628832817, 897.034444950234, 0, 0, 0, 0]
[6, 138.8, 35.05, 3.6410351395607, 897.035102469703, 0, 0, 0, 0]
[7, 138.8, 35.1, 3.24993504583836, 897.060344568516, 0, 0, 0, 0]
[8, 138.8, 35.15, 3.06426610052586, 897.106066542754, 0, 0, 0, 0]
[9, 138.8, 35.2, 3.38534241914749, 897.118167983, 0, 0, 0, 0]
[10, 138.8, 35.25, 4.44744968414307, 911.133201552431, 0, 0, 0, 0]
[11, 138.8, 35.3, 3.02038496360183, 911.134138130794, 0, 0, 0, 0]
[12, 138.8, 35.35, 3.44207245111465, 911.148833127231, 0, 0, 0, 0]
[13, 138.8, 35.4, 3.21165150403976, 911.591221468783, 0, 0, 0, 0]
[14, 138.8, 35.45, 3.5142537355423, 915.841027729675, 0, 0, 0, 0]
[15, 138.8, 35.5, 3.13093928992748, 993.118063205, 0, 0, 0, 0]
[16, 138.8, 35.55, 3.30550462007523, 1407.6781874012, 0, 0, 0, 0]
[17, 138.8, 35.6, 3.22468315064907, 1528.23884902361, 0, 0, 0, 0]
[18, 138.8, 35.65, 3.66800308227539, 1680.75565952746, 0, 0, 0, 0]
[19, 138.8, 35.7, 3.11433236300945, 3707.75177715573, 0, 0, 0, 0]
[20, 138.8, 35.75, 3.27935895323753, 4149.50013560283, 0, 0, 0, 0]
[21, 138.8, 35.8, 3.08018068224192, 4659.31485197955, 0, 0, 0, 0]
[22, 138.8, 35.85, 4.77059483528137, 5194.94701041034, 0, 0, 0, 0]
[23, 138.8, 35.9, 3.40832215547562, 5194.94807002846, 0, 0, 0, 0]
[24, 138.8, 35.95, 3.10264340788126, 5194.95151468876, 0, 0, 0, 0]
[25, 138.8, 36.0, 3.74451512098312, 5194.99176375456, 0, 0, 0, 0]
[26, 138.8, 36.05, 3.0555740185082, 5195.05343152956, 0, 0, 0, 0]
[27, 138.8, 36.1, 3.48340311646461, 5195.32269461752, 0, 0, 0, 0]
[28, 138.8, 36.15, 3.37856668233871, 5553.32388247233, 0, 0, 0, 0]
[29, 138.8, 36.2, 3.21936947107315, 5974.74232468805, 0, 0, 0, 0]
[30, 138.8, 36.25, 3.33861175179482, 5992.9232648572, 0, 0, 0, 0]
[31, 138.8, 36.3, 4.87279999256134, 6431.25960608179, 0, 0, 0, 0]
[32, 138.8, 36.35, 3.33505162596703, 6431.26004888536, 0, 0, 0, 0]
[33, 138.8, 36.4, 3.43581146001816, 6431.26845839892, 0, 0, 0, 0]
[34, 138.8, 36.45, 3.74374938011169, 6431.33730651585, 0, 0, 0, 0]
[35, 138.8, 36.5, 3.10138932615519, 7231.78500710556, 0, 0, 0, 0]
[36, 138.8, 36.55, 3.00073446199531, 7638.40776111846, 0, 0, 0, 0]
[37, 138.8, 36.6, 4.30810701847076, 9458.28124354448, 0, 0, 0, 0]
[38, 138.8, 36.65, 4.10458707809448, 9458.28287360017, 0, 0, 0, 0]
[39, 138.8, 36.7, 3.63422536849976, 9458.28489079892, 0, 0, 0, 0]
[40, 138.8, 36.75, 3.76208865642548, 9458.36048137605, 0, 0, 0, 0]
[41, 138.8, 36.8, 3.22420382499695, 9458.36192969357, 0, 0, 0, 0]
[42, 138.8, 36.85, 3.30597430467606, 9459.52963841762, 0, 0, 0, 0]
[43, 138.8, 36.9, 3.22459995746613, 9495.44698797189, 0, 0, 0, 0]
[44, 138.8, 36.95, 3.10604088753462, 9496.7523066644, 0, 0, 0, 0]
[45, 138.8, 37.0, 4.00034844875336, 9916.13494369653, 0, 0, 0, 0]
[46, 138.85, 34.8, 3.17629852890968, 9916.13510044653, 0, 0, 0, 0]
[47, 138.85, 34.85, 3.29584422707558, 9916.15769550403, 0, 0, 0, 0]
[48, 138.85, 34.9, 3.13110674917698, 10116.2466076649, 0, 0, 0, 0]
[49, 138.85, 34.95, 3.40179508924484, 11491.8423231125, 0, 0, 0, 0]
[50, 138.85, 35.0, 3.21623334288597, 12031.8987618102, 0, 0, 0, 0]
[51, 138.85, 35.05, 3.39854645729065, 12577.5469784033, 0, 0, 0, 0]
[52, 138.85, 35.1, 3.11263958364725, 13767.7369074856, 0, 0, 0, 0]
[53, 138.85, 35.15, 3.00690638134256, 14703.0992723117, 0, 0, 0, 0]
[54, 138.85, 35.2, 3.02967318333685, 14806.6930014907, 0, 0, 0, 0]
[55, 138.85, 35.25, 3.25247001647949, 14885.9095643333, 0, 0, 0, 0]
[56, 138.85, 35.3, 3.0930592790246, 14898.1362549905, 0, 0, 0, 0]
[57, 138.85, 35.35, 3.04299938678741, 14898.8385961536, 0, 0, 0, 0]
[58, 138.85, 35.4, 3.20184715092182, 14904.4723769907, 0, 0, 0, 0]
