1: tournsize='10'
2: tournsize='13'
3: tournsize='170'
4: tournsize='192'
5: tournsize='51'
6: tournsize='206'
7: tournsize='59'
8: tournsize='63'
9: tournsize='137'
10: tournsize='11'
11: tournsize='133'
12: tournsize='31'
13: tournsize='12'
14: tournsize='117'
15: tournsize='241'
16: tournsize='81'
