1: tournsize='10'
2: tournsize='13'
3: tournsize='170'
4: tournsize='192'
5: tournsize='51'
6: tournsize='206'
7: tournsize='80'
8: tournsize='102'
9: tournsize='137'
10: tournsize='7'
11: tournsize='31'
12: tournsize='8'
13: tournsize='241'
14: tournsize='81'
15: tournsize='34'
16: tournsize='50'
17: tournsize='33'
18: tournsize='145'
19: tournsize='96'
20: tournsize='40'
21: tournsize='158'
22: tournsize='147'
23: tournsize='177'
24: tournsize='182'
25: tournsize='234'
26: tournsize='178'
27: tournsize='82'
28: tournsize='85'
29: tournsize='230'
30: tournsize='9'
