1: tournsize='10'
2: tournsize='13'
3: tournsize='170'
4: tournsize='192'
5: tournsize='51'
6: tournsize='206'
7: tournsize='59'
8: tournsize='63'
9: tournsize='137'
10: tournsize='11'
11: tournsize='133'
12: tournsize='31'
13: tournsize='12'
14: tournsize='117'
15: tournsize='241'
16: tournsize='81'
17: tournsize='28'
18: tournsize='50'
19: tournsize='52'
20: tournsize='102'
21: tournsize='158'
22: tournsize='53'
23: tournsize='14'
24: tournsize='182'
25: tournsize='25'
26: tournsize='112'
27: tournsize='230'
28: tournsize='9'
29: tournsize='27'
30: tournsize='86'
31: tournsize='205'
32: tournsize='48'
33: tournsize='42'
34: tournsize='8'
35: tournsize='49'
36: tournsize='94'
37: tournsize='156'
38: tournsize='154'
39: tournsize='217'
40: tournsize='151'
41: tournsize='153'
42: tournsize='193'
43: tournsize='44'
44: tournsize='175'
45: tournsize='39'
46: tournsize='185'
47: tournsize='250'
48: tournsize='233'
49: tournsize='96'
50: tournsize='126'
51: tournsize='187'
52: tournsize='72'
53: tournsize='188'
54: tournsize='143'
55: tournsize='145'
56: tournsize='220'
57: tournsize='178'
58: tournsize='190'
59: tournsize='111'
60: tournsize='21'
61: tournsize='155'
62: tournsize='213'
63: tournsize='144'
64: tournsize='157'
65: tournsize='167'
66: tournsize='110'
67: tournsize='191'
68: tournsize='210'
69: tournsize='169'
70: tournsize='17'
71: tournsize='23'
72: tournsize='108'
73: tournsize='22'
74: tournsize='204'
75: tournsize='106'
76: tournsize='116'
77: tournsize='20'
78: tournsize='103'
79: tournsize='19'
80: tournsize='125'
81: tournsize='180'
82: tournsize='216'
83: tournsize='168'
84: tournsize='73'
85: tournsize='70'
86: tournsize='67'
87: tournsize='247'
88: tournsize='40'
89: tournsize='218'
90: tournsize='34'
91: tournsize='33'
92: tournsize='146'
93: tournsize='26'
94: tournsize='228'
95: tournsize='186'
96: tournsize='212'
97: tournsize='71'
98: tournsize='174'
99: tournsize='77'
100: tournsize='74'
101: tournsize='235'
102: tournsize='56'
103: tournsize='80'
104: tournsize='78'
105: tournsize='57'
106: tournsize='183'
107: tournsize='201'
108: tournsize='202'
109: tournsize='173'
110: tournsize='222'
111: tournsize='66'
112: tournsize='237'
113: tournsize='32'
114: tournsize='199'
115: tournsize='226'
116: tournsize='225'
117: tournsize='85'
118: tournsize='227'
119: tournsize='105'
120: tournsize='198'
121: tournsize='203'
122: tournsize='18'
123: tournsize='75'
124: tournsize='76'
125: tournsize='54'
126: tournsize='79'
127: tournsize='195'
128: tournsize='176'
129: tournsize='121'
130: tournsize='43'
131: tournsize='123'
132: tournsize='122'
133: tournsize='98'
134: tournsize='160'
135: tournsize='100'
136: tournsize='147'
137: tournsize='45'
138: tournsize='161'
139: tournsize='46'
140: tournsize='245'
141: tournsize='208'
142: tournsize='209'
143: tournsize='240'
144: tournsize='99'
145: tournsize='7'
146: tournsize='141'
147: tournsize='91'
148: tournsize='142'
149: tournsize='107'
150: tournsize='127'
151: tournsize='130'
152: tournsize='131'
153: tournsize='129'
154: tournsize='128'
155: tournsize='166'
156: tournsize='101'
157: tournsize='30'
158: tournsize='61'
159: tournsize='152'
160: tournsize='231'
161: tournsize='211'
162: tournsize='3'
