rank	gen	depth	min     	avg     	max     	std    
4   	0  	100  	-21345.5	-2682.98	-1949.75	1132.98
4   	1  	100  	-4969.31	-2299.1 	-1939.15	242.406
4   	2  	100  	-5853.97	-2201.67	-1898.77	307.088
4   	3  	100  	-3797.88	-2113.04	-1866.9 	177.72 
4   	4  	100  	-3843.86	-2049.79	-1866.9 	144.763
4   	5  	100  	-5950.67	-2006.77	-1866.9 	206.36 
4   	6  	100  	-4170.14	-1973.78	-1860.46	149.725
4   	7  	100  	-10781.8	-1972.81	-1855.85	445.493
4   	8  	100  	-4322.17	-1925.62	-1843.1 	156.698
4   	9  	100  	-12271.3	-1957.62	-1827.89	607.627
4   	10 	100  	-12113.4	-1909.62	-1820.09	462.408
4   	11 	100  	-2712.7 	-1885.48	-1819.47	80.3404
4   	12 	100  	-2941.11	-1884.48	-1808.5 	108.426
4   	13 	100  	-3930.57	-1879.84	-1808.5 	152.863
4   	14 	100  	-2805.1 	-1860.73	-1808.5 	89.5564
4   	15 	100  	-2868.6 	-1848.53	-1800.13	71.9336
4   	16 	100  	-4394.74	-1852.2 	-1791.64	160.004
4   	17 	100  	-16760.2	-1881.05	-1780.59	715.49 
4   	18 	100  	-9095.81	-1855   	-1778.97	378.492
4   	19 	100  	-3330.37	-1821.67	-1777.77	123.754
4   	20 	100  	-5064.86	-1821.53	-1772.97	199.923
4   	21 	100  	-3249.1 	-1806.36	-1768.97	100.567
4   	22 	100  	-9707.07	-1828.61	-1764.26	414.086
4   	23 	100  	-2614.18	-1795.18	-1762   	75.0245
4   	24 	100  	-2736.38	-1793.26	-1751.09	83.3949
4   	25 	100  	-2519.42	-1784.42	-1751.09	52.879 
4   	26 	100  	-2311.08	-1780.58	-1746.87	44.9543
4   	27 	100  	-4000.72	-1791.67	-1746.17	156.148
4   	28 	100  	-2442.99	-1772.83	-1743.6 	61.2776
4   	29 	100  	-3529.9 	-1769.18	-1742.44	103.483
4   	30 	100  	-2701.89	-1762.4 	-1740.23	58.9781
4   	31 	100  	-3869.48	-1771.07	-1739.44	127.348
4   	32 	100  	-3793.04	-1768.76	-1738.45	118.638
4   	33 	100  	-3356.26	-1763.24	-1736.7 	113.265
4   	34 	100  	-7181.46	-1781.21	-1735.95	294.576
4   	35 	100  	-6440.65	-1781.46	-1734.38	293.056
4   	36 	100  	-2874.16	-1755.14	-1734.38	72.9488
4   	37 	100  	-2652.46	-1751.86	-1732.53	70.7739
4   	38 	100  	-3641.06	-1751.78	-1729.12	92.3734
4   	39 	100  	-4159.52	-1751.46	-1729.12	118.354
4   	40 	100  	-4432.18	-1757.33	-1727.6 	168.466
4   	41 	100  	-3437.29	-1750.4 	-1727.2 	96.811 
4   	42 	100  	-2309.69	-1744.47	-1726.17	52.3169
4   	43 	100  	-4034.32	-1749.97	-1723.6 	137.636
4   	44 	100  	-4498.46	-1745.52	-1723.6 	134.315
4   	45 	100  	-2149.07	-1735.16	-1721.81	33.0086
4   	46 	100  	-3631.55	-1748.83	-1720.64	134.784
4   	47 	100  	-11467.8	-1776.5 	-1719.89	521.299
4   	48 	100  	-3504.55	-1740.02	-1719.89	96.459 
4   	49 	100  	-3056.35	-1739.11	-1719.11	93.9771
4   	50 	100  	-2151.21	-1734.21	-1718.91	44.7021
4   	51 	100  	-3032.92	-1733.22	-1717.9 	80.9086
4   	52 	100  	-8295.81	-1751.35	-1716.02	308.156
4   	53 	100  	-3063.91	-1739.58	-1715.7 	112.584
4   	54 	100  	-2634.27	-1732.44	-1714.1 	70.7002
4   	55 	100  	-2840.65	-1731.9 	-1714.1 	81.8221
4   	56 	100  	-3716.78	-1741   	-1713.45	137.119
4   	57 	100  	-2854.37	-1729.06	-1712.63	68.3202
4   	58 	100  	-2184.38	-1723.54	-1712.63	36.7311
4   	59 	100  	-4037.57	-1731.47	-1712.29	124.192
4   	60 	100  	-2875.41	-1730.21	-1711.9 	84.0211
4   	61 	100  	-3792.91	-1731.99	-1711.9 	138.92 
4   	62 	100  	-3496.5 	-1728.82	-1711.76	104.783
4   	63 	100  	-3101.58	-1730.49	-1711.47	101.733
4   	64 	100  	-2561.03	-1726.2 	-1711.07	75.3595
4   	65 	100  	-2449.61	-1722.03	-1710.49	55.1561
4   	66 	100  	-6387.65	-1753.71	-1710.43	325.769
4   	67 	100  	-3740.92	-1726.36	-1707.6 	116.4  
4   	68 	100  	-6070.58	-1727.61	-1707.6 	199.192
4   	69 	100  	-2701.72	-1722.36	-1707.6 	59.3886
4   	70 	100  	-4396.28	-1738.83	-1707.6 	165.258
4   	71 	100  	-2644.68	-1723.38	-1707.2 	77.9352
4   	72 	100  	-3284.2 	-1724.96	-1707.2 	97.1084
4   	73 	100  	-3313.72	-1726.96	-1707.2 	103.602
4   	74 	100  	-2311.46	-1717.39	-1707.2 	49.581 
4   	75 	100  	-2145.15	-1714.41	-1706.9 	32.8228
4   	76 	100  	-4890.38	-1728.13	-1704.91	164.742
4   	77 	100  	-2685.77	-1718.97	-1704.91	66.3341
4   	78 	100  	-3427.56	-1729.8 	-1704.91	147.818
4   	79 	100  	-2287.27	-1714.73	-1704.5 	41.9964
4   	80 	100  	-2237.76	-1718.27	-1704.5 	50.5835
4   	81 	100  	-2174.53	-1713.93	-1704.5 	39.4901
4   	82 	100  	-3109.69	-1721.57	-1704.5 	109.2  
4   	83 	100  	-2949.78	-1713.32	-1704.5 	64.24  
4   	84 	100  	-2608.59	-1720.35	-1704.5 	80.2111
4   	85 	100  	-2558.03	-1715.62	-1704.5 	56.3928
4   	86 	100  	-4055.32	-1718.6 	-1704.38	123.045
4   	87 	100  	-2653.19	-1714.92	-1704.38	58.8397
4   	88 	100  	-2506.61	-1715.69	-1704.38	59.2281
4   	89 	100  	-2012.89	-1709.46	-1704.38	28.3253
4   	90 	100  	-2433.22	-1712.41	-1704.38	50.1241
4   	91 	100  	-2322.46	-1714.23	-1704.38	46.97  
4   	92 	100  	-2372.82	-1716.2 	-1704.38	54.4641
4   	93 	100  	-3268.35	-1714.14	-1704.38	77.0249
4   	94 	100  	-2909.99	-1718.66	-1703.22	90.6782
4   	95 	100  	-4684.41	-1717.11	-1702.27	136.951
4   	96 	100  	-2426.93	-1712.63	-1702.27	47.059 
4   	97 	100  	-5113.74	-1723.58	-1702.27	167.024
4   	98 	100  	-4501.55	-1727.64	-1702.27	163.819
4   	99 	100  	-2477.76	-1716.31	-1702.27	63.7428
rank	gen	depth	min     	avg     	max     	std    
4   	0  	100  	-5590.09	-2635.73	-1979.78	487.79 
4   	1  	100  	-8480.49	-2392.7 	-1979.78	482.758
4   	2  	100  	-4520.61	-2236.57	-1951.78	225.982
4   	3  	100  	-4056.68	-2155.51	-1907.51	188.481
4   	4  	100  	-5173.84	-2092.65	-1869.15	199.443
4   	5  	100  	-7005.36	-2051.3 	-1869.15	257.317
4   	6  	100  	-6883.25	-2025.03	-1852.4 	281.79 
4   	7  	100  	-3783.04	-1965.98	-1849.59	103.559
4   	8  	100  	-2770.74	-1935.74	-1835.37	84.6572
4   	9  	100  	-4057.68	-1932.99	-1822.81	214.728
4   	10 	100  	-5237.64	-1899.49	-1821.91	188.548
4   	11 	100  	-4249.46	-1883.68	-1813.5 	153.746
4   	12 	100  	-3124.21	-1865.12	-1796.62	105.611
4   	13 	100  	-2439.85	-1845.21	-1794.96	42.0692
4   	14 	100  	-2646.51	-1839.13	-1794.96	60.2121
4   	15 	100  	-3049.36	-1837.66	-1770.56	93.7683
4   	16 	100  	-8717.07	-1846.38	-1770.56	342.823
4   	17 	100  	-3315.82	-1816.48	-1770.56	82.0497
4   	18 	100  	-3361.04	-1812.95	-1769.15	128.423
4   	19 	100  	-4879.92	-1806.61	-1766.48	184.527
4   	20 	100  	-3697.56	-1799.14	-1762.04	115.231
4   	21 	100  	-10048.3	-1808.45	-1761.24	380.595
4   	22 	100  	-3516.7 	-1795.74	-1757.01	127.339
4   	23 	100  	-4939.3 	-1792.55	-1756.41	196.932
4   	24 	100  	-2854.59	-1778.59	-1755.54	75.026 
4   	25 	100  	-9857.52	-1788.17	-1754.59	364.162
4   	26 	100  	-2674.75	-1771.66	-1751.28	62.5205
4   	27 	100  	-3020.82	-1775.54	-1750.41	88.8511
4   	28 	100  	-2147.79	-1765.05	-1749.13	36.7028
4   	29 	100  	-3933.82	-1776.37	-1746.99	128.253
4   	30 	100  	-4504.88	-1773.17	-1746.99	151.757
4   	31 	100  	-3075.6 	-1771.92	-1744.31	98.2476
4   	32 	100  	-2854.06	-1767.11	-1743.61	87.2015
4   	33 	100  	-4217.57	-1780.96	-1741.86	185.282
4   	34 	100  	-5784.23	-1767.69	-1741.86	191.741
4   	35 	100  	-2337.21	-1759.77	-1740.29	56.4588
4   	36 	100  	-4815.67	-1769   	-1737.88	179.126
4   	37 	100  	-3940.33	-1763.73	-1737.88	130.721
4   	38 	100  	-2325.96	-1754.25	-1733.87	51.8225
4   	39 	100  	-3787.33	-1754.35	-1733.33	105.687
4   	40 	100  	-2282.5 	-1748.81	-1733.33	41.1835
4   	41 	100  	-2640.68	-1752.94	-1732.99	83.5767
4   	42 	100  	-2133.61	-1746.49	-1729.32	35.9123
4   	43 	100  	-4212.91	-1754.59	-1727.3 	156.06 
4   	44 	100  	-3115.88	-1751.11	-1727.3 	102.177
4   	45 	100  	-4683.43	-1753.35	-1726.6 	174.871
4   	46 	100  	-3493.09	-1747.17	-1726.6 	94.8677
4   	47 	100  	-9601   	-1773.7 	-1718.02	407.022
4   	48 	100  	-2243.31	-1741.21	-1718.02	52.5225
4   	49 	100  	-2371.7 	-1738.57	-1718.02	49.3576
4   	50 	100  	-3761.96	-1747.75	-1718.02	142.894
4   	51 	100  	-4015.48	-1741.66	-1717.19	124.631
4   	52 	100  	-3642.78	-1736.94	-1717.19	125.05 
4   	53 	100  	-3254.8 	-1733.26	-1716.21	87.9002
4   	54 	100  	-2209.94	-1726.35	-1715.29	43.8745
4   	55 	100  	-3173.41	-1733.07	-1715.2 	94.2422
4   	56 	100  	-2136.93	-1726.72	-1714.41	41.1332
4   	57 	100  	-3364.64	-1736.17	-1713.11	131.043
4   	58 	100  	-5928.62	-1743.3 	-1712.5 	217.419
4   	59 	100  	-4717.48	-1738.88	-1710.97	175.035
4   	60 	100  	-4240.18	-1739.76	-1710.97	159.9  
4   	61 	100  	-2433.85	-1724.29	-1710.3 	55.7332
4   	62 	100  	-2680.71	-1724.02	-1710.27	59.7273
4   	63 	100  	-2780.66	-1730.65	-1709.13	91.5637
4   	64 	100  	-2992.37	-1722.63	-1706.36	77.3058
4   	65 	100  	-1983.44	-1717.68	-1706.36	28.2194
4   	66 	100  	-2290.2 	-1721.05	-1706.36	54.7145
4   	67 	100  	-3340.48	-1724.64	-1706.36	105.878
4   	68 	100  	-2765.64	-1719.19	-1706.33	61.9105
4   	69 	100  	-2963.45	-1722.57	-1705.58	95.0577
4   	70 	100  	-2402.65	-1717.07	-1705.58	44.4851
4   	71 	100  	-3806.28	-1722.32	-1705.35	109.2  
4   	72 	100  	-4903.03	-1726.82	-1705.35	196.418
4   	73 	100  	-3032.57	-1718.39	-1705.35	79.3671
4   	74 	100  	-2534.84	-1715.99	-1704.63	59.0621
4   	75 	100  	-2086.51	-1717.52	-1704.6 	45.8448
4   	76 	100  	-2160.77	-1717.6 	-1704.6 	49.5741
4   	77 	100  	-3794.68	-1731.88	-1703.77	148.385
4   	78 	100  	-2579.61	-1720.08	-1703.59	76.8901
4   	79 	100  	-2967.99	-1719.42	-1703.59	85.2208
4   	80 	100  	-2572.51	-1719.87	-1702.89	74.4437
4   	81 	100  	-3169.38	-1726.25	-1702.89	108.815
4   	82 	100  	-4999.08	-1723.18	-1702.72	160.623
4   	83 	100  	-3611.73	-1722.45	-1702.44	110.866
4   	84 	100  	-3250.47	-1722.17	-1702.44	95.2692
4   	85 	100  	-2493.3 	-1717.66	-1702.38	74.3051
4   	86 	100  	-2804.4 	-1716.67	-1701.12	83.7013
4   	87 	100  	-2658.17	-1713.37	-1701.12	65.7137
4   	88 	100  	-2320.25	-1710.89	-1700.67	42.0103
4   	89 	100  	-2665.87	-1712.81	-1700.07	59.4854
4   	90 	100  	-5935.58	-1727.53	-1700.07	216.592
4   	91 	100  	-3369.28	-1712.49	-1696.89	83.6353
4   	92 	100  	-5839.19	-1722.5 	-1696.89	206.771
4   	93 	100  	-3082.78	-1710.98	-1696.72	77.1422
4   	94 	100  	-2528.37	-1711.37	-1696.72	64.2113
4   	95 	100  	-2277.16	-1707.43	-1696.53	38.7926
4   	96 	100  	-2751.41	-1710.79	-1696.53	75.0118
4   	97 	100  	-2949.95	-1715.26	-1696.53	91.9857
4   	98 	100  	-4387.17	-1718.36	-1695.32	172.505
4   	99 	100  	-6168.14	-1728.71	-1695.32	274.739
