(-1682.28470295978,)
(-1701.646264775022,)
(-1684.9918831126681,)
(-1688.8957014075443,)
(-1678.086628143999,)
(-1692.202625429928,)
(-1701.3211427064973,)
(-1683.662284274053,)
(-1709.6098660585546,)
(-1694.567895510927,)
(-1683.4031682360787,)
(-1692.979677648037,)
(-1685.246633137389,)
(-1692.1300598576433,)
(-1683.4031682360787,)
(-1684.7202762210306,)
(-1715.2848451504149,)
(-1689.7412190406928,)
(-1699.9931782144374,)
(-1695.7813668634278,)
(-1698.770001989803,)
(-1708.5169262240765,)
(-1695.741778130086,)
(-1692.6073157581213,)
(-1686.4435021034467,)
(-1680.4039744385661,)
(-1691.935303185085,)
(-1696.4701150257085,)
(-1677.8959766516102,)
(-1691.243691106069,)
(-1681.7362701100276,)
(-1685.585136806439,)
(-1723.695028040427,)
(-1677.8959766516102,)
(-1684.365219920915,)
(-1688.079172210481,)
(-1687.9194096392453,)
(-1699.3977943682628,)
(-1690.4999813095492,)
(-1700.5901700016357,)
(-1684.365219920915,)
(-1684.7624915397928,)
(-1691.5593539450156,)
(-1704.6960721834816,)
(-1701.536624499748,)
(-1694.7012046573348,)
(-1698.2923729889812,)
(-1681.9982816965048,)
(-1683.9532418621761,)
(-1681.9982816965048,)
(-1699.065456035235,)
(-1705.271745760796,)
(-1682.4336137388739,)
(-1706.0631655725635,)
(-1687.974976979312,)
(-1697.9061765838148,)
(-1675.6989584542425,)
(-1706.9693474917592,)
(-1722.3013636926626,)
(-1675.6989584542425,)
(-1691.9534284792367,)
(-1698.8599148588457,)
(-1701.1999213613176,)
(-1699.5211620102814,)
(-1715.3471249656318,)
(-1690.7370863830988,)
(-1699.6022261753924,)
(-1676.6019365030359,)
(-1692.6194445605659,)
(-1676.6019365030359,)
(-1717.137648267393,)
(-1701.9978886492743,)
(-1701.8440694654657,)
(-1729.3567467649307,)
(-1714.3610929030149,)
(-1693.5599859923727,)
(-1699.3166983096564,)
(-1708.9210349502341,)
(-1693.5599859923727,)
(-1703.1639913592312,)
(-1708.5986987378753,)
(-1709.4353673203063,)
(-1708.6234498779718,)
(-1720.3348896809268,)
(-1714.1186246971472,)
(-1711.7365782343156,)
(-1700.350548171556,)
(-1688.9269200892536,)
(-1712.8857270259098,)
(-1715.482079096377,)
(-1713.607867963843,)
(-1709.2129291848994,)
(-1691.9140962470465,)
(-1713.0655887286357,)
(-1722.2866170545271,)
(-1717.422073011927,)
(-1691.9140962470465,)
(-1711.1910657973217,)
(-1710.0681671448667,)
(-1700.7583280504523,)
(-1722.1718724394052,)
(-1700.6707757826055,)
(-1699.8348333613105,)
(-1694.979758243463,)
(-1698.053031501295,)
(-1694.979758243463,)
(-1699.1071636078946,)
(-1708.685043661182,)
(-1704.304201295205,)
(-1704.9206248204482,)
(-1711.7311431915382,)
(-1722.5027922768172,)
(-1711.454703759288,)
(-1730.4652376403426,)
(-1699.1071636078946,)
(-1696.3590945467645,)
(-1706.8203115886256,)
(-1693.6299918542222,)
(-1723.7282539116454,)
(-1714.462344653351,)
(-1708.336598595831,)
(-1718.0231367677502,)
(-1705.8814864547535,)
(-1693.6299918542222,)
(-1703.0205102330608,)
(-1712.7322481194135,)
(-1702.6143871480374,)
(-1707.17986835276,)
(-1714.2744873171594,)
(-1697.9907942460009,)
(-1719.7782041672876,)
(-1719.0227654296098,)
(-1697.9907942460009,)
(-1714.6801338811074,)
(-1711.7944436406665,)
(-1713.226920604212,)
(-1696.8717633902431,)
(-1699.8192200124722,)
(-1706.2400359962382,)
(-1716.1483190162087,)
(-1707.7121769726668,)
(-1696.8717633902431,)
(-1705.1076948492205,)
(-1689.917323571076,)
(-1720.0108621854715,)
(-1707.8965260265084,)
(-1683.4639677907287,)
(-1718.4852688303852,)
(-1703.594406536595,)
(-1707.8854209893173,)
(-1683.4639677907287,)
(-1734.1453429972617,)
(-1717.1116043542722,)
(-1710.4320208011345,)
(-1707.1925101899649,)
(-1698.324634866078,)
(-1716.184451797187,)
(-1710.126125524155,)
(-1707.8520720211372,)
(-1698.324634866078,)
(-1718.0556798037246,)
(-1694.2007496936376,)
(-1715.8758668454634,)
(-1708.6533294314002,)
(-1703.4815649057834,)
(-1698.4080096221855,)
(-1695.4699227545464,)
(-1715.3854980747612,)
(-1694.2007496936376,)
(-1697.8200223714225,)
(-1741.9067608103203,)
(-1699.0788070237693,)
(-1694.0733771263008,)
(-1721.4112949346643,)
(-1693.3626986710324,)
(-1716.8340968433636,)
(-1689.7325283164162,)
(-1689.7325283164162,)
(-1716.21095037162,)
(-1714.8441030914669,)
(-1696.8473781751152,)
(-1697.4242504287768,)
(-1696.2521073209264,)
(-1698.6886236859439,)
(-1710.501581131987,)
(-1711.1985006965167,)
(-1696.2521073209264,)
(-1698.5619102038322,)
(-1707.2358766050897,)
(-1724.9948384988,)
(-1713.6554305564553,)
(-1703.1424928713732,)
(-1697.0188816097843,)
(-1707.5622846460926,)
(-1712.7138762227914,)
(-1697.0188816097843,)
(-1710.0598668844768,)
(-1710.6578641993808,)
(-1704.654643146286,)
(-1711.8241715679799,)
(-1704.10570755787,)
(-1691.9006471206967,)
(-1709.7741344314938,)
(-1696.3076878139761,)
(-1691.9006471206967,)
(-1710.1183058853578,)
(-1698.5815769956728,)
(-1707.3756739567527,)
(-1715.5870483170695,)
(-1704.4546870044214,)
(-1703.1218872593797,)
(-1702.904376053195,)
(-1709.039754813499,)
(-1698.5815769956728,)
(-1705.8308150708824,)
(-1703.6997350809113,)
(-1711.7863806652742,)
(-1705.6169735672406,)
(-1713.119280386675,)
(-1705.8140558865841,)
(-1703.486355086523,)
(-1692.1091408280095,)
(-1692.1091408280095,)
(-1711.5563892187545,)
(-1715.9495295636357,)
(-1705.140867560384,)
(-1696.3883752120096,)
(-1728.1149068189823,)
(-1715.3359615240988,)
(-1701.9075660113042,)
(-1719.7742498383284,)
(-1696.3883752120096,)
(-1702.8423557515732,)
(-1714.9018904532873,)
(-1717.3828491156528,)
(-1713.2182425770968,)
(-1717.7852575029215,)
(-1708.376195631868,)
(-1710.6226966103768,)
(-1720.2466331373882,)
(-1702.8423557515732,)
(-1711.728317411728,)
(-1698.9931782144374,)
(-1729.0195247468741,)
(-1714.1191066257775,)
(-1710.6002890399297,)
(-1697.7543070012755,)
(-1713.589254375525,)
(-1701.7191959823292,)
(-1697.1106522423736,)
(-1708.4919402811947,)
(-1721.8713664638678,)
(-1704.7858923563315,)
(-1723.2141391218775,)
(-1704.5643559748144,)
(-1692.7140438212584,)
(-1700.3049772980546,)
(-1724.0972836159624,)
(-1692.7140438212584,)
(-1702.9436090067281,)
(-1705.160287956306,)
(-1704.6518210380352,)
(-1725.3566191012492,)
(-1702.2645225480412,)
(-1703.6349762697148,)
(-1698.4112010994609,)
(-1714.4019716671874,)
(-1698.4112010994609,)
(-1709.318974472267,)
(-1700.6023352108284,)
(-1722.6344830995524,)
(-1719.9513843320233,)
(-1713.4742853863368,)
(-1696.076622938981,)
(-1711.9209881761285,)
(-1712.2553894227271,)
(-1696.076622938981,)
(-1731.2204862656633,)
(-1717.7467289000815,)
(-1704.1378528219059,)
(-1703.572721431677,)
(-1708.955746194303,)
(-1700.6848324692648,)
(-1710.3508903210288,)
(-1697.2560389775037,)
(-1697.2560389775037,)
(-1695.924579439284,)
(-1704.8745103629494,)
(-1711.601193714868,)
(-1717.4923290408003,)
(-1707.8091879941474,)
(-1729.32127092792,)
(-1697.7839900276513,)
(-1720.354112672625,)
(-1695.924579439284,)
(-1720.041013678861,)
(-1715.4236014077678,)
(-1707.0055676004642,)
(-1701.5221906682698,)
(-1683.9474627650277,)
(-1697.0367386471864,)
(-1704.904001610935,)
(-1703.7768414143327,)
(-1683.9474627650277,)
(-1714.6880201728773,)
(-1690.9930149350596,)
(-1718.991459910942,)
(-1716.895144533329,)
(-1703.9172758942818,)
(-1730.8299535040567,)
(-1702.9150142706155,)
(-1699.9097232464762,)
(-1690.9930149350596,)
(-1697.8168617235333,)
(-1695.7692423373182,)
(-1718.226424052586,)
(-1725.874241534474,)
(-1718.7433183801893,)
(-1698.2123043628308,)
(-1707.5229140232157,)
(-1740.0538609768255,)
(-1695.7692423373182,)
(-1703.8286506691918,)
(-1697.473040391405,)
(-1723.23583840355,)
)
(-1715.281054746111,)
(-1711.6654555735945,)
(-1698.3502016565822,)
(-1712.9490813128027,)
(-1697.473040391405,)
(-1699.471181433417,)
(-1703.1292552181612,)
(-1700.0196529018351,)
(-1707.3735656415397,)
(-1703.0704159970735,)
(-1721.6777343435137,)
(-1709.8067053590532,)
(-1704.4285426300562,)
(-1699.471181433417,)
(-1714.769677479297,)
(-1710.1226136526934,)
(-1735.1524183052913,)
(-1716.1439662558034,)
(-1711.198313689297,)
(-1733.0273773912409,)
(-1709.5754313468685,)
(-1714.8585673371113,)
(-1709.5754313468685,)
(-1714.1471292348144,)
(-1717.9308045443026,)
(-1714.930086435858,)
(-1765.1601911348512,)
(-1722.7000238128426,)
(-1718.7758855217864,)
(-1700.8808070677226,)
(-1714.331099561533,)
(-1700.8808070677226,)
(-1737.9135421391925,)
(-1720.6958249471645,)
(-1725.504149331057,)
(-1715.9467433373995,)
(-1722.4932497003097,)
(-1708.566737014001,)
(-1751.8734741279843,)
(-1712.56107636105,)
(-1708.566737014001,)
(-1716.9123656602017,)
(-1711.056991299715,)
(-1715.4672771858654,)
(-1733.0760132540354,)
(-1734.5152064437275,)
(-1739.5582155618495,)
(-1714.6912115722316,)
(-1701.995900657319,)
(-1701.995900657319,)
(-1729.1376169384068,)
(-1712.3766520183813,)
(-1707.5718356377506,)
(-1721.781960351893,)
(-1729.782582429655,)
(-1718.9365537948684,)
(-1718.8766168749455,)
(-1724.4456672769463,)
(-1707.5718356377506,)
(-1718.9111125524823,)
(-1718.4983248112953,)
(-1712.9275401518325,)
(-1694.8783261428748,)
(-1714.5708147772577,)
(-1701.3477874981772,)
(-1708.8972146909562,)
(-1710.3381478139468,)
(-1694.8783261428748,)
(-1707.9912320187466,)
(-1728.0510932961809,)
(-1700.4620193024487,)
(-1711.9392614005067,)
(-1719.5880383723782,)
(-1731.1792689166791,)
(-1713.4847342907537,)
(-1700.4620193024487,)
(-1705.3351600545657,)
(-1708.2819913926526,)
(-1716.5589662985458,)
(-1713.188769460854,)
(-1712.5114845614355,)
(-1719.058828694447,)
(-1723.0719877819688,)
(-1710.7622929824802,)
(-1722.6624895945815,)
(-1708.2819913926526,)
(-1733.3084940839206,)
(-1707.9759380875255,)
(-1730.6551473634752,)
(-1709.0338498618994,)
(-1708.4850754501094,)
(-1715.1908848789767,)
(-1734.4310209942698,)
(-1707.9759380875255,)
(-1720.8272122798267,)
(-1705.7914561641583,)
(-1708.8456234250839,)
(-1700.349527568073,)
(-1719.151106309411,)
(-1707.5039684127116,)
(-1705.9417631339554,)
(-1714.8323587421828,)
(-1700.349527568073,)
(-1728.798787869433,)
(-1721.0920111279027,)
(-1716.5934143220957,)
(-1726.1247893787247,)
(-1719.4768416451534,)
(-1714.1971002272153,)
(-1697.4462566627365,)
(-1727.9566676952766,)
(-1697.4462566627365,)
(-1712.2836923261818,)
(-1711.412018289611,)
(-1731.4008921742632,)
(-1718.8827562822112,)
(-1729.371551431139,)
(-1709.9213441390216,)
(-1713.5802454081154,)
(-1724.5661757305777,)
(-1709.9213441390216,)
(-1728.8932792578362,)
(-1720.2613982425871,)
(-1721.2713540015052,)
(-1731.8871469313895,)
(-1703.5967559475082,)
(-1708.5985368863314,)
(-1710.706755423787,)
(-1728.5615488136336,)
(-1703.5790650503586,)
(-1703.2500120298093,)
(-1729.2842328980325,)
(-1732.9834171692971,)
(-1725.055094126124,)
(-1730.9809613969883,)
(-1750.4378770527574,)
(-1702.694267287361,)
(-1706.5384317192006,)
(-1702.694267287361,)
(-1712.4208075356353,)
(-1725.4781867591396,)
(-1711.3827587478333,)
(-1715.3642713341192,)
(-1711.5236303908478,)
(-1717.802373209772,)
(-1713.4859304569632,)
(-1711.2304739704855,)
(-1711.2304739704855,)
(-1713.526765383803,)
(-1740.8867906176715,)
(-1698.2712829685688,)
(-1740.3862231448381,)
(-1723.7728641005547,)
(-1710.9404085720498,)
(-1720.5642531710541,)
(-1708.6186156391666,)
(-1698.2712829685688,)
(-1721.1398163134684,)
(-1726.489206891417,)
(-1707.3384116423038,)
(-1720.523232232204,)
(-1713.636604216389,)
(-1704.4847131117888,)
(-1713.805217681557,)
(-1708.2078963478718,)
(-1704.4847131117888,)
(-1704.94961410174,)
(-1718.7688142545876,)
(-1728.491005518034,)
(-1721.2338336169028,)
(-1718.8313108767309,)
(-1732.295577406748,)
(-1699.0173153220135,)
(-1727.00989897163,)
(-1699.0173153220135,)
(-1708.0050675837142,)
(-1719.1060945783722,)
(-1708.8491653915228,)
(-1704.7447101249313,)
(-1695.7748626010534,)
(-1735.5347835183206,)
(-1706.5621141902511,)
(-1707.1976573980992,)
(-1695.7748626010534,)
(-1689.5992064839777,)
(-1713.0213245026835,)
(-1728.1665442365854,)
(-1715.4999482761855,)
(-1722.9885984613857,)
(-1704.0757114231099,)
(-1689.5992064839777,)
(-1701.5949756477312,)
(-1722.5938547213302,)
(-1706.2705303034,)
(-1721.6874879709944,)
(-1700.3590506052994,)
(-1719.4411771949547,)
(-1728.714050371318,)
(-1723.0039042774902,)
(-1700.3590506052994,)
(-1732.1466579116106,)
(-1706.562667610234,)
(-1709.3661768421105,)
(-1721.5007408876063,)
(-1732.3096336532778,)
(-1722.0532539520661,)
(-1715.3249742857045,)
(-1709.2689330947796,)
(-1709.2410861789426,)
(-1706.562667610234,)
(-1735.9702376511877,)
(-1725.5836512524888,)
(-1699.4373682829864,)
(-1710.6238624488635,)
(-1726.243971901201,)
(-1698.9375666187739,)
(-1717.2081235388032,)
(-1713.939203350036,)
(-1698.9375666187739,)
(-1700.241207746988,)
(-1705.4384064861242,)
(-1744.911965387617,)
(-1719.5330816863695,)
(-1720.895837454891,)
(-1728.436403245505,)
(-1740.302161846248,)
(-1700.241207746988,)
(-1722.70709549507,)
(-1720.563559836542,)
(-1719.9424254341766,)
(-1724.3023940572673,)
(-1709.337514163956,)
(-1701.728113498796,)
(-1709.3826251244993,)
(-1732.6472633740348,)
(-1725.2728394205203,)
(-1701.728113498796,)
(-1714.8144280810568,)
(-1738.4517399171293,)
(-1739.3547623589507,)
(-1717.9064083903847,)
(-1711.7165184403862,)
(-1731.5845851050028,)
(-1716.7928922224019,)
(-1713.6880424912015,)
(-1703.6671744645253,)
(-1726.0544593589302,)
(-1714.4834615365503,)
(-1698.9905600031507,)
(-1704.3334531038877,)
(-1699.5102536846082,)
(-1706.96764352256,)
(-1704.654084413819,)
(-1698.9905600031507,)
(-1741.5590109551447,)
(-1705.9219551855967,)
(-1709.5140116851144,)
(-1726.5116281535952,)
(-1719.0749366166197,)
(-1718.7600865774486,)
(-1722.64246944409,)
(-1698.8464248946177,)
(-1698.8464248946177,)
(-1716.935022988083,)
(-1720.4093955740502,)
(-1713.2695224805702,)
(-1728.848578528343,)
(-1714.254291365856,)
(-1706.931822378322,)
(-1706.931822378322,)
(-1712.5162423689262,)
(-1726.0985706019333,)
(-1717.4235117521116,)
(-1702.940852549949,)
(-1729.99301493506,)
(-1721.7505569584407,)
(-1710.722493235061,)
(-1725.0603617225113,)
(-1712.322172932981,)
(-1706.8753644549804,)
(-1702.940852549949,)
(-1730.83145446889,)
(-1738.3917291703372,)
(-1728.0227799644583,)
(-1724.0258985711966,)
(-1724.9096401789534,)
(-1731.365489605497,)
(-1741.0280632557592,)
(-1711.127943350057,)
(-1711.127943350057,)
(-1715.7939250845716,)
(-1738.1833845497706,)
(-1728.6744727467365,)
(-1719.3290153833577,)
(-1707.465324844969,)
(-1713.1079162730632,)
(-1717.5409950038659,)
(-1729.017273937764,)
(-1707.465324844969,)
(-1735.8871035869706,)
(-1716.9476142436718,)
(-1734.7085314691617,)
(-1710.654670940646,)
(-1739.2813073124948,)
(-1719.4163945870632,)
(-1743.4515090925804,)
(-1718.8427019228618,)
(-1710.654670940646,)
(-1747.1658265803524,)
(-1704.847595251047,)
(-1737.03874145306,)
(-1721.7421622005143,)
(-1730.0465698358469,)
(-1717.5292098032926,)
(-1745.1748807016609,)
(-1704.847595251047,)
(-1764.036269476622,)
(-1721.426979491521,)
(-1739.794002799972,)
(-1767.7073246266405,)
(-1726.0519404409863,)
(-1734.9248596362854,)
(-1738.5494659809237,)
(-1753.6973958236658,)
(-1724.2019581086201,)
(-1717.9154465968732,)
(-1740.096618707527,)
(-1709.2081516411715,)
(-1725.1304683250878,)
(-1724.5784313510665,)
(-1717.6750088376039,)
(-1715.6389528823256,)
(-1730.8635583520752,)
(-1713.5590425826165,)
(-1709.2081516411715,)
(-1715.1270961958817,)
(-1725.6521573041377,)
(-1703.6203691085116,)
(-1730.624968902542,)
(-1736.6759557849775,)
(-1736.178947671094,)
(-1721.8629833680372,)
(-1703.346457864441,)
(-1703.346457864441,)
(-1726.9833416903962,)
(-1734.9210525892015,)
(-1737.5251260843104,)
(-1748.4016089040172,)
(-1716.423220202292,)
(-1744.6656722469395,)
(-1737.3455976061655,)
(-1721.6833514279374,)
(-1716.423220202292,)
(-1707.4193755244592,)
(-1745.0393895145955,)
(-1718.212145868074,)
(-1718.4149794907685,)
(-1731.2922866792273,)
(-1741.544187279226,)
(-1737.0554881183293,)
(-1720.9299081531979,)
(-1707.4193755244592,)
(-1735.4032781663864,)
(-1715.2689154409172,)
(-1714.4684995259722,)
(-1727.071746466873,)
(-1732.8043800308,)
(-1747.3728634506635,)
(-1716.4818951150019,)
(-1714.4684995259722,)
(-1711.5790575519582,)
(-1736.5949376923115,)
(-1738.6654006084405,)
(-1735.7511679883344,)
(-1754.5672338843483,)
(-1731.96421854301,)
(-1723.7708689369097,)
(-1711.5790575519582,)
(-1728.0879284958207,)
(-1741.7367749963416,)
(-1725.8532507927177,)
(-1722.6662032858244,)
(-1717.9391671013257,)
(-1725.210629785402,)
(-1716.9768171533685,)
(-1720.320213663568,)
(-1716.9768171533685,)
(-1730.281875359131,)
(-1742.9609666369513,)
(-1708.7817626448407,)
(-1742.8648254530717,)
(-1710.8029284723557,)
(-1724.466248343406,)
(-1751.7773105845295,)
(-1734.1308613271765,)
(-1708.7817626448407,)
(-1727.5786046168764,)
(-1723.656264847442,)
(-1727.6229291069599,)
(-1726.9301133038393,)
(-1742.7887070467427,)
(-1737.3790557204325,)
(-1723.657039691265,)
(-1715.2834564626316,)
(-1715.2834564626316,)
(-1734.7164379868886,)
(-1722.5789271569156,)
(-1727.269018259572,)
(-1741.8952458790015,)
(-1718.4123248427143,)
(-1731.8295668491255,)
(-1725.0608556679647,)
(-1726.4809902150225,)
(-1718.4123248427143,)
(-1725.71209025056,)
(-1717.9616622841932,)
(-1739.0517105007482,)
(-1732.8121280941243,)
(-1720.1811566691588,)
(-1727.3802922609834,)
(-1743.086973402594,)
(-1717.9616622841932,)
(-1726.423232982944,)
(-1745.037482276788,)
(-1717.2226566489387,)
(-1734.459158965321,)
(-1727.357186033648,)
(-1733.920026728219,)
(-1743.1451517905984,)
(-1709.6487443470864,)
(-1714.8881979448513,)
(-1709.6487443470864,)
(-1731.3701657976555,)
(-1728.5191289806023,)
(-1725.873652148684,)
(-1732.9056013118898,)
(-1732.219458387873,)
(-1746.3976986093942,)
(-1716.2195772840485,)
(-1712.132245622221,)
(-1712.132245622221,)
(-1735.8951092416276,)
(-1712.9259456054333,)
(-1720.8177007433549,)
(-1722.8958599783243,)
(-1729.1781047382717,)
(-1724.142330432394,)
(-1713.9404729851237,)
(-1734.754828014573,)
(-1712.9259456054333,)
(-1727.1783259120543,)
(-1728.6750441155398,)
(-1732.9970422569356,)
(-1757.5705925459256,)
(-1742.7637182087803,)
(-1725.111037147138,)
(-1729.4434259056318,)
(-1723.3940712781186,)
(-1723.0205289818298,)
(-1733.8317880598609,)
(-1718.8991619396543,)
(-1733.4225364541614,)
(-1713.2443472643217,)
(-1720.9124916133928,)
(-1727.8481213818945,)
(-1719.3253920221082,)
(-1713.2443472643217,)
(-1727.9991878738003,)
(-1701.8496634728567,)
(-1726.6627987833695,)
(-1722.3044441660204,)
(-1728.5888152646469,)
(-1719.6452753369372,)
(-1712.4729925487095,)
(-1729.4071622180495,)
(-1701.8496634728567,)
(-1726.0362358540222,)
(-1740.308224234007,)
(-1716.9245794392837,)
(-1722.033813704314,)
(-1730.3271813703432,)
(-1731.727878643946,)
(-1729.4935218097132,)
(-1724.7967167648135,)
(-1716.9245794392837,)
(-1719.228239075395,)
(-1723.0392682314691,)
(-1731.8787290281482,)
(-1708.4841832508482,)
(-1730.874507155538,)
(-1711.3333080785806,)
(-1738.7256455684994,)
(-1727.2337809504158,)
(-1708.4841832508482,)
(-1699.3420987577526,)
(-1727.529213328396,)
(-1725.7591126473726,)
(-1749.1334211110961,)
(-1721.0178576248386,)
(-1741.9593199432898,)
(-1739.3858897779687,)
(-1748.6784021896824,)
(-1699.3420987577526,)
(-1706.8995654541616,)
(-1745.6928513428766,)
(-1739.1644353317167,)
(-1749.854943167457,)
(-1735.3255195372226,)
(-1718.104131230448,)
(-1731.3081510649652,)
(-1706.8995654541616,)
(-1735.550090978075,)
(-1711.568362324989,)
(-1722.132608810709,)
(-1744.779140113176,)
(-1720.0082438326083,)
(-1715.3058412712996,)
(-1708.6569615417245,)
(-1727.6851631538345,)
(-1709.7866219289565,)
(-1708.6569615417245,)
(-1717.1669036397425,)
(-1719.7694189793285,)
(-1736.251026934577,)
(-1711.6259893722467,)
(-1707.8507269071506,)
(-1721.7483899302206,)
(-1719.6167719715597,)
(-1710.0917778081564,)
(-1707.8507269071506,)
(-1721.502413388593,)
(-1737.013675799447,)
(-1724.191826506499,)
(-1720.427525372475,)
(-1717.6538393511134,)
(-1710.9701713332156,)
(-1722.1903910226372,)
(-1732.460696970438,)
(-1710.9701713332156,)
(-1734.28578715788,)
(-1714.8267173143763,)
(-1704.5103324398249,)
(-1715.7564231329984,)
(-1738.2415846204765,)
(-1719.8316837371112,)
(-1704.5103324398249,)
(-1721.2144019400948,)
(-1716.8840513839805,)
(-1752.304285165609,)
(-1776.3710385178606,)
(-1731.2223598971184,)
(-1729.749258484364,)
(-1764.6217653194537,)
(-1726.0148672190792,)
(-1709.8857844276515,)
(-1733.3062022871413,)
(-1709.8857844276515,)
(-1758.6005377625531,)
(-1755.3144785015975,)
(-1723.0808482785442,)
(-1724.0333753207221,)
(-1732.7332389853323,)
(-1723.50780842048,)
(-1752.5013909898234,)
(-1706.613564556655,)
(-1758.4399693963082,)
(-1755.133110079053,)
(-1754.825807356688,)
(-1740.824502810603,)
(-1728.6197797227214,)
(-1749.054257504017,)
(-1745.3911197252162,)
(-1728.372866688775,)
(-1728.372866688775,)
