rank	gen	depth	min     	avg     	max     	std    
1   	0  	100  	-3722.32	-2308.82	-2085.82	185.213
1   	1  	100  	-2931.66	-2204.57	-2080.25	79.0325
1   	2  	100  	-3376.59	-2166.61	-2080.25	96.372 
1   	3  	100  	-2470.22	-2135.08	-2077.27	33.7123
1   	4  	100  	-3804.88	-2119.41	-2075.59	81.2397
1   	5  	100  	-2268.45	-2101.79	-2075.59	20.2306
1   	6  	100  	-2221.55	-2091.84	-2071.89	14.6743
1   	7  	100  	-3777.89	-2095.75	-2070.4 	103.962
1   	8  	100  	-2451.34	-2084.84	-2069.93	27.2735
1   	9  	100  	-2335.3 	-2081.57	-2069.41	22.1762
1   	10 	100  	-2287.65	-2079.12	-2068.13	16.5597
1   	11 	100  	-2201.46	-2076.51	-2065.21	11.784 
1   	12 	100  	-2449.16	-2076.42	-2063.45	25.4911
1   	13 	100  	-2570.36	-2075.18	-2063.45	35.3679
1   	14 	100  	-2861.25	-2076.22	-2062.92	53.1925
1   	15 	100  	-2318.52	-2070.03	-2061.16	18.0297
1   	16 	100  	-2955.1 	-2071.64	-2061.16	47.1445
1   	17 	100  	-2381.91	-2067.53	-2060.81	17.5979
1   	18 	100  	-2362.87	-2066.99	-2059.67	22.579 
1   	19 	100  	-2309.42	-2065.3 	-2059.47	15.7774
1   	20 	100  	-2227.42	-2064.26	-2058.85	12.7817
1   	21 	100  	-3235.49	-2067.42	-2058.29	60.1316
1   	22 	100  	-2469.45	-2064.44	-2057.24	23.6206
1   	23 	100  	-3162.75	-2068.57	-2057.24	71.9112
1   	24 	100  	-2323.45	-2062.46	-2057.04	19.3183
1   	25 	100  	-4230.07	-2066.89	-2056.34	99.3465
1   	26 	100  	-2630.65	-2063.12	-2055.64	34.7178
1   	27 	100  	-2407.13	-2062.53	-2055.64	25.6709
1   	28 	100  	-2283.71	-2060.93	-2055.64	17.9287
1   	29 	100  	-3489.87	-2064.17	-2055.55	74.7611
1   	30 	100  	-3213.56	-2063.45	-2055.43	57.2158
1   	31 	100  	-2526.06	-2060.18	-2054.85	30.8372
1   	32 	100  	-2766.08	-2062.73	-2054.54	49.3027
1   	33 	100  	-2297.9 	-2058.71	-2054.54	18.493 
1   	34 	100  	-2349.45	-2058.1 	-2053.55	16.8693
1   	35 	100  	-2348.34	-2059.5 	-2053.55	22.4655
1   	36 	100  	-2351.89	-2059   	-2053.55	21.5744
1   	37 	100  	-2287.29	-2056.65	-2053.49	11.8277
1   	38 	100  	-2222.34	-2057.08	-2052.98	13.4016
1   	39 	100  	-2279.84	-2056.89	-2052.98	14.6881
1   	40 	100  	-2205.15	-2056.22	-2052.25	10.8263
1   	41 	100  	-3480.09	-2059.67	-2052.25	67.9947
1   	42 	100  	-2304.29	-2056.47	-2052.25	18.707 
1   	43 	100  	-2212.78	-2056.08	-2051.6 	14.3626
1   	44 	100  	-2322.76	-2055.21	-2050.72	14.7787
1   	45 	100  	-2319.12	-2055.81	-2050.72	20.17  
1   	46 	100  	-2188.76	-2054.61	-2050.72	11.871 
1   	47 	100  	-2308.26	-2054.17	-2049.43	15.3254
1   	48 	100  	-4566.98	-2059.51	-2048.86	114.033
1   	49 	100  	-2184.55	-2053.15	-2048.59	10.6141
1   	50 	100  	-40750.9	-2141.97	-2048.38	1738.9 
1   	51 	100  	-2191.64	-2053.12	-2045.73	14.0144
1   	52 	100  	-2478.3 	-2053.52	-2045.73	28.3686
1   	53 	100  	-2713.03	-2052.13	-2045.73	31.3001
1   	54 	100  	-2485.61	-2052.4 	-2045.08	25.6158
1   	55 	100  	-2207.19	-2048.57	-2044.75	9.10629
1   	56 	100  	-2196.83	-2048.98	-2044.75	13.3215
1   	57 	100  	-2107.28	-2046.99	-2043.7 	5.58444
1   	58 	100  	-2398.73	-2048.93	-2043.7 	22.1842
1   	59 	100  	-2276.01	-2047.79	-2043.7 	17.1805
1   	60 	100  	-2223.52	-2047.17	-2043.59	13.3538
1   	61 	100  	-2246.91	-2047.49	-2042.19	16.7041
1   	62 	100  	-2291.05	-2046.35	-2042.19	13.5945
1   	63 	100  	-2348.09	-2046.3 	-2042.19	18.6671
1   	64 	100  	-3029.43	-2047.53	-2042.18	47.3715
