1: tournsize='10'
2: tournsize='163'
3: tournsize='153'
4: tournsize='45'
5: tournsize='4'
6: tournsize='5'
7: tournsize='118'
8: tournsize='83'
9: tournsize='22'
10: tournsize='165'
11: tournsize='19'
12: tournsize='128'
13: tournsize='33'
14: tournsize='133'
15: tournsize='36'
16: tournsize='243'
17: tournsize='34'
18: tournsize='8'
19: tournsize='30'
20: tournsize='222'
21: tournsize='248'
22: tournsize='29'
23: tournsize='199'
24: tournsize='31'
25: tournsize='32'
26: tournsize='207'
27: tournsize='113'
28: tournsize='245'
29: tournsize='114'
30: tournsize='62'
31: tournsize='239'
32: tournsize='69'
33: tournsize='130'
34: tournsize='194'
35: tournsize='58'
