% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.578500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.699282857e+01 +3.699282857e+01 +1.948428286e+02 +1.948428286e+02 -2.7710e+00 -1.5236e+00
6 +0.000000000e+00 +0.000000000e+00 +1.578500000e+02 +1.578500000e+02 -8.0016e+00 -1.0770e+01
% function evaluation | noise-free fitness - Fopt (2.660000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.960363243e+01 +1.960363243e+01 +4.620363243e+01 +4.620363243e+01 +3.4739e+00 +3.1922e+00
3 -7.105427358e-15 -7.105427358e-15 +2.660000000e+01 +2.660000000e+01 +1.3781e+01 +7.2051e+00
% function evaluation | noise-free fitness - Fopt (-5.035000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.874943577e+01 +2.874943577e+01 -2.160056423e+01 -2.160056423e+01 -2.5700e+00 -2.8821e+00
6 +2.028728528e+01 +2.028728528e+01 -3.006271472e+01 -3.006271472e+01 -3.9451e+00 -3.8658e+00
8 +1.267440084e+01 +1.267440084e+01 -3.767559916e+01 -3.767559916e+01 -7.6744e+00 -5.7992e+00
14 +9.197579619e+00 +9.197579619e+00 -4.115242038e+01 -4.115242038e+01 -4.1976e+00 -1.5144e+01
23 +0.000000000e+00 +0.000000000e+00 -5.035000000e+01 -5.035000000e+01 +5.6205e+00 -3.9800e+01
% function evaluation | noise-free fitness - Fopt (1.117700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.779221190e+01 +3.779221190e+01 +1.495622119e+02 +1.495622119e+02 +1.6602e+00 -1.8868e+00
2 +7.004356002e+00 +7.004356002e+00 +1.187743560e+02 +1.187743560e+02 +2.0044e+00 -1.3938e+01
5 +2.379194406e+00 +2.379194406e+00 +1.141491944e+02 +1.141491944e+02 -2.6208e+00 -1.7861e+01
14 +1.159620350e+00 +1.159620350e+00 +1.129296204e+02 +1.129296204e+02 -3.8404e+00 -1.9096e+01
15 +8.454130532e-01 +8.454130532e-01 +1.126154131e+02 +1.126154131e+02 -4.1546e+00 -1.1316e+01
16 -1.421085472e-14 -1.421085472e-14 +1.117700000e+02 +1.117700000e+02 -5.4828e+00 -1.6124e+01
% function evaluation | noise-free fitness - Fopt (7.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.973887534e+01 +1.973887534e+01 +9.725887534e+01 +9.725887534e+01 -9.0483e-01 +3.4356e+00
3 +5.769019443e+00 +5.769019443e+00 +8.328901944e+01 +8.328901944e+01 +7.6902e-01 +1.2334e+01
7 -1.421085472e-14 -1.421085472e-14 +7.752000000e+01 +7.752000000e+01 -5.9338e+00 +7.4474e+00
% function evaluation | noise-free fitness - Fopt (-8.248000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.168870823e+01 +8.168870823e+01 -7.912917748e-01 -7.912917748e-01 +2.6208e+00 +2.9309e+00
7 +1.120495688e+01 +1.120495688e+01 -7.127504312e+01 -7.127504312e+01 +7.2774e-01 -4.3067e+00
9 +8.329504736e+00 +8.329504736e+00 -7.415049526e+01 -7.415049526e+01 -3.3295e+00 -5.4556e+00
10 +6.175794257e+00 +6.175794257e+00 -7.630420574e+01 -7.630420574e+01 -1.1758e+00 -2.4493e+01
11 +6.753519233e-01 +6.753519233e-01 -8.180464808e+01 -8.180464808e+01 +4.3246e+00 -1.6476e+01
13 +0.000000000e+00 +0.000000000e+00 -8.248000000e+01 -8.248000000e+01 +1.6657e+01 -5.4492e+01
% function evaluation | noise-free fitness - Fopt (-9.730000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.502247551e+01 +1.502247551e+01 -8.227752449e+01 -8.227752449e+01 -3.5111e+00 +4.3489e+00
3 +8.468085035e+00 +8.468085035e+00 -8.883191496e+01 -8.883191496e+01 -3.4681e+00 +5.2433e+00
5 +4.944792518e+00 +4.944792518e+00 -9.235520748e+01 -9.235520748e+01 +5.5207e-02 +1.3110e+01
7 +0.000000000e+00 +0.000000000e+00 -9.730000000e+01 -9.730000000e+01 +1.0170e+01 +9.8017e+00
